,KO,PEP,PG,PM,MDLZ,SBUX,MCD,MO,GIS,MNST,CL,HSY,ADM,KDP,EQIX,SYY,KHC,CMG,STZ,BF.B,ZTS,K,TSN,CAG,BLL,MKC,SJM,YUM,XTSLA,HRL,CPB,CLX,IFF,CHD,LW,CCK,YUMC,TAP,POST,BG,KMB,SAM,BYND,DAR,ELAN,INGR,FRPT,HAIN,BERY,USFD,GPK,CHG.BK,LANC,COLD,AGCO,ECL,MIDD,PFGC,THS,FLO,SON,SMPL,SMG,BF.A,DRI,NEOG,PRMW.TO,HLF,BGS,CELH,JJSF,SAFM,CASY,BCPC,SXT,COKE,COTY,DPZ,ENR,AMCR,MED,JBT,WEN,SLGN,SEE,PKG,WING,MAT,FIZZ,OI,HELE,PBH,SFM,MOS,TWNK,EXLS,SHAK,CNNE,CORE,JACK,BRBR,TXRH,JBSS,UNFI,CBRL,CAKE,MGPI,EPC,NWL,CALM,UVV,CVGW,WW,PPC,PRGO,WDFC,FDP,ATR,VGR,TR,SEB,BJRI,JEF,ACCO,USD,127.HK,n/a,BISXX,DOUG WI,DOUG,SUM
09/17/2021,11.5,10.44,8.03,5.13,4.37,4.6,4.5,3.96,2.96,2.83,2.05,1.85,1.76,1.67,1.65,1.46,1.33,1.69,1.28,1.2,1.32,1.22,1.25,1.09,1.34,1.1,0.93,0.91,1.08,0.63,0.58,0.59,0.57,0.58,0.44,0.58,0.5,0.42,0.45,0.43,0.45,0.23,0.26,0.39,0.29,0.26,0.22,0.24,0.24,0.21,0.23,0.0,0.17,0.18,0.18,0.19,0.18,0.19,0.15,0.17,0.16,0.15,0.12,0.15,0.16,0.14,0.16,0.12,0.14,0.17,0.12,0.14,0.13,0.14,0.13,0.12,0.1,0.12,0.1,0.11,0.08,0.11,0.1,0.09,0.09,0.09,0.1,0.08,0.09,0.07,0.07,0.07,0.06,0.07,0.06,0.07,0.05,0.06,0.0,0.05,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,100.0
09/20/2021,11.41,10.45,7.94,5.17,4.39,4.43,4.54,3.99,2.96,2.86,2.02,1.86,1.84,1.69,1.69,1.48,1.34,1.74,1.28,1.2,1.32,1.21,1.25,1.1,1.34,1.12,0.93,0.9,1.14,0.62,0.59,0.57,0.57,0.58,0.45,0.6,0.45,0.42,0.45,0.45,0.44,0.22,0.25,0.4,0.29,0.27,0.23,0.25,0.24,0.21,0.23,0.0,0.17,0.18,0.18,0.19,0.18,0.19,0.15,0.17,0.16,0.15,0.12,0.15,0.16,0.14,0.15,0.12,0.14,0.18,0.12,0.14,0.13,0.14,0.13,0.12,0.1,0.12,0.1,0.11,0.08,0.11,0.1,0.09,0.09,0.09,0.1,0.08,0.09,0.07,0.07,0.07,0.06,0.07,0.06,0.07,0.05,0.06,0.0,0.05,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,100.01
09/21/2021,11.29,10.42,8.0,5.15,4.43,4.41,4.55,4.0,2.98,2.84,2.03,1.87,1.83,1.68,1.74,1.48,1.34,1.74,1.29,1.18,1.3,1.22,1.26,1.11,1.34,1.12,0.93,0.9,1.15,0.62,0.58,0.57,0.54,0.58,0.45,0.59,0.45,0.42,0.45,0.45,0.44,0.22,0.27,0.4,0.29,0.27,0.24,0.25,0.23,0.21,0.22,0.0,0.18,0.18,0.18,0.19,0.18,0.2,0.15,0.17,0.15,0.15,0.12,0.15,0.16,0.14,0.15,0.12,0.14,0.18,0.12,0.14,0.13,0.14,0.13,0.12,0.1,0.12,0.1,0.11,0.08,0.11,0.1,0.09,0.08,0.09,0.1,0.08,0.1,0.07,0.07,0.07,0.06,0.07,0.06,0.07,0.05,0.06,0.0,0.05,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,99.98999999999998
09/22/2021,11.29,10.42,8.0,5.15,4.43,4.41,4.55,4.0,2.98,2.84,2.03,1.87,1.83,1.68,1.74,1.48,1.34,1.74,1.29,1.18,1.3,1.22,1.26,1.11,1.34,1.12,0.93,0.9,1.15,0.62,0.58,0.57,0.54,0.58,0.45,0.59,0.45,0.42,0.45,0.45,0.44,0.22,0.27,0.4,0.29,0.27,0.24,0.25,0.23,0.21,0.22,0.0,0.18,0.18,0.18,0.19,0.18,0.2,0.15,0.17,0.15,0.15,0.12,0.15,0.16,0.14,0.15,0.12,0.14,0.18,0.12,0.14,0.13,0.14,0.13,0.12,0.1,0.12,0.1,0.11,0.08,0.11,0.1,0.09,0.08,0.09,0.1,0.08,0.1,0.07,0.07,0.07,0.06,0.07,0.06,0.07,0.05,0.06,0.0,0.05,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,99.98999999999998
09/23/2021,11.32,10.48,8.0,5.15,4.43,4.39,4.53,3.99,3.0,2.81,2.05,1.87,1.79,1.66,1.71,1.49,1.34,1.74,1.27,1.19,1.31,1.23,1.27,1.11,1.36,1.13,0.94,0.9,1.16,0.63,0.58,0.57,0.54,0.59,0.45,0.59,0.44,0.42,0.45,0.43,0.44,0.23,0.27,0.39,0.29,0.27,0.24,0.25,0.23,0.22,0.23,0.0,0.18,0.18,0.17,0.19,0.18,0.2,0.15,0.17,0.16,0.15,0.13,0.15,0.16,0.13,0.15,0.12,0.14,0.17,0.12,0.14,0.13,0.14,0.13,0.12,0.1,0.12,0.1,0.11,0.08,0.11,0.1,0.09,0.08,0.09,0.1,0.08,0.1,0.07,0.07,0.07,0.06,0.07,0.06,0.07,0.05,0.06,0.0,0.05,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,100.01
09/24/2021,11.34,10.49,8.02,5.14,4.43,4.41,4.56,3.99,2.97,2.78,2.06,1.85,1.78,1.65,1.71,1.5,1.34,1.75,1.26,1.18,1.33,1.22,1.27,1.1,1.36,1.13,0.93,0.9,1.16,0.62,0.58,0.57,0.53,0.59,0.45,0.58,0.45,0.41,0.45,0.43,0.44,0.22,0.27,0.39,0.29,0.27,0.25,0.25,0.23,0.22,0.22,0.0,0.18,0.16,0.17,0.19,0.18,0.2,0.15,0.17,0.15,0.15,0.13,0.15,0.16,0.14,0.15,0.12,0.14,0.18,0.12,0.14,0.13,0.14,0.13,0.12,0.1,0.12,0.1,0.11,0.08,0.11,0.1,0.09,0.08,0.09,0.1,0.08,0.1,0.07,0.07,0.07,0.06,0.07,0.07,0.07,0.05,0.06,0.0,0.05,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,99.96999999999998
09/27/2021,11.22,10.43,8.0,5.14,4.42,4.44,4.6,4.02,3.06,2.79,2.04,1.85,1.77,1.65,1.69,1.55,1.34,1.78,1.28,1.17,1.34,1.21,1.27,1.1,1.35,1.11,0.91,0.89,1.15,0.6,0.57,0.56,0.53,0.58,0.44,0.59,0.46,0.42,0.45,0.44,0.44,0.22,0.27,0.39,0.29,0.27,0.24,0.25,0.24,0.22,0.23,0.0,0.17,0.16,0.18,0.19,0.18,0.21,0.15,0.17,0.16,0.16,0.12,0.15,0.17,0.14,0.15,0.12,0.14,0.19,0.12,0.14,0.13,0.14,0.13,0.12,0.1,0.11,0.1,0.11,0.07,0.12,0.1,0.09,0.08,0.09,0.1,0.08,0.09,0.07,0.07,0.07,0.06,0.08,0.07,0.07,0.05,0.06,0.0,0.06,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,99.96
09/28/2021,11.29,10.52,8.04,5.2,4.43,4.48,4.67,4.02,3.09,2.81,2.06,1.88,1.77,1.64,1.68,1.58,1.35,1.79,1.28,1.18,1.35,1.24,1.28,1.11,1.35,1.11,0.91,0.9,1.16,0.61,0.58,0.57,0.53,0.59,0.45,0.58,0.48,0.43,0.46,0.44,0.44,0.22,0.26,0.39,0.29,0.27,0.24,0.26,0.24,0.23,0.23,0.0,0.18,0.16,0.18,0.2,0.18,0.21,0.16,0.17,0.16,0.15,0.12,0.15,0.17,0.14,0.15,0.12,0.14,0.19,0.12,0.14,0.13,0.14,0.14,0.12,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.1,0.08,0.1,0.07,0.07,0.08,0.06,0.08,0.07,0.08,0.05,0.06,0.0,0.06,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.41
09/29/2021,11.29,10.52,8.04,5.2,4.43,4.48,4.67,4.02,3.09,2.81,2.06,1.88,1.77,1.64,1.68,1.58,1.35,1.79,1.28,1.18,1.35,1.24,1.28,1.11,1.35,1.11,0.91,0.9,1.16,0.61,0.58,0.57,0.53,0.59,0.45,0.58,0.48,0.43,0.46,0.44,0.44,0.22,0.26,0.39,0.29,0.27,0.24,0.26,0.24,0.23,0.23,0.0,0.18,0.16,0.18,0.2,0.18,0.21,0.16,0.17,0.16,0.15,0.12,0.15,0.17,0.14,0.15,0.12,0.14,0.19,0.12,0.14,0.13,0.14,0.14,0.12,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.1,0.08,0.1,0.07,0.07,0.08,0.06,0.08,0.07,0.08,0.05,0.06,0.0,0.06,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.41
09/30/2021,11.27,10.46,7.96,5.25,4.38,4.48,4.72,4.06,3.06,2.79,2.05,1.85,1.81,1.65,1.63,1.61,1.37,1.76,1.28,1.18,1.31,1.25,1.29,1.13,1.33,1.11,0.92,0.9,1.17,0.62,0.58,0.57,0.53,0.58,0.45,0.58,0.49,0.45,0.46,0.45,0.44,0.23,0.27,0.4,0.3,0.28,0.24,0.26,0.24,0.24,0.23,0.0,0.18,0.15,0.18,0.19,0.18,0.22,0.16,0.17,0.16,0.16,0.13,0.15,0.17,0.15,0.15,0.12,0.15,0.18,0.12,0.14,0.13,0.15,0.14,0.12,0.1,0.11,0.1,0.11,0.08,0.12,0.1,0.09,0.09,0.09,0.1,0.08,0.1,0.07,0.07,0.07,0.06,0.08,0.07,0.08,0.05,0.06,0.0,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.45
10/01/2021,11.71,10.5,7.81,5.01,4.55,4.67,4.51,3.91,2.95,2.8,2.09,1.89,1.73,1.67,1.62,1.42,1.4,1.68,1.33,1.2,1.31,1.2,1.17,1.1,1.16,1.09,0.99,0.92,0.94,0.68,0.59,0.61,0.59,0.6,0.48,0.55,0.5,0.44,0.42,0.43,0.44,0.3,0.29,0.36,0.32,0.27,0.23,0.25,0.24,0.22,0.22,0.0,0.2,0.2,0.18,0.19,0.2,0.17,0.17,0.17,0.16,0.16,0.15,0.15,0.16,0.14,0.15,0.14,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.11,0.12,0.11,0.11,0.1,0.11,0.1,0.09,0.08,0.09,0.09,0.09,0.08,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,100.09
10/04/2021,11.71,10.5,7.81,5.01,4.55,4.67,4.51,3.91,2.95,2.8,2.09,1.89,1.73,1.67,1.62,1.42,1.4,1.68,1.33,1.2,1.31,1.2,1.17,1.1,1.16,1.09,0.99,0.92,0.94,0.68,0.59,0.61,0.59,0.6,0.48,0.55,0.5,0.44,0.42,0.43,0.44,0.3,0.29,0.36,0.32,0.27,0.23,0.25,0.24,0.22,0.22,0.0,0.2,0.2,0.18,0.19,0.2,0.17,0.17,0.17,0.16,0.16,0.15,0.15,0.16,0.14,0.15,0.14,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.11,0.12,0.11,0.11,0.1,0.11,0.1,0.09,0.08,0.09,0.09,0.09,0.08,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,100.09
10/05/2021,11.26,10.51,8.02,4.96,4.38,4.44,4.68,3.87,3.13,2.75,2.08,1.87,1.82,1.7,1.63,1.58,1.4,1.72,1.3,1.18,1.31,1.27,1.36,1.16,1.35,1.09,0.94,0.9,1.19,0.63,0.59,0.59,0.55,0.6,0.46,0.58,0.49,0.44,0.48,0.47,0.45,0.22,0.26,0.39,0.29,0.28,0.24,0.28,0.24,0.23,0.23,0.0,0.18,0.15,0.18,0.19,0.18,0.21,0.16,0.18,0.16,0.16,0.13,0.15,0.17,0.15,0.15,0.12,0.14,0.18,0.13,0.14,0.13,0.15,0.14,0.13,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.08,0.09,0.09,0.08,0.1,0.07,0.07,0.08,0.07,0.08,0.07,0.08,0.05,0.06,0.0,0.06,0.05,0.05,0.05,0.07,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.0,0.0,0.0,0.0,-0.32,0.0,0.0,0.0,100.06
10/06/2021,11.26,10.51,8.02,4.96,4.38,4.44,4.68,3.87,3.13,2.75,2.08,1.87,1.82,1.7,1.63,1.58,1.4,1.72,1.3,1.18,1.31,1.27,1.36,1.16,1.35,1.09,0.94,0.9,1.19,0.63,0.59,0.59,0.55,0.6,0.46,0.58,0.49,0.44,0.48,0.47,0.45,0.22,0.26,0.39,0.29,0.28,0.24,0.28,0.24,0.23,0.23,0.0,0.18,0.15,0.18,0.19,0.18,0.21,0.16,0.18,0.16,0.16,0.13,0.15,0.17,0.15,0.15,0.12,0.14,0.18,0.13,0.14,0.13,0.15,0.14,0.13,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.08,0.09,0.09,0.08,0.1,0.07,0.07,0.08,0.07,0.08,0.07,0.08,0.05,0.06,0.0,0.06,0.05,0.05,0.05,0.07,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.0,0.0,0.0,0.0,-0.32,0.0,0.0,0.0,100.06
10/07/2021,11.3,10.48,7.95,4.99,4.35,4.51,4.68,3.87,3.15,2.77,2.07,1.87,1.83,1.64,1.61,1.61,1.39,1.72,1.31,1.18,1.32,1.26,1.34,1.14,1.34,1.08,0.93,0.9,0.63,0.62,0.58,0.58,0.58,0.59,0.47,0.57,0.49,0.44,0.48,0.47,0.44,0.22,0.26,0.4,0.29,0.29,0.24,0.28,0.24,0.24,0.23,0.0,0.18,0.15,0.18,0.19,0.18,0.22,0.16,0.18,0.16,0.16,0.13,0.15,0.17,0.15,0.15,0.12,0.14,0.19,0.12,0.14,0.13,0.15,0.14,0.12,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.08,0.09,0.1,0.08,0.1,0.07,0.07,0.08,0.06,0.09,0.07,0.08,0.05,0.06,0.0,0.06,0.05,0.05,0.05,0.07,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,100.01
10/08/2021,11.3,10.48,7.95,4.99,4.35,4.51,4.68,3.87,3.15,2.77,2.07,1.87,1.83,1.64,1.61,1.61,1.39,1.72,1.31,1.18,1.32,1.26,1.34,1.14,1.34,1.08,0.93,0.9,0.63,0.62,0.58,0.58,0.58,0.59,0.47,0.57,0.49,0.44,0.48,0.47,0.44,0.22,0.26,0.4,0.29,0.29,0.24,0.28,0.24,0.24,0.23,0.0,0.18,0.15,0.18,0.19,0.18,0.22,0.16,0.18,0.16,0.16,0.13,0.15,0.17,0.15,0.15,0.12,0.14,0.19,0.12,0.14,0.13,0.15,0.14,0.12,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.08,0.09,0.1,0.08,0.1,0.07,0.07,0.08,0.06,0.09,0.07,0.08,0.05,0.06,0.0,0.06,0.05,0.05,0.05,0.07,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,100.01
10/11/2021,11.32,10.63,7.95,4.96,4.45,4.41,4.71,3.88,3.19,2.74,2.03,1.94,1.86,1.66,1.54,1.6,1.4,1.7,1.29,1.17,1.3,1.26,1.33,1.16,1.36,1.06,0.95,0.89,0.62,0.63,0.58,0.58,0.56,0.59,0.46,0.58,0.48,0.44,0.46,0.47,0.44,0.23,0.24,0.38,0.3,0.29,0.23,0.28,0.24,0.23,0.23,0.0,0.18,0.15,0.18,0.19,0.18,0.21,0.16,0.18,0.16,0.16,0.13,0.15,0.17,0.14,0.15,0.12,0.14,0.18,0.12,0.14,0.13,0.15,0.13,0.13,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.09,0.08,0.1,0.07,0.07,0.08,0.06,0.09,0.07,0.08,0.05,0.06,0.0,0.05,0.05,0.05,0.05,0.06,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,100.01
10/12/2021,11.31,10.7,7.99,4.89,4.41,4.41,4.71,3.87,3.14,2.73,2.04,1.92,1.87,1.7,1.54,1.63,1.38,1.71,1.31,1.17,1.31,1.23,1.32,1.14,1.35,1.06,0.94,0.9,0.62,0.62,0.58,0.57,0.56,0.59,0.43,0.58,0.49,0.44,0.46,0.48,0.44,0.24,0.25,0.39,0.3,0.29,0.23,0.28,0.24,0.24,0.23,0.0,0.18,0.15,0.18,0.19,0.18,0.21,0.16,0.18,0.16,0.16,0.13,0.15,0.17,0.14,0.15,0.12,0.14,0.19,0.12,0.14,0.13,0.15,0.13,0.13,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.09,0.08,0.1,0.07,0.07,0.08,0.06,0.09,0.07,0.08,0.05,0.06,0.0,0.06,0.05,0.05,0.05,0.06,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,100.00999999999998
10/13/2021,11.31,10.7,7.99,4.89,4.41,4.41,4.71,3.87,3.14,2.73,2.04,1.92,1.87,1.7,1.54,1.63,1.38,1.71,1.31,1.17,1.31,1.23,1.32,1.14,1.35,1.06,0.94,0.9,0.62,0.62,0.58,0.57,0.56,0.59,0.43,0.58,0.49,0.44,0.46,0.48,0.44,0.24,0.25,0.39,0.3,0.29,0.23,0.28,0.24,0.24,0.23,0.0,0.18,0.15,0.18,0.19,0.18,0.21,0.16,0.18,0.16,0.16,0.13,0.15,0.17,0.14,0.15,0.12,0.14,0.19,0.12,0.14,0.13,0.15,0.13,0.13,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.09,0.08,0.1,0.07,0.07,0.08,0.06,0.09,0.07,0.08,0.05,0.06,0.0,0.06,0.05,0.05,0.05,0.06,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,100.00999999999998
10/14/2021,11.4,10.7,7.98,4.89,4.4,4.39,4.72,3.9,3.16,2.72,2.04,1.93,1.88,1.71,1.52,1.64,1.37,1.69,1.33,1.17,1.31,1.22,1.32,1.13,1.34,1.05,0.94,0.89,0.62,0.63,0.58,0.57,0.56,0.59,0.42,0.58,0.49,0.43,0.45,0.48,0.44,0.23,0.24,0.39,0.3,0.3,0.22,0.28,0.23,0.25,0.22,0.0,0.18,0.15,0.18,0.19,0.18,0.21,0.16,0.18,0.16,0.16,0.13,0.15,0.17,0.14,0.15,0.12,0.14,0.18,0.12,0.14,0.13,0.15,0.13,0.13,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.09,0.08,0.1,0.07,0.07,0.08,0.06,0.09,0.07,0.08,0.05,0.06,0.0,0.06,0.05,0.05,0.05,0.06,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,100.00999999999998
10/15/2021,11.42,10.76,8.0,4.91,4.4,4.38,4.66,3.93,3.19,2.68,2.04,1.95,1.89,1.71,1.53,1.64,1.37,1.67,1.33,1.17,1.31,1.22,1.34,1.12,1.33,1.03,0.94,0.88,0.62,0.64,0.57,0.57,0.58,0.59,0.41,0.57,0.48,0.42,0.45,0.48,0.44,0.23,0.25,0.39,0.29,0.3,0.21,0.29,0.23,0.25,0.22,0.0,0.18,0.15,0.18,0.19,0.18,0.21,0.16,0.18,0.16,0.16,0.13,0.15,0.17,0.14,0.15,0.12,0.14,0.19,0.12,0.14,0.13,0.15,0.13,0.13,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.09,0.08,0.1,0.07,0.07,0.08,0.06,0.09,0.07,0.08,0.05,0.06,0.0,0.05,0.05,0.05,0.05,0.06,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,100.04
10/18/2021,11.42,10.76,8.0,4.91,4.4,4.38,4.66,3.93,3.19,2.68,2.04,1.95,1.89,1.71,1.53,1.64,1.37,1.67,1.33,1.17,1.31,1.22,1.34,1.12,1.33,1.03,0.94,0.88,0.62,0.64,0.57,0.57,0.58,0.59,0.41,0.57,0.48,0.42,0.45,0.48,0.44,0.23,0.25,0.39,0.29,0.3,0.21,0.29,0.23,0.25,0.22,0.0,0.18,0.15,0.18,0.19,0.18,0.21,0.16,0.18,0.16,0.16,0.13,0.15,0.17,0.14,0.15,0.12,0.14,0.19,0.12,0.14,0.13,0.15,0.13,0.13,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.09,0.08,0.1,0.07,0.07,0.08,0.06,0.09,0.07,0.08,0.05,0.06,0.0,0.05,0.05,0.05,0.05,0.06,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,100.04
10/19/2021,11.36,10.79,8.01,5.01,4.42,4.36,4.6,4.01,3.17,2.57,2.05,1.95,1.89,1.71,1.54,1.6,1.37,1.69,1.32,1.19,1.31,1.2,1.33,1.12,1.34,1.05,0.93,0.89,0.68,0.64,0.56,0.56,0.59,0.58,0.42,0.58,0.49,0.42,0.44,0.48,0.44,0.22,0.25,0.39,0.29,0.3,0.24,0.29,0.23,0.24,0.23,0.0,0.18,0.15,0.18,0.19,0.18,0.2,0.16,0.18,0.16,0.15,0.13,0.15,0.16,0.14,0.15,0.12,0.14,0.18,0.12,0.14,0.13,0.15,0.13,0.12,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.08,0.09,0.1,0.08,0.1,0.07,0.07,0.08,0.06,0.09,0.07,0.08,0.05,0.06,0.0,0.05,0.04,0.05,0.05,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,99.96
10/20/2021,11.37,10.8,8.06,5.0,4.4,4.36,4.57,4.03,3.17,2.58,2.04,1.93,1.89,1.71,1.56,1.6,1.37,1.68,1.32,1.19,1.33,1.19,1.33,1.11,1.33,1.04,0.93,0.89,0.82,0.64,0.56,0.56,0.59,0.59,0.41,0.58,0.5,0.42,0.44,0.48,0.44,0.22,0.25,0.4,0.29,0.3,0.24,0.29,0.24,0.24,0.23,0.0,0.18,0.16,0.18,0.19,0.18,0.21,0.16,0.18,0.16,0.15,0.13,0.15,0.16,0.14,0.15,0.12,0.14,0.17,0.12,0.14,0.13,0.15,0.14,0.12,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.09,0.08,0.1,0.07,0.07,0.08,0.06,0.09,0.07,0.08,0.05,0.06,0.0,0.05,0.04,0.05,0.05,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,100.02
10/21/2021,11.32,10.81,7.99,4.99,4.4,4.46,4.6,4.0,3.15,2.59,2.03,1.93,1.89,1.69,1.55,1.6,1.37,1.71,1.3,1.2,1.34,1.19,1.33,1.11,1.32,1.05,0.93,0.91,0.82,0.63,0.56,0.56,0.59,0.59,0.41,0.58,0.5,0.42,0.45,0.48,0.43,0.22,0.26,0.41,0.29,0.3,0.24,0.29,0.24,0.24,0.24,0.0,0.18,0.15,0.18,0.19,0.18,0.2,0.15,0.18,0.16,0.16,0.13,0.15,0.16,0.14,0.15,0.12,0.14,0.18,0.12,0.14,0.13,0.15,0.14,0.12,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.09,0.08,0.1,0.07,0.07,0.08,0.06,0.09,0.07,0.08,0.05,0.06,0.0,0.05,0.04,0.05,0.05,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,100.00999999999998
