,BIIB,ALL,CINF,ALLY,LH,BRK.B,CVS,PNC,BK,AFL,AGR,DGX,KR,PGR,EXC,ETR,CFG,DHI,SJM,ACGL,CE,PEG,SRE,GM,TSN,COF,LEN,FTV,CI,ED,PPL,VZ,F,VIAC,TMUS,MS,CNC,MU,HIG,GS,INTC,VICI,FE,HUM,CMCSA,BEN,DTE,ADM,GD,PFG,VTRS,XEL,AEE,AEP,KEY,LUMN,TRV,SO,STT,GIS,MET,EIX,T,BBY,CAG,CAH,C,URI,ES,MTB,TFC,HPE,PCG,TGT,DISCA,AVB,BXP,NUE,HCA,NOC,CERN,STX,WFC,EQR,NVR,ANTM,MKL,PFE,LDOS,MDLZ,DUK,FDX,WDC,WAB,PKG,EMN,LMT,FOXA,CB,STZ,FITB,JPM,CMS,GE,WEC,HPQ,LYB,PCAR,RF,CMI,HBAN,DLTR,EXPD,SYF,AJG,CARR,EOG,RSG,UNH,WMB,HSY,KMI,IP,LHX,MOH,NTRS,VTR,EMR,PEAK,OMC,RJF,JNJ,SWK,BAC,IBM,BDX,MMM,CSX,HRL,K,USB,VMC,PH,DOW,JBHT,FMC,CTVA,WY,CTSH,DFS,MAA,ALB,JCI,PRU,WM,GWW,US Dollar,DOV,PPG,OKE,COST,AVY,O,PEP,MDT,L,FIS,ETN,CBRE,AMP,CDW,J,KHC,TDY,NSC,NEE,MKC,ITW,HON,HAS,CVX,AVGO,AIG,MO,BAX,GLW,MAS,ON,DTM WI,DD,KMX,COP,VLO,WELL,TEL,DRI,D,MPC,ULTA,FCX,ZBH,MISXX,018000.KQ,Morgan Stanley Instl Lqudty Trs Instl,n/a,688101.SS,688001.SS,SLVM WI,EBAY,NEM,BIO,HOLX,CNP,LKQ,WBA,EVRG,TXT,WPC,LNT,XPO,ATVI,GILD,TTWO,APD,SSNC,BR,CSCO,CHD,DG,VRTX,AKAM,AMGN,PXD,DVN,UNP,BRO,RTX,SLB,AXP,GPC,HD,KDP,FAST,VFC,ACN,CAT,GPN,AME,KMB,FISV,CL,UPS,TSCO,BUWA.,KD WI,PEO.,ALS.,TRVC.,CHV.,PG4.,VMW,INCY,XOM,FLT,MRK,TFX,ROST,SUM
11/09/2021,0.33,0.78,0.94,0.82,0.0,0.89,0.75,0.36,0.77,0.92,0.0,0.82,0.52,0.9,0.76,0.71,0.69,0.93,0.0,0.96,0.95,0.52,0.68,0.94,0.88,0.81,0.94,0.95,0.91,0.73,0.35,0.82,0.92,0.78,0.48,0.0,0.2,0.87,0.87,0.0,0.81,0.0,0.54,0.4,0.48,1.02,0.69,0.73,0.51,0.53,0.69,0.51,0.52,0.71,0.74,0.0,0.89,0.5,0.56,0.52,0.51,0.78,0.63,0.83,0.65,0.0,0.81,0.0,0.51,0.7,0.54,0.92,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.36,0.0,0.74,0.0,0.53,0.38,0.93,0.56,0.49,0.53,0.52,0.0,0.68,0.37,0.0,0.18,0.49,0.35,0.94,0.0,0.7,0.51,0.5,0.0,0.51,0.79,0.84,0.77,0.0,0.72,0.35,0.78,0.0,0.68,0.0,0.35,0.8,0.18,0.19,0.0,0.17,0.69,0.43,0.35,0.0,0.0,0.0,0.35,0.35,0.32,0.37,0.34,0.71,0.55,0.15,0.16,0.51,0.59,0.36,0.33,0.35,0.19,0.58,0.86,0.39,0.0,0.77,0.0,0.53,0.0,0.0,0.0,0.0,0.89,0.0,0.2,0.0,0.18,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.19,0.18,0.0,0.0,0.0,0.7,0.0,0.4,0.0,0.0,0.19,0.0,0.0,0.56,0.0,0.91,0.16,0.0,0.71,0.0,0.0,0.0,1.0,0.41,0.55,0.0,0.0,0.39,0.17,0.36,0.36,0.18,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.88,0.83,0.79,0.74,0.77,0.72,0.71,0.55,0.53,0.5,0.49,0.43,0.47,0.41,0.41,0.38,0.35,0.36,0.36,0.36,0.36,0.35,0.34,0.18,0.2,0.2,0.18,0.18,0.19,0.17,0.19,0.19,0.18,0.19,0.18,0.19,0.18,0.14,0.19,0.16,0.15,0.17,0.19,0.18,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9
11/10/2021,0.33,0.78,0.94,0.82,0.0,0.89,0.75,0.36,0.77,0.92,0.0,0.82,0.52,0.9,0.76,0.71,0.69,0.93,0.0,0.96,0.95,0.52,0.68,0.94,0.88,0.81,0.94,0.95,0.91,0.73,0.35,0.82,0.92,0.78,0.48,0.0,0.2,0.87,0.87,0.0,0.81,0.0,0.54,0.4,0.48,1.02,0.69,0.73,0.51,0.53,0.69,0.51,0.52,0.71,0.74,0.0,0.89,0.5,0.56,0.52,0.51,0.78,0.63,0.83,0.65,0.0,0.81,0.0,0.51,0.7,0.54,0.92,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.36,0.0,0.74,0.0,0.53,0.38,0.93,0.56,0.49,0.53,0.52,0.0,0.68,0.37,0.0,0.18,0.49,0.35,0.94,0.0,0.7,0.51,0.5,0.0,0.51,0.79,0.84,0.77,0.0,0.72,0.35,0.78,0.0,0.68,0.0,0.35,0.8,0.18,0.19,0.0,0.17,0.69,0.43,0.35,0.0,0.0,0.0,0.35,0.35,0.32,0.37,0.34,0.71,0.55,0.15,0.16,0.51,0.59,0.36,0.33,0.35,0.19,0.58,0.86,0.39,0.0,0.77,0.0,0.53,0.0,0.0,0.0,0.0,0.89,0.0,0.2,0.0,0.18,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.19,0.18,0.0,0.0,0.0,0.7,0.0,0.4,0.0,0.0,0.19,0.0,0.0,0.56,0.0,0.91,0.16,0.0,0.71,0.0,0.0,0.0,1.0,0.41,0.55,0.0,0.0,0.39,0.17,0.36,0.36,0.18,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.88,0.83,0.79,0.74,0.77,0.72,0.71,0.55,0.53,0.5,0.49,0.43,0.47,0.41,0.41,0.38,0.35,0.36,0.36,0.36,0.36,0.35,0.34,0.18,0.2,0.2,0.18,0.18,0.19,0.17,0.19,0.19,0.18,0.19,0.18,0.19,0.18,0.14,0.19,0.16,0.15,0.17,0.19,0.18,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9
11/11/2021,0.33,0.78,0.92,0.82,0.0,0.9,0.75,0.36,0.77,0.92,0.0,0.83,0.51,0.91,0.75,0.69,0.69,0.94,0.0,0.95,0.96,0.51,0.67,0.96,0.88,0.82,0.95,0.94,0.93,0.72,0.35,0.82,0.97,0.77,0.47,0.0,0.2,0.89,0.86,0.0,0.82,0.0,0.54,0.4,0.47,1.02,0.68,0.72,0.51,0.53,0.74,0.5,0.51,0.7,0.74,0.0,0.89,0.5,0.57,0.52,0.51,0.78,0.63,0.84,0.65,0.0,0.83,0.0,0.5,0.71,0.55,0.92,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.36,0.0,0.74,0.0,0.53,0.39,0.93,0.56,0.49,0.53,0.52,0.0,0.67,0.38,0.0,0.18,0.49,0.34,0.94,0.0,0.71,0.51,0.49,0.0,0.5,0.78,0.84,0.77,0.0,0.72,0.35,0.79,0.0,0.68,0.0,0.35,0.82,0.18,0.2,0.0,0.17,0.68,0.44,0.35,0.0,0.0,0.0,0.35,0.34,0.32,0.37,0.34,0.72,0.55,0.15,0.16,0.51,0.59,0.36,0.33,0.35,0.2,0.58,0.86,0.4,0.0,0.75,0.0,0.54,0.0,0.0,0.0,0.0,0.9,0.0,0.2,0.0,0.18,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.19,0.18,0.0,0.0,0.0,0.69,0.0,0.4,0.0,0.0,0.19,0.0,0.0,0.56,0.0,0.91,0.16,0.0,0.72,0.0,0.0,0.0,0.99,0.41,0.56,0.0,0.0,0.39,0.17,0.35,0.36,0.18,0.0,0.32,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.88,0.83,0.82,0.73,0.78,0.72,0.7,0.54,0.53,0.49,0.5,0.43,0.47,0.41,0.41,0.38,0.36,0.36,0.36,0.35,0.36,0.35,0.34,0.19,0.21,0.2,0.19,0.17,0.19,0.18,0.18,0.19,0.17,0.19,0.18,0.19,0.18,0.14,0.19,0.17,0.15,0.17,0.19,0.18,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
11/12/2021,0.32,0.77,0.92,0.82,0.0,0.89,0.74,0.36,0.77,0.92,0.0,0.83,0.51,0.9,0.76,0.7,0.69,0.98,0.0,0.93,0.97,0.51,0.67,0.94,0.88,0.81,0.97,0.94,0.92,0.73,0.35,0.82,0.96,0.76,0.46,0.0,0.2,0.9,0.87,0.0,0.81,0.0,0.53,0.39,0.48,1.02,0.68,0.73,0.51,0.53,0.73,0.5,0.51,0.69,0.74,0.0,0.88,0.51,0.56,0.52,0.51,0.79,0.62,0.85,0.65,0.0,0.82,0.0,0.5,0.7,0.55,0.92,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.36,0.0,0.73,0.0,0.54,0.39,0.93,0.54,0.49,0.53,0.52,0.0,0.68,0.38,0.0,0.18,0.49,0.34,0.95,0.0,0.7,0.51,0.5,0.0,0.5,0.79,0.84,0.76,0.0,0.71,0.35,0.79,0.0,0.68,0.0,0.36,0.82,0.18,0.2,0.0,0.17,0.68,0.44,0.35,0.0,0.0,0.0,0.35,0.34,0.32,0.37,0.34,0.73,0.55,0.14,0.16,0.51,0.59,0.36,0.33,0.34,0.2,0.58,0.87,0.4,0.0,0.77,0.0,0.54,0.0,0.0,0.0,0.0,0.88,0.0,0.2,0.0,0.19,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.19,0.18,0.0,0.0,0.0,0.69,0.0,0.4,0.0,0.0,0.19,0.0,0.0,0.57,0.0,0.91,0.16,0.0,0.71,0.0,0.0,0.0,1.01,0.41,0.55,0.0,0.0,0.4,0.17,0.35,0.37,0.18,0.0,0.31,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.89,0.83,0.82,0.73,0.77,0.71,0.7,0.54,0.52,0.49,0.48,0.43,0.47,0.41,0.42,0.39,0.36,0.36,0.37,0.35,0.36,0.35,0.34,0.19,0.2,0.2,0.19,0.17,0.19,0.18,0.18,0.19,0.17,0.19,0.19,0.19,0.18,0.14,0.19,0.17,0.15,0.17,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
11/15/2021,0.32,0.76,0.91,0.83,0.0,0.88,0.75,0.35,0.78,0.91,0.0,0.86,0.52,0.9,0.76,0.7,0.71,0.97,0.0,0.92,0.96,0.5,0.65,0.99,0.89,0.82,0.96,0.93,0.92,0.72,0.35,0.82,0.93,0.76,0.46,0.0,0.2,0.89,0.88,0.0,0.8,0.0,0.54,0.39,0.47,1.01,0.68,0.74,0.5,0.53,0.72,0.5,0.51,0.69,0.76,0.0,0.88,0.5,0.57,0.52,0.51,0.79,0.62,0.85,0.64,0.0,0.83,0.0,0.5,0.72,0.53,0.94,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.36,0.0,0.74,0.0,0.53,0.39,0.92,0.58,0.47,0.53,0.51,0.0,0.7,0.38,0.0,0.19,0.48,0.35,0.94,0.0,0.7,0.5,0.5,0.0,0.5,0.78,0.85,0.77,0.0,0.71,0.36,0.8,0.0,0.69,0.0,0.36,0.8,0.18,0.19,0.0,0.17,0.68,0.44,0.34,0.0,0.0,0.0,0.35,0.34,0.32,0.37,0.34,0.73,0.55,0.14,0.16,0.51,0.58,0.36,0.33,0.35,0.19,0.58,0.88,0.4,0.0,0.77,0.0,0.54,0.0,0.0,0.0,0.0,0.88,0.0,0.2,0.0,0.18,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.19,0.18,0.0,0.0,0.0,0.68,0.0,0.39,0.0,0.0,0.19,0.0,0.0,0.55,0.0,0.91,0.16,0.0,0.71,0.0,0.0,0.0,1.01,0.4,0.53,0.0,0.0,0.4,0.16,0.35,0.36,0.18,0.0,0.31,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.89,0.91,0.0,0.83,0.73,0.77,0.72,0.7,0.54,0.52,0.49,0.48,0.43,0.48,0.41,0.41,0.38,0.36,0.35,0.37,0.35,0.35,0.35,0.34,0.18,0.2,0.2,0.19,0.17,0.18,0.18,0.18,0.18,0.17,0.19,0.19,0.19,0.18,0.13,0.18,0.17,0.15,0.17,0.19,0.18,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
11/16/2021,0.32,0.76,0.91,0.83,0.0,0.88,0.75,0.35,0.78,0.91,0.0,0.86,0.52,0.9,0.76,0.7,0.71,0.97,0.0,0.92,0.96,0.5,0.65,0.99,0.89,0.82,0.96,0.93,0.92,0.72,0.35,0.82,0.93,0.76,0.46,0.0,0.2,0.89,0.88,0.0,0.8,0.0,0.54,0.39,0.47,1.01,0.68,0.74,0.5,0.53,0.72,0.5,0.51,0.69,0.76,0.0,0.88,0.5,0.57,0.52,0.51,0.79,0.62,0.85,0.64,0.0,0.83,0.0,0.5,0.72,0.53,0.94,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.36,0.0,0.74,0.0,0.53,0.39,0.92,0.58,0.47,0.53,0.51,0.0,0.7,0.38,0.0,0.19,0.48,0.35,0.94,0.0,0.7,0.5,0.5,0.0,0.5,0.78,0.85,0.77,0.0,0.71,0.36,0.8,0.0,0.69,0.0,0.36,0.8,0.18,0.19,0.0,0.17,0.68,0.44,0.34,0.0,0.0,0.0,0.35,0.34,0.32,0.37,0.34,0.73,0.55,0.14,0.16,0.51,0.58,0.36,0.33,0.35,0.19,0.58,0.88,0.4,0.0,0.77,0.0,0.54,0.0,0.0,0.0,0.0,0.88,0.0,0.2,0.0,0.18,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.19,0.18,0.0,0.0,0.0,0.68,0.0,0.39,0.0,0.0,0.19,0.0,0.0,0.55,0.0,0.91,0.16,0.0,0.71,0.0,0.0,0.0,1.01,0.4,0.53,0.0,0.0,0.4,0.16,0.35,0.36,0.18,0.0,0.31,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.89,0.91,0.0,0.83,0.73,0.77,0.72,0.7,0.54,0.52,0.49,0.48,0.43,0.48,0.41,0.41,0.38,0.36,0.35,0.37,0.35,0.35,0.35,0.34,0.18,0.2,0.2,0.19,0.17,0.18,0.18,0.18,0.18,0.17,0.19,0.19,0.19,0.18,0.13,0.18,0.17,0.15,0.17,0.19,0.18,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
11/17/2021,0.32,0.76,0.9,0.83,0.0,0.88,0.75,0.35,0.78,0.92,0.0,0.87,0.52,0.9,0.76,0.69,0.71,0.98,0.0,0.93,0.95,0.5,0.65,1.01,0.87,0.82,0.97,0.93,0.92,0.72,0.35,0.82,0.93,0.75,0.46,0.0,0.2,0.92,0.86,0.0,0.8,0.0,0.54,0.39,0.47,1.02,0.68,0.74,0.5,0.53,0.7,0.5,0.51,0.68,0.75,0.0,0.87,0.49,0.58,0.52,0.51,0.78,0.62,0.86,0.64,0.0,0.83,0.0,0.49,0.72,0.53,0.87,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.36,0.0,0.74,0.0,0.54,0.39,0.91,0.57,0.48,0.53,0.5,0.0,0.72,0.38,0.0,0.19,0.48,0.35,0.94,0.0,0.7,0.5,0.49,0.0,0.5,0.78,0.86,0.77,0.0,0.71,0.35,0.8,0.0,0.69,0.0,0.37,0.8,0.18,0.19,0.0,0.17,0.67,0.43,0.34,0.0,0.0,0.0,0.35,0.34,0.32,0.36,0.34,0.76,0.54,0.14,0.16,0.52,0.58,0.36,0.33,0.34,0.2,0.59,0.88,0.4,0.0,0.78,0.0,0.54,0.0,0.0,0.0,0.0,0.89,0.0,0.2,0.0,0.18,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.19,0.18,0.0,0.0,0.0,0.68,0.0,0.39,0.0,0.0,0.19,0.0,0.0,0.55,0.0,0.89,0.16,0.0,0.72,0.0,0.0,0.0,1.0,0.39,0.53,0.0,0.0,0.4,0.16,0.34,0.36,0.18,0.0,0.3,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.89,0.91,0.0,0.84,0.73,0.78,0.71,0.7,0.54,0.52,0.49,0.49,0.44,0.48,0.41,0.41,0.38,0.36,0.35,0.37,0.36,0.35,0.36,0.33,0.18,0.2,0.2,0.19,0.17,0.18,0.18,0.18,0.19,0.17,0.19,0.19,0.19,0.18,0.14,0.19,0.17,0.15,0.17,0.19,0.18,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/18/2021,0.32,0.76,0.89,0.82,0.0,0.88,0.74,0.35,0.78,0.93,0.0,0.85,0.52,0.87,0.76,0.71,0.72,0.97,0.0,0.93,0.93,0.51,0.66,1.0,0.9,0.81,0.96,0.93,0.91,0.73,0.35,0.82,0.94,0.76,0.45,0.0,0.2,0.91,0.87,0.0,0.79,0.0,0.54,0.38,0.47,1.01,0.68,0.75,0.5,0.55,0.69,0.51,0.52,0.69,0.74,0.0,0.87,0.49,0.58,0.52,0.51,0.78,0.62,0.84,0.64,0.0,0.82,0.0,0.5,0.72,0.53,0.87,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.35,0.0,0.74,0.0,0.54,0.39,0.9,0.57,0.48,0.53,0.51,0.0,0.7,0.37,0.0,0.19,0.49,0.35,0.94,0.0,0.71,0.5,0.5,0.0,0.5,0.77,0.85,0.76,0.0,0.71,0.36,0.91,0.0,0.69,0.0,0.36,0.78,0.18,0.19,0.0,0.17,0.68,0.43,0.34,0.0,0.0,0.0,0.34,0.34,0.32,0.36,0.34,0.75,0.54,0.14,0.16,0.51,0.58,0.36,0.34,0.34,0.2,0.58,0.88,0.4,0.0,0.77,0.0,0.54,0.0,0.0,0.0,0.0,0.89,0.0,0.2,0.0,0.18,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.19,0.18,0.0,0.0,0.0,0.69,0.0,0.39,0.0,0.0,0.19,0.0,0.0,0.57,0.0,0.89,0.16,0.0,0.71,0.0,0.0,0.0,0.97,0.39,0.53,0.0,0.0,0.4,0.16,0.35,0.36,0.18,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.9,0.91,0.0,0.83,0.74,0.79,0.7,0.71,0.54,0.53,0.49,0.48,0.45,0.47,0.39,0.4,0.38,0.36,0.35,0.37,0.36,0.35,0.35,0.33,0.18,0.2,0.2,0.19,0.17,0.18,0.18,0.19,0.19,0.17,0.19,0.19,0.19,0.18,0.14,0.19,0.17,0.15,0.17,0.19,0.18,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
11/19/2021,0.31,0.76,0.89,0.81,0.0,0.88,0.74,0.35,0.77,0.93,0.0,0.86,0.51,0.88,0.76,0.72,0.72,1.0,0.0,0.94,0.95,0.51,0.67,1.0,0.89,0.8,0.97,0.94,0.92,0.72,0.35,0.81,0.94,0.75,0.46,0.0,0.2,0.91,0.86,0.0,0.8,0.0,0.55,0.39,0.47,1.01,0.68,0.75,0.5,0.55,0.69,0.51,0.52,0.69,0.75,0.0,0.88,0.49,0.57,0.52,0.51,0.78,0.62,0.86,0.64,0.0,0.81,0.0,0.5,0.73,0.53,0.86,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.35,0.0,0.73,0.0,0.53,0.39,0.9,0.57,0.48,0.53,0.5,0.0,0.7,0.37,0.0,0.19,0.49,0.34,0.94,0.0,0.71,0.5,0.5,0.0,0.5,0.77,0.84,0.77,0.0,0.71,0.36,0.94,0.0,0.69,0.0,0.37,0.77,0.19,0.19,0.0,0.17,0.67,0.43,0.34,0.0,0.0,0.0,0.34,0.34,0.32,0.36,0.34,0.76,0.55,0.14,0.16,0.52,0.58,0.35,0.33,0.34,0.2,0.59,0.86,0.41,0.0,0.78,0.0,0.54,0.0,0.0,0.0,0.0,0.89,0.0,0.2,0.0,0.19,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.19,0.18,0.0,0.0,0.0,0.68,0.0,0.39,0.0,0.0,0.19,0.0,0.0,0.57,0.0,0.88,0.16,0.0,0.72,0.0,0.0,0.0,0.96,0.39,0.53,0.0,0.0,0.41,0.16,0.35,0.35,0.19,0.0,0.3,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.9,0.87,0.84,0.74,0.79,0.7,0.71,0.54,0.53,0.49,0.48,0.42,0.47,0.39,0.4,0.38,0.36,0.35,0.37,0.37,0.35,0.36,0.33,0.18,0.2,0.2,0.19,0.17,0.18,0.18,0.19,0.2,0.17,0.2,0.19,0.19,0.18,0.13,0.19,0.17,0.15,0.17,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/22/2021,0.31,0.76,0.89,0.81,0.0,0.88,0.74,0.35,0.77,0.93,0.0,0.86,0.51,0.88,0.76,0.72,0.72,1.0,0.0,0.94,0.95,0.51,0.67,1.0,0.89,0.8,0.97,0.94,0.92,0.72,0.35,0.81,0.94,0.75,0.46,0.0,0.2,0.91,0.86,0.0,0.8,0.0,0.55,0.39,0.47,1.01,0.68,0.75,0.5,0.55,0.69,0.51,0.52,0.69,0.75,0.0,0.88,0.49,0.57,0.52,0.51,0.78,0.62,0.86,0.64,0.0,0.81,0.0,0.5,0.73,0.53,0.86,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.35,0.0,0.73,0.0,0.53,0.39,0.9,0.57,0.48,0.53,0.5,0.0,0.7,0.37,0.0,0.19,0.49,0.34,0.94,0.0,0.71,0.5,0.5,0.0,0.5,0.77,0.84,0.77,0.0,0.71,0.36,0.94,0.0,0.69,0.0,0.37,0.77,0.19,0.19,0.0,0.17,0.67,0.43,0.34,0.0,0.0,0.0,0.34,0.34,0.32,0.36,0.34,0.76,0.55,0.14,0.16,0.52,0.58,0.35,0.33,0.34,0.2,0.59,0.86,0.41,0.0,0.78,0.0,0.54,0.0,0.0,0.0,0.0,0.89,0.0,0.2,0.0,0.19,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.19,0.18,0.0,0.0,0.0,0.68,0.0,0.39,0.0,0.0,0.19,0.0,0.0,0.57,0.0,0.88,0.16,0.0,0.72,0.0,0.0,0.0,0.96,0.39,0.53,0.0,0.0,0.41,0.16,0.35,0.35,0.19,0.0,0.3,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.9,0.87,0.84,0.74,0.79,0.7,0.71,0.54,0.53,0.49,0.48,0.42,0.47,0.39,0.4,0.38,0.36,0.35,0.37,0.37,0.35,0.36,0.33,0.18,0.2,0.2,0.19,0.17,0.18,0.18,0.19,0.2,0.17,0.2,0.19,0.19,0.18,0.13,0.19,0.17,0.15,0.17,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/23/2021,0.31,0.76,0.89,0.81,0.0,0.88,0.74,0.35,0.77,0.93,0.0,0.86,0.51,0.88,0.76,0.72,0.72,1.0,0.0,0.94,0.95,0.51,0.67,1.0,0.89,0.8,0.97,0.94,0.92,0.72,0.35,0.81,0.94,0.75,0.46,0.0,0.2,0.91,0.86,0.0,0.8,0.0,0.55,0.39,0.47,1.01,0.68,0.75,0.5,0.55,0.69,0.51,0.52,0.69,0.75,0.0,0.88,0.49,0.57,0.52,0.51,0.78,0.62,0.86,0.64,0.0,0.81,0.0,0.5,0.73,0.53,0.86,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.35,0.0,0.73,0.0,0.53,0.39,0.9,0.57,0.48,0.53,0.5,0.0,0.7,0.37,0.0,0.19,0.49,0.34,0.94,0.0,0.71,0.5,0.5,0.0,0.5,0.77,0.84,0.77,0.0,0.71,0.36,0.94,0.0,0.69,0.0,0.37,0.77,0.19,0.19,0.0,0.17,0.67,0.43,0.34,0.0,0.0,0.0,0.34,0.34,0.32,0.36,0.34,0.76,0.55,0.14,0.16,0.52,0.58,0.35,0.33,0.34,0.2,0.59,0.86,0.41,0.0,0.78,0.0,0.54,0.0,0.0,0.0,0.0,0.89,0.0,0.2,0.0,0.19,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.19,0.18,0.0,0.0,0.0,0.68,0.0,0.39,0.0,0.0,0.19,0.0,0.0,0.57,0.0,0.88,0.16,0.0,0.72,0.0,0.0,0.0,0.96,0.39,0.53,0.0,0.0,0.41,0.16,0.35,0.35,0.19,0.0,0.3,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.9,0.87,0.84,0.74,0.79,0.7,0.71,0.54,0.53,0.49,0.48,0.42,0.47,0.39,0.4,0.38,0.36,0.35,0.37,0.37,0.35,0.36,0.33,0.18,0.2,0.2,0.19,0.17,0.18,0.18,0.19,0.2,0.17,0.2,0.19,0.19,0.18,0.13,0.19,0.17,0.15,0.17,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
