,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,NVDA,TSLA,JPM,V,JNJ,HD,DIS,ADBE,MA,UNH,PYPL,BAC,PG,BRK.B,PEP,KO,NEE,CSCO,TXN,INTC,CRM,XOM,VZ,NFLX,NKE,CMCSA,AXP,BLK,TMO,MMM,RTX,HON,LLY,MRK,C,ACN,CVX,MS,INTU,IBM,ABBV,LIN,T,LOW,AMGN,AMAT,AMT,BMY,MCD,PFE,COST,ABT,ZTS,TGT,ADP,UPS,MMC,JCI,ORCL,GILD,CAT,PLD,NOW,EQIX,UNP,LRCX,AVGO,QCOM,ECL,CL,XYL,COP,A,CI,DHR,SBUX,WST,ISRG,SPGI,CCI,EW,EXPD,DE,GE,TT,LHX,AMD,KMB,INFO,CSX,ES,TFC,CVS,PEG,SQ,ADSK,GS,IDXX,MET,ANTM,NSC,K,BKNG,SCHW,CME,XTSLA,ILMN,SLB,APTV,EXC,MU,SRE,BK,PNC,MELI,CB,WAT,MCO,HLT,ED,VRTX,TJX,HCA,TWLO,BIIB,FIS,MDT,GWW,ZM,PEAK,ROP,TROW,RF,CBRE,PRU,MDLZ,FDX,TRV,PPG,HBAN,DXCM,WDAY,MRNA,BBY,ANSS,SNAP,PODD,ADM,WY,FISV,NTRS,ITW,DOCU,VFC,AMCR,CERN,WELL,CMI,MSI,STT,RMD,OKTA,HUM,AIG,NEM,APD,CLX,MTD,KSU,SNPS,SHW,HRL,HES,BDX,IFF,TMUS,DD,UBER,LULU,GIS,TRMB,PINS,HPE,TWTR,CDNS,USB,MRVL,ROKU,EBAY,CRWD,KR,NXPI,PSX,ALLY,EQR,SPG,IPG,FAST,KEYS,DGX,KDP,CARR,CHRW,REGN,ATVI,HOLX,EXAS,SPLK,HPQ,CMG,HUBS,ALGN,GE.,FTV,TDY,MPC,RHI,XLNX,ADI,BLL,HII,SNOW,IEX,ETR,DOW,LDOS,VTR,HAS,CZR,MDB,BG,MTN,OXY,SIVB,ON,MOS,NET,BKR,LNG,OKE,ETSY,MKC,ICE,STE,DFS,BXP,SYF,n/a,TAP,VLO,HAL,VMW,EOG,DISCK,PLUG,DRI,IQV,MGM,ZBRA,HWM,BF.B,J,ZI,MAR,PTC,BWA,PNR,ODFL,ROST,RNG,BILL,STX,CNC,LH,BKI,CTVA,VIAC,DOV,ARE,CBOE,LUMN,LII,SWKS,CPRT,ABNB,COUP,SUM
01/18/2022,6.68,5.5,3.49,1.69,1.93,1.91,1.72,2.14,1.32,0.91,0.84,1.12,0.8,0.74,0.81,0.78,0.51,0.87,0.8,0.46,0.87,0.85,0.8,0.89,0.71,0.68,0.61,0.61,0.7,0.49,0.46,0.44,0.4,0.53,0.49,0.51,0.47,0.5,0.48,0.57,0.51,0.5,0.48,0.54,0.47,0.51,0.48,0.5,0.31,0.54,0.44,0.55,0.41,0.4,0.36,0.39,0.35,0.31,0.41,0.35,0.47,0.31,0.3,0.46,0.27,0.35,0.36,0.39,0.34,0.25,0.24,0.4,0.22,0.31,0.39,0.41,0.24,0.36,0.28,0.28,0.36,0.2,0.32,0.23,0.25,0.27,0.32,0.35,0.27,0.18,0.29,0.3,0.41,0.32,0.2,0.15,0.33,0.31,0.34,0.28,0.14,0.19,0.4,0.22,0.33,0.31,0.22,0.35,0.22,0.24,0.21,0.4,0.21,0.22,0.24,0.22,0.25,0.21,0.26,0.18,0.14,0.2,0.23,0.16,0.24,0.22,0.24,0.17,0.18,0.14,0.14,0.0,0.0,0.31,0.0,0.21,0.16,0.17,0.3,0.23,0.2,0.0,0.0,0.2,0.17,0.28,0.14,0.0,0.16,0.17,0.17,0.0,0.14,0.2,0.23,0.14,0.23,0.2,0.0,0.16,0.19,0.25,0.19,0.17,0.15,0.21,0.15,0.0,0.0,0.19,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.18,0.29,0.0,0.14,0.0,0.15,0.0,0.0,0.15,0.17,0.0,0.17,0.0,0.0,0.15,0.17,0.0,0.0,0.0,0.15,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.17,0.21,0.14,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.0,0.14,0.19,0.23,0.16,0.17,0.14,0.17,0.14,0.14,0.15,0.0,0.0,0.15,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.21,0.23,0.18,0.17,0.16,0.0,0.15,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.85000000000001
01/19/2022,6.68,5.5,3.49,1.69,1.93,1.91,1.72,2.14,1.32,0.91,0.84,1.12,0.8,0.74,0.81,0.78,0.51,0.87,0.8,0.46,0.87,0.85,0.8,0.89,0.71,0.68,0.61,0.61,0.7,0.49,0.46,0.44,0.4,0.53,0.49,0.51,0.47,0.5,0.48,0.57,0.51,0.5,0.48,0.54,0.47,0.51,0.48,0.5,0.31,0.54,0.44,0.55,0.41,0.4,0.36,0.39,0.35,0.31,0.41,0.35,0.47,0.31,0.3,0.46,0.27,0.35,0.36,0.39,0.34,0.25,0.24,0.4,0.22,0.31,0.39,0.41,0.24,0.36,0.28,0.28,0.36,0.2,0.32,0.23,0.25,0.27,0.32,0.35,0.27,0.18,0.29,0.3,0.41,0.32,0.2,0.15,0.33,0.31,0.34,0.28,0.14,0.19,0.4,0.22,0.33,0.31,0.22,0.35,0.22,0.24,0.21,0.4,0.21,0.22,0.24,0.22,0.25,0.21,0.26,0.18,0.14,0.2,0.23,0.16,0.24,0.22,0.24,0.17,0.18,0.14,0.14,0.0,0.0,0.31,0.0,0.21,0.16,0.17,0.3,0.23,0.2,0.0,0.0,0.2,0.17,0.28,0.14,0.0,0.16,0.17,0.17,0.0,0.14,0.2,0.23,0.14,0.23,0.2,0.0,0.16,0.19,0.25,0.19,0.17,0.15,0.21,0.15,0.0,0.0,0.19,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.18,0.29,0.0,0.14,0.0,0.15,0.0,0.0,0.15,0.17,0.0,0.17,0.0,0.0,0.15,0.17,0.0,0.0,0.0,0.15,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.17,0.21,0.14,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.0,0.14,0.19,0.23,0.16,0.17,0.14,0.17,0.14,0.14,0.15,0.0,0.0,0.15,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.21,0.23,0.18,0.17,0.16,0.0,0.15,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.85000000000001
01/20/2022,6.68,5.5,3.49,1.69,1.93,1.91,1.72,2.14,1.32,0.91,0.84,1.12,0.8,0.74,0.81,0.78,0.51,0.87,0.8,0.46,0.87,0.85,0.8,0.89,0.71,0.68,0.61,0.61,0.7,0.49,0.46,0.44,0.4,0.53,0.49,0.51,0.47,0.5,0.48,0.57,0.51,0.5,0.48,0.54,0.47,0.51,0.48,0.5,0.31,0.54,0.44,0.55,0.41,0.4,0.36,0.39,0.35,0.31,0.41,0.35,0.47,0.31,0.3,0.46,0.27,0.35,0.36,0.39,0.34,0.25,0.24,0.4,0.22,0.31,0.39,0.41,0.24,0.36,0.28,0.28,0.36,0.2,0.32,0.23,0.25,0.27,0.32,0.35,0.27,0.18,0.29,0.3,0.41,0.32,0.2,0.15,0.33,0.31,0.34,0.28,0.14,0.19,0.4,0.22,0.33,0.31,0.22,0.35,0.22,0.24,0.21,0.4,0.21,0.22,0.24,0.22,0.25,0.21,0.26,0.18,0.14,0.2,0.23,0.16,0.24,0.22,0.24,0.17,0.18,0.14,0.14,0.0,0.0,0.31,0.0,0.21,0.16,0.17,0.3,0.23,0.2,0.0,0.0,0.2,0.17,0.28,0.14,0.0,0.16,0.17,0.17,0.0,0.14,0.2,0.23,0.14,0.23,0.2,0.0,0.16,0.19,0.25,0.19,0.17,0.15,0.21,0.15,0.0,0.0,0.19,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.18,0.29,0.0,0.14,0.0,0.15,0.0,0.0,0.15,0.17,0.0,0.17,0.0,0.0,0.15,0.17,0.0,0.0,0.0,0.15,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.17,0.21,0.14,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.0,0.14,0.19,0.23,0.16,0.17,0.14,0.17,0.14,0.14,0.15,0.0,0.0,0.15,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.21,0.23,0.18,0.17,0.16,0.0,0.15,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.85000000000001
01/21/2022,6.68,5.47,3.48,1.65,1.91,1.9,1.69,2.14,1.29,0.93,0.85,1.12,0.82,0.74,0.82,0.79,0.5,0.86,0.8,0.47,0.88,0.86,0.79,0.88,0.7,0.68,0.61,0.63,0.72,0.48,0.47,0.44,0.41,0.52,0.49,0.51,0.47,0.5,0.49,0.58,0.5,0.51,0.49,0.52,0.46,0.51,0.5,0.5,0.31,0.54,0.44,0.51,0.41,0.4,0.37,0.39,0.35,0.31,0.41,0.35,0.47,0.31,0.3,0.46,0.27,0.35,0.37,0.4,0.34,0.26,0.24,0.38,0.22,0.3,0.39,0.42,0.24,0.37,0.28,0.28,0.36,0.2,0.32,0.22,0.25,0.27,0.32,0.35,0.28,0.18,0.3,0.31,0.4,0.32,0.2,0.15,0.33,0.32,0.34,0.29,0.14,0.19,0.38,0.22,0.34,0.31,0.21,0.35,0.22,0.24,0.21,0.41,0.2,0.22,0.24,0.22,0.25,0.21,0.27,0.18,0.14,0.2,0.23,0.16,0.24,0.22,0.24,0.17,0.18,0.14,0.14,0.0,0.0,0.32,0.0,0.22,0.16,0.17,0.3,0.23,0.2,0.0,0.0,0.2,0.17,0.28,0.14,0.0,0.15,0.17,0.16,0.0,0.14,0.21,0.22,0.14,0.23,0.21,0.0,0.16,0.19,0.25,0.2,0.17,0.15,0.21,0.15,0.0,0.0,0.19,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.18,0.3,0.0,0.14,0.0,0.15,0.0,0.0,0.15,0.17,0.0,0.17,0.0,0.0,0.15,0.16,0.0,0.0,0.0,0.15,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.17,0.22,0.15,0.0,0.13,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.0,0.0,0.19,0.23,0.16,0.17,0.14,0.17,0.14,0.14,0.15,0.0,0.0,0.15,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.22,0.23,0.18,0.18,0.16,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.85
01/24/2022,6.61,5.57,3.39,1.68,1.92,1.9,1.61,2.12,1.29,0.95,0.86,1.09,0.81,0.75,0.83,0.81,0.51,0.87,0.84,0.46,0.9,0.87,0.83,0.87,0.68,0.66,0.61,0.65,0.73,0.49,0.46,0.45,0.4,0.53,0.5,0.51,0.46,0.5,0.5,0.59,0.51,0.51,0.5,0.57,0.48,0.52,0.49,0.51,0.32,0.52,0.44,0.48,0.42,0.41,0.37,0.4,0.35,0.31,0.42,0.36,0.47,0.31,0.31,0.46,0.27,0.34,0.36,0.41,0.34,0.26,0.24,0.36,0.21,0.29,0.4,0.43,0.24,0.37,0.28,0.29,0.36,0.2,0.33,0.23,0.25,0.27,0.32,0.35,0.27,0.18,0.29,0.31,0.38,0.33,0.2,0.15,0.34,0.31,0.34,0.3,0.14,0.19,0.38,0.22,0.34,0.32,0.22,0.35,0.22,0.24,0.22,0.42,0.2,0.22,0.23,0.23,0.23,0.21,0.26,0.17,0.14,0.21,0.23,0.17,0.24,0.22,0.24,0.17,0.18,0.14,0.14,0.0,0.0,0.31,0.0,0.22,0.16,0.17,0.28,0.23,0.2,0.0,0.0,0.21,0.17,0.28,0.14,0.14,0.0,0.16,0.17,0.0,0.14,0.2,0.22,0.14,0.22,0.2,0.0,0.15,0.19,0.26,0.2,0.17,0.15,0.2,0.15,0.0,0.0,0.19,0.14,0.0,0.0,0.2,0.0,0.0,0.0,0.18,0.3,0.0,0.14,0.0,0.15,0.0,0.0,0.16,0.16,0.0,0.17,0.0,0.0,0.14,0.15,0.0,0.0,0.0,0.15,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.16,0.22,0.15,0.0,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13,0.0,0.0,0.2,0.23,0.16,0.17,0.14,0.17,0.14,0.14,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.22,0.23,0.17,0.17,0.16,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.88
01/25/2022,6.61,5.57,3.39,1.68,1.92,1.9,1.61,2.12,1.29,0.95,0.86,1.09,0.81,0.75,0.83,0.81,0.51,0.87,0.84,0.46,0.9,0.87,0.83,0.87,0.68,0.66,0.61,0.65,0.73,0.49,0.46,0.45,0.4,0.53,0.5,0.51,0.46,0.5,0.5,0.59,0.51,0.51,0.5,0.57,0.48,0.52,0.49,0.51,0.32,0.52,0.44,0.48,0.42,0.41,0.37,0.4,0.35,0.31,0.42,0.36,0.47,0.31,0.31,0.46,0.27,0.34,0.36,0.41,0.34,0.26,0.24,0.36,0.21,0.29,0.4,0.43,0.24,0.37,0.28,0.29,0.36,0.2,0.33,0.23,0.25,0.27,0.32,0.35,0.27,0.18,0.29,0.31,0.38,0.33,0.2,0.15,0.34,0.31,0.34,0.3,0.14,0.19,0.38,0.22,0.34,0.32,0.22,0.35,0.22,0.24,0.22,0.42,0.2,0.22,0.23,0.23,0.23,0.21,0.26,0.17,0.14,0.21,0.23,0.17,0.24,0.22,0.24,0.17,0.18,0.14,0.14,0.0,0.0,0.31,0.0,0.22,0.16,0.17,0.28,0.23,0.2,0.0,0.0,0.21,0.17,0.28,0.14,0.14,0.0,0.16,0.17,0.0,0.14,0.2,0.22,0.14,0.22,0.2,0.0,0.15,0.19,0.26,0.2,0.17,0.15,0.2,0.15,0.0,0.0,0.19,0.14,0.0,0.0,0.2,0.0,0.0,0.0,0.18,0.3,0.0,0.14,0.0,0.15,0.0,0.0,0.16,0.16,0.0,0.17,0.0,0.0,0.14,0.15,0.0,0.0,0.0,0.15,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.16,0.22,0.15,0.0,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13,0.0,0.0,0.2,0.23,0.16,0.17,0.14,0.17,0.14,0.14,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.22,0.23,0.17,0.17,0.16,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.88
01/26/2022,6.65,5.57,3.25,1.64,1.9,1.9,1.59,2.04,1.29,0.93,0.87,1.11,0.77,0.75,0.82,0.82,0.49,0.87,0.86,0.46,0.91,0.88,0.84,0.87,0.7,0.67,0.61,0.65,0.74,0.39,0.47,0.45,0.4,0.53,0.5,0.52,0.47,0.5,0.5,0.59,0.51,0.51,0.5,0.57,0.48,0.52,0.5,0.51,0.32,0.53,0.45,0.47,0.42,0.41,0.38,0.39,0.36,0.32,0.42,0.36,0.47,0.32,0.31,0.47,0.27,0.35,0.36,0.42,0.34,0.26,0.25,0.36,0.21,0.29,0.37,0.44,0.25,0.37,0.29,0.29,0.37,0.2,0.33,0.21,0.25,0.28,0.32,0.35,0.28,0.18,0.3,0.31,0.37,0.34,0.21,0.15,0.35,0.3,0.34,0.3,0.0,0.18,0.38,0.23,0.34,0.32,0.22,0.36,0.22,0.24,0.22,0.42,0.2,0.22,0.23,0.23,0.23,0.22,0.25,0.17,0.14,0.21,0.24,0.17,0.24,0.23,0.24,0.17,0.18,0.13,0.14,0.0,0.0,0.32,0.0,0.22,0.16,0.16,0.28,0.24,0.2,0.0,0.0,0.21,0.17,0.26,0.14,0.14,0.0,0.17,0.17,0.0,0.13,0.21,0.22,0.14,0.21,0.21,0.0,0.16,0.19,0.26,0.21,0.17,0.15,0.19,0.15,0.0,0.0,0.18,0.14,0.0,0.0,0.2,0.0,0.0,0.0,0.19,0.3,0.0,0.14,0.0,0.15,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.0,0.14,0.15,0.0,0.0,0.0,0.15,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.15,0.17,0.22,0.15,0.0,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.0,0.13,0.2,0.23,0.15,0.18,0.14,0.17,0.14,0.15,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.22,0.24,0.17,0.17,0.16,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.78
01/27/2022,6.59,5.56,3.29,1.66,1.9,1.9,1.58,2.01,1.28,0.91,0.86,1.16,0.76,0.78,0.81,0.82,0.49,0.86,0.85,0.46,0.91,0.87,0.83,0.87,0.71,0.67,0.62,0.65,0.74,0.38,0.48,0.45,0.4,0.51,0.5,0.52,0.47,0.5,0.5,0.58,0.5,0.51,0.5,0.56,0.48,0.52,0.5,0.51,0.31,0.54,0.44,0.49,0.43,0.4,0.38,0.38,0.36,0.32,0.42,0.37,0.47,0.32,0.31,0.47,0.27,0.35,0.36,0.41,0.35,0.26,0.25,0.36,0.21,0.3,0.36,0.43,0.25,0.37,0.29,0.29,0.36,0.21,0.34,0.21,0.25,0.28,0.31,0.36,0.27,0.18,0.3,0.31,0.36,0.34,0.21,0.15,0.34,0.31,0.35,0.3,0.0,0.19,0.38,0.23,0.34,0.32,0.22,0.36,0.22,0.23,0.22,0.42,0.2,0.22,0.23,0.23,0.23,0.21,0.26,0.17,0.0,0.21,0.24,0.17,0.24,0.23,0.24,0.18,0.18,0.14,0.14,0.0,0.0,0.32,0.0,0.22,0.16,0.16,0.29,0.24,0.19,0.0,0.0,0.22,0.17,0.26,0.14,0.14,0.0,0.18,0.17,0.0,0.0,0.21,0.23,0.14,0.21,0.21,0.0,0.15,0.19,0.26,0.2,0.17,0.15,0.2,0.15,0.0,0.0,0.18,0.14,0.0,0.0,0.2,0.0,0.13,0.0,0.19,0.3,0.0,0.14,0.0,0.15,0.0,0.0,0.16,0.17,0.0,0.16,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.15,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.15,0.17,0.22,0.15,0.0,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.0,0.13,0.2,0.24,0.16,0.18,0.14,0.17,0.14,0.14,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.22,0.23,0.17,0.17,0.16,0.0,0.15,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.74
01/28/2022,6.61,5.48,3.23,1.64,1.87,1.87,1.53,2.01,1.31,0.92,0.9,1.16,0.77,0.76,0.79,0.82,0.48,0.89,0.85,0.47,0.91,0.88,0.77,0.87,0.7,0.67,0.61,0.68,0.75,0.36,0.49,0.46,0.44,0.53,0.5,0.53,0.49,0.5,0.5,0.59,0.52,0.51,0.53,0.58,0.47,0.55,0.51,0.51,0.32,0.54,0.45,0.47,0.44,0.41,0.38,0.4,0.36,0.32,0.41,0.36,0.48,0.32,0.32,0.47,0.27,0.36,0.36,0.42,0.34,0.26,0.25,0.35,0.21,0.29,0.36,0.43,0.24,0.39,0.28,0.29,0.36,0.21,0.34,0.21,0.25,0.28,0.32,0.35,0.28,0.17,0.3,0.32,0.35,0.34,0.2,0.15,0.35,0.31,0.35,0.3,0.0,0.18,0.38,0.22,0.34,0.32,0.22,0.36,0.22,0.24,0.22,0.41,0.19,0.24,0.23,0.23,0.23,0.22,0.26,0.18,0.13,0.21,0.23,0.16,0.25,0.23,0.25,0.18,0.18,0.0,0.14,0.0,0.0,0.32,0.0,0.22,0.16,0.16,0.29,0.23,0.2,0.0,0.0,0.22,0.17,0.26,0.14,0.13,0.0,0.17,0.16,0.0,0.0,0.21,0.23,0.14,0.21,0.21,0.0,0.15,0.19,0.26,0.2,0.17,0.15,0.2,0.15,0.0,0.0,0.19,0.14,0.0,0.0,0.19,0.0,0.0,0.0,0.19,0.31,0.0,0.14,0.0,0.15,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.15,0.27,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.15,0.17,0.22,0.15,0.0,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.0,0.0,0.2,0.24,0.15,0.17,0.14,0.17,0.14,0.15,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.22,0.23,0.18,0.17,0.16,0.0,0.15,0.14,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.74
01/31/2022,6.65,5.75,3.25,1.62,1.92,1.92,1.52,1.83,1.31,0.95,0.92,1.16,0.77,0.75,0.83,0.83,0.49,0.9,0.86,0.48,0.91,0.89,0.75,0.85,0.71,0.64,0.61,0.69,0.73,0.39,0.49,0.44,0.45,0.53,0.49,0.52,0.49,0.5,0.5,0.61,0.53,0.52,0.55,0.6,0.47,0.54,0.52,0.51,0.3,0.54,0.45,0.47,0.42,0.42,0.38,0.41,0.37,0.32,0.4,0.36,0.44,0.31,0.3,0.47,0.27,0.35,0.36,0.41,0.36,0.25,0.26,0.33,0.22,0.29,0.36,0.44,0.23,0.4,0.28,0.28,0.36,0.21,0.35,0.21,0.25,0.27,0.3,0.34,0.29,0.17,0.3,0.31,0.33,0.34,0.2,0.15,0.35,0.31,0.37,0.31,0.0,0.18,0.38,0.22,0.35,0.32,0.22,0.36,0.23,0.24,0.22,0.42,0.18,0.24,0.23,0.23,0.22,0.22,0.26,0.18,0.13,0.21,0.23,0.16,0.24,0.24,0.25,0.18,0.18,0.0,0.14,0.0,0.0,0.32,0.0,0.22,0.16,0.16,0.29,0.23,0.2,0.0,0.0,0.22,0.17,0.26,0.13,0.0,0.0,0.17,0.16,0.0,0.0,0.23,0.23,0.14,0.21,0.21,0.0,0.16,0.19,0.27,0.2,0.17,0.14,0.2,0.15,0.0,0.0,0.19,0.14,0.0,0.0,0.19,0.0,0.0,0.0,0.18,0.31,0.0,0.14,0.0,0.15,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.15,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.22,0.15,0.0,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.0,0.13,0.22,0.23,0.14,0.17,0.15,0.18,0.14,0.15,0.14,0.0,0.0,0.16,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.22,0.23,0.18,0.17,0.16,0.0,0.15,0.15,0.15,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.05
