,NVDA,AMZN,FB,MSFT,AAPL,GOOGL,BABA,TSLA,WMT,700.HK,CRM,INTC,ROG.SW,JNJ,PYPL,SQ,V,INTU,MA,TSM,IBM,MELI,LLY,BIDU,PFE,ABT,ADBE,MRNA,MDT,DIS,ABBV,7203.T,CSCO,NIO,AZN.L,QCOM,SHOP,BMY,MRK,ZM,ISRG,GE,ILMN,NKE,GS,GME,BLK,SPGI,SAN.PA,SE,SYK,SAP.DE,DLR,AMGN,ABBN.SW,GM,TMO,BNTX,6758.T,AVGO,F,GILD,TWTR,TER,NOW,REGN,ORCL,NOVN.SW,NTES,DOCU,XPEV,6594.T,DXCM,ICE,BX,CRWD,6861.T,6954.T,NFLX,ADYEN.AS,SNAP,MSCI,APTV,005380.KS,FISV,FTNT,NTLA,ATVI,DSY.PA,NEE,PTON,BSY,ADSK,JD,EA,AMD,NOK,TDOC,2020.HK,IFX.DE,PHIA.AS,UBER,KKR,PANW,MS,EQIX,SWKS,CRSP,SCHW,2318.HK,PDD,COIN,SPCE,MRVL,1024.HK,PODD,A,EW,OKTA,LULU,BILI,FIS,ROK,HZNP,MASI,QRVO,DFS,SPOT,ENR.DE,018260.KS,000270.KS,FDX,TXG,ADS.DE,D,ANET,EBAY,VRSK,CON.DE,CGNX,SSNC,BSX,LYFT,TEAM,VRTX,CERN,6503.T,EXAS,STNE,GH,DDD,ETSY,PAGS,BKNG,TECH,6506.T,7832.T,GPN,BEP.UN.TO,BB.TO,ZS,SN.L,RMD.AX,NOVT,HPQ,AGR,RUN,APO,LYV,HPE,2331.HK,OSTK,ARES,XLNX,FLT,TUYA,KEYS,TNDM,ABMD,NKLA,NXPI,DECK,XP,ZAL.DE,ZG,ZNGA,III.L,WB,EDEN.PA,AMBA,AMP,APH,TME,BYND,T.TO,BIGC,BEPC,NSY.,QGEN,PTC,IDEX,PFPT,USD,DKS,VMW,DSYA.,JNPR,HO.PA,FICO,TXT,956.HK,RMV.L,241.HK,GLW,TTWO,2208.HK,NEM.DE,GE.,HRC,EDIT,VNE,UAA,SLAB,7272.T,CYBR,TEF,CMCSA,STM.PA,TIXT.TO,AMC,MGM,ABNB,4528.T,TW,IAC,TKWY.AS,JD.L,6724.T,LVS,EEFT,AVAV,AFRM,902.HK,YY,WMG,ASGN,BRKS,MORN,EXPE,MOG.A,ATO.PA,BWA,EVD.DE,IBKR,SSYS,MARA,EVR,FSLR,SPWR,IRTC,LAZR,KRW,LI,PATH,HOOD,SPLK,TTE.PA,SYNA,INVZ,EXEL,EXTR,GHC,SRNE,SMTC,IDT,QTWO,GOEV,NDX1.DE,SUM
09/10/2021,2.16,2.03,2.04,2.01,2.08,2.06,1.65,1.86,0.49,1.34,0.77,0.91,0.67,0.7,0.64,0.64,0.6,0.29,0.57,0.62,0.59,0.69,0.52,0.61,0.62,0.58,0.48,0.55,0.54,0.58,0.42,0.56,0.51,0.35,0.46,0.42,0.34,0.42,0.45,0.0,0.44,0.5,0.35,0.36,0.45,0.48,0.42,0.4,0.4,0.44,0.39,0.34,0.21,0.37,0.43,0.38,0.33,0.37,0.37,0.35,0.33,0.34,0.19,0.38,0.32,0.35,0.31,0.0,0.36,0.25,0.3,0.4,0.33,0.34,0.37,0.29,0.38,0.36,0.53,0.35,0.28,0.3,0.31,0.3,0.34,0.28,0.18,0.26,0.3,0.34,0.18,0.29,0.27,0.33,0.29,0.26,0.24,0.19,0.23,0.32,0.33,0.25,0.25,0.28,0.0,0.23,0.23,0.18,0.24,0.0,0.33,0.29,0.0,0.25,0.3,0.24,0.25,0.25,0.24,0.2,0.24,0.2,0.23,0.19,0.21,0.0,0.23,0.21,0.27,0.0,0.19,0.22,0.16,0.22,0.21,0.18,0.21,0.23,0.22,0.22,0.2,0.22,0.19,0.21,0.32,0.16,0.21,0.23,0.0,0.24,0.16,0.21,0.17,0.22,0.21,0.21,0.19,0.2,0.0,0.0,0.2,0.17,0.18,0.0,0.25,0.24,0.0,0.18,0.18,0.0,0.19,0.16,0.0,0.0,0.19,0.0,0.17,0.19,0.17,0.0,0.16,0.0,0.16,0.0,0.0,0.16,0.17,0.0,0.0,0.22,0.17,0.16,0.0,0.0,0.16,0.0,0.19,0.18,0.16,0.0,0.0,0.0,0.42,0.2,0.0,0.0,0.15,0.0,0.0,0.17,0.23,0.0,0.22,0.15,0.0,0.21,0.16,0.0,0.0,0.0,0.0,0.15,0.0,0.17,0.15,0.0,0.39,0.26,0.27,0.26,0.2,0.2,0.16,0.0,0.16,0.16,0.16,0.0,0.16,0.0,0.0,0.17,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.9
09/13/2021,2.14,2.05,2.04,2.02,2.07,2.08,1.59,1.89,0.49,1.27,0.76,0.92,0.65,0.69,0.63,0.61,0.61,0.3,0.59,0.62,0.6,0.67,0.5,0.61,0.62,0.59,0.49,0.58,0.54,0.6,0.42,0.57,0.51,0.34,0.46,0.42,0.33,0.41,0.44,0.0,0.44,0.51,0.36,0.37,0.45,0.49,0.43,0.41,0.39,0.41,0.39,0.34,0.2,0.37,0.43,0.38,0.34,0.38,0.38,0.35,0.33,0.34,0.19,0.38,0.32,0.34,0.32,0.0,0.34,0.24,0.29,0.4,0.33,0.35,0.38,0.29,0.39,0.37,0.53,0.36,0.28,0.3,0.31,0.3,0.35,0.28,0.18,0.26,0.31,0.34,0.2,0.29,0.27,0.33,0.29,0.26,0.24,0.19,0.23,0.32,0.32,0.25,0.26,0.28,0.0,0.22,0.22,0.18,0.25,0.0,0.33,0.29,0.0,0.25,0.27,0.24,0.25,0.26,0.25,0.22,0.22,0.21,0.23,0.19,0.21,0.0,0.23,0.21,0.25,0.0,0.19,0.22,0.16,0.22,0.22,0.18,0.21,0.23,0.22,0.22,0.2,0.22,0.19,0.21,0.32,0.16,0.21,0.24,0.0,0.25,0.16,0.22,0.17,0.22,0.21,0.21,0.19,0.22,0.0,0.15,0.2,0.17,0.19,0.0,0.25,0.25,0.0,0.18,0.18,0.0,0.19,0.16,0.0,0.0,0.2,0.0,0.17,0.19,0.17,0.0,0.17,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.0,0.24,0.18,0.16,0.0,0.0,0.17,0.0,0.19,0.19,0.16,0.0,0.0,0.0,0.44,0.19,0.0,0.0,0.0,0.0,0.0,0.17,0.25,0.0,0.22,0.0,0.0,0.2,0.16,0.0,0.16,0.0,0.0,0.16,0.0,0.17,0.0,0.0,0.39,0.26,0.27,0.27,0.2,0.2,0.16,0.0,0.16,0.16,0.16,0.16,0.16,0.0,0.0,0.17,0.16,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.06
09/14/2021,2.19,2.06,2.07,2.03,2.02,2.06,1.62,1.86,0.49,1.31,0.76,0.93,0.65,0.69,0.63,0.61,0.61,0.3,0.59,0.63,0.6,0.67,0.5,0.62,0.62,0.6,0.49,0.58,0.54,0.6,0.42,0.57,0.51,0.34,0.46,0.43,0.33,0.42,0.44,0.15,0.43,0.5,0.36,0.37,0.45,0.47,0.43,0.41,0.38,0.42,0.39,0.34,0.2,0.37,0.43,0.39,0.34,0.39,0.38,0.36,0.33,0.35,0.19,0.39,0.32,0.35,0.32,0.0,0.34,0.24,0.29,0.41,0.34,0.35,0.38,0.29,0.4,0.38,0.54,0.36,0.28,0.31,0.31,0.3,0.34,0.28,0.18,0.27,0.31,0.34,0.22,0.29,0.27,0.33,0.3,0.26,0.24,0.2,0.24,0.33,0.33,0.25,0.26,0.29,0.0,0.22,0.23,0.18,0.25,0.0,0.33,0.28,0.0,0.26,0.29,0.23,0.26,0.26,0.24,0.23,0.22,0.2,0.23,0.19,0.22,0.0,0.23,0.21,0.25,0.0,0.19,0.22,0.16,0.22,0.22,0.18,0.21,0.24,0.22,0.22,0.2,0.22,0.19,0.21,0.32,0.16,0.21,0.23,0.0,0.24,0.16,0.22,0.17,0.22,0.21,0.21,0.2,0.22,0.0,0.0,0.2,0.17,0.19,0.0,0.25,0.24,0.0,0.18,0.18,0.0,0.19,0.16,0.0,0.0,0.19,0.0,0.17,0.18,0.17,0.0,0.17,0.0,0.16,0.16,0.0,0.17,0.17,0.0,0.16,0.24,0.18,0.16,0.0,0.0,0.17,0.0,0.19,0.19,0.16,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.17,0.24,0.0,0.23,0.0,0.0,0.21,0.16,0.0,0.16,0.16,0.0,0.16,0.0,0.18,0.0,0.0,0.4,0.27,0.28,0.28,0.2,0.2,0.17,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.23,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.22
09/15/2021,2.18,2.05,2.06,2.02,2.01,2.05,1.61,1.85,0.49,1.3,0.76,0.93,0.65,0.69,0.63,0.6,0.61,0.3,0.59,0.62,0.6,0.66,0.5,0.61,0.62,0.59,0.49,0.58,0.54,0.59,0.42,0.57,0.51,0.34,0.46,0.43,0.33,0.41,0.44,0.0,0.42,0.5,0.36,0.37,0.45,0.47,0.43,0.41,0.38,0.42,0.39,0.34,0.2,0.36,0.43,0.39,0.34,0.4,0.38,0.36,0.33,0.34,0.19,0.39,0.32,0.34,0.32,0.0,0.34,0.24,0.29,0.4,0.33,0.34,0.38,0.29,0.4,0.37,0.53,0.36,0.28,0.31,0.31,0.3,0.34,0.28,0.18,0.26,0.31,0.34,0.22,0.29,0.27,0.33,0.3,0.26,0.24,0.19,0.24,0.33,0.32,0.25,0.26,0.29,0.0,0.22,0.23,0.18,0.25,0.0,0.33,0.28,0.0,0.25,0.29,0.23,0.25,0.25,0.24,0.23,0.22,0.2,0.23,0.19,0.21,0.0,0.23,0.21,0.25,0.0,0.19,0.22,0.16,0.22,0.22,0.18,0.21,0.23,0.22,0.22,0.2,0.22,0.19,0.21,0.32,0.16,0.21,0.23,0.0,0.24,0.16,0.22,0.17,0.22,0.21,0.21,0.19,0.22,0.0,0.0,0.19,0.17,0.19,0.0,0.25,0.24,0.0,0.18,0.18,0.0,0.19,0.16,0.0,0.0,0.19,0.0,0.17,0.18,0.17,0.0,0.17,0.0,0.16,0.0,0.0,0.16,0.17,0.0,0.16,0.24,0.17,0.16,0.0,0.0,0.17,0.0,0.19,0.19,0.16,0.0,0.0,0.0,0.45,0.19,0.0,0.0,0.15,0.0,0.0,0.17,0.24,0.0,0.23,0.0,0.0,0.21,0.16,0.0,0.16,0.0,0.0,0.16,0.0,0.18,0.0,0.0,0.39,0.27,0.28,0.28,0.2,0.2,0.16,0.0,0.16,0.16,0.16,0.16,0.15,0.0,0.0,0.23,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.12
09/16/2021,2.16,2.05,2.05,2.03,2.03,2.08,1.59,1.88,0.49,1.27,0.75,0.95,0.65,0.69,0.62,0.6,0.61,0.3,0.59,0.63,0.61,0.67,0.5,0.61,0.61,0.58,0.48,0.54,0.53,0.6,0.42,0.56,0.51,0.34,0.46,0.43,0.33,0.41,0.44,0.0,0.43,0.52,0.36,0.36,0.46,0.5,0.43,0.41,0.38,0.42,0.38,0.34,0.2,0.37,0.43,0.4,0.34,0.37,0.38,0.36,0.34,0.35,0.18,0.4,0.32,0.34,0.32,0.0,0.34,0.24,0.28,0.41,0.33,0.35,0.38,0.28,0.41,0.38,0.53,0.35,0.27,0.3,0.31,0.3,0.34,0.27,0.18,0.26,0.3,0.34,0.21,0.29,0.27,0.33,0.3,0.26,0.24,0.19,0.23,0.33,0.32,0.25,0.26,0.29,0.0,0.22,0.23,0.18,0.25,0.0,0.33,0.27,0.0,0.26,0.3,0.23,0.25,0.25,0.23,0.23,0.21,0.2,0.23,0.19,0.21,0.0,0.23,0.21,0.26,0.0,0.19,0.22,0.15,0.22,0.22,0.18,0.21,0.23,0.23,0.22,0.2,0.22,0.2,0.21,0.32,0.16,0.22,0.22,0.0,0.24,0.16,0.21,0.17,0.23,0.21,0.22,0.2,0.22,0.0,0.15,0.19,0.17,0.19,0.0,0.25,0.24,0.15,0.19,0.19,0.0,0.18,0.17,0.0,0.0,0.19,0.0,0.17,0.18,0.16,0.0,0.17,0.0,0.16,0.0,0.0,0.16,0.17,0.0,0.16,0.24,0.18,0.16,0.0,0.0,0.17,0.0,0.18,0.19,0.16,0.0,0.0,0.0,0.46,0.19,0.0,0.0,0.15,0.0,0.0,0.17,0.24,0.0,0.22,0.0,0.0,0.21,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.4,0.27,0.28,0.29,0.21,0.2,0.17,0.0,0.16,0.16,0.16,0.16,0.16,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.14
09/17/2021,2.18,2.06,2.06,2.06,2.02,2.09,1.55,1.89,0.49,1.27,0.76,0.95,0.66,0.68,0.63,0.61,0.61,0.3,0.59,0.63,0.6,0.67,0.49,0.61,0.61,0.59,0.48,0.55,0.54,0.59,0.42,0.58,0.51,0.34,0.46,0.43,0.32,0.41,0.44,0.0,0.43,0.5,0.35,0.36,0.45,0.5,0.42,0.42,0.39,0.43,0.39,0.34,0.2,0.37,0.44,0.41,0.34,0.38,0.39,0.36,0.34,0.34,0.18,0.4,0.32,0.35,0.31,0.0,0.33,0.23,0.29,0.42,0.33,0.35,0.39,0.29,0.41,0.39,0.52,0.36,0.27,0.31,0.32,0.3,0.33,0.28,0.18,0.26,0.31,0.34,0.21,0.3,0.27,0.32,0.3,0.26,0.24,0.18,0.23,0.34,0.33,0.24,0.26,0.3,0.0,0.22,0.23,0.18,0.24,0.0,0.32,0.27,0.0,0.26,0.29,0.23,0.25,0.26,0.24,0.23,0.21,0.2,0.23,0.19,0.21,0.0,0.23,0.21,0.26,0.0,0.19,0.22,0.0,0.22,0.22,0.18,0.21,0.24,0.23,0.23,0.2,0.22,0.19,0.22,0.32,0.16,0.22,0.22,0.0,0.24,0.15,0.22,0.17,0.23,0.21,0.22,0.2,0.21,0.0,0.0,0.2,0.17,0.19,0.0,0.25,0.24,0.0,0.19,0.19,0.0,0.18,0.16,0.0,0.0,0.19,0.0,0.17,0.18,0.16,0.0,0.17,0.0,0.0,0.0,0.0,0.15,0.17,0.0,0.16,0.24,0.18,0.16,0.0,0.0,0.17,0.0,0.19,0.19,0.16,0.0,0.0,0.0,0.47,0.19,0.0,0.0,0.15,0.0,0.0,0.17,0.23,0.0,0.2,0.0,0.0,0.21,0.16,0.0,0.16,0.0,0.0,0.15,0.0,0.18,0.0,0.0,0.37,0.28,0.28,0.27,0.2,0.2,0.17,0.15,0.16,0.16,0.18,0.16,0.0,0.0,0.0,0.2,0.0,0.15,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25
09/20/2021,2.17,2.07,2.04,2.1,2.02,2.1,1.51,1.92,0.49,1.2,0.77,0.95,0.65,0.68,0.63,0.62,0.61,0.3,0.59,0.62,0.6,0.68,0.48,0.6,0.61,0.59,0.5,0.57,0.54,0.59,0.42,0.58,0.51,0.33,0.46,0.42,0.33,0.4,0.43,0.0,0.43,0.5,0.35,0.36,0.45,0.51,0.42,0.42,0.38,0.44,0.39,0.34,0.2,0.37,0.43,0.41,0.34,0.4,0.39,0.37,0.35,0.35,0.19,0.4,0.33,0.35,0.31,0.0,0.32,0.24,0.28,0.43,0.35,0.35,0.4,0.3,0.39,0.38,0.53,0.37,0.28,0.31,0.32,0.3,0.33,0.28,0.18,0.26,0.32,0.34,0.2,0.29,0.28,0.32,0.28,0.26,0.23,0.19,0.22,0.33,0.32,0.25,0.28,0.3,0.0,0.22,0.23,0.18,0.24,0.0,0.32,0.27,0.0,0.26,0.28,0.23,0.25,0.26,0.24,0.23,0.19,0.21,0.23,0.19,0.22,0.0,0.24,0.21,0.25,0.0,0.19,0.22,0.0,0.21,0.21,0.18,0.22,0.23,0.19,0.23,0.2,0.22,0.2,0.22,0.32,0.16,0.22,0.23,0.0,0.24,0.16,0.23,0.17,0.23,0.22,0.22,0.2,0.22,0.0,0.0,0.2,0.17,0.18,0.0,0.25,0.24,0.0,0.19,0.18,0.0,0.18,0.17,0.0,0.15,0.2,0.0,0.17,0.19,0.16,0.0,0.17,0.0,0.0,0.15,0.0,0.0,0.17,0.0,0.15,0.25,0.18,0.16,0.0,0.0,0.16,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.47,0.19,0.0,0.0,0.15,0.0,0.0,0.16,0.23,0.15,0.19,0.15,0.0,0.21,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.18,0.15,0.0,0.38,0.28,0.28,0.26,0.2,0.21,0.17,0.0,0.17,0.15,0.18,0.16,0.0,0.0,0.0,0.22,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25999999999999
09/21/2021,2.15,2.07,2.01,2.07,2.0,2.08,1.55,1.94,0.49,1.24,0.78,0.95,0.65,0.69,0.62,0.63,0.61,0.3,0.59,0.6,0.6,0.68,0.48,0.61,0.61,0.59,0.49,0.56,0.54,0.6,0.43,0.58,0.5,0.34,0.45,0.41,0.33,0.41,0.43,0.0,0.43,0.5,0.35,0.36,0.44,0.51,0.41,0.41,0.38,0.44,0.39,0.34,0.21,0.38,0.42,0.41,0.36,0.41,0.39,0.37,0.36,0.35,0.19,0.4,0.33,0.35,0.31,0.0,0.32,0.24,0.29,0.43,0.35,0.35,0.4,0.3,0.4,0.38,0.53,0.37,0.29,0.3,0.31,0.3,0.33,0.28,0.18,0.27,0.32,0.33,0.2,0.29,0.28,0.32,0.28,0.26,0.23,0.2,0.23,0.33,0.33,0.25,0.28,0.29,0.0,0.23,0.23,0.19,0.24,0.0,0.32,0.28,0.0,0.26,0.3,0.23,0.25,0.25,0.24,0.23,0.2,0.2,0.23,0.2,0.22,0.0,0.24,0.21,0.26,0.0,0.19,0.22,0.0,0.21,0.21,0.18,0.22,0.23,0.2,0.23,0.2,0.22,0.2,0.23,0.32,0.16,0.22,0.24,0.0,0.25,0.16,0.23,0.17,0.23,0.22,0.22,0.21,0.22,0.0,0.0,0.2,0.17,0.19,0.0,0.25,0.24,0.0,0.19,0.19,0.0,0.19,0.18,0.0,0.0,0.19,0.0,0.17,0.19,0.16,0.0,0.17,0.0,0.15,0.15,0.0,0.15,0.17,0.0,0.16,0.25,0.18,0.16,0.0,0.0,0.16,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.15,0.0,0.0,0.16,0.24,0.0,0.21,0.0,0.0,0.22,0.16,0.0,0.16,0.15,0.0,0.15,0.0,0.18,0.15,0.0,0.38,0.27,0.28,0.25,0.2,0.21,0.17,0.0,0.16,0.15,0.18,0.16,0.0,0.0,0.0,0.22,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.14
09/22/2021,2.14,2.06,2.0,2.06,1.99,2.07,1.54,1.93,0.49,1.24,0.77,0.94,0.64,0.68,0.62,0.63,0.6,0.3,0.58,0.6,0.6,0.68,0.48,0.61,0.6,0.59,0.49,0.56,0.54,0.6,0.42,0.58,0.5,0.34,0.45,0.41,0.33,0.41,0.43,0.0,0.43,0.5,0.35,0.36,0.44,0.51,0.41,0.41,0.38,0.44,0.39,0.34,0.2,0.38,0.42,0.41,0.36,0.4,0.39,0.37,0.36,0.35,0.19,0.4,0.33,0.35,0.31,0.0,0.32,0.24,0.29,0.42,0.35,0.34,0.39,0.3,0.4,0.38,0.53,0.36,0.28,0.3,0.31,0.3,0.33,0.27,0.18,0.27,0.32,0.33,0.2,0.29,0.28,0.32,0.28,0.26,0.23,0.2,0.23,0.32,0.32,0.25,0.28,0.29,0.0,0.23,0.22,0.19,0.24,0.0,0.32,0.28,0.0,0.26,0.3,0.23,0.25,0.25,0.24,0.23,0.2,0.2,0.23,0.2,0.22,0.0,0.24,0.21,0.25,0.0,0.19,0.22,0.0,0.21,0.21,0.18,0.21,0.23,0.2,0.23,0.2,0.22,0.2,0.22,0.32,0.16,0.22,0.24,0.0,0.25,0.15,0.23,0.17,0.23,0.22,0.22,0.21,0.21,0.0,0.0,0.2,0.17,0.19,0.0,0.25,0.23,0.0,0.19,0.18,0.0,0.19,0.17,0.0,0.15,0.19,0.0,0.17,0.18,0.16,0.0,0.17,0.0,0.0,0.0,0.0,0.15,0.17,0.0,0.15,0.25,0.18,0.16,0.0,0.0,0.16,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.48,0.19,0.0,0.0,0.15,0.0,0.0,0.16,0.24,0.0,0.21,0.0,0.0,0.22,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.18,0.15,0.0,0.38,0.27,0.28,0.25,0.2,0.21,0.17,0.15,0.16,0.15,0.18,0.16,0.0,0.0,0.0,0.22,0.0,0.0,0.16,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.10000000000001
09/23/2021,2.11,2.04,1.99,2.07,1.99,2.08,1.5,1.9,0.5,1.24,0.78,0.94,0.66,0.7,0.62,0.63,0.61,0.3,0.59,0.6,0.61,0.67,0.5,0.6,0.62,0.59,0.49,0.56,0.54,0.59,0.43,0.59,0.51,0.32,0.49,0.41,0.33,0.41,0.44,0.15,0.43,0.51,0.35,0.36,0.44,0.49,0.41,0.42,0.39,0.44,0.39,0.34,0.21,0.38,0.42,0.4,0.36,0.4,0.4,0.37,0.35,0.35,0.19,0.39,0.33,0.35,0.32,0.0,0.32,0.24,0.28,0.44,0.35,0.35,0.37,0.3,0.41,0.39,0.53,0.37,0.28,0.31,0.31,0.31,0.34,0.28,0.17,0.26,0.32,0.34,0.2,0.28,0.28,0.31,0.28,0.26,0.23,0.19,0.22,0.32,0.33,0.25,0.27,0.3,0.0,0.23,0.22,0.18,0.24,0.0,0.3,0.27,0.0,0.26,0.3,0.23,0.25,0.26,0.24,0.23,0.19,0.21,0.23,0.2,0.22,0.0,0.24,0.21,0.25,0.0,0.2,0.22,0.0,0.21,0.22,0.18,0.22,0.24,0.19,0.22,0.2,0.22,0.2,0.23,0.32,0.16,0.22,0.24,0.0,0.25,0.15,0.23,0.17,0.23,0.22,0.23,0.21,0.22,0.0,0.0,0.2,0.17,0.18,0.0,0.25,0.24,0.0,0.18,0.19,0.0,0.18,0.17,0.0,0.0,0.2,0.0,0.17,0.19,0.16,0.15,0.17,0.0,0.0,0.0,0.0,0.15,0.17,0.0,0.16,0.24,0.17,0.16,0.0,0.0,0.17,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.49,0.19,0.0,0.0,0.15,0.0,0.0,0.17,0.25,0.0,0.21,0.0,0.0,0.22,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.39,0.27,0.29,0.23,0.2,0.2,0.17,0.0,0.16,0.0,0.17,0.17,0.0,0.15,0.0,0.2,0.0,0.0,0.16,0.0,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.24
09/24/2021,2.12,2.04,2.0,2.07,2.0,2.09,1.48,1.92,0.5,1.23,0.78,0.94,0.66,0.7,0.61,0.63,0.61,0.3,0.59,0.6,0.6,0.68,0.49,0.6,0.62,0.59,0.49,0.57,0.54,0.57,0.43,0.59,0.5,0.32,0.5,0.41,0.33,0.41,0.44,0.15,0.43,0.49,0.35,0.36,0.43,0.48,0.41,0.42,0.39,0.44,0.39,0.34,0.21,0.38,0.42,0.4,0.37,0.39,0.4,0.36,0.34,0.36,0.2,0.39,0.33,0.35,0.32,0.0,0.32,0.24,0.28,0.42,0.35,0.35,0.39,0.29,0.4,0.38,0.53,0.37,0.3,0.31,0.31,0.31,0.33,0.28,0.17,0.25,0.33,0.34,0.2,0.28,0.28,0.31,0.27,0.26,0.23,0.2,0.22,0.33,0.33,0.28,0.27,0.3,0.0,0.23,0.22,0.18,0.24,0.0,0.31,0.27,0.0,0.26,0.29,0.24,0.25,0.26,0.24,0.23,0.19,0.2,0.22,0.2,0.22,0.0,0.24,0.21,0.26,0.0,0.2,0.22,0.0,0.21,0.22,0.18,0.21,0.24,0.19,0.22,0.2,0.22,0.21,0.23,0.32,0.16,0.22,0.24,0.0,0.25,0.0,0.23,0.17,0.23,0.22,0.22,0.21,0.21,0.0,0.0,0.2,0.17,0.19,0.0,0.25,0.24,0.0,0.18,0.19,0.0,0.18,0.17,0.0,0.0,0.19,0.0,0.17,0.19,0.16,0.15,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.25,0.17,0.16,0.0,0.0,0.17,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.45,0.2,0.0,0.0,0.15,0.0,0.0,0.16,0.25,0.15,0.21,0.0,0.0,0.22,0.17,0.0,0.16,0.0,0.0,0.15,0.0,0.18,0.15,0.0,0.38,0.28,0.3,0.22,0.2,0.21,0.17,0.15,0.16,0.0,0.17,0.17,0.0,0.0,0.0,0.2,0.0,0.0,0.18,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.2
