,AMZN,AAPL,MSFT,TSLA,FB,NVDA,GOOG,GOOGL,CRM,PYPL,PG,JNJ,HD,WMT,UNH,ADBE,JPM,MRNA,NFLX,ABBV,V,ZM,MA,TMO,FIS,BRK.B,AMD,TMUS,AVGO,NOW,BAC,DHR,GILD,INTC,ABT,LLY,SQ,DIS,CMCSA,MRK,ORCL,VZ,PEP,BMY,CSCO,T,KO,TJX,ACN,COST,QCOM,LOW,UPS,GE,BKNG,NKE,PFE,TXN,MO,AMAT,SNOW,CHTR,BSX,MDT,AMGN,INTU,STLA.MI,FDX,DASH,TGT,MS,XOM,SBUX,MCD,WFC,BLK,SNAP,NEE,PM,FISV,ADSK,TFC,LRCX,HON,UNP,AMT,GPN,SCHW,TEL,PLD,CRWD,CVX,IBM,MU,GS,C,LMT,ROKU,MMM,TWLO,PTON,ANTM,SPGI,DOCU,LHX,ISRG,PINS,KMI,ATVI,DE,FCX,SGEN,CVS,ROST,VRTX,SYK,AXP,BDX,ZTS,DXCM,RTX,ICE,First American Government Obligs X,CI,LBRDK,IR,ETSY,CAT,UBER,CCI,MDLZ,KHC,ADP,RBLX,EQIX,ALGN,WDAY,REGN,MCO,PRU,DUK,CME,CNC,BX,SHW,GM,CB,CL,IQV,MMC,PLTR,EL,DG,USB,ZBH,ADI,VEEV,EW,HUM,HCA,IDXX,WBA,KLAC,NOC,CSX,SBAC,PGR,ILMN,TWTR,ALXN,NEM,APD,CTVA,PNC,MCHP,DOW,D,ITW,SO,COF,PXD,SNPS,MNST,MRVL,WY,TTD,NSC,WM,WDC,KDP,BA,AES,W,EMR,OKTA,CMG,FTNT,ALNY,AON,COP,PSA,TROW,PANW,DLR,FGXXX,MSCI,KMB,EBAY,A,HOLX,CDNS,RMD,GE.,ETN,U,n/a,ZS,LNG,GD,MET,HUBS,INFO,SUM
10/12/2021,5.64,5.56,5.54,4.23,2.06,2.03,2.07,1.92,1.22,0.94,1.01,0.88,0.89,0.81,0.78,0.77,0.81,0.97,0.83,0.68,0.68,0.45,0.63,0.69,0.51,0.6,0.68,0.49,0.59,0.63,0.57,0.59,0.52,0.51,0.52,0.52,0.51,0.49,0.46,0.46,0.5,0.42,0.46,0.37,0.43,0.38,0.41,0.39,0.43,0.46,0.36,0.41,0.34,0.37,0.43,0.35,0.4,0.37,0.35,0.33,0.46,0.34,0.33,0.33,0.27,0.34,0.29,0.23,0.34,0.28,0.32,0.29,0.3,0.32,0.31,0.29,0.33,0.32,0.28,0.3,0.27,0.3,0.23,0.26,0.25,0.25,0.21,0.26,0.27,0.27,0.25,0.24,0.23,0.21,0.25,0.24,0.22,0.17,0.21,0.19,0.16,0.22,0.23,0.21,0.23,0.24,0.14,0.2,0.17,0.2,0.19,0.21,0.21,0.18,0.18,0.21,0.21,0.19,0.2,0.24,0.19,0.2,0.0,0.15,0.18,0.19,0.19,0.16,0.16,0.15,0.16,0.15,0.17,0.14,0.16,0.17,0.17,0.15,0.15,0.16,0.16,0.14,0.13,0.18,0.16,0.14,0.16,0.13,0.14,0.16,0.13,0.14,0.13,0.15,0.12,0.19,0.12,0.14,0.12,0.15,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.12,0.0,0.11,0.11,0.12,0.13,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.12,0.11,0.13,0.12,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.12,0.13,0.12,0.13,0.12,0.0,0.0,0.13,0.0,0.17,0.11,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.0,0.0,0.0,0.0,84.73000000000002
10/13/2021,5.64,5.56,5.54,4.23,2.06,2.03,2.07,1.92,1.22,0.94,1.01,0.88,0.89,0.81,0.78,0.77,0.81,0.97,0.83,0.68,0.68,0.45,0.63,0.69,0.51,0.6,0.68,0.49,0.59,0.63,0.57,0.59,0.52,0.51,0.52,0.52,0.51,0.49,0.46,0.46,0.5,0.42,0.46,0.37,0.43,0.38,0.41,0.39,0.43,0.46,0.36,0.41,0.34,0.37,0.43,0.35,0.4,0.37,0.35,0.33,0.46,0.34,0.33,0.33,0.27,0.34,0.29,0.23,0.34,0.28,0.32,0.29,0.3,0.32,0.31,0.29,0.33,0.32,0.28,0.3,0.27,0.3,0.23,0.26,0.25,0.25,0.21,0.26,0.27,0.27,0.25,0.24,0.23,0.21,0.25,0.24,0.22,0.17,0.21,0.19,0.16,0.22,0.23,0.21,0.23,0.24,0.14,0.2,0.17,0.2,0.19,0.21,0.21,0.18,0.18,0.21,0.21,0.19,0.2,0.24,0.19,0.2,0.0,0.15,0.18,0.19,0.19,0.16,0.16,0.15,0.16,0.15,0.17,0.14,0.16,0.17,0.17,0.15,0.15,0.16,0.16,0.14,0.13,0.18,0.16,0.14,0.16,0.13,0.14,0.16,0.13,0.14,0.13,0.15,0.12,0.19,0.12,0.14,0.12,0.15,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.12,0.0,0.11,0.11,0.12,0.13,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.12,0.11,0.13,0.12,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.12,0.13,0.12,0.13,0.12,0.0,0.0,0.13,0.0,0.17,0.11,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.0,0.0,0.0,0.0,84.73000000000002
10/14/2021,5.63,5.56,5.55,4.19,2.07,2.01,2.09,1.93,1.22,0.93,1.01,0.88,0.88,0.82,0.79,0.77,0.82,0.96,0.83,0.69,0.68,0.45,0.63,0.69,0.5,0.61,0.67,0.48,0.59,0.62,0.57,0.59,0.53,0.51,0.53,0.52,0.49,0.49,0.44,0.45,0.51,0.42,0.46,0.37,0.43,0.39,0.41,0.38,0.43,0.46,0.35,0.41,0.34,0.37,0.43,0.36,0.39,0.37,0.35,0.33,0.45,0.33,0.33,0.32,0.27,0.34,0.3,0.23,0.34,0.28,0.33,0.3,0.3,0.32,0.32,0.29,0.33,0.32,0.29,0.29,0.26,0.3,0.23,0.26,0.25,0.25,0.21,0.26,0.27,0.27,0.24,0.25,0.24,0.21,0.25,0.24,0.22,0.17,0.21,0.19,0.16,0.22,0.23,0.21,0.23,0.23,0.14,0.21,0.18,0.21,0.19,0.21,0.21,0.18,0.18,0.21,0.21,0.19,0.2,0.23,0.2,0.2,0.0,0.16,0.17,0.18,0.19,0.16,0.16,0.15,0.16,0.15,0.17,0.14,0.16,0.17,0.17,0.15,0.15,0.16,0.16,0.14,0.13,0.18,0.16,0.15,0.16,0.13,0.14,0.16,0.13,0.14,0.13,0.15,0.12,0.2,0.12,0.14,0.12,0.15,0.13,0.13,0.13,0.14,0.13,0.13,0.11,0.11,0.12,0.0,0.11,0.11,0.12,0.13,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.12,0.11,0.13,0.12,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.12,0.13,0.12,0.13,0.12,0.0,0.0,0.13,0.0,0.17,0.11,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.0,0.0,0.0,0.0,84.71
10/15/2021,5.6,5.6,5.58,4.26,2.05,2.01,2.08,1.94,1.23,0.92,1.02,0.88,0.9,0.82,0.79,0.77,0.8,0.97,0.83,0.69,0.67,0.45,0.62,0.69,0.49,0.6,0.67,0.47,0.59,0.62,0.57,0.59,0.53,0.51,0.52,0.52,0.48,0.48,0.42,0.45,0.52,0.41,0.46,0.37,0.44,0.38,0.41,0.38,0.44,0.46,0.35,0.42,0.34,0.37,0.43,0.35,0.39,0.37,0.36,0.33,0.45,0.32,0.32,0.32,0.27,0.34,0.3,0.23,0.33,0.29,0.32,0.3,0.3,0.32,0.31,0.29,0.32,0.31,0.29,0.28,0.26,0.3,0.23,0.26,0.25,0.25,0.2,0.26,0.27,0.27,0.24,0.25,0.24,0.21,0.25,0.24,0.22,0.17,0.21,0.19,0.16,0.22,0.23,0.21,0.24,0.23,0.14,0.21,0.17,0.2,0.2,0.22,0.21,0.17,0.18,0.2,0.21,0.19,0.2,0.24,0.19,0.2,0.0,0.16,0.17,0.18,0.18,0.16,0.16,0.15,0.16,0.15,0.17,0.14,0.16,0.17,0.17,0.15,0.15,0.17,0.16,0.14,0.13,0.18,0.16,0.15,0.16,0.14,0.14,0.16,0.13,0.14,0.13,0.15,0.12,0.2,0.12,0.14,0.13,0.15,0.13,0.13,0.13,0.14,0.13,0.13,0.12,0.11,0.11,0.0,0.11,0.12,0.12,0.13,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.12,0.11,0.12,0.12,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.12,0.13,0.12,0.0,0.0,0.13,0.0,0.17,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.1,0.1,0.0,0.0,84.67
10/18/2021,5.64,5.5,5.59,4.34,2.04,2.03,2.06,1.91,1.27,0.92,1.02,0.87,0.9,0.81,0.78,0.79,0.77,1.01,0.83,0.67,0.66,0.47,0.61,0.68,0.49,0.59,0.7,0.46,0.58,0.64,0.56,0.58,0.52,0.5,0.52,0.52,0.5,0.48,0.42,0.44,0.52,0.4,0.46,0.37,0.43,0.37,0.41,0.38,0.44,0.45,0.35,0.43,0.34,0.37,0.43,0.37,0.39,0.36,0.36,0.33,0.48,0.32,0.32,0.32,0.27,0.34,0.3,0.23,0.34,0.29,0.33,0.3,0.29,0.32,0.3,0.3,0.33,0.32,0.29,0.28,0.27,0.3,0.23,0.26,0.25,0.25,0.2,0.26,0.26,0.28,0.27,0.25,0.23,0.2,0.24,0.23,0.22,0.17,0.21,0.2,0.16,0.22,0.23,0.21,0.24,0.23,0.14,0.21,0.17,0.2,0.2,0.22,0.21,0.18,0.18,0.2,0.2,0.19,0.2,0.24,0.19,0.2,0.0,0.15,0.17,0.18,0.19,0.15,0.16,0.15,0.17,0.15,0.17,0.14,0.16,0.16,0.18,0.15,0.15,0.16,0.16,0.15,0.13,0.18,0.16,0.14,0.16,0.14,0.14,0.16,0.14,0.14,0.13,0.15,0.12,0.19,0.13,0.14,0.13,0.15,0.13,0.13,0.13,0.14,0.13,0.13,0.11,0.11,0.11,0.0,0.11,0.12,0.12,0.13,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.12,0.0,0.12,0.12,0.11,0.11,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.12,0.13,0.12,0.13,0.12,0.11,0.0,0.13,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.0,0.0,0.11,0.0,84.67000000000002
10/19/2021,5.57,5.51,5.62,4.31,2.03,2.07,2.08,1.92,1.27,0.94,1.01,0.86,0.9,0.8,0.8,0.79,0.77,1.03,0.82,0.66,0.66,0.47,0.6,0.68,0.5,0.59,0.7,0.47,0.59,0.64,0.57,0.58,0.52,0.5,0.52,0.52,0.5,0.47,0.43,0.43,0.51,0.4,0.46,0.36,0.43,0.37,0.41,0.38,0.44,0.45,0.35,0.43,0.35,0.36,0.43,0.36,0.38,0.36,0.36,0.34,0.47,0.32,0.33,0.32,0.27,0.34,0.3,0.23,0.35,0.3,0.33,0.29,0.29,0.31,0.29,0.3,0.33,0.32,0.29,0.29,0.27,0.3,0.23,0.26,0.25,0.25,0.2,0.26,0.27,0.28,0.27,0.25,0.23,0.2,0.24,0.23,0.22,0.17,0.21,0.21,0.15,0.22,0.23,0.2,0.23,0.23,0.14,0.21,0.17,0.19,0.21,0.22,0.21,0.17,0.18,0.2,0.2,0.19,0.2,0.24,0.19,0.2,0.0,0.15,0.17,0.19,0.19,0.15,0.16,0.15,0.16,0.15,0.17,0.14,0.16,0.15,0.18,0.15,0.16,0.16,0.15,0.15,0.13,0.19,0.16,0.14,0.16,0.13,0.14,0.16,0.14,0.14,0.13,0.14,0.12,0.19,0.13,0.14,0.13,0.15,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.0,0.11,0.12,0.12,0.13,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.12,0.0,0.12,0.12,0.11,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.12,0.13,0.12,0.13,0.12,0.11,0.0,0.13,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.0,0.0,0.11,0.0,84.61000000000001
10/20/2021,5.71,5.51,5.6,4.4,1.99,2.07,2.07,1.91,1.27,0.94,1.01,0.86,0.9,0.8,0.81,0.79,0.78,1.0,0.81,0.66,0.67,0.46,0.62,0.68,0.51,0.59,0.7,0.46,0.59,0.65,0.59,0.58,0.51,0.5,0.51,0.52,0.5,0.48,0.42,0.43,0.51,0.4,0.45,0.36,0.43,0.36,0.4,0.37,0.44,0.45,0.36,0.43,0.35,0.36,0.43,0.36,0.38,0.36,0.36,0.33,0.47,0.32,0.32,0.32,0.26,0.34,0.3,0.23,0.35,0.3,0.33,0.3,0.29,0.31,0.31,0.3,0.33,0.32,0.29,0.29,0.27,0.3,0.23,0.26,0.26,0.25,0.21,0.27,0.26,0.28,0.27,0.25,0.23,0.2,0.25,0.23,0.22,0.17,0.21,0.2,0.15,0.22,0.23,0.2,0.23,0.23,0.14,0.21,0.17,0.2,0.21,0.22,0.21,0.17,0.18,0.2,0.21,0.19,0.2,0.24,0.19,0.2,0.0,0.15,0.17,0.19,0.19,0.16,0.16,0.15,0.16,0.15,0.17,0.14,0.16,0.15,0.17,0.15,0.15,0.16,0.15,0.15,0.13,0.19,0.16,0.14,0.16,0.13,0.14,0.16,0.13,0.14,0.13,0.14,0.12,0.2,0.13,0.14,0.13,0.15,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.0,0.11,0.12,0.12,0.12,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.12,0.0,0.12,0.12,0.11,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.12,0.13,0.12,0.13,0.12,0.11,0.0,0.13,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.11,0.12,0.0,0.0,0.11,0.0,84.75999999999999
10/21/2021,5.74,5.55,5.63,4.52,2.05,2.09,2.07,1.92,1.27,0.94,0.99,0.85,0.91,0.8,0.8,0.8,0.78,1.02,0.82,0.65,0.67,0.47,0.62,0.68,0.5,0.59,0.72,0.45,0.59,0.65,0.58,0.58,0.49,0.5,0.51,0.51,0.51,0.46,0.42,0.42,0.51,0.39,0.45,0.35,0.42,0.36,0.4,0.37,0.44,0.45,0.35,0.43,0.35,0.36,0.42,0.36,0.37,0.36,0.36,0.33,0.48,0.32,0.32,0.3,0.26,0.35,0.29,0.23,0.35,0.31,0.32,0.29,0.29,0.31,0.32,0.3,0.32,0.32,0.28,0.29,0.27,0.3,0.23,0.26,0.26,0.25,0.2,0.27,0.26,0.28,0.28,0.24,0.23,0.19,0.25,0.23,0.22,0.18,0.2,0.21,0.16,0.22,0.23,0.21,0.23,0.23,0.14,0.21,0.17,0.19,0.21,0.22,0.21,0.17,0.18,0.2,0.21,0.18,0.2,0.23,0.19,0.2,0.0,0.15,0.17,0.19,0.19,0.16,0.16,0.15,0.16,0.15,0.17,0.15,0.16,0.15,0.18,0.14,0.15,0.16,0.15,0.15,0.13,0.19,0.16,0.14,0.15,0.13,0.14,0.16,0.13,0.14,0.13,0.14,0.12,0.2,0.13,0.14,0.13,0.15,0.13,0.13,0.13,0.13,0.13,0.12,0.11,0.11,0.11,0.0,0.11,0.12,0.11,0.12,0.12,0.11,0.11,0.11,0.12,0.12,0.13,0.12,0.0,0.13,0.12,0.11,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.12,0.13,0.12,0.13,0.12,0.11,0.0,0.13,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.12,0.12,0.0,0.0,0.11,0.0,84.92
10/22/2021,5.69,5.59,5.61,4.46,2.06,2.08,2.07,1.91,1.26,0.94,0.97,0.86,0.91,0.82,0.79,0.81,0.78,1.01,0.81,0.64,0.67,0.47,0.62,0.68,0.5,0.59,0.72,0.45,0.59,0.65,0.58,0.59,0.5,0.51,0.51,0.52,0.51,0.46,0.42,0.43,0.51,0.39,0.45,0.36,0.42,0.36,0.39,0.37,0.45,0.46,0.36,0.43,0.35,0.36,0.41,0.36,0.38,0.37,0.35,0.34,0.47,0.32,0.33,0.3,0.26,0.35,0.29,0.23,0.34,0.3,0.32,0.3,0.29,0.3,0.32,0.3,0.32,0.32,0.28,0.29,0.27,0.3,0.23,0.26,0.25,0.25,0.2,0.27,0.26,0.28,0.27,0.25,0.23,0.19,0.25,0.23,0.22,0.18,0.2,0.21,0.16,0.22,0.23,0.21,0.23,0.23,0.15,0.21,0.17,0.2,0.21,0.22,0.21,0.17,0.18,0.2,0.21,0.19,0.2,0.24,0.19,0.2,0.0,0.15,0.17,0.19,0.19,0.16,0.16,0.15,0.16,0.15,0.17,0.15,0.16,0.15,0.18,0.14,0.16,0.16,0.15,0.15,0.13,0.19,0.16,0.14,0.16,0.13,0.14,0.16,0.14,0.13,0.13,0.14,0.12,0.2,0.13,0.14,0.13,0.15,0.13,0.12,0.13,0.13,0.13,0.13,0.11,0.11,0.12,0.0,0.11,0.12,0.12,0.13,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.12,0.0,0.13,0.12,0.11,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.12,0.14,0.12,0.13,0.12,0.0,0.0,0.13,0.0,0.15,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.11,0.11,0.0,0.0,0.11,0.0,84.98000000000002
10/25/2021,5.63,5.59,5.57,4.45,2.06,2.06,2.04,1.89,1.25,0.89,0.97,0.86,0.91,0.82,0.81,0.81,0.79,1.01,0.79,0.65,0.66,0.47,0.61,0.69,0.5,0.59,0.71,0.47,0.59,0.65,0.59,0.6,0.5,0.5,0.53,0.52,0.51,0.45,0.42,0.44,0.51,0.4,0.45,0.36,0.43,0.36,0.4,0.37,0.44,0.46,0.36,0.43,0.35,0.36,0.4,0.36,0.38,0.37,0.35,0.33,0.47,0.33,0.33,0.3,0.26,0.35,0.29,0.23,0.35,0.3,0.32,0.3,0.29,0.3,0.32,0.3,0.32,0.32,0.28,0.29,0.27,0.31,0.23,0.26,0.25,0.25,0.2,0.27,0.26,0.29,0.27,0.25,0.23,0.19,0.25,0.23,0.22,0.17,0.2,0.21,0.16,0.24,0.23,0.21,0.24,0.23,0.16,0.21,0.17,0.2,0.21,0.22,0.21,0.17,0.18,0.2,0.21,0.19,0.2,0.24,0.19,0.19,0.0,0.16,0.17,0.19,0.2,0.16,0.15,0.15,0.16,0.15,0.17,0.15,0.16,0.15,0.18,0.15,0.15,0.16,0.15,0.15,0.13,0.19,0.16,0.14,0.16,0.13,0.14,0.16,0.13,0.13,0.13,0.15,0.12,0.2,0.13,0.14,0.13,0.15,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.0,0.12,0.0,0.11,0.12,0.12,0.13,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.12,0.0,0.13,0.12,0.11,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.12,0.14,0.12,0.13,0.12,0.11,0.0,0.13,0.0,0.15,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.0,0.0,0.11,0.0,84.86
10/26/2021,5.64,5.58,5.61,4.57,2.05,2.1,2.04,1.88,1.24,0.83,0.95,0.85,0.92,0.82,0.82,0.81,0.78,1.02,0.83,0.65,0.65,0.47,0.61,0.69,0.5,0.59,0.73,0.44,0.59,0.66,0.58,0.59,0.5,0.51,0.54,0.51,0.53,0.45,0.42,0.44,0.5,0.4,0.45,0.35,0.42,0.36,0.39,0.37,0.44,0.46,0.36,0.44,0.36,0.35,0.4,0.36,0.38,0.37,0.35,0.33,0.47,0.33,0.33,0.3,0.26,0.35,0.29,0.23,0.35,0.3,0.32,0.29,0.29,0.3,0.32,0.29,0.32,0.32,0.28,0.29,0.28,0.3,0.22,0.26,0.26,0.25,0.2,0.27,0.26,0.29,0.27,0.25,0.2,0.19,0.25,0.22,0.22,0.17,0.2,0.21,0.17,0.24,0.23,0.21,0.23,0.23,0.16,0.2,0.17,0.2,0.21,0.22,0.21,0.17,0.18,0.21,0.2,0.19,0.2,0.24,0.19,0.19,0.0,0.16,0.17,0.19,0.2,0.16,0.15,0.15,0.16,0.15,0.17,0.15,0.16,0.15,0.18,0.15,0.15,0.16,0.15,0.15,0.14,0.2,0.16,0.14,0.16,0.13,0.14,0.16,0.14,0.13,0.13,0.14,0.12,0.2,0.13,0.14,0.13,0.16,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.0,0.11,0.0,0.11,0.12,0.11,0.13,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.13,0.0,0.12,0.12,0.11,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.12,0.14,0.12,0.13,0.12,0.11,0.0,0.13,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,84.87
10/27/2021,5.64,5.58,5.61,4.57,2.05,2.1,2.04,1.88,1.24,0.83,0.95,0.85,0.92,0.82,0.82,0.81,0.78,1.02,0.83,0.65,0.65,0.47,0.61,0.69,0.5,0.59,0.73,0.44,0.59,0.66,0.58,0.59,0.5,0.51,0.54,0.51,0.53,0.45,0.42,0.44,0.5,0.4,0.45,0.35,0.42,0.36,0.39,0.37,0.44,0.46,0.36,0.44,0.36,0.35,0.4,0.36,0.38,0.37,0.35,0.33,0.47,0.33,0.33,0.3,0.26,0.35,0.29,0.23,0.35,0.3,0.32,0.29,0.29,0.3,0.32,0.29,0.32,0.32,0.28,0.29,0.28,0.3,0.22,0.26,0.26,0.25,0.2,0.27,0.26,0.29,0.27,0.25,0.2,0.19,0.25,0.22,0.22,0.17,0.2,0.21,0.17,0.24,0.23,0.21,0.23,0.23,0.16,0.2,0.17,0.2,0.21,0.22,0.21,0.17,0.18,0.21,0.2,0.19,0.2,0.24,0.19,0.19,0.0,0.16,0.17,0.19,0.2,0.16,0.15,0.15,0.16,0.15,0.17,0.15,0.16,0.15,0.18,0.15,0.15,0.16,0.15,0.15,0.14,0.2,0.16,0.14,0.16,0.13,0.14,0.16,0.14,0.13,0.13,0.14,0.12,0.2,0.13,0.14,0.13,0.16,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.0,0.11,0.0,0.11,0.12,0.11,0.13,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.13,0.0,0.12,0.12,0.11,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.12,0.14,0.12,0.13,0.12,0.11,0.0,0.13,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,84.87
10/28/2021,5.64,5.58,5.61,4.57,2.05,2.1,2.04,1.88,1.24,0.83,0.95,0.85,0.92,0.82,0.82,0.81,0.78,1.02,0.83,0.65,0.65,0.47,0.61,0.69,0.5,0.59,0.73,0.44,0.59,0.66,0.58,0.59,0.5,0.51,0.54,0.51,0.53,0.45,0.42,0.44,0.5,0.4,0.45,0.35,0.42,0.36,0.39,0.37,0.44,0.46,0.36,0.44,0.36,0.35,0.4,0.36,0.38,0.37,0.35,0.33,0.47,0.33,0.33,0.3,0.26,0.35,0.29,0.23,0.35,0.3,0.32,0.29,0.29,0.3,0.32,0.29,0.32,0.32,0.28,0.29,0.28,0.3,0.22,0.26,0.26,0.25,0.2,0.27,0.26,0.29,0.27,0.25,0.2,0.19,0.25,0.22,0.22,0.17,0.2,0.21,0.17,0.24,0.23,0.21,0.23,0.23,0.16,0.2,0.17,0.2,0.21,0.22,0.21,0.17,0.18,0.21,0.2,0.19,0.2,0.24,0.19,0.19,0.0,0.16,0.17,0.19,0.2,0.16,0.15,0.15,0.16,0.15,0.17,0.15,0.16,0.15,0.18,0.15,0.15,0.16,0.15,0.15,0.14,0.2,0.16,0.14,0.16,0.13,0.14,0.16,0.14,0.13,0.13,0.14,0.12,0.2,0.13,0.14,0.13,0.16,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.0,0.11,0.0,0.11,0.12,0.11,0.13,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.13,0.0,0.12,0.12,0.11,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.12,0.14,0.12,0.13,0.12,0.11,0.0,0.13,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,84.87
10/29/2021,5.42,5.51,5.53,5.21,1.96,2.13,1.97,1.81,1.25,0.84,0.96,0.85,0.93,0.83,0.83,0.82,0.78,1.05,0.84,0.65,0.66,0.47,0.61,0.69,0.49,0.59,0.74,0.44,0.59,0.65,0.59,0.57,0.5,0.45,0.54,0.52,0.52,0.45,0.41,0.44,0.51,0.39,0.44,0.35,0.41,0.35,0.39,0.37,0.45,0.47,0.35,0.44,0.36,0.36,0.4,0.37,0.38,0.36,0.35,0.33,0.47,0.32,0.32,0.3,0.26,0.37,0.3,0.23,0.34,0.31,0.32,0.3,0.29,0.29,0.32,0.3,0.23,0.32,0.28,0.29,0.28,0.31,0.22,0.25,0.27,0.26,0.2,0.27,0.26,0.29,0.27,0.25,0.2,0.19,0.25,0.22,0.22,0.16,0.2,0.2,0.17,0.24,0.23,0.21,0.23,0.23,0.13,0.2,0.18,0.2,0.21,0.22,0.21,0.18,0.18,0.2,0.21,0.19,0.2,0.24,0.19,0.2,0.0,0.16,0.17,0.19,0.21,0.16,0.15,0.15,0.16,0.14,0.17,0.15,0.16,0.15,0.18,0.15,0.16,0.16,0.15,0.15,0.13,0.21,0.16,0.14,0.16,0.13,0.14,0.16,0.14,0.14,0.14,0.14,0.12,0.2,0.13,0.14,0.13,0.15,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.0,0.11,0.0,0.11,0.12,0.11,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.13,0.13,0.0,0.13,0.12,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.13,0.11,0.13,0.12,0.11,0.0,0.13,0.0,0.12,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,84.91000000000001
