,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,JPM,NVDA,V,JNJ,PG,PYPL,UNH,MA,BAC,HD,DIS,XOM,KO,ADBE,PEP,CMCSA,NKE,NFLX,ACN,PFE,CVX,CSCO,INTC,USD,CRM,ABT,WFC,TMO,ABBV,WMT,VZ,LLY,MRK,T,COST,HON,UPS,UNP,MDT,TXN,C,QCOM,BMY,RTX,BLK,BA,LOW,MS,AMT,GS,SBUX,AMGN,ORCL,CAT,GE,MMM,SCHW,AXP,TGT,INTU,IBM,AMAT,SPGI,MDLZ,DE,ISRG,CVS,DUK,AMD,SQ,GM,NOW,LMT,PLD,FIS,ADP,CCI,CHTR,ANTM,SYK,SO,ZTS,BKNG,PNC,CL,COP,EQIX,USB,D,GILD,TFC,TJX,MU,LRCX,CB,FDX,MMC,CI,COF,ITW,ICE,TMUS,FISV,F,SHW,APD,BDX,WM,ETN,ILMN,MCO,NOC,EW,EMR,GPN,PGR,AON,ADSK,KMB,EXC,AEP,TWLO,BSX,ADI,HUM,ECL,NEM,SRE,FCX,REGN,HCA,APTV,EA,JCI,LULU,GD,DG,IDXX,MSCI,XEL,DOW,TT,MET,DOCU,BIIB,TWTR,VRTX,A,TROW,GIS,ALGN,EBAY,SLB,DLR,AIG,CMG,KLAC,BK,CNC,PRU,ADM,TRV,ALL,PEG,PSX,SNPS,BAX,IFF,MPC,CMI,ES,AFL,WDAY,RMD,FRC,MTD,HPQ,MAR,SWK,ROK,STT,CBRE,AJG,EQR,KEYS,ED,ZBRA,VFC,XLNX,WBA,SIVB,PANW,YUM,HLT,FTNT,AZO,HSY,VRSK,MSI,KHC,WMB,AVB,AMP,SYF,MCK,NUE,GE.,KR,BLL,GRMN,FITB,LUV,HUBS,ALB,ETSY,EIX,n/a,AVGO,DHR,MRNA,CSX,UBER,MRVL,SBAC,INFO,NXPI,CARR,SYY,CDNS,IQV,WY,LHX,ROST,RSG,CTSH,CTVA,ZM,DD,OTIS,DFS,SUM
11/12/2021,6.2,6.63,4.34,2.1,2.34,2.19,1.57,1.92,1.14,1.19,1.29,0.76,1.21,0.95,1.09,1.1,0.89,0.83,0.8,0.83,0.82,0.69,0.78,0.79,0.73,0.73,0.66,0.64,0.54,0.63,0.75,0.61,0.65,0.67,0.57,0.6,0.52,0.62,0.58,0.42,0.63,0.5,0.48,0.49,0.45,0.46,0.43,0.49,0.37,0.43,0.44,0.37,0.46,0.43,0.4,0.42,0.38,0.33,0.42,0.36,0.38,0.33,0.38,0.37,0.35,0.41,0.28,0.37,0.35,0.32,0.31,0.36,0.34,0.31,0.47,0.29,0.29,0.36,0.26,0.34,0.22,0.31,0.25,0.25,0.29,0.27,0.26,0.29,0.3,0.28,0.24,0.3,0.22,0.25,0.23,0.23,0.27,0.23,0.22,0.23,0.27,0.19,0.26,0.2,0.22,0.23,0.24,0.17,0.19,0.29,0.25,0.21,0.19,0.21,0.22,0.16,0.2,0.17,0.21,0.18,0.12,0.18,0.21,0.19,0.16,0.21,0.16,0.14,0.17,0.26,0.16,0.18,0.14,0.16,0.17,0.17,0.17,0.17,0.14,0.17,0.2,0.16,0.15,0.15,0.16,0.13,0.13,0.14,0.14,0.14,0.11,0.11,0.14,0.15,0.16,0.14,0.16,0.13,0.14,0.14,0.16,0.14,0.17,0.15,0.12,0.13,0.13,0.12,0.11,0.12,0.0,0.14,0.11,0.12,0.13,0.11,0.11,0.12,0.14,0.0,0.12,0.11,0.1,0.13,0.0,0.12,0.11,0.11,0.1,0.0,0.11,0.11,0.1,0.0,0.13,0.0,0.13,0.13,0.11,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.52
11/15/2021,6.13,6.62,4.25,2.07,2.31,2.17,1.58,1.92,1.13,1.2,1.31,0.75,1.2,0.99,1.12,1.1,0.83,0.81,0.81,0.81,0.83,0.69,0.76,0.8,0.74,0.78,0.66,0.63,0.54,0.66,0.74,0.62,0.67,0.69,0.58,0.6,0.52,0.62,0.6,0.43,0.64,0.49,0.49,0.5,0.45,0.46,0.44,0.49,0.37,0.43,0.44,0.37,0.46,0.43,0.39,0.42,0.37,0.34,0.42,0.36,0.37,0.33,0.39,0.37,0.36,0.41,0.28,0.37,0.35,0.32,0.32,0.35,0.35,0.3,0.47,0.28,0.31,0.35,0.26,0.35,0.23,0.31,0.25,0.25,0.3,0.26,0.26,0.29,0.29,0.28,0.24,0.29,0.22,0.26,0.24,0.24,0.27,0.23,0.22,0.23,0.27,0.19,0.27,0.2,0.22,0.23,0.24,0.17,0.19,0.28,0.25,0.21,0.2,0.22,0.21,0.16,0.2,0.17,0.2,0.18,0.12,0.18,0.21,0.19,0.17,0.21,0.16,0.13,0.17,0.26,0.16,0.18,0.14,0.15,0.18,0.18,0.17,0.17,0.15,0.17,0.19,0.16,0.15,0.15,0.16,0.13,0.14,0.14,0.15,0.13,0.11,0.11,0.13,0.15,0.15,0.14,0.15,0.13,0.14,0.14,0.16,0.14,0.17,0.15,0.12,0.14,0.14,0.13,0.11,0.12,0.0,0.14,0.11,0.11,0.13,0.11,0.11,0.12,0.15,0.0,0.12,0.11,0.1,0.12,0.1,0.12,0.11,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.14,0.0,0.13,0.13,0.0,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.49999999999999
11/16/2021,6.13,6.62,4.25,2.07,2.31,2.17,1.58,1.92,1.13,1.2,1.31,0.75,1.2,0.99,1.12,1.1,0.83,0.81,0.81,0.81,0.83,0.69,0.76,0.8,0.74,0.78,0.66,0.63,0.54,0.66,0.74,0.62,0.67,0.69,0.58,0.6,0.52,0.62,0.6,0.43,0.64,0.49,0.49,0.5,0.45,0.46,0.44,0.49,0.37,0.43,0.44,0.37,0.46,0.43,0.39,0.42,0.37,0.34,0.42,0.36,0.37,0.33,0.39,0.37,0.36,0.41,0.28,0.37,0.35,0.32,0.32,0.35,0.35,0.3,0.47,0.28,0.31,0.35,0.26,0.35,0.23,0.31,0.25,0.25,0.3,0.26,0.26,0.29,0.29,0.28,0.24,0.29,0.22,0.26,0.24,0.24,0.27,0.23,0.22,0.23,0.27,0.19,0.27,0.2,0.22,0.23,0.24,0.17,0.19,0.28,0.25,0.21,0.2,0.22,0.21,0.16,0.2,0.17,0.2,0.18,0.12,0.18,0.21,0.19,0.17,0.21,0.16,0.13,0.17,0.26,0.16,0.18,0.14,0.15,0.18,0.18,0.17,0.17,0.15,0.17,0.19,0.16,0.15,0.15,0.16,0.13,0.14,0.14,0.15,0.13,0.11,0.11,0.13,0.15,0.15,0.14,0.15,0.13,0.14,0.14,0.16,0.14,0.17,0.15,0.12,0.14,0.14,0.13,0.11,0.12,0.0,0.14,0.11,0.11,0.13,0.11,0.11,0.12,0.15,0.0,0.12,0.11,0.1,0.12,0.1,0.12,0.11,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.14,0.0,0.13,0.13,0.0,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.49999999999999
11/17/2021,6.17,6.65,4.28,2.14,2.34,2.2,1.56,1.9,1.13,1.21,1.3,0.77,1.2,1.0,1.1,1.11,0.81,0.8,0.8,0.82,0.82,0.68,0.76,0.83,0.74,0.77,0.65,0.63,0.53,0.66,0.74,0.62,0.66,0.69,0.57,0.59,0.52,0.61,0.59,0.42,0.64,0.49,0.48,0.5,0.44,0.46,0.44,0.49,0.37,0.42,0.44,0.37,0.47,0.43,0.39,0.42,0.37,0.33,0.41,0.36,0.37,0.33,0.39,0.37,0.36,0.42,0.28,0.38,0.34,0.32,0.32,0.35,0.35,0.3,0.47,0.28,0.32,0.36,0.26,0.35,0.23,0.31,0.25,0.25,0.3,0.26,0.25,0.29,0.28,0.27,0.24,0.29,0.22,0.26,0.23,0.23,0.27,0.23,0.23,0.23,0.27,0.2,0.27,0.2,0.22,0.24,0.24,0.17,0.19,0.28,0.25,0.21,0.19,0.22,0.21,0.16,0.2,0.17,0.2,0.18,0.12,0.18,0.21,0.19,0.16,0.21,0.16,0.13,0.17,0.26,0.16,0.18,0.14,0.15,0.18,0.18,0.17,0.17,0.15,0.18,0.19,0.16,0.15,0.15,0.16,0.13,0.14,0.14,0.15,0.13,0.11,0.11,0.13,0.15,0.15,0.14,0.15,0.13,0.14,0.14,0.16,0.15,0.17,0.15,0.12,0.13,0.13,0.12,0.11,0.12,0.1,0.14,0.11,0.12,0.12,0.11,0.11,0.12,0.15,0.0,0.12,0.11,0.0,0.12,0.0,0.12,0.11,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.14,0.0,0.13,0.13,0.0,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.1,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.54
11/18/2021,6.17,6.63,4.31,2.18,2.34,2.19,1.56,1.88,1.13,1.19,1.31,0.78,1.18,1.0,1.1,1.1,0.8,0.81,0.8,0.82,0.82,0.68,0.76,0.82,0.74,0.77,0.67,0.63,0.53,0.66,0.74,0.62,0.67,0.69,0.57,0.59,0.52,0.61,0.59,0.42,0.64,0.49,0.48,0.49,0.44,0.46,0.44,0.5,0.37,0.43,0.43,0.39,0.46,0.43,0.37,0.42,0.37,0.33,0.42,0.36,0.37,0.33,0.39,0.37,0.37,0.42,0.28,0.37,0.35,0.32,0.32,0.35,0.34,0.3,0.46,0.29,0.32,0.35,0.26,0.35,0.22,0.31,0.25,0.25,0.3,0.25,0.26,0.28,0.28,0.27,0.24,0.29,0.22,0.26,0.24,0.23,0.27,0.23,0.23,0.23,0.27,0.19,0.27,0.2,0.22,0.24,0.24,0.17,0.19,0.28,0.25,0.2,0.19,0.22,0.22,0.15,0.2,0.17,0.2,0.18,0.12,0.17,0.21,0.19,0.17,0.21,0.16,0.13,0.16,0.26,0.16,0.18,0.14,0.15,0.18,0.18,0.17,0.17,0.15,0.18,0.19,0.16,0.15,0.14,0.17,0.13,0.14,0.14,0.15,0.13,0.11,0.11,0.13,0.15,0.15,0.14,0.15,0.13,0.14,0.14,0.16,0.14,0.17,0.15,0.12,0.13,0.14,0.12,0.11,0.12,0.1,0.14,0.11,0.12,0.12,0.11,0.11,0.12,0.15,0.0,0.12,0.11,0.0,0.12,0.0,0.12,0.11,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.14,0.0,0.13,0.13,0.11,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.50999999999999
11/19/2021,6.19,6.68,4.29,2.14,2.32,2.18,1.54,1.89,1.14,1.18,1.3,0.79,1.17,1.02,1.09,1.16,0.8,0.81,0.79,0.84,0.82,0.68,0.77,0.83,0.74,0.77,0.67,0.63,0.53,0.66,0.74,0.63,0.65,0.7,0.57,0.57,0.51,0.6,0.59,0.42,0.65,0.48,0.48,0.49,0.44,0.45,0.43,0.54,0.36,0.42,0.43,0.38,0.48,0.43,0.37,0.42,0.37,0.32,0.42,0.35,0.35,0.33,0.39,0.37,0.37,0.43,0.28,0.38,0.36,0.32,0.32,0.35,0.34,0.3,0.48,0.3,0.31,0.36,0.26,0.35,0.22,0.31,0.24,0.25,0.29,0.25,0.25,0.29,0.27,0.27,0.24,0.29,0.22,0.26,0.24,0.23,0.27,0.23,0.22,0.24,0.26,0.19,0.27,0.2,0.21,0.24,0.24,0.17,0.19,0.28,0.26,0.2,0.19,0.22,0.22,0.15,0.2,0.17,0.2,0.18,0.12,0.17,0.21,0.19,0.16,0.21,0.16,0.13,0.16,0.26,0.16,0.18,0.14,0.16,0.18,0.18,0.17,0.17,0.14,0.18,0.2,0.15,0.15,0.15,0.17,0.13,0.13,0.14,0.14,0.13,0.11,0.11,0.13,0.15,0.15,0.14,0.15,0.14,0.14,0.14,0.15,0.14,0.17,0.15,0.12,0.14,0.13,0.13,0.11,0.12,0.0,0.14,0.11,0.12,0.12,0.11,0.11,0.12,0.15,0.11,0.12,0.11,0.1,0.12,0.0,0.12,0.11,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.14,0.0,0.13,0.13,0.11,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.51999999999998
11/22/2021,6.32,6.7,4.31,2.14,2.33,2.19,1.54,1.83,1.09,1.19,1.31,0.76,1.17,0.99,1.09,1.18,0.8,0.81,0.79,0.84,0.82,0.69,0.78,0.84,0.75,0.79,0.66,0.63,0.53,0.69,0.75,0.62,0.65,0.7,0.58,0.57,0.51,0.61,0.58,0.42,0.65,0.48,0.47,0.49,0.44,0.46,0.43,0.54,0.37,0.42,0.42,0.38,0.49,0.42,0.37,0.41,0.37,0.32,0.42,0.35,0.35,0.33,0.39,0.37,0.35,0.42,0.28,0.37,0.35,0.32,0.31,0.36,0.34,0.3,0.48,0.29,0.32,0.35,0.27,0.35,0.21,0.32,0.25,0.25,0.29,0.25,0.26,0.29,0.27,0.27,0.24,0.29,0.23,0.25,0.24,0.23,0.26,0.25,0.22,0.23,0.26,0.19,0.27,0.2,0.21,0.24,0.24,0.16,0.19,0.28,0.26,0.2,0.2,0.22,0.22,0.15,0.2,0.17,0.2,0.18,0.12,0.17,0.21,0.19,0.17,0.2,0.16,0.13,0.16,0.26,0.16,0.18,0.14,0.15,0.17,0.18,0.17,0.17,0.14,0.18,0.19,0.16,0.15,0.15,0.17,0.14,0.13,0.15,0.14,0.13,0.11,0.0,0.14,0.15,0.15,0.14,0.15,0.13,0.13,0.15,0.15,0.14,0.17,0.14,0.12,0.13,0.13,0.12,0.11,0.12,0.0,0.14,0.11,0.12,0.12,0.0,0.11,0.12,0.15,0.0,0.12,0.11,0.0,0.12,0.0,0.12,0.11,0.11,0.11,0.0,0.11,0.11,0.1,0.0,0.14,0.0,0.13,0.13,0.11,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.1,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.57000000000001
11/23/2021,6.32,6.7,4.31,2.14,2.33,2.19,1.54,1.83,1.09,1.19,1.31,0.76,1.17,0.99,1.09,1.18,0.8,0.81,0.79,0.84,0.82,0.69,0.78,0.84,0.75,0.79,0.66,0.63,0.53,0.69,0.75,0.62,0.65,0.7,0.58,0.57,0.51,0.61,0.58,0.42,0.65,0.48,0.47,0.49,0.44,0.46,0.43,0.54,0.37,0.42,0.42,0.38,0.49,0.42,0.37,0.41,0.37,0.32,0.42,0.35,0.35,0.33,0.39,0.37,0.35,0.42,0.28,0.37,0.35,0.32,0.31,0.36,0.34,0.3,0.48,0.29,0.32,0.35,0.27,0.35,0.21,0.32,0.25,0.25,0.29,0.25,0.26,0.29,0.27,0.27,0.24,0.29,0.23,0.25,0.24,0.23,0.26,0.25,0.22,0.23,0.26,0.19,0.27,0.2,0.21,0.24,0.24,0.16,0.19,0.28,0.26,0.2,0.2,0.22,0.22,0.15,0.2,0.17,0.2,0.18,0.12,0.17,0.21,0.19,0.17,0.2,0.16,0.13,0.16,0.26,0.16,0.18,0.14,0.15,0.17,0.18,0.17,0.17,0.14,0.18,0.19,0.16,0.15,0.15,0.17,0.14,0.13,0.15,0.14,0.13,0.11,0.0,0.14,0.15,0.15,0.14,0.15,0.13,0.13,0.15,0.15,0.14,0.17,0.14,0.12,0.13,0.13,0.12,0.11,0.12,0.0,0.14,0.11,0.12,0.12,0.0,0.11,0.12,0.15,0.0,0.12,0.11,0.0,0.12,0.0,0.12,0.11,0.11,0.11,0.0,0.11,0.11,0.1,0.0,0.14,0.0,0.13,0.13,0.11,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.1,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.57000000000001
11/24/2021,6.61,6.78,4.47,2.17,2.35,2.2,1.51,2.07,1.07,1.19,1.3,0.71,1.15,0.94,1.06,1.22,0.78,0.76,0.78,0.86,0.83,0.66,0.79,0.82,0.74,0.79,0.64,0.59,0.52,0.68,0.73,0.61,0.64,0.69,0.57,0.57,0.5,0.61,0.57,0.41,0.66,0.48,0.47,0.49,0.44,0.47,0.42,0.55,0.36,0.41,0.41,0.36,0.49,0.42,0.37,0.4,0.37,0.32,0.42,0.34,0.34,0.33,0.38,0.35,0.35,0.46,0.27,0.36,0.35,0.31,0.31,0.34,0.34,0.29,0.49,0.28,0.31,0.35,0.27,0.35,0.21,0.32,0.25,0.24,0.28,0.25,0.26,0.3,0.27,0.27,0.24,0.28,0.22,0.24,0.23,0.24,0.26,0.24,0.24,0.24,0.26,0.19,0.27,0.2,0.21,0.24,0.23,0.16,0.19,0.28,0.25,0.2,0.2,0.22,0.22,0.15,0.2,0.17,0.2,0.17,0.12,0.17,0.21,0.19,0.17,0.2,0.16,0.12,0.16,0.27,0.16,0.18,0.14,0.15,0.17,0.18,0.17,0.17,0.14,0.18,0.2,0.15,0.15,0.15,0.17,0.14,0.13,0.15,0.14,0.13,0.11,0.0,0.13,0.16,0.15,0.14,0.15,0.14,0.12,0.15,0.15,0.14,0.17,0.14,0.12,0.13,0.13,0.12,0.0,0.12,0.0,0.14,0.11,0.11,0.11,0.0,0.11,0.12,0.14,0.0,0.12,0.11,0.1,0.12,0.0,0.13,0.11,0.1,0.11,0.0,0.11,0.11,0.1,0.0,0.14,0.0,0.13,0.13,0.11,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.1,0.11,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.74999999999999
11/25/2021,6.65,6.74,4.36,2.15,2.31,2.17,1.54,2.01,1.05,1.17,1.32,0.7,1.15,0.89,1.08,1.22,0.79,0.78,0.79,0.85,0.83,0.66,0.79,0.8,0.73,0.8,0.66,0.61,0.53,0.7,0.72,0.61,0.66,0.69,0.57,0.58,0.51,0.61,0.58,0.42,0.67,0.48,0.48,0.5,0.44,0.47,0.43,0.54,0.35,0.41,0.42,0.35,0.5,0.43,0.37,0.41,0.37,0.32,0.42,0.35,0.35,0.33,0.39,0.35,0.34,0.44,0.27,0.36,0.35,0.31,0.31,0.34,0.34,0.3,0.49,0.26,0.32,0.34,0.27,0.35,0.21,0.32,0.25,0.24,0.29,0.25,0.26,0.3,0.26,0.27,0.24,0.29,0.22,0.25,0.23,0.24,0.26,0.24,0.25,0.24,0.26,0.19,0.27,0.2,0.21,0.24,0.23,0.16,0.18,0.29,0.25,0.2,0.19,0.22,0.22,0.15,0.2,0.17,0.2,0.18,0.11,0.17,0.21,0.18,0.17,0.21,0.16,0.12,0.16,0.26,0.16,0.18,0.14,0.16,0.17,0.18,0.17,0.17,0.13,0.18,0.19,0.16,0.15,0.15,0.16,0.14,0.13,0.15,0.14,0.12,0.0,0.0,0.13,0.16,0.15,0.14,0.15,0.13,0.13,0.14,0.15,0.13,0.16,0.15,0.12,0.13,0.14,0.12,0.11,0.12,0.0,0.14,0.11,0.11,0.12,0.0,0.11,0.12,0.14,0.0,0.12,0.11,0.0,0.12,0.1,0.13,0.11,0.1,0.11,0.0,0.11,0.11,0.0,0.0,0.14,0.0,0.13,0.13,0.11,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.11,0.0,0.1,0.11,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.62
11/26/2021,6.65,6.68,4.36,2.12,2.3,2.16,1.58,1.99,1.06,1.18,1.33,0.7,1.17,0.91,1.11,1.22,0.77,0.79,0.79,0.83,0.83,0.66,0.78,0.79,0.72,0.79,0.67,0.61,0.52,0.69,0.71,0.6,0.67,0.69,0.58,0.59,0.51,0.62,0.58,0.42,0.68,0.47,0.48,0.51,0.42,0.47,0.44,0.54,0.36,0.42,0.42,0.35,0.5,0.44,0.37,0.42,0.37,0.32,0.41,0.35,0.35,0.33,0.39,0.35,0.35,0.45,0.27,0.36,0.35,0.31,0.31,0.33,0.35,0.3,0.48,0.26,0.32,0.33,0.27,0.35,0.21,0.32,0.25,0.24,0.29,0.25,0.26,0.29,0.27,0.28,0.24,0.3,0.22,0.25,0.23,0.25,0.27,0.24,0.25,0.25,0.27,0.19,0.27,0.2,0.22,0.24,0.23,0.16,0.18,0.29,0.25,0.2,0.2,0.22,0.22,0.15,0.2,0.17,0.19,0.18,0.12,0.17,0.21,0.18,0.17,0.21,0.16,0.12,0.16,0.26,0.16,0.18,0.14,0.16,0.17,0.18,0.17,0.17,0.13,0.18,0.19,0.16,0.15,0.15,0.16,0.14,0.13,0.15,0.15,0.12,0.0,0.0,0.13,0.15,0.15,0.14,0.14,0.13,0.13,0.15,0.16,0.13,0.17,0.15,0.12,0.13,0.14,0.13,0.11,0.13,0.0,0.14,0.11,0.11,0.12,0.1,0.11,0.12,0.13,0.1,0.12,0.11,0.0,0.12,0.0,0.13,0.11,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.14,0.1,0.13,0.13,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.71999999999997
11/29/2021,6.65,6.67,4.35,2.14,2.3,2.15,1.56,2.05,1.08,1.17,1.32,0.7,1.17,0.94,1.11,1.23,0.77,0.8,0.78,0.83,0.82,0.66,0.78,0.8,0.72,0.79,0.67,0.61,0.53,0.69,0.7,0.6,0.67,0.69,0.58,0.59,0.51,0.62,0.58,0.42,0.68,0.46,0.47,0.5,0.43,0.47,0.43,0.53,0.35,0.41,0.42,0.35,0.5,0.43,0.38,0.42,0.38,0.32,0.41,0.36,0.35,0.32,0.39,0.35,0.35,0.46,0.27,0.36,0.35,0.31,0.33,0.33,0.34,0.3,0.5,0.27,0.31,0.34,0.27,0.36,0.21,0.31,0.25,0.24,0.29,0.25,0.26,0.29,0.27,0.28,0.24,0.3,0.22,0.25,0.23,0.24,0.27,0.24,0.25,0.25,0.26,0.19,0.27,0.19,0.22,0.24,0.23,0.16,0.19,0.29,0.25,0.2,0.19,0.22,0.21,0.15,0.2,0.17,0.2,0.18,0.11,0.18,0.21,0.15,0.17,0.21,0.16,0.12,0.16,0.26,0.16,0.18,0.14,0.16,0.17,0.18,0.17,0.17,0.13,0.18,0.19,0.15,0.15,0.15,0.16,0.14,0.13,0.15,0.14,0.12,0.1,0.1,0.13,0.15,0.15,0.14,0.14,0.13,0.13,0.15,0.16,0.13,0.17,0.15,0.12,0.13,0.13,0.13,0.11,0.13,0.0,0.14,0.11,0.11,0.12,0.0,0.11,0.12,0.14,0.0,0.12,0.11,0.11,0.12,0.1,0.13,0.11,0.11,0.11,0.0,0.12,0.11,0.0,0.0,0.15,0.0,0.13,0.14,0.11,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.74999999999997
11/30/2021,6.64,6.7,4.39,2.15,2.3,2.16,1.56,2.03,1.09,1.2,1.35,0.71,1.18,0.92,1.1,1.23,0.77,0.79,0.78,0.85,0.84,0.67,0.78,0.83,0.73,0.86,0.68,0.62,0.53,0.0,0.71,0.62,0.65,0.72,0.59,0.6,0.53,0.63,0.57,0.42,0.7,0.47,0.48,0.51,0.43,0.47,0.43,0.53,0.36,0.41,0.42,0.35,0.5,0.43,0.38,0.42,0.38,0.33,0.42,0.35,0.35,0.33,0.39,0.33,0.35,0.46,0.28,0.35,0.36,0.32,0.33,0.33,0.35,0.31,0.51,0.27,0.31,0.35,0.27,0.36,0.22,0.32,0.26,0.25,0.29,0.24,0.26,0.3,0.25,0.28,0.24,0.29,0.23,0.25,0.24,0.25,0.26,0.24,0.25,0.25,0.26,0.19,0.27,0.19,0.21,0.24,0.23,0.16,0.19,0.29,0.25,0.2,0.2,0.22,0.22,0.15,0.2,0.17,0.19,0.17,0.12,0.18,0.21,0.15,0.17,0.21,0.17,0.13,0.16,0.26,0.16,0.18,0.14,0.16,0.17,0.18,0.17,0.17,0.13,0.18,0.2,0.16,0.15,0.15,0.16,0.14,0.13,0.15,0.14,0.13,0.1,0.0,0.14,0.15,0.15,0.14,0.14,0.14,0.13,0.15,0.16,0.13,0.17,0.15,0.12,0.13,0.13,0.13,0.11,0.13,0.0,0.14,0.11,0.11,0.12,0.0,0.12,0.12,0.14,0.1,0.12,0.11,0.11,0.12,0.0,0.13,0.11,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.15,0.0,0.13,0.14,0.11,0.11,0.12,0.11,0.0,0.12,0.11,0.0,0.1,0.11,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.77
