,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,TSLA,NVDA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,INTC,CSCO,CRM,PFE,KO,T,ABT,PEP,ABBV,TMO,NKE,CVX,LLY,WMT,MRK,ACN,AVGO,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,UPS,UNP,BMY,HON,NEE,ORCL,C,AMGN,LOW,SBUX,BLK,INTU,RTX,BA,MS,AMAT,AMT,IBM,GS,TGT,CAT,AMD,SCHW,AXP,MMM,ISRG,GE,NOW,CVS,SPGI,DE,SQ,CHTR,ANTM,LMT,MU,FIS,PLD,ZTS,SYK,BKNG,LRCX,MDLZ,TMUS,MO,CCI,GILD,ZM,ADP,TJX,UBER,COP,GM,MRNA,CI,PNC,DUK,USB,CME,CSX,TFC,EQIX,XTSLA,ILMN,COF,ITW,FDX,BDX,CB,MMC,ATVI,EL,ICE,ADSK,FISV,SO,CL,EW,BX,SHW,NSC,TWLO,APD,ADI,BSX,D,PGR,GPN,F,EMR,HUM,REGN,ETN,MCO,WM,AON,ECL,DG,FCX,DOCU,TWTR,NXPI,IDXX,NOC,HCA,ROP,EOG,JCI,BIIB,ROKU,NEM,VRTX,A,PINS,CMG,VEEV,WDAY,MSCI,TT,ROST,LHX,EXC,KMB,DOW,MRVL,PSA,GD,EBAY,IQV,ALGN,KLAC,TROW,ALXN,DD,BAX,EA,BK,APH,PLTR,AIG,ORLY,PPG,SPG,CARR,SRE,INFO,LULU,MTCH,SLB,DLR,MET,APTV,CNC,DXCM,AEP,ALL,PH,SNPS,CRWD,PRU,USD,MAR,CDNS,TEAM,GE.,XLNX,FTNT,DFS,CTSH,RMD,TRV,YUM,PANW,SNOW,MCHP,MPC,NET,KKR,DDOG,TTD,MSI,HPQ,n/a,SUM
11/11/2021,5.26,5.66,3.37,1.8,2.0,1.87,1.19,2.06,1.64,1.12,0.96,0.83,0.97,0.6,0.87,0.79,0.68,0.72,0.78,0.71,0.54,0.62,0.63,0.48,0.46,0.54,0.64,0.6,0.49,0.4,0.49,0.5,0.46,0.55,0.47,0.5,0.49,0.48,0.47,0.52,0.5,0.47,0.43,0.4,0.5,0.42,0.37,0.42,0.32,0.34,0.35,0.3,0.35,0.37,0.36,0.31,0.27,0.37,0.3,0.31,0.35,0.31,0.27,0.3,0.31,0.28,0.25,0.3,0.28,0.26,0.4,0.27,0.26,0.23,0.29,0.26,0.3,0.27,0.25,0.23,0.21,0.2,0.23,0.19,0.19,0.16,0.24,0.23,0.21,0.24,0.19,0.19,0.16,0.19,0.17,0.18,0.12,0.22,0.19,0.17,0.23,0.18,0.18,0.16,0.2,0.17,0.18,0.18,0.18,0.19,0.16,0.1,0.13,0.15,0.16,0.14,0.16,0.19,0.19,0.11,0.18,0.17,0.16,0.13,0.15,0.14,0.16,0.22,0.17,0.16,0.12,0.15,0.22,0.14,0.13,0.13,0.0,0.18,0.13,0.13,0.14,0.15,0.14,0.15,0.15,0.13,0.12,0.13,0.12,0.0,0.13,0.12,0.12,0.14,0.11,0.13,0.12,0.0,0.0,0.1,0.11,0.11,0.0,0.11,0.1,0.12,0.12,0.1,0.0,0.1,0.12,0.1,0.1,0.13,0.11,0.11,0.11,0.11,0.12,0.14,0.11,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.0,0.12,0.1,0.0,0.1,0.12,0.0,0.11,0.1,0.1,0.1,0.0,0.14,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.1,0.11,0.13,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.1,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,74.65
11/12/2021,5.29,5.65,3.47,1.79,2.0,1.87,1.19,1.82,1.64,1.11,0.96,0.81,0.98,0.54,0.88,0.79,0.67,0.71,0.78,0.71,0.55,0.63,0.63,0.48,0.46,0.54,0.64,0.59,0.49,0.39,0.49,0.5,0.46,0.54,0.48,0.5,0.5,0.48,0.47,0.52,0.5,0.46,0.42,0.39,0.5,0.42,0.37,0.42,0.33,0.34,0.35,0.3,0.35,0.37,0.36,0.31,0.27,0.37,0.3,0.31,0.35,0.31,0.26,0.3,0.32,0.28,0.24,0.3,0.28,0.26,0.4,0.27,0.26,0.23,0.29,0.27,0.3,0.27,0.25,0.22,0.2,0.2,0.24,0.19,0.19,0.16,0.25,0.23,0.21,0.24,0.2,0.19,0.16,0.18,0.17,0.19,0.12,0.22,0.19,0.16,0.23,0.18,0.18,0.16,0.2,0.17,0.18,0.18,0.18,0.19,0.16,0.1,0.13,0.15,0.16,0.14,0.16,0.19,0.19,0.12,0.18,0.17,0.16,0.13,0.15,0.15,0.17,0.22,0.18,0.16,0.12,0.15,0.22,0.14,0.13,0.12,0.0,0.18,0.13,0.13,0.14,0.16,0.14,0.15,0.15,0.13,0.12,0.13,0.12,0.0,0.13,0.12,0.12,0.14,0.11,0.13,0.12,0.0,0.0,0.1,0.11,0.11,0.0,0.11,0.1,0.12,0.12,0.1,0.0,0.1,0.12,0.1,0.1,0.13,0.11,0.11,0.11,0.11,0.13,0.14,0.11,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.0,0.12,0.11,0.0,0.11,0.12,0.0,0.11,0.1,0.1,0.1,0.0,0.14,0.0,0.0,0.0,0.12,0.13,0.0,0.0,0.1,0.11,0.14,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.1,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,74.51
11/15/2021,5.23,5.64,3.39,1.77,1.98,1.86,1.19,1.91,1.64,1.12,0.97,0.8,0.97,0.53,0.88,0.8,0.7,0.66,0.79,0.69,0.55,0.61,0.64,0.49,0.46,0.54,0.63,0.63,0.5,0.4,0.5,0.51,0.46,0.56,0.47,0.5,0.5,0.48,0.48,0.52,0.5,0.47,0.44,0.39,0.51,0.42,0.36,0.42,0.33,0.35,0.35,0.3,0.35,0.38,0.36,0.31,0.27,0.37,0.3,0.31,0.35,0.3,0.26,0.3,0.32,0.28,0.24,0.3,0.29,0.26,0.4,0.28,0.26,0.23,0.28,0.26,0.3,0.28,0.24,0.23,0.2,0.2,0.24,0.19,0.19,0.17,0.25,0.23,0.21,0.23,0.2,0.2,0.16,0.19,0.18,0.19,0.12,0.22,0.19,0.16,0.22,0.19,0.17,0.16,0.2,0.17,0.18,0.18,0.18,0.19,0.16,0.1,0.13,0.16,0.17,0.14,0.16,0.19,0.19,0.12,0.18,0.17,0.16,0.13,0.15,0.15,0.16,0.22,0.18,0.15,0.11,0.15,0.22,0.13,0.14,0.13,0.0,0.17,0.13,0.13,0.14,0.15,0.14,0.15,0.15,0.13,0.12,0.14,0.11,0.0,0.13,0.12,0.12,0.14,0.11,0.12,0.12,0.0,0.0,0.11,0.11,0.11,0.0,0.11,0.0,0.13,0.12,0.1,0.0,0.1,0.12,0.1,0.1,0.14,0.11,0.11,0.11,0.11,0.12,0.14,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.1,0.0,0.12,0.11,0.0,0.1,0.12,0.0,0.1,0.1,0.1,0.1,0.1,0.14,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.11,0.14,0.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.1,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.0,74.50000000000001
11/16/2021,5.23,5.64,3.39,1.77,1.98,1.86,1.19,1.91,1.64,1.12,0.97,0.8,0.97,0.53,0.88,0.8,0.7,0.66,0.79,0.69,0.55,0.61,0.64,0.49,0.46,0.54,0.63,0.63,0.5,0.4,0.5,0.51,0.46,0.56,0.47,0.5,0.5,0.48,0.48,0.52,0.5,0.47,0.44,0.39,0.51,0.42,0.36,0.42,0.33,0.35,0.35,0.3,0.35,0.38,0.36,0.31,0.27,0.37,0.3,0.31,0.35,0.3,0.26,0.3,0.32,0.28,0.24,0.3,0.29,0.26,0.4,0.28,0.26,0.23,0.28,0.26,0.3,0.28,0.24,0.23,0.2,0.2,0.24,0.19,0.19,0.17,0.25,0.23,0.21,0.23,0.2,0.2,0.16,0.19,0.18,0.19,0.12,0.22,0.19,0.16,0.22,0.19,0.17,0.16,0.2,0.17,0.18,0.18,0.18,0.19,0.16,0.1,0.13,0.16,0.17,0.14,0.16,0.19,0.19,0.12,0.18,0.17,0.16,0.13,0.15,0.15,0.16,0.22,0.18,0.15,0.11,0.15,0.22,0.13,0.14,0.13,0.0,0.17,0.13,0.13,0.14,0.15,0.14,0.15,0.15,0.13,0.12,0.14,0.11,0.0,0.13,0.12,0.12,0.14,0.11,0.12,0.12,0.0,0.0,0.11,0.11,0.11,0.0,0.11,0.0,0.13,0.12,0.1,0.0,0.1,0.12,0.1,0.1,0.14,0.11,0.11,0.11,0.11,0.12,0.14,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.1,0.0,0.12,0.11,0.0,0.1,0.12,0.0,0.1,0.1,0.1,0.1,0.1,0.14,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.11,0.14,0.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.1,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.0,74.50000000000001
11/17/2021,5.26,5.67,3.42,1.82,2.0,1.88,1.19,1.84,1.63,1.11,0.97,0.8,0.97,0.55,0.89,0.8,0.71,0.65,0.78,0.7,0.55,0.6,0.66,0.49,0.46,0.54,0.63,0.62,0.49,0.4,0.5,0.5,0.46,0.56,0.47,0.49,0.49,0.47,0.48,0.53,0.5,0.47,0.43,0.39,0.51,0.42,0.36,0.42,0.33,0.34,0.35,0.3,0.35,0.38,0.35,0.31,0.27,0.37,0.29,0.31,0.36,0.3,0.26,0.3,0.32,0.28,0.24,0.3,0.29,0.26,0.4,0.28,0.26,0.24,0.28,0.26,0.3,0.28,0.24,0.23,0.2,0.2,0.24,0.19,0.19,0.16,0.25,0.23,0.21,0.22,0.2,0.2,0.16,0.19,0.17,0.19,0.12,0.22,0.19,0.16,0.22,0.19,0.18,0.16,0.19,0.17,0.18,0.18,0.18,0.19,0.16,0.11,0.12,0.16,0.17,0.14,0.16,0.19,0.19,0.12,0.18,0.17,0.16,0.13,0.15,0.15,0.16,0.22,0.18,0.15,0.11,0.15,0.22,0.13,0.13,0.13,0.0,0.17,0.13,0.13,0.14,0.15,0.14,0.15,0.15,0.13,0.12,0.14,0.11,0.0,0.13,0.12,0.12,0.14,0.11,0.12,0.13,0.0,0.0,0.11,0.11,0.11,0.0,0.12,0.0,0.12,0.12,0.1,0.0,0.1,0.12,0.1,0.1,0.13,0.11,0.11,0.11,0.11,0.12,0.14,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.1,0.0,0.12,0.11,0.0,0.1,0.12,0.0,0.1,0.1,0.1,0.1,0.1,0.14,0.0,0.0,0.0,0.12,0.13,0.0,0.0,0.0,0.11,0.14,0.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.17,0.1,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,74.55000000000001
11/18/2021,5.26,5.66,3.44,1.86,2.0,1.87,1.18,1.81,1.61,1.11,0.96,0.8,0.95,0.56,0.88,0.8,0.71,0.64,0.78,0.7,0.54,0.61,0.66,0.49,0.46,0.54,0.63,0.62,0.49,0.4,0.5,0.51,0.46,0.56,0.47,0.5,0.49,0.47,0.47,0.52,0.51,0.47,0.43,0.39,0.51,0.42,0.35,0.43,0.33,0.34,0.35,0.3,0.35,0.38,0.35,0.31,0.26,0.37,0.29,0.3,0.36,0.3,0.28,0.3,0.32,0.26,0.24,0.3,0.29,0.25,0.4,0.28,0.26,0.24,0.28,0.26,0.3,0.27,0.25,0.23,0.21,0.2,0.24,0.19,0.19,0.16,0.25,0.23,0.2,0.22,0.2,0.2,0.15,0.19,0.18,0.19,0.13,0.22,0.19,0.16,0.22,0.19,0.18,0.16,0.19,0.17,0.18,0.18,0.18,0.19,0.16,0.11,0.12,0.16,0.17,0.14,0.16,0.19,0.19,0.12,0.18,0.17,0.16,0.14,0.15,0.15,0.16,0.22,0.18,0.15,0.11,0.15,0.22,0.13,0.14,0.12,0.0,0.17,0.13,0.13,0.14,0.15,0.14,0.15,0.15,0.13,0.12,0.13,0.11,0.0,0.13,0.12,0.12,0.14,0.11,0.12,0.13,0.0,0.0,0.11,0.11,0.11,0.0,0.12,0.0,0.12,0.12,0.1,0.0,0.1,0.12,0.1,0.1,0.13,0.11,0.11,0.11,0.11,0.12,0.14,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.1,0.0,0.12,0.11,0.0,0.11,0.12,0.0,0.1,0.1,0.1,0.1,0.1,0.14,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.11,0.13,0.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.17,0.1,0.0,0.12,0.0,0.1,0.1,0.0,0.0,0.0,74.46000000000001
11/19/2021,5.28,5.7,3.42,1.83,1.98,1.86,1.17,1.87,1.61,1.09,0.95,0.81,0.94,0.56,0.93,0.8,0.72,0.64,0.78,0.71,0.54,0.61,0.66,0.48,0.46,0.54,0.63,0.62,0.49,0.39,0.51,0.5,0.46,0.56,0.47,0.5,0.49,0.46,0.47,0.52,0.51,0.46,0.43,0.39,0.52,0.42,0.35,0.46,0.32,0.34,0.35,0.29,0.34,0.38,0.36,0.31,0.26,0.39,0.29,0.3,0.37,0.3,0.27,0.3,0.32,0.26,0.24,0.3,0.29,0.25,0.41,0.27,0.26,0.24,0.28,0.25,0.3,0.27,0.25,0.23,0.21,0.2,0.24,0.19,0.19,0.16,0.25,0.23,0.2,0.22,0.2,0.19,0.15,0.18,0.17,0.19,0.13,0.22,0.19,0.16,0.22,0.19,0.18,0.16,0.19,0.17,0.18,0.18,0.18,0.19,0.16,0.13,0.12,0.15,0.17,0.14,0.16,0.19,0.19,0.11,0.18,0.17,0.16,0.14,0.15,0.14,0.16,0.22,0.18,0.15,0.12,0.15,0.22,0.13,0.14,0.12,0.0,0.17,0.13,0.13,0.14,0.15,0.14,0.15,0.15,0.13,0.12,0.13,0.11,0.0,0.13,0.12,0.12,0.14,0.11,0.12,0.13,0.0,0.0,0.1,0.11,0.11,0.0,0.11,0.1,0.13,0.12,0.1,0.0,0.1,0.12,0.1,0.1,0.13,0.11,0.11,0.11,0.11,0.12,0.14,0.11,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.1,0.0,0.12,0.11,0.0,0.11,0.12,0.0,0.1,0.1,0.1,0.1,0.0,0.14,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.11,0.13,0.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.18,0.1,0.0,0.12,0.0,0.1,0.11,0.0,0.0,0.0,74.5
11/22/2021,5.38,5.71,3.44,1.82,1.99,1.87,1.17,1.94,1.56,1.09,0.96,0.78,0.94,0.54,0.94,0.8,0.7,0.64,0.77,0.72,0.55,0.61,0.67,0.48,0.45,0.54,0.64,0.63,0.49,0.39,0.5,0.5,0.46,0.56,0.48,0.5,0.49,0.46,0.47,0.53,0.51,0.46,0.44,0.39,0.52,0.42,0.35,0.46,0.33,0.34,0.35,0.3,0.34,0.38,0.36,0.3,0.26,0.39,0.3,0.3,0.36,0.3,0.27,0.3,0.32,0.26,0.24,0.29,0.28,0.25,0.41,0.27,0.26,0.24,0.29,0.25,0.3,0.27,0.25,0.22,0.2,0.2,0.24,0.19,0.19,0.15,0.25,0.23,0.2,0.22,0.2,0.19,0.15,0.18,0.18,0.19,0.13,0.23,0.2,0.16,0.22,0.2,0.18,0.16,0.19,0.17,0.18,0.18,0.18,0.19,0.16,0.13,0.12,0.15,0.17,0.14,0.16,0.19,0.19,0.11,0.18,0.17,0.16,0.13,0.15,0.14,0.16,0.22,0.18,0.15,0.11,0.15,0.22,0.13,0.14,0.12,0.0,0.17,0.13,0.13,0.14,0.15,0.14,0.16,0.15,0.13,0.12,0.13,0.11,0.0,0.13,0.12,0.12,0.14,0.11,0.12,0.13,0.0,0.0,0.1,0.11,0.11,0.0,0.11,0.0,0.13,0.12,0.1,0.0,0.1,0.12,0.1,0.0,0.13,0.11,0.11,0.11,0.11,0.12,0.14,0.11,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.1,0.0,0.12,0.11,0.0,0.11,0.12,0.0,0.1,0.1,0.1,0.11,0.1,0.14,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.11,0.13,0.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.17,0.1,0.0,0.12,0.1,0.1,0.1,0.0,0.0,0.0,74.65
11/23/2021,5.38,5.71,3.44,1.82,1.99,1.87,1.17,1.94,1.56,1.09,0.96,0.78,0.94,0.54,0.94,0.8,0.7,0.64,0.77,0.72,0.55,0.61,0.67,0.48,0.45,0.54,0.64,0.63,0.49,0.39,0.5,0.5,0.46,0.56,0.48,0.5,0.49,0.46,0.47,0.53,0.51,0.46,0.44,0.39,0.52,0.42,0.35,0.46,0.33,0.34,0.35,0.3,0.34,0.38,0.36,0.3,0.26,0.39,0.3,0.3,0.36,0.3,0.27,0.3,0.32,0.26,0.24,0.29,0.28,0.25,0.41,0.27,0.26,0.24,0.29,0.25,0.3,0.27,0.25,0.22,0.2,0.2,0.24,0.19,0.19,0.15,0.25,0.23,0.2,0.22,0.2,0.19,0.15,0.18,0.18,0.19,0.13,0.23,0.2,0.16,0.22,0.2,0.18,0.16,0.19,0.17,0.18,0.18,0.18,0.19,0.16,0.13,0.12,0.15,0.17,0.14,0.16,0.19,0.19,0.11,0.18,0.17,0.16,0.13,0.15,0.14,0.16,0.22,0.18,0.15,0.11,0.15,0.22,0.13,0.14,0.12,0.0,0.17,0.13,0.13,0.14,0.15,0.14,0.16,0.15,0.13,0.12,0.13,0.11,0.0,0.13,0.12,0.12,0.14,0.11,0.12,0.13,0.0,0.0,0.1,0.11,0.11,0.0,0.11,0.0,0.13,0.12,0.1,0.0,0.1,0.12,0.1,0.0,0.13,0.11,0.11,0.11,0.11,0.12,0.14,0.11,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.1,0.0,0.12,0.11,0.0,0.11,0.12,0.0,0.1,0.1,0.1,0.11,0.1,0.14,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.11,0.13,0.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.17,0.1,0.0,0.12,0.1,0.1,0.1,0.0,0.0,0.0,74.65
11/24/2021,5.63,5.78,3.56,1.85,2.0,1.88,1.16,2.02,1.76,1.07,0.96,0.76,0.92,0.51,0.97,0.8,0.66,0.62,0.75,0.73,0.53,0.57,0.65,0.47,0.45,0.5,0.62,0.63,0.48,0.39,0.49,0.5,0.46,0.56,0.48,0.48,0.49,0.46,0.46,0.52,0.51,0.45,0.45,0.4,0.53,0.42,0.35,0.47,0.31,0.34,0.35,0.29,0.34,0.39,0.35,0.3,0.26,0.39,0.29,0.29,0.39,0.29,0.26,0.29,0.31,0.26,0.23,0.29,0.28,0.25,0.42,0.27,0.25,0.23,0.28,0.24,0.3,0.27,0.25,0.22,0.2,0.2,0.23,0.19,0.21,0.15,0.25,0.24,0.21,0.21,0.2,0.19,0.15,0.18,0.18,0.19,0.12,0.23,0.19,0.16,0.21,0.19,0.2,0.16,0.19,0.17,0.17,0.18,0.18,0.18,0.16,0.13,0.12,0.15,0.17,0.13,0.16,0.18,0.19,0.11,0.18,0.17,0.16,0.13,0.15,0.14,0.16,0.22,0.18,0.15,0.11,0.15,0.23,0.13,0.13,0.12,0.0,0.17,0.12,0.13,0.15,0.15,0.14,0.15,0.15,0.13,0.12,0.13,0.11,0.0,0.13,0.12,0.12,0.13,0.12,0.11,0.13,0.0,0.0,0.1,0.11,0.11,0.0,0.11,0.0,0.12,0.12,0.1,0.0,0.1,0.12,0.1,0.1,0.14,0.11,0.11,0.11,0.11,0.12,0.14,0.11,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.1,0.0,0.12,0.11,0.0,0.11,0.12,0.0,0.0,0.1,0.1,0.11,0.0,0.14,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.12,0.13,0.0,0.12,0.1,0.0,0.1,0.0,0.0,0.0,0.11,0.17,0.1,0.0,0.12,0.1,0.1,0.1,0.0,0.0,0.0,74.94000000000001
11/25/2021,5.67,5.75,3.48,1.83,1.97,1.85,1.19,2.07,1.72,1.09,0.94,0.74,0.92,0.5,0.98,0.81,0.63,0.63,0.77,0.72,0.53,0.58,0.64,0.48,0.45,0.52,0.62,0.64,0.48,0.4,0.49,0.51,0.46,0.56,0.48,0.49,0.5,0.47,0.46,0.52,0.5,0.47,0.45,0.4,0.54,0.42,0.35,0.46,0.31,0.34,0.36,0.29,0.34,0.38,0.36,0.3,0.26,0.4,0.29,0.29,0.38,0.29,0.25,0.3,0.3,0.26,0.23,0.29,0.27,0.25,0.41,0.28,0.25,0.23,0.27,0.25,0.29,0.27,0.25,0.22,0.19,0.19,0.23,0.19,0.21,0.15,0.25,0.24,0.2,0.21,0.21,0.19,0.15,0.18,0.18,0.2,0.12,0.23,0.19,0.15,0.22,0.2,0.21,0.16,0.19,0.17,0.18,0.18,0.18,0.19,0.16,0.13,0.12,0.15,0.17,0.14,0.16,0.19,0.19,0.11,0.18,0.17,0.15,0.13,0.15,0.14,0.16,0.22,0.18,0.15,0.1,0.15,0.22,0.13,0.13,0.12,0.0,0.18,0.13,0.12,0.14,0.15,0.14,0.15,0.15,0.13,0.12,0.12,0.11,0.0,0.13,0.12,0.12,0.14,0.12,0.11,0.13,0.0,0.0,0.1,0.11,0.11,0.0,0.11,0.0,0.12,0.11,0.1,0.0,0.1,0.12,0.1,0.1,0.13,0.11,0.11,0.11,0.11,0.12,0.14,0.1,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.1,0.0,0.12,0.11,0.0,0.11,0.12,0.0,0.0,0.1,0.1,0.11,0.0,0.13,0.0,0.0,0.0,0.12,0.11,0.0,0.11,0.0,0.11,0.12,0.0,0.12,0.1,0.0,0.1,0.0,0.0,0.0,0.12,0.16,0.1,0.0,0.11,0.1,0.0,0.1,0.0,0.0,0.0,74.85000000000001
11/26/2021,5.68,5.71,3.48,1.81,1.97,1.85,1.2,1.98,1.7,1.12,0.95,0.75,0.94,0.5,0.97,0.82,0.65,0.62,0.79,0.71,0.53,0.6,0.63,0.48,0.45,0.52,0.6,0.64,0.49,0.4,0.48,0.51,0.47,0.56,0.48,0.5,0.5,0.47,0.47,0.51,0.5,0.48,0.45,0.4,0.54,0.43,0.34,0.46,0.31,0.34,0.36,0.29,0.34,0.38,0.35,0.31,0.26,0.4,0.3,0.3,0.38,0.3,0.25,0.31,0.31,0.27,0.23,0.3,0.28,0.25,0.41,0.28,0.25,0.23,0.27,0.25,0.28,0.28,0.25,0.22,0.19,0.19,0.23,0.19,0.22,0.15,0.25,0.24,0.2,0.21,0.21,0.19,0.15,0.18,0.18,0.2,0.1,0.23,0.19,0.15,0.22,0.19,0.21,0.16,0.2,0.17,0.18,0.18,0.18,0.19,0.16,0.13,0.12,0.16,0.17,0.14,0.16,0.19,0.19,0.11,0.18,0.17,0.15,0.13,0.15,0.15,0.16,0.22,0.18,0.15,0.1,0.15,0.22,0.13,0.13,0.12,0.0,0.18,0.13,0.13,0.15,0.15,0.14,0.16,0.15,0.13,0.12,0.13,0.1,0.0,0.13,0.12,0.12,0.14,0.11,0.12,0.13,0.0,0.0,0.1,0.11,0.11,0.0,0.11,0.0,0.12,0.11,0.1,0.0,0.1,0.12,0.1,0.1,0.13,0.11,0.11,0.1,0.11,0.12,0.14,0.1,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.1,0.0,0.12,0.11,0.0,0.11,0.12,0.0,0.1,0.1,0.1,0.1,0.1,0.13,0.0,0.0,0.0,0.12,0.1,0.0,0.11,0.0,0.11,0.12,0.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,74.88000000000001
11/29/2021,5.68,5.69,3.47,1.82,1.97,1.84,1.19,1.99,1.75,1.11,0.94,0.77,0.95,0.5,0.98,0.81,0.67,0.61,0.79,0.71,0.53,0.6,0.64,0.48,0.45,0.52,0.6,0.64,0.48,0.39,0.49,0.51,0.47,0.56,0.48,0.51,0.5,0.47,0.47,0.51,0.5,0.47,0.45,0.4,0.54,0.43,0.34,0.46,0.31,0.34,0.36,0.28,0.33,0.38,0.35,0.3,0.26,0.4,0.3,0.3,0.39,0.3,0.25,0.31,0.3,0.27,0.23,0.29,0.28,0.25,0.43,0.28,0.25,0.23,0.27,0.25,0.29,0.27,0.25,0.23,0.19,0.19,0.23,0.19,0.22,0.15,0.26,0.24,0.2,0.21,0.21,0.19,0.15,0.18,0.18,0.2,0.1,0.22,0.19,0.15,0.23,0.19,0.21,0.16,0.2,0.17,0.18,0.18,0.18,0.19,0.16,0.15,0.12,0.15,0.17,0.13,0.16,0.19,0.19,0.1,0.18,0.16,0.13,0.13,0.15,0.14,0.16,0.23,0.18,0.15,0.11,0.15,0.22,0.13,0.13,0.12,0.0,0.18,0.13,0.13,0.15,0.15,0.14,0.16,0.15,0.13,0.12,0.13,0.1,0.0,0.13,0.12,0.12,0.14,0.11,0.12,0.13,0.0,0.0,0.1,0.11,0.1,0.0,0.11,0.0,0.12,0.11,0.1,0.0,0.1,0.12,0.1,0.1,0.14,0.11,0.11,0.11,0.11,0.12,0.14,0.1,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.1,0.0,0.12,0.11,0.0,0.11,0.12,0.0,0.1,0.1,0.1,0.1,0.1,0.13,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.0,0.11,0.12,0.0,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.12,0.16,0.1,0.0,0.11,0.0,0.0,0.1,0.1,0.0,0.0,74.92000000000002
