,BAC,WFC,JPM,GS,MS,C,BRK.B,SCHW,AXP,USB,TFC,COF,PGR,UNH,MMC,MET,FIS,AIG,PRU,TRV,CI,ALL,AFL,XTSLA,BK,SPGI,TROW,ICE,CAT,ANTM,SIVB,STT,MCO,FITB,MA,AMP,CME,BX,CVS,DFS,AON,NTRS,ADP,HIG,HBAN,KEY,CFG,AJG,RF,SYF,KKR,CINF,PFG,FISV,GPN,ALLY,RJF,WLTW,MSCI,MKL,APO,VRSK,ACGL,LNC,WRB,MTB,EFX,NDAQ,EWBC,RE,BRO,EQH,FNF,FHN,ATH,CMA,GL,Y,AFG,ZION,PAYX,WY,VOYA,BR,CBSH,LPLA,MKTX,FFIN,PBCT,CFR,IP,PNFP,SNV,SLM,WAL,PB,AIZ,BPOP,L,FAF,BEN,CBOE,SF,RNR,THG,UNM,NYCB,NVR,SSB,MOH,STL,AMG,LYFT,FLT,CG,GBCI,MTG,PACW,USD,SEIC,OZK,RLI,ORI,WBS,CBU,WTFC,FCNCA,KMPR,IVZ,SIGI,UMBF,FNB,PRI,NLY,JEF,CIT,ESNT,CNC,VLY,BOH,RDN,UMPQ,CACC,WEX,HWC,HOMB,BKU,FHB,WTM,OMF,ASB,ISBC,CATY,KNSL,BHF,SSNC,WU,AXS,HE,SCI,SFBS,FULT,HTH,ONB,COLB,IBOC,FDS,VRT,EVR,WAFD,ARES,CVBF,FFBC,CNO,SFNC,AUB,NAVI,ERIE,WSFS,SC,INDB,AX,RNST,MORN,FMBI,V,FHI,FBP,TRUP,ESGR,IBKR,TW,BOKF,AGNC,FCF,HOG,WD,EEFT,APAM,WSBC,PFSI,GNW,FIBK,TCBI,MCY,WABC,127.HK,LKFN,AGO,NBTB,UCBI,BKI,GWB,VRTS,ANAT,HOPE,LOB,HLI,PRK,EGBN,PPBI,n/a,PIPR,PLMR,COOP,AVLR,BISXX,TBK,SASR,SUM
11/19/2021,4.87,4.82,4.41,3.08,3.09,2.6,2.43,2.42,2.14,2.13,2.21,1.61,1.34,1.49,1.45,1.19,0.84,1.28,1.16,1.02,0.88,0.8,0.95,1.61,1.03,0.96,0.85,0.87,0.73,0.84,1.02,0.86,0.76,0.84,0.68,0.85,0.74,0.99,0.76,0.64,0.77,0.64,0.69,0.66,0.64,0.64,0.58,0.61,0.63,0.51,0.62,0.49,0.53,0.41,0.3,0.41,0.45,0.39,0.44,0.36,0.4,0.41,0.35,0.37,0.31,0.32,0.33,0.33,0.32,0.29,0.31,0.3,0.31,0.27,0.33,0.35,0.26,0.26,0.28,0.32,0.28,0.28,0.26,0.23,0.22,0.26,0.17,0.23,0.21,0.23,0.16,0.23,0.21,0.17,0.23,0.19,0.17,0.19,0.18,0.21,0.19,0.2,0.2,0.18,0.15,0.15,0.17,0.15,0.16,0.19,0.18,0.16,0.12,0.13,0.18,0.15,0.15,0.16,0.17,0.15,0.16,0.15,0.14,0.16,0.12,0.16,0.14,0.11,0.13,0.13,0.15,0.13,0.13,0.12,0.15,0.12,0.12,0.12,0.13,0.12,0.1,0.12,0.16,0.08,0.13,0.12,0.12,0.11,0.1,0.09,0.12,0.12,0.12,0.12,0.12,0.1,0.07,0.1,0.08,0.11,0.12,0.09,0.09,0.09,0.08,0.09,0.11,0.08,0.09,0.09,0.1,0.07,0.08,0.08,0.08,0.07,0.08,0.09,0.1,0.07,0.11,0.08,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.08,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,96.18
11/22/2021,4.86,4.82,4.43,3.03,3.03,2.59,2.44,2.43,2.15,2.11,2.19,1.6,1.3,1.51,1.46,1.2,0.81,1.29,1.16,1.01,0.88,0.8,0.95,1.63,1.03,0.96,0.85,0.88,0.73,0.85,1.02,0.85,0.76,0.84,0.66,0.84,0.75,1.01,0.77,0.64,0.77,0.64,0.7,0.67,0.64,0.65,0.59,0.61,0.63,0.51,0.63,0.49,0.53,0.41,0.29,0.41,0.45,0.39,0.43,0.36,0.41,0.42,0.35,0.36,0.32,0.33,0.34,0.33,0.32,0.29,0.32,0.3,0.32,0.27,0.33,0.35,0.26,0.27,0.29,0.32,0.29,0.28,0.26,0.23,0.22,0.26,0.16,0.23,0.21,0.23,0.16,0.22,0.22,0.17,0.23,0.19,0.18,0.19,0.18,0.21,0.19,0.19,0.2,0.18,0.15,0.15,0.17,0.15,0.16,0.19,0.18,0.16,0.12,0.13,0.18,0.15,0.14,0.16,0.17,0.15,0.16,0.15,0.14,0.16,0.12,0.16,0.13,0.11,0.12,0.13,0.15,0.13,0.13,0.12,0.15,0.12,0.12,0.12,0.13,0.12,0.1,0.12,0.15,0.08,0.13,0.12,0.12,0.11,0.09,0.09,0.12,0.12,0.12,0.12,0.12,0.11,0.07,0.11,0.08,0.11,0.12,0.09,0.09,0.09,0.08,0.09,0.11,0.08,0.09,0.09,0.1,0.08,0.08,0.08,0.08,0.07,0.08,0.09,0.09,0.07,0.11,0.08,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.08,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,96.14
11/23/2021,4.86,4.82,4.43,3.03,3.03,2.59,2.44,2.43,2.15,2.11,2.19,1.6,1.3,1.51,1.46,1.2,0.81,1.29,1.16,1.01,0.88,0.8,0.95,1.63,1.03,0.96,0.85,0.88,0.73,0.85,1.02,0.85,0.76,0.84,0.66,0.84,0.75,1.01,0.77,0.64,0.77,0.64,0.7,0.67,0.64,0.65,0.59,0.61,0.63,0.51,0.63,0.49,0.53,0.41,0.29,0.41,0.45,0.39,0.43,0.36,0.41,0.42,0.35,0.36,0.32,0.33,0.34,0.33,0.32,0.29,0.32,0.3,0.32,0.27,0.33,0.35,0.26,0.27,0.29,0.32,0.29,0.28,0.26,0.23,0.22,0.26,0.16,0.23,0.21,0.23,0.16,0.22,0.22,0.17,0.23,0.19,0.18,0.19,0.18,0.21,0.19,0.19,0.2,0.18,0.15,0.15,0.17,0.15,0.16,0.19,0.18,0.16,0.12,0.13,0.18,0.15,0.14,0.16,0.17,0.15,0.16,0.15,0.14,0.16,0.12,0.16,0.13,0.11,0.12,0.13,0.15,0.13,0.13,0.12,0.15,0.12,0.12,0.12,0.13,0.12,0.1,0.12,0.15,0.08,0.13,0.12,0.12,0.11,0.09,0.09,0.12,0.12,0.12,0.12,0.12,0.11,0.07,0.11,0.08,0.11,0.12,0.09,0.09,0.09,0.08,0.09,0.11,0.08,0.09,0.09,0.1,0.08,0.08,0.08,0.08,0.07,0.08,0.09,0.09,0.07,0.11,0.08,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.08,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,96.14
11/24/2021,4.82,4.79,4.4,3.04,3.05,2.61,2.47,2.43,2.11,2.08,2.16,1.62,1.32,1.5,1.49,1.18,0.82,1.26,1.14,1.0,0.87,0.8,0.94,1.65,1.02,0.97,0.86,0.88,0.73,0.83,1.01,0.85,0.76,0.84,0.64,0.84,0.75,1.03,0.79,0.64,0.77,0.63,0.71,0.67,0.64,0.65,0.59,0.61,0.63,0.51,0.63,0.49,0.54,0.42,0.3,0.41,0.46,0.41,0.43,0.35,0.41,0.44,0.36,0.36,0.32,0.32,0.34,0.33,0.32,0.28,0.32,0.3,0.33,0.27,0.34,0.35,0.26,0.26,0.29,0.32,0.29,0.28,0.25,0.24,0.22,0.26,0.16,0.23,0.21,0.23,0.16,0.22,0.22,0.17,0.23,0.19,0.18,0.19,0.18,0.22,0.19,0.2,0.2,0.18,0.15,0.15,0.17,0.16,0.16,0.19,0.18,0.16,0.11,0.13,0.18,0.15,0.15,0.16,0.18,0.15,0.16,0.15,0.15,0.16,0.13,0.16,0.14,0.11,0.12,0.13,0.15,0.13,0.13,0.12,0.15,0.12,0.12,0.12,0.13,0.12,0.1,0.12,0.15,0.08,0.13,0.12,0.12,0.11,0.1,0.09,0.12,0.12,0.12,0.12,0.12,0.11,0.07,0.1,0.08,0.11,0.12,0.1,0.09,0.09,0.08,0.09,0.11,0.08,0.09,0.09,0.1,0.08,0.08,0.08,0.08,0.07,0.08,0.09,0.1,0.07,0.11,0.08,0.0,0.08,0.07,0.0,0.07,0.08,0.08,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.08,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,96.18
11/25/2021,4.85,4.88,4.44,3.07,3.09,2.61,2.48,2.46,2.05,2.11,2.19,1.62,1.33,1.47,1.47,1.19,0.79,1.29,1.13,1.02,0.86,0.8,0.94,1.63,1.03,0.95,0.83,0.86,0.73,0.83,1.01,0.86,0.74,0.84,0.6,0.84,0.75,1.01,0.78,0.64,0.77,0.64,0.7,0.67,0.64,0.64,0.59,0.61,0.63,0.51,0.63,0.49,0.54,0.39,0.29,0.42,0.45,0.4,0.42,0.36,0.41,0.43,0.36,0.36,0.32,0.33,0.33,0.32,0.32,0.29,0.32,0.3,0.32,0.27,0.34,0.35,0.26,0.27,0.29,0.32,0.29,0.28,0.25,0.23,0.22,0.26,0.16,0.23,0.21,0.23,0.16,0.22,0.22,0.17,0.23,0.19,0.18,0.2,0.18,0.22,0.19,0.19,0.21,0.18,0.16,0.15,0.17,0.15,0.16,0.19,0.18,0.16,0.11,0.13,0.17,0.15,0.15,0.17,0.19,0.14,0.16,0.15,0.15,0.16,0.13,0.16,0.14,0.11,0.12,0.13,0.15,0.13,0.13,0.12,0.15,0.13,0.12,0.12,0.13,0.12,0.1,0.12,0.15,0.07,0.13,0.12,0.12,0.11,0.09,0.09,0.12,0.12,0.12,0.12,0.12,0.11,0.07,0.1,0.08,0.11,0.12,0.1,0.09,0.09,0.08,0.09,0.11,0.08,0.08,0.09,0.1,0.08,0.08,0.08,0.08,0.07,0.08,0.09,0.09,0.07,0.11,0.09,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.08,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,96.16
11/26/2021,4.91,4.92,4.49,3.11,3.13,2.61,2.48,2.45,2.02,2.12,2.19,1.63,1.34,1.49,1.45,1.19,0.79,1.32,1.15,1.03,0.86,0.8,0.94,1.61,1.03,0.94,0.83,0.85,0.73,0.83,0.99,0.86,0.74,0.84,0.6,0.83,0.75,1.0,0.77,0.65,0.75,0.64,0.69,0.68,0.64,0.65,0.59,0.6,0.64,0.51,0.61,0.49,0.54,0.39,0.29,0.42,0.46,0.4,0.41,0.36,0.39,0.43,0.36,0.36,0.32,0.32,0.32,0.32,0.33,0.29,0.32,0.3,0.32,0.27,0.33,0.35,0.26,0.27,0.29,0.32,0.28,0.28,0.25,0.23,0.22,0.26,0.15,0.23,0.21,0.24,0.15,0.22,0.22,0.17,0.24,0.19,0.18,0.2,0.18,0.21,0.19,0.19,0.21,0.18,0.15,0.15,0.17,0.16,0.16,0.19,0.18,0.16,0.11,0.13,0.17,0.15,0.14,0.17,0.19,0.14,0.16,0.15,0.14,0.16,0.13,0.16,0.14,0.11,0.12,0.13,0.15,0.13,0.13,0.11,0.15,0.13,0.12,0.12,0.13,0.12,0.1,0.12,0.15,0.07,0.13,0.12,0.12,0.11,0.09,0.09,0.12,0.12,0.12,0.12,0.12,0.11,0.07,0.11,0.08,0.11,0.12,0.1,0.09,0.09,0.08,0.09,0.11,0.07,0.08,0.09,0.1,0.07,0.08,0.08,0.08,0.07,0.08,0.08,0.09,0.07,0.11,0.09,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.08,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,96.22
11/29/2021,4.94,4.92,4.46,3.06,3.11,2.59,2.47,2.46,2.04,2.11,2.19,1.63,1.36,1.5,1.46,1.18,0.8,1.3,1.14,1.02,0.85,0.8,0.94,1.61,1.03,0.95,0.83,0.85,0.74,0.83,1.0,0.86,0.75,0.84,0.62,0.83,0.75,1.02,0.76,0.65,0.76,0.64,0.68,0.67,0.64,0.65,0.59,0.61,0.64,0.52,0.61,0.49,0.55,0.4,0.29,0.42,0.47,0.4,0.41,0.36,0.39,0.43,0.36,0.36,0.32,0.32,0.32,0.32,0.32,0.29,0.32,0.3,0.32,0.27,0.33,0.35,0.26,0.27,0.29,0.32,0.28,0.28,0.24,0.23,0.22,0.26,0.15,0.23,0.21,0.24,0.15,0.22,0.22,0.17,0.23,0.19,0.18,0.2,0.18,0.21,0.19,0.19,0.21,0.18,0.15,0.15,0.18,0.16,0.16,0.19,0.18,0.16,0.1,0.13,0.17,0.15,0.15,0.17,0.2,0.14,0.16,0.15,0.14,0.16,0.13,0.16,0.14,0.1,0.12,0.13,0.15,0.13,0.13,0.12,0.14,0.13,0.12,0.12,0.13,0.12,0.1,0.12,0.15,0.07,0.13,0.12,0.12,0.11,0.09,0.09,0.12,0.12,0.12,0.12,0.12,0.11,0.07,0.1,0.08,0.11,0.12,0.1,0.09,0.09,0.08,0.09,0.11,0.08,0.08,0.09,0.09,0.07,0.08,0.07,0.08,0.07,0.08,0.08,0.09,0.07,0.11,0.09,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.08,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,96.2
11/30/2021,4.92,4.81,4.48,3.09,3.12,2.61,2.52,2.43,1.93,2.1,2.17,1.62,1.4,1.52,1.48,1.17,0.81,1.3,1.14,1.02,0.85,0.83,0.95,1.67,1.03,0.97,0.84,0.86,0.73,0.84,1.0,0.85,0.76,0.83,0.62,0.83,0.76,1.03,0.78,0.65,0.77,0.63,0.7,0.67,0.62,0.64,0.58,0.62,0.63,0.51,0.61,0.49,0.54,0.41,0.29,0.42,0.46,0.4,0.42,0.36,0.4,0.44,0.36,0.35,0.32,0.32,0.33,0.33,0.31,0.29,0.33,0.3,0.32,0.27,0.33,0.34,0.25,0.27,0.29,0.32,0.29,0.29,0.24,0.23,0.22,0.25,0.16,0.22,0.21,0.23,0.16,0.22,0.21,0.17,0.23,0.19,0.18,0.19,0.18,0.22,0.19,0.2,0.2,0.18,0.15,0.15,0.18,0.16,0.16,0.19,0.18,0.16,0.1,0.12,0.17,0.15,0.14,0.16,0.21,0.14,0.16,0.15,0.14,0.16,0.12,0.16,0.14,0.11,0.12,0.13,0.15,0.13,0.13,0.12,0.15,0.13,0.12,0.12,0.13,0.12,0.1,0.12,0.16,0.07,0.13,0.12,0.12,0.11,0.09,0.09,0.12,0.12,0.12,0.12,0.12,0.11,0.07,0.1,0.08,0.11,0.12,0.09,0.08,0.09,0.08,0.09,0.11,0.08,0.08,0.09,0.1,0.07,0.08,0.07,0.08,0.07,0.08,0.09,0.09,0.07,0.11,0.08,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,96.24
12/01/2021,4.92,4.81,4.48,3.09,3.12,2.61,2.52,2.43,1.93,2.1,2.17,1.62,1.4,1.52,1.48,1.17,0.81,1.3,1.14,1.02,0.85,0.83,0.95,1.67,1.03,0.97,0.84,0.86,0.73,0.84,1.0,0.85,0.76,0.83,0.62,0.83,0.76,1.03,0.78,0.65,0.77,0.63,0.7,0.67,0.62,0.64,0.58,0.62,0.63,0.51,0.61,0.49,0.54,0.41,0.29,0.42,0.46,0.4,0.42,0.36,0.4,0.44,0.36,0.35,0.32,0.32,0.33,0.33,0.31,0.29,0.33,0.3,0.32,0.27,0.33,0.34,0.25,0.27,0.29,0.32,0.29,0.29,0.24,0.23,0.22,0.25,0.16,0.22,0.21,0.23,0.16,0.22,0.21,0.17,0.23,0.19,0.18,0.19,0.18,0.22,0.19,0.2,0.2,0.18,0.15,0.15,0.18,0.16,0.16,0.19,0.18,0.16,0.1,0.12,0.17,0.15,0.14,0.16,0.21,0.14,0.16,0.15,0.14,0.16,0.12,0.16,0.14,0.11,0.12,0.13,0.15,0.13,0.13,0.12,0.15,0.13,0.12,0.12,0.13,0.12,0.1,0.12,0.16,0.07,0.13,0.12,0.12,0.11,0.09,0.09,0.12,0.12,0.12,0.12,0.12,0.11,0.07,0.1,0.08,0.11,0.12,0.09,0.08,0.09,0.08,0.09,0.11,0.08,0.08,0.09,0.1,0.07,0.08,0.07,0.08,0.07,0.08,0.09,0.09,0.07,0.11,0.08,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,96.24
12/02/2021,4.89,4.88,4.45,3.06,3.1,2.59,2.51,2.46,1.94,2.1,2.2,1.59,1.4,1.56,1.49,1.16,0.79,1.27,1.13,1.01,0.83,0.82,0.95,1.67,1.03,0.99,0.85,0.88,0.72,0.84,1.01,0.84,0.78,0.84,0.61,0.83,0.77,1.06,0.79,0.64,0.78,0.64,0.71,0.66,0.62,0.64,0.59,0.63,0.63,0.51,0.62,0.5,0.54,0.41,0.29,0.41,0.47,0.41,0.43,0.36,0.4,0.44,0.36,0.35,0.32,0.32,0.34,0.33,0.31,0.28,0.33,0.29,0.32,0.27,0.34,0.34,0.25,0.26,0.29,0.32,0.29,0.29,0.24,0.24,0.22,0.26,0.16,0.22,0.2,0.23,0.16,0.22,0.21,0.17,0.23,0.19,0.18,0.19,0.18,0.22,0.19,0.2,0.21,0.18,0.16,0.14,0.17,0.16,0.16,0.19,0.17,0.16,0.1,0.12,0.18,0.14,0.14,0.16,0.23,0.14,0.16,0.14,0.14,0.16,0.12,0.16,0.14,0.1,0.12,0.13,0.15,0.13,0.13,0.12,0.14,0.13,0.12,0.12,0.12,0.12,0.1,0.12,0.16,0.07,0.13,0.12,0.11,0.11,0.09,0.09,0.12,0.12,0.12,0.12,0.12,0.11,0.07,0.1,0.08,0.11,0.11,0.09,0.08,0.09,0.08,0.09,0.11,0.08,0.08,0.09,0.09,0.07,0.07,0.07,0.08,0.07,0.08,0.08,0.09,0.07,0.11,0.08,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,96.25
12/06/2021,4.87,4.86,4.52,3.09,3.15,2.58,2.54,2.43,1.91,2.08,2.18,1.55,1.42,1.59,1.51,1.15,0.8,1.24,1.12,1.0,0.84,0.8,0.95,1.73,1.02,0.99,0.84,0.89,0.73,0.85,0.98,0.83,0.78,0.84,0.6,0.84,0.78,1.02,0.79,0.62,0.79,0.63,0.71,0.65,0.61,0.64,0.58,0.64,0.62,0.49,0.63,0.49,0.54,0.42,0.29,0.4,0.46,0.41,0.43,0.36,0.4,0.44,0.36,0.34,0.31,0.31,0.34,0.33,0.31,0.29,0.33,0.29,0.32,0.27,0.34,0.34,0.25,0.26,0.29,0.32,0.29,0.29,0.25,0.24,0.22,0.25,0.16,0.22,0.2,0.23,0.16,0.22,0.21,0.18,0.23,0.19,0.17,0.19,0.18,0.22,0.19,0.2,0.2,0.18,0.16,0.14,0.17,0.17,0.16,0.19,0.17,0.16,0.1,0.12,0.17,0.15,0.14,0.16,0.0,0.14,0.16,0.15,0.14,0.15,0.13,0.16,0.14,0.1,0.12,0.13,0.15,0.13,0.13,0.12,0.14,0.13,0.12,0.12,0.13,0.12,0.1,0.12,0.16,0.07,0.12,0.12,0.11,0.11,0.09,0.09,0.12,0.12,0.12,0.13,0.11,0.11,0.07,0.1,0.08,0.11,0.12,0.09,0.09,0.09,0.08,0.09,0.12,0.08,0.08,0.09,0.1,0.07,0.08,0.07,0.08,0.07,0.08,0.08,0.09,0.07,0.11,0.08,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.07,0.08,0.08,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.07,0.0,96.26
12/07/2021,4.87,4.86,4.52,3.09,3.15,2.58,2.54,2.43,1.91,2.08,2.18,1.55,1.42,1.59,1.51,1.15,0.8,1.24,1.12,1.0,0.84,0.8,0.95,1.73,1.02,0.99,0.84,0.89,0.73,0.85,0.98,0.83,0.78,0.84,0.6,0.84,0.78,1.02,0.79,0.62,0.79,0.63,0.71,0.65,0.61,0.64,0.58,0.64,0.62,0.49,0.63,0.49,0.54,0.42,0.29,0.4,0.46,0.41,0.43,0.36,0.4,0.44,0.36,0.34,0.31,0.31,0.34,0.33,0.31,0.29,0.33,0.29,0.32,0.27,0.34,0.34,0.25,0.26,0.29,0.32,0.29,0.29,0.25,0.24,0.22,0.25,0.16,0.22,0.2,0.23,0.16,0.22,0.21,0.18,0.23,0.19,0.17,0.19,0.18,0.22,0.19,0.2,0.2,0.18,0.16,0.14,0.17,0.17,0.16,0.19,0.17,0.16,0.1,0.12,0.17,0.15,0.14,0.16,0.0,0.14,0.16,0.15,0.14,0.15,0.13,0.16,0.14,0.1,0.12,0.13,0.15,0.13,0.13,0.12,0.14,0.13,0.12,0.12,0.13,0.12,0.1,0.12,0.16,0.07,0.12,0.12,0.11,0.11,0.09,0.09,0.12,0.12,0.12,0.13,0.11,0.11,0.07,0.1,0.08,0.11,0.12,0.09,0.09,0.09,0.08,0.09,0.12,0.08,0.08,0.09,0.1,0.07,0.08,0.07,0.08,0.07,0.08,0.08,0.09,0.07,0.11,0.08,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.07,0.08,0.08,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.07,0.0,96.26
12/08/2021,4.87,4.86,4.52,3.09,3.15,2.58,2.54,2.43,1.91,2.08,2.18,1.55,1.42,1.59,1.51,1.15,0.8,1.24,1.12,1.0,0.84,0.8,0.95,1.73,1.02,0.99,0.84,0.89,0.73,0.85,0.98,0.83,0.78,0.84,0.6,0.84,0.78,1.02,0.79,0.62,0.79,0.63,0.71,0.65,0.61,0.64,0.58,0.64,0.62,0.49,0.63,0.49,0.54,0.42,0.29,0.4,0.46,0.41,0.43,0.36,0.4,0.44,0.36,0.34,0.31,0.31,0.34,0.33,0.31,0.29,0.33,0.29,0.32,0.27,0.34,0.34,0.25,0.26,0.29,0.32,0.29,0.29,0.25,0.24,0.22,0.25,0.16,0.22,0.2,0.23,0.16,0.22,0.21,0.18,0.23,0.19,0.17,0.19,0.18,0.22,0.19,0.2,0.2,0.18,0.16,0.14,0.17,0.17,0.16,0.19,0.17,0.16,0.1,0.12,0.17,0.15,0.14,0.16,0.0,0.14,0.16,0.15,0.14,0.15,0.13,0.16,0.14,0.1,0.12,0.13,0.15,0.13,0.13,0.12,0.14,0.13,0.12,0.12,0.13,0.12,0.1,0.12,0.16,0.07,0.12,0.12,0.11,0.11,0.09,0.09,0.12,0.12,0.12,0.13,0.11,0.11,0.07,0.1,0.08,0.11,0.12,0.09,0.09,0.09,0.08,0.09,0.12,0.08,0.08,0.09,0.1,0.07,0.08,0.07,0.08,0.07,0.08,0.08,0.09,0.07,0.11,0.08,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.07,0.08,0.08,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.07,0.0,96.26
12/09/2021,4.87,4.86,4.52,3.09,3.15,2.58,2.54,2.43,1.91,2.08,2.18,1.55,1.42,1.59,1.51,1.15,0.8,1.24,1.12,1.0,0.84,0.8,0.95,1.73,1.02,0.99,0.84,0.89,0.73,0.85,0.98,0.83,0.78,0.84,0.6,0.84,0.78,1.02,0.79,0.62,0.79,0.63,0.71,0.65,0.61,0.64,0.58,0.64,0.62,0.49,0.63,0.49,0.54,0.42,0.29,0.4,0.46,0.41,0.43,0.36,0.4,0.44,0.36,0.34,0.31,0.31,0.34,0.33,0.31,0.29,0.33,0.29,0.32,0.27,0.34,0.34,0.25,0.26,0.29,0.32,0.29,0.29,0.25,0.24,0.22,0.25,0.16,0.22,0.2,0.23,0.16,0.22,0.21,0.18,0.23,0.19,0.17,0.19,0.18,0.22,0.19,0.2,0.2,0.18,0.16,0.14,0.17,0.17,0.16,0.19,0.17,0.16,0.1,0.12,0.17,0.15,0.14,0.16,0.0,0.14,0.16,0.15,0.14,0.15,0.13,0.16,0.14,0.1,0.12,0.13,0.15,0.13,0.13,0.12,0.14,0.13,0.12,0.12,0.13,0.12,0.1,0.12,0.16,0.07,0.12,0.12,0.11,0.11,0.09,0.09,0.12,0.12,0.12,0.13,0.11,0.11,0.07,0.1,0.08,0.11,0.12,0.09,0.09,0.09,0.08,0.09,0.12,0.08,0.08,0.09,0.1,0.07,0.08,0.07,0.08,0.07,0.08,0.08,0.09,0.07,0.11,0.08,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.07,0.08,0.08,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.07,0.0,96.26
