,MRNA,WAT,GRMN,KMI,TT,GOOGL,MXIM,TEL,BDX,TECH,FAST,WMB,AME,DD,LRCX,BLK,EQIX,CSCO,TTWO,ITW,HEI,ALXN,PFE,MMC,FTV,EXPD,IQV,EMN,VMW,WORK,GIS,ANET,IEX,LNG,CL,HRL,NUE,UDR,ALLY,LDOS,CVS,WDC,RBLX,HES,EPAM,SUI,COF,MNST,CHRW,FNF,VICI,DFS,PATH,ProShares VIX Short-Term Futures,ZS,CRWD,ABMD,AMZN,SNOW,CSGP,PANW,DOCU,RNG,HUBS,TEAM,W,BIIB,NVCR,PODD,CAG,K,BAX,BSX,PKI,ELAN,MDB,INTC,U,PM,INCY,HPE,FOXA,FMC,GM,EXAS,SGEN,PLTR,MA,RMD,AMAT,CNC,MCK,BRO,KKR,ULTA,WAB,TSLA,F,CTVA,IFF,ZBH,AON,DISH,ILMN,UI,PTON,COP,DVN,MPC,ZTS,MCO,NVDA,CPRT,INTU,BX,ADBE,CRL,DHR,ICE,SPGI,LH,KO,MSFT,UNP,AMT,DASH,NET,V,XLNX,ABC,TXN,AMD,TRMB,DDOG,ZBRA,CRM,FB,IT,NTAP,LBRDA,UPS,SNPS,POOL,EW,ZM,GNRC,TROW,NKE,MYRG,ANSS,TRUP,ISRG,UNH,BOX,ECPG,PLUG,ENPH,ANTM,TMUS,AXP,DOW,VIAC,MU,HAS,SWK,WST,DRNA,CTAS,DLR,TW,VVV,PNC,WHD,JHG,PINS,IDXX,PYPL,ROP,ABBV,TWLO,SWKS,CHD,MDLZ,REGN,ETN,GILD,DIS,VTR,ORLY,TAP,CINF,EBAY,PCAR,FICO,ALGN,ALNY,VRTX,TGT,CCI,MKC,ETSY,ROKU,n/a,BAC,LOW,DKNG,SNAP,AAPL,MCD,MTN,WELL,SQ,BMY,SYK,ROL,UBER,TWTR,CGNX,PEAK,MASI,DXCM,SIRI,MKTX,NOW,EQR,OTIS,VEEV,CARR,STX,HD,CBRE,TER,CME,RTX,OKE,TTD,ON,STT,SPG,AMP,LULU,HIG,TDY,CVNA,PRU,BXP,FTNT,SBUX,MMM,MSCI,ARE,JNJ,SBAC,NVR,MELI,DGX,NEE,ES,SHW,PG,DPZ,WMT,BR,MRK,TSN,PAYX,CHWY,LLY,VIXY,ACGL,EIX,DTE,SSNC,CCL,AFL,TJX,BK,KSS,MPWR,URI,PAYC,DHI,NTRS,HOLX,SUM
09/09/2021,1.35,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,1.37,0.0,1.25,0.0,0.0,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1.31,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,1.3,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.27,1.24,1.32,1.22,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.36,0.0,0.0,0.0,0.0,0.0,1.42,0.0,1.28,1.38,0.0,1.26,0.0,0.0,1.4,1.36,0.0,0.0,0.0,0.0,1.34,0.0,1.28,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,1.41,1.41,1.09,0.0,0.0,1.18,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,1.31,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,1.3,1.37,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.32,0.0,0.0,1.32,0.0,1.23,1.4,1.26,1.23,1.41,1.38,1.44,1.42,1.39,1.39,1.38,1.37,1.37,1.38,1.35,1.38,1.35,1.35,1.18,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/10/2021,1.42,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,1.37,0.0,1.23,0.0,0.0,1.33,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,1.32,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,1.3,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,1.31,1.26,1.31,1.22,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.35,0.0,0.0,0.0,0.0,0.0,1.42,0.0,1.27,1.38,0.0,1.27,0.0,0.0,1.43,1.38,0.0,0.0,0.0,0.0,1.33,0.0,1.28,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,1.4,1.43,1.1,0.0,0.0,1.18,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,1.29,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.32,1.36,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.33,0.0,0.0,1.3,0.0,1.18,1.41,1.25,1.22,1.41,1.39,1.45,1.42,1.39,1.36,1.37,1.38,1.38,1.37,1.34,1.36,1.34,1.33,1.18,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01000000000002
09/13/2021,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,1.28,1.25,1.31,0.0,1.33,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,1.27,0.0,0.0,1.29,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.26,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,1.22,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.24,1.33,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,1.21,1.29,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,1.29,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,1.24,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.27,0.0,0.0,1.27,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.27,0.0,0.0,1.27,0.0,0.0,1.29,1.31,1.27,1.26,1.29,0.0,0.0,1.33,0.0,1.28,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,1.26,0.0,1.28,1.27,0.0,0.0,1.28,0.0,0.0,0.0,0.0,1.27,0.0,1.27,1.2,0.0,0.0,0.0,1.32,0.0,0.0,1.23,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,1.28,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.23,0.0,0.0,1.38,1.36,0.0,0.0,0.0,0.0,1.34,1.32,1.3,1.31,0.0,0.0,0.0,1.3,1.3,1.29,1.28,1.28,1.27,1.26,1.26,1.23,0.0,0.0,0.0,0.0,0.0,0.0,100.01
09/14/2021,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,1.25,1.25,1.32,0.0,1.32,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,1.26,0.0,0.0,1.29,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,1.29,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,1.22,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.28,1.33,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,1.19,1.24,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,1.28,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,1.23,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.32,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.27,0.0,0.0,1.24,0.0,0.0,1.27,1.32,1.24,1.26,1.28,0.0,0.0,1.35,0.0,1.26,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.28,1.29,0.0,0.0,1.25,0.0,0.0,0.0,0.0,1.25,0.0,1.28,1.2,0.0,0.0,0.0,1.34,0.0,0.0,1.2,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1.25,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.26,0.0,0.0,1.38,1.32,0.0,0.0,0.0,0.0,1.34,1.3,1.29,1.3,0.0,0.0,0.0,1.28,1.29,1.28,1.26,1.29,1.28,1.26,1.25,1.21,0.0,0.0,0.0,0.0,0.0,0.0,99.99
09/15/2021,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,1.25,1.25,1.32,0.0,1.32,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,1.26,0.0,0.0,1.29,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,1.29,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,1.22,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.28,1.33,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,1.19,1.24,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,1.28,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,1.23,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.32,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.27,0.0,0.0,1.24,0.0,0.0,1.27,1.32,1.24,1.26,1.28,0.0,0.0,1.35,0.0,1.26,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.28,1.29,0.0,0.0,1.25,0.0,0.0,0.0,0.0,1.25,0.0,1.28,1.2,0.0,0.0,0.0,1.34,0.0,0.0,1.2,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1.25,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.26,0.0,0.0,1.38,1.32,0.0,0.0,0.0,0.0,1.34,1.3,1.29,1.3,0.0,0.0,0.0,1.28,1.29,1.28,1.26,1.29,1.28,1.26,1.25,1.21,0.0,0.0,0.0,0.0,0.0,0.0,99.99
09/16/2021,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,1.25,1.25,1.32,0.0,1.32,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,1.26,0.0,0.0,1.29,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,1.29,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,1.22,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.28,1.33,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,1.19,1.24,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,1.28,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,1.23,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.32,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.27,0.0,0.0,1.24,0.0,0.0,1.27,1.32,1.24,1.26,1.28,0.0,0.0,1.35,0.0,1.26,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.28,1.29,0.0,0.0,1.25,0.0,0.0,0.0,0.0,1.25,0.0,1.28,1.2,0.0,0.0,0.0,1.34,0.0,0.0,1.2,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1.25,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.26,0.0,0.0,1.38,1.32,0.0,0.0,0.0,0.0,1.34,1.3,1.29,1.3,0.0,0.0,0.0,1.28,1.29,1.28,1.26,1.29,1.28,1.26,1.25,1.21,0.0,0.0,0.0,0.0,0.0,0.0,99.99
09/17/2021,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,1.24,1.25,1.34,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.29,0.0,0.0,1.3,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.32,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.27,1.34,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,1.2,1.25,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,1.28,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,1.24,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.27,0.0,0.0,1.28,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,1.23,0.0,0.0,1.26,0.0,0.0,1.29,1.33,1.23,1.24,1.29,0.0,0.0,1.34,0.0,1.28,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,1.23,0.0,1.3,1.3,0.0,0.0,1.26,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.21,0.0,0.0,0.0,1.32,0.0,0.0,1.19,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1.24,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.24,0.0,0.0,1.37,1.33,0.0,0.0,0.0,0.0,1.35,1.3,1.32,1.3,0.0,0.0,0.0,1.32,1.31,1.28,1.27,1.33,1.29,1.26,1.26,1.22,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/20/2021,1.41,0.0,1.35,0.0,0.0,1.44,0.0,0.0,0.0,0.0,1.39,0.0,0.0,1.37,0.0,1.38,0.0,1.37,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,1.38,0.0,0.0,1.34,0.0,1.39,0.0,0.0,1.38,0.0,0.0,0.0,1.37,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,1.43,1.44,0.0,1.35,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,1.34,1.44,1.39,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.35,1.4,1.39,1.37,1.37,0.0,0.0,1.33,0.0,1.39,0.0,0.0,0.0,0.0,1.37,1.28,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,1.38,1.38,0.0,0.0,0.0,0.0,0.0,1.39,1.41,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,1.34,1.39,0.0,1.38,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,1.37,1.34,0.0,0.0,1.34,0.0,0.0,0.0,0.0,1.37,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,1.35,0.0,0.0,0.0,0.0,1.37,0.0,1.29,1.39,1.39,0.0,1.39,1.38,1.38,1.37,1.36,1.34,99.98
09/21/2021,1.41,0.0,1.35,0.0,0.0,1.41,0.0,0.0,0.0,0.0,1.37,0.0,0.0,1.36,0.0,1.34,0.0,1.37,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,1.38,0.0,0.0,1.36,0.0,1.41,0.0,0.0,1.39,0.0,0.0,0.0,1.4,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.44,1.49,0.0,1.27,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,1.32,1.4,1.38,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.34,1.45,1.37,1.41,1.34,0.0,0.0,1.33,0.0,1.36,0.0,0.0,0.0,0.0,1.37,1.27,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,1.39,1.37,0.0,0.0,0.0,0.0,0.0,1.38,1.42,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,1.35,1.4,0.0,1.31,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,1.35,1.35,0.0,0.0,1.34,0.0,0.0,0.0,0.0,1.37,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,1.34,0.0,0.0,0.0,0.0,1.36,0.0,1.29,1.42,1.37,0.0,1.41,1.39,1.41,1.41,1.34,1.35,100.03
09/22/2021,1.41,0.0,1.35,0.0,0.0,1.41,0.0,0.0,0.0,0.0,1.37,0.0,0.0,1.36,0.0,1.34,0.0,1.37,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,1.38,0.0,0.0,1.36,0.0,1.41,0.0,0.0,1.39,0.0,0.0,0.0,1.4,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.44,1.49,0.0,1.27,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,1.32,1.4,1.38,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.34,1.45,1.37,1.41,1.34,0.0,0.0,1.33,0.0,1.36,0.0,0.0,0.0,0.0,1.37,1.27,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,1.39,1.37,0.0,0.0,0.0,0.0,0.0,1.38,1.42,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,1.35,1.4,0.0,1.31,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,1.35,1.35,0.0,0.0,1.34,0.0,0.0,0.0,0.0,1.37,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,1.34,0.0,0.0,0.0,0.0,1.36,0.0,1.29,1.42,1.37,0.0,1.41,1.39,1.41,1.41,1.34,1.35,100.03
09/23/2021,1.41,0.0,1.35,0.0,0.0,1.41,0.0,0.0,0.0,0.0,1.37,0.0,0.0,1.36,0.0,1.34,0.0,1.37,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,1.38,0.0,0.0,1.36,0.0,1.41,0.0,0.0,1.39,0.0,0.0,0.0,1.4,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.44,1.49,0.0,1.27,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,1.32,1.4,1.38,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.34,1.45,1.37,1.41,1.34,0.0,0.0,1.33,0.0,1.36,0.0,0.0,0.0,0.0,1.37,1.27,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,1.39,1.37,0.0,0.0,0.0,0.0,0.0,1.38,1.42,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,1.35,1.4,0.0,1.31,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,1.35,1.35,0.0,0.0,1.34,0.0,0.0,0.0,0.0,1.37,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,1.34,0.0,0.0,0.0,0.0,1.36,0.0,1.29,1.42,1.37,0.0,1.41,1.39,1.41,1.41,1.34,1.35,100.03
