,FGXXX,OXY,FANG,VIAC,EOG,DFS,WFC,CF,COF,KMI,FB,SYF,HCA,GS,ORLY,GDDY,ADBE,INCY,BK,ALL,CBOE,ORCL,GRMN,NOC,VFC,NTAP,XOM,LHX,PM,NVR,EMR,CFG,SLB,IP,ICE,UHS,BMY,GOOGL,EIX,MCD,DOV,BAH,DHI,DRI,PH,CSCO,JNJ,NFLX,FDX,C,LSXMK,LOW,FNF,VMW,CMA,SO,IBM,KEY,GILD,AIG,SWKS,AEE,PFG,MRK,MMM,EMN,ABT,JPM,LDOS,MDT,VTRS,DOW,WDC,USB,CERN,TSN,PFE,VZ,DE,SSNC,CAT,AEP,LYB,MU,AMGN,RF,AFL,LMT,T,BBY,ON,MAS,TFC,CTSH,CSX,HBAN,UNP,CMI,CVS,TRV,MO,FMC,BDX,GIS,DLTR,FOXA,CTXS,FLT,TTWO,DTE,HOLX,INTC,BKNG,QRVO,PSA,HST,CNC,LEN,INVH,O,CUZ,WPC,NNN,LAMR,GD,COR,AVGO,CMS,PSB,FISV,GLPI,MPW,AGR,CPB,HTA,KMB,DTM WI,OGN,CI,STZ,ABBV,GPN,ROKU,CZR,BSX,TXT,SBUX,SYK,BXP,SUI,V,KO,DUK,CG,ATVI,PCAR,n/a,ADSK,MTB,ZBH,FIS,SRC,NSC,MPC,SYY,PRU,PINS,TEL,PPL,SLVM WI,SLVM,WBA,ULTA,WAB,VLO,RTX,NXPI,TRU,HSY,PEAK,MET,SBAC,SUM
10/27/2021,0.7,1.0,1.06,0.0,0.97,0.91,0.97,0.97,0.89,0.83,0.84,0.87,0.88,0.85,0.84,0.0,0.0,0.0,0.97,0.0,0.89,0.82,0.0,0.9,0.72,0.79,0.81,0.9,0.78,0.77,0.8,0.85,0.83,0.69,0.0,0.73,0.69,1.52,0.74,0.83,0.0,0.0,0.76,0.78,0.77,0.72,0.77,0.0,0.61,0.78,0.0,0.0,0.88,0.82,0.93,0.81,0.0,0.88,0.74,0.94,0.0,0.8,0.82,0.78,0.69,0.69,0.8,0.81,0.74,0.72,0.0,0.7,0.79,0.8,0.68,0.82,1.2,0.7,0.71,0.75,0.69,0.74,0.69,0.76,0.62,0.83,0.0,0.71,0.64,0.73,0.86,0.0,0.81,0.0,0.77,0.81,0.72,0.69,0.0,0.73,0.69,0.58,0.0,0.85,0.0,0.0,0.0,0.85,0.9,0.0,0.0,0.53,0.88,0.71,0.47,0.42,0.0,0.41,0.44,0.0,0.42,0.0,0.39,0.45,0.44,0.0,0.42,0.0,0.45,0.79,0.39,0.42,0.35,0.29,0.5,0.0,0.0,0.0,0.67,0.7,0.7,0.68,0.79,0.88,0.83,0.81,0.77,0.79,0.4,0.41,0.78,0.74,0.75,0.87,0.37,0.42,0.0,0.82,0.9,0.79,0.74,0.38,0.44,0.88,0.79,0.86,0.87,0.8,0.75,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
10/28/2021,0.7,1.0,1.06,0.0,0.97,0.91,0.97,0.97,0.89,0.83,0.84,0.87,0.88,0.85,0.84,0.0,0.0,0.0,0.97,0.0,0.89,0.82,0.0,0.9,0.72,0.79,0.81,0.9,0.78,0.77,0.8,0.85,0.83,0.69,0.0,0.73,0.69,1.52,0.74,0.83,0.0,0.0,0.76,0.78,0.77,0.72,0.77,0.0,0.61,0.78,0.0,0.0,0.88,0.82,0.93,0.81,0.0,0.88,0.74,0.94,0.0,0.8,0.82,0.78,0.69,0.69,0.8,0.81,0.74,0.72,0.0,0.7,0.79,0.8,0.68,0.82,1.2,0.7,0.71,0.75,0.69,0.74,0.69,0.76,0.62,0.83,0.0,0.71,0.64,0.73,0.86,0.0,0.81,0.0,0.77,0.81,0.72,0.69,0.0,0.73,0.69,0.58,0.0,0.85,0.0,0.0,0.0,0.85,0.9,0.0,0.0,0.53,0.88,0.71,0.47,0.42,0.0,0.41,0.44,0.0,0.42,0.0,0.39,0.45,0.44,0.0,0.42,0.0,0.45,0.79,0.39,0.42,0.35,0.29,0.5,0.0,0.0,0.0,0.67,0.7,0.7,0.68,0.79,0.88,0.83,0.81,0.77,0.79,0.4,0.41,0.78,0.74,0.75,0.87,0.37,0.42,0.0,0.82,0.9,0.79,0.74,0.38,0.44,0.88,0.79,0.86,0.87,0.8,0.75,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
10/29/2021,0.71,1.08,1.06,0.0,1.01,0.9,0.97,0.96,0.91,0.84,0.81,0.87,0.82,0.87,0.83,0.0,0.0,0.0,0.96,0.0,0.9,0.83,0.0,0.9,0.69,0.79,0.83,0.91,0.78,0.77,0.8,0.87,0.83,0.69,0.0,0.71,0.69,1.47,0.76,0.81,0.0,0.0,0.75,0.76,0.78,0.71,0.77,0.0,0.61,0.78,0.0,0.0,0.88,0.81,0.95,0.79,0.0,0.89,0.75,0.95,0.0,0.8,0.83,0.79,0.69,0.7,0.81,0.82,0.74,0.74,0.0,0.69,0.79,0.81,0.68,0.84,1.21,0.69,0.73,0.75,0.69,0.73,0.69,0.76,0.61,0.86,0.0,0.72,0.64,0.75,0.86,0.0,0.83,0.0,0.79,0.82,0.75,0.69,0.0,0.74,0.69,0.58,0.0,0.84,0.0,0.0,0.0,0.86,0.9,0.0,0.0,0.47,0.88,0.7,0.48,0.42,0.0,0.4,0.44,0.0,0.42,0.0,0.39,0.44,0.44,0.0,0.43,0.0,0.45,0.79,0.39,0.41,0.35,0.28,0.5,0.0,0.0,0.0,0.66,0.7,0.7,0.67,0.77,0.87,0.82,0.81,0.77,0.78,0.4,0.41,0.79,0.74,0.74,0.89,0.38,0.42,0.0,0.84,0.89,0.79,0.73,0.38,0.45,0.9,0.77,0.86,0.72,0.79,0.75,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
11/01/2021,0.71,1.04,1.07,0.0,1.02,0.86,0.99,0.94,0.84,0.83,0.78,0.84,0.85,0.88,0.84,0.0,0.0,0.0,0.97,0.0,0.93,0.83,0.0,0.88,0.71,0.77,0.84,0.87,0.78,0.77,0.82,0.84,0.81,0.67,0.0,0.68,0.69,1.6,0.8,0.85,0.0,0.0,0.76,0.78,0.78,0.74,0.79,0.0,0.63,0.79,0.0,0.0,0.85,0.78,0.93,0.81,0.0,0.88,0.76,0.95,0.0,0.82,0.81,0.81,0.69,0.69,0.84,0.82,0.0,0.75,0.0,0.67,0.79,0.79,0.68,0.83,1.23,0.71,0.72,0.77,0.68,0.74,0.69,0.78,0.62,0.85,0.0,0.65,0.64,0.75,0.85,0.0,0.82,0.0,0.81,0.8,0.77,0.69,0.0,0.75,0.7,0.58,0.0,0.85,0.0,0.0,0.0,0.83,0.91,0.0,0.0,0.47,0.9,0.71,0.48,0.43,0.0,0.41,0.45,0.0,0.42,0.0,0.4,0.44,0.44,0.0,0.44,0.0,0.46,0.72,0.4,0.44,0.36,0.29,0.52,0.0,0.0,0.0,0.67,0.7,0.71,0.63,0.77,0.88,0.82,0.79,0.78,0.78,0.4,0.41,0.74,0.78,0.76,0.9,0.38,0.42,0.0,0.85,0.86,0.78,0.69,0.39,0.45,0.89,0.77,0.87,0.66,0.79,0.77,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.06
11/02/2021,0.71,1.05,1.08,0.0,1.02,0.85,1.0,0.95,0.84,0.83,0.79,0.84,0.86,0.88,0.8,0.0,0.0,0.0,0.98,0.0,0.93,0.83,0.0,0.81,0.72,0.77,0.84,0.84,0.79,0.78,0.82,0.84,0.82,0.65,0.0,0.68,0.69,1.59,0.8,0.85,0.0,0.0,0.77,0.78,0.78,0.73,0.78,0.0,0.62,0.79,0.0,0.0,0.86,0.77,0.93,0.8,0.0,0.88,0.76,0.96,0.0,0.81,0.81,0.85,0.69,0.72,0.83,0.83,0.0,0.73,0.0,0.67,0.81,0.8,0.68,0.83,1.23,0.7,0.74,0.77,0.7,0.74,0.69,0.79,0.62,0.86,0.0,0.64,0.65,0.76,0.89,0.0,0.83,0.0,0.81,0.79,0.77,0.7,0.0,0.75,0.65,0.58,0.0,0.85,0.0,0.0,0.0,0.79,0.9,0.0,0.0,0.46,0.9,0.72,0.49,0.43,0.0,0.41,0.45,0.0,0.42,0.0,0.4,0.43,0.43,0.0,0.44,0.0,0.47,0.71,0.4,0.45,0.37,0.29,0.51,0.0,0.0,0.0,0.68,0.7,0.72,0.62,0.77,0.88,0.81,0.8,0.77,0.77,0.39,0.4,0.72,0.78,0.75,0.91,0.38,0.44,0.0,0.87,0.84,0.77,0.67,0.39,0.46,0.89,0.77,0.87,0.66,0.79,0.77,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/03/2021,0.72,1.05,1.06,0.0,1.01,0.84,1.0,0.94,0.83,0.81,0.81,0.84,0.87,0.88,0.8,0.0,0.0,0.0,0.98,0.0,0.94,0.83,0.0,0.81,0.73,0.77,0.84,0.87,0.78,0.78,0.82,0.83,0.8,0.66,0.0,0.68,0.71,1.62,0.8,0.86,0.0,0.0,0.77,0.78,0.77,0.73,0.78,0.0,0.63,0.78,0.0,0.0,0.86,0.77,0.93,0.8,0.0,0.88,0.74,0.96,0.0,0.81,0.82,0.87,0.69,0.68,0.85,0.83,0.0,0.73,0.0,0.67,0.74,0.79,0.72,0.82,1.25,0.71,0.73,0.81,0.71,0.75,0.67,0.78,0.62,0.86,0.0,0.65,0.64,0.77,0.91,0.0,0.83,0.0,0.82,0.79,0.77,0.7,0.0,0.75,0.64,0.58,0.0,0.85,0.0,0.0,0.0,0.78,0.91,0.0,0.0,0.48,0.9,0.72,0.49,0.43,0.0,0.41,0.46,0.0,0.42,0.0,0.39,0.44,0.43,0.0,0.45,0.0,0.46,0.72,0.39,0.44,0.36,0.29,0.51,0.0,0.0,0.0,0.67,0.71,0.75,0.62,0.74,0.87,0.81,0.82,0.72,0.77,0.39,0.41,0.73,0.79,0.75,0.91,0.37,0.44,0.0,0.87,0.84,0.76,0.67,0.39,0.46,0.88,0.77,0.85,0.65,0.8,0.76,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
11/04/2021,0.72,1.05,1.06,0.0,1.01,0.84,1.0,0.94,0.83,0.81,0.81,0.84,0.87,0.88,0.8,0.0,0.0,0.0,0.98,0.0,0.94,0.83,0.0,0.81,0.73,0.77,0.84,0.87,0.78,0.78,0.82,0.83,0.8,0.66,0.0,0.68,0.71,1.62,0.8,0.86,0.0,0.0,0.77,0.78,0.77,0.73,0.78,0.0,0.63,0.78,0.0,0.0,0.86,0.77,0.93,0.8,0.0,0.88,0.74,0.96,0.0,0.81,0.82,0.87,0.69,0.68,0.85,0.83,0.0,0.73,0.0,0.67,0.74,0.79,0.72,0.82,1.25,0.71,0.73,0.81,0.71,0.75,0.67,0.78,0.62,0.86,0.0,0.65,0.64,0.77,0.91,0.0,0.83,0.0,0.82,0.79,0.77,0.7,0.0,0.75,0.64,0.58,0.0,0.85,0.0,0.0,0.0,0.78,0.91,0.0,0.0,0.48,0.9,0.72,0.49,0.43,0.0,0.41,0.46,0.0,0.42,0.0,0.39,0.44,0.43,0.0,0.45,0.0,0.46,0.72,0.39,0.44,0.36,0.29,0.51,0.0,0.0,0.0,0.67,0.71,0.75,0.62,0.74,0.87,0.81,0.82,0.72,0.77,0.39,0.41,0.73,0.79,0.75,0.91,0.37,0.44,0.0,0.87,0.84,0.76,0.67,0.39,0.46,0.88,0.77,0.85,0.65,0.8,0.76,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
11/05/2021,0.77,1.07,1.09,0.0,1.01,0.84,1.0,0.94,0.83,0.81,0.82,0.85,0.86,0.88,0.79,0.0,0.0,0.0,0.98,0.0,0.94,0.81,0.0,0.8,0.72,0.77,0.85,0.83,0.76,0.78,0.82,0.83,0.81,0.64,0.0,0.67,0.71,1.55,0.8,0.86,0.0,0.0,0.77,0.79,0.78,0.73,0.77,0.0,0.62,0.77,0.0,0.0,0.86,0.76,0.94,0.79,0.0,0.88,0.74,0.96,0.0,0.8,0.81,0.86,0.68,0.68,0.84,0.82,0.0,0.72,0.0,0.68,0.76,0.79,0.73,0.82,1.23,0.7,0.75,0.8,0.7,0.74,0.68,0.79,0.62,0.87,0.0,0.64,0.64,0.78,1.03,0.0,0.83,0.0,0.8,0.79,0.76,0.71,0.0,0.74,0.64,0.58,0.0,0.85,0.0,0.0,0.0,0.78,0.91,0.0,0.0,0.48,0.91,0.73,0.48,0.43,0.0,0.41,0.45,0.0,0.42,0.0,0.39,0.45,0.43,0.0,0.44,0.0,0.46,0.73,0.4,0.44,0.36,0.29,0.51,0.0,0.0,0.0,0.67,0.71,0.75,0.62,0.76,0.88,0.79,0.82,0.74,0.77,0.39,0.4,0.72,0.77,0.75,0.89,0.38,0.44,0.0,0.85,0.86,0.77,0.68,0.39,0.45,0.89,0.78,0.85,0.65,0.82,0.77,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/08/2021,1.93,0.91,1.11,0.0,0.9,0.84,0.98,0.95,0.84,0.8,0.83,0.86,0.85,0.86,0.81,0.0,0.0,0.0,0.79,0.0,0.93,0.82,0.0,0.8,0.72,0.77,0.83,0.83,0.76,0.8,0.81,0.83,0.81,0.64,0.0,0.68,0.72,1.61,0.0,0.87,0.0,0.0,0.77,0.78,0.84,0.74,0.78,0.0,0.64,0.74,0.0,0.0,0.86,0.64,0.95,0.79,0.0,0.88,0.74,0.97,0.0,0.8,0.82,0.88,0.69,0.7,0.84,0.81,0.0,0.73,0.0,0.68,0.77,0.78,0.72,0.82,1.24,0.0,0.74,0.79,0.7,0.73,0.65,0.81,0.64,0.87,0.0,0.81,0.62,0.0,1.12,0.0,0.82,0.0,0.79,0.78,0.0,0.68,0.0,0.72,0.64,0.65,0.0,0.86,0.0,0.0,0.0,0.75,0.81,0.8,0.0,0.48,0.89,0.65,0.49,0.45,0.0,0.41,0.44,0.0,0.42,0.0,0.4,0.46,0.42,0.0,0.46,0.0,0.45,0.73,0.39,0.43,0.35,0.29,0.5,0.0,0.0,0.0,0.66,0.71,0.76,0.58,0.69,0.81,0.79,0.83,0.76,0.0,0.39,0.4,0.71,0.78,0.74,0.95,0.32,0.44,0.0,0.87,0.87,0.73,0.67,0.38,0.44,0.84,0.77,0.86,0.62,0.84,0.76,0.0,0.0,0.8,0.83,0.8,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95
11/09/2021,1.93,0.91,1.11,0.0,0.9,0.84,0.98,0.95,0.84,0.8,0.83,0.86,0.85,0.86,0.81,0.0,0.0,0.0,0.79,0.0,0.93,0.82,0.0,0.8,0.72,0.77,0.83,0.83,0.76,0.8,0.81,0.83,0.81,0.64,0.0,0.68,0.72,1.61,0.0,0.87,0.0,0.0,0.77,0.78,0.84,0.74,0.78,0.0,0.64,0.74,0.0,0.0,0.86,0.64,0.95,0.79,0.0,0.88,0.74,0.97,0.0,0.8,0.82,0.88,0.69,0.7,0.84,0.81,0.0,0.73,0.0,0.68,0.77,0.78,0.72,0.82,1.24,0.0,0.74,0.79,0.7,0.73,0.65,0.81,0.64,0.87,0.0,0.81,0.62,0.0,1.12,0.0,0.82,0.0,0.79,0.78,0.0,0.68,0.0,0.72,0.64,0.65,0.0,0.86,0.0,0.0,0.0,0.75,0.81,0.8,0.0,0.48,0.89,0.65,0.49,0.45,0.0,0.41,0.44,0.0,0.42,0.0,0.4,0.46,0.42,0.0,0.46,0.0,0.45,0.73,0.39,0.43,0.35,0.29,0.5,0.0,0.0,0.0,0.66,0.71,0.76,0.58,0.69,0.81,0.79,0.83,0.76,0.0,0.39,0.4,0.71,0.78,0.74,0.95,0.32,0.44,0.0,0.87,0.87,0.73,0.67,0.38,0.44,0.84,0.77,0.86,0.62,0.84,0.76,0.0,0.0,0.8,0.83,0.8,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95
11/10/2021,1.93,0.91,1.11,0.0,0.9,0.84,0.98,0.95,0.84,0.8,0.83,0.86,0.85,0.86,0.81,0.0,0.0,0.0,0.79,0.0,0.93,0.82,0.0,0.8,0.72,0.77,0.83,0.83,0.76,0.8,0.81,0.83,0.81,0.64,0.0,0.68,0.72,1.61,0.0,0.87,0.0,0.0,0.77,0.78,0.84,0.74,0.78,0.0,0.64,0.74,0.0,0.0,0.86,0.64,0.95,0.79,0.0,0.88,0.74,0.97,0.0,0.8,0.82,0.88,0.69,0.7,0.84,0.81,0.0,0.73,0.0,0.68,0.77,0.78,0.72,0.82,1.24,0.0,0.74,0.79,0.7,0.73,0.65,0.81,0.64,0.87,0.0,0.81,0.62,0.0,1.12,0.0,0.82,0.0,0.79,0.78,0.0,0.68,0.0,0.72,0.64,0.65,0.0,0.86,0.0,0.0,0.0,0.75,0.81,0.8,0.0,0.48,0.89,0.65,0.49,0.45,0.0,0.41,0.44,0.0,0.42,0.0,0.4,0.46,0.42,0.0,0.46,0.0,0.45,0.73,0.39,0.43,0.35,0.29,0.5,0.0,0.0,0.0,0.66,0.71,0.76,0.58,0.69,0.81,0.79,0.83,0.76,0.0,0.39,0.4,0.71,0.78,0.74,0.95,0.32,0.44,0.0,0.87,0.87,0.73,0.67,0.38,0.44,0.84,0.77,0.86,0.62,0.84,0.76,0.0,0.0,0.8,0.83,0.8,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95
11/11/2021,1.91,0.9,1.11,0.0,0.93,0.85,0.97,0.96,0.83,0.8,0.84,0.87,0.84,0.85,0.8,0.0,0.0,0.0,0.78,0.0,0.93,0.8,0.0,0.81,0.72,0.77,0.83,0.83,0.76,0.8,0.81,0.82,0.81,0.63,0.0,0.69,0.71,1.6,0.0,0.87,0.0,0.0,0.78,0.82,0.83,0.73,0.77,0.0,0.63,0.74,0.0,0.0,0.88,0.62,0.94,0.79,0.0,0.87,0.74,0.93,0.0,0.81,0.82,0.79,0.69,0.72,0.8,0.8,0.0,0.73,0.0,0.68,0.78,0.78,0.71,0.82,1.36,0.0,0.74,0.78,0.7,0.73,0.66,0.81,0.63,0.87,0.0,0.81,0.62,0.0,1.1,0.0,0.82,0.0,0.78,0.78,0.0,0.68,0.0,0.73,0.65,0.66,0.0,0.85,0.0,0.0,0.0,0.75,0.78,0.8,0.0,0.48,0.95,0.65,0.47,0.46,0.0,0.42,0.44,0.0,0.42,0.0,0.4,0.46,0.42,0.0,0.46,0.0,0.46,0.71,0.39,0.43,0.35,0.29,0.51,0.0,0.0,0.0,0.66,0.71,0.75,0.58,0.66,0.83,0.79,0.84,0.78,0.0,0.4,0.39,0.73,0.78,0.74,0.95,0.32,0.43,0.0,0.87,0.87,0.74,0.67,0.38,0.44,0.86,0.8,0.84,0.65,0.85,0.75,0.0,0.0,0.81,0.84,0.81,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/12/2021,1.91,0.92,1.12,0.0,0.95,0.85,0.98,1.01,0.84,0.79,0.83,0.87,0.84,0.85,0.8,0.0,0.0,0.0,0.78,0.0,0.93,0.81,0.0,0.81,0.73,0.78,0.84,0.83,0.75,0.8,0.81,0.82,0.83,0.64,0.0,0.69,0.71,1.59,0.0,0.86,0.0,0.0,0.79,0.81,0.84,0.73,0.77,0.0,0.65,0.75,0.0,0.0,0.89,0.64,0.94,0.79,0.0,0.87,0.73,0.94,0.0,0.78,0.82,0.8,0.68,0.71,0.81,0.81,0.0,0.73,0.0,0.69,0.77,0.78,0.7,0.81,1.35,0.0,0.75,0.79,0.72,0.72,0.66,0.83,0.62,0.87,0.0,0.81,0.62,0.0,1.09,0.0,0.83,0.0,0.78,0.78,0.0,0.68,0.0,0.72,0.64,0.65,0.0,0.85,0.0,0.0,0.0,0.76,0.77,0.78,0.0,0.49,0.96,0.67,0.47,0.46,0.0,0.42,0.44,0.0,0.42,0.0,0.39,0.46,0.42,0.0,0.46,0.0,0.46,0.71,0.39,0.43,0.34,0.29,0.5,0.0,0.0,0.0,0.67,0.71,0.75,0.57,0.66,0.82,0.8,0.82,0.77,0.0,0.4,0.39,0.74,0.77,0.73,0.93,0.31,0.43,0.0,0.88,0.88,0.72,0.68,0.38,0.44,0.86,0.79,0.84,0.66,0.85,0.74,0.0,0.0,0.8,0.83,0.84,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09
11/15/2021,1.91,0.86,1.05,0.0,0.92,0.86,0.97,1.03,0.84,0.79,0.8,0.88,0.82,0.84,0.81,0.0,0.0,0.0,0.79,0.0,0.9,0.79,0.0,0.8,0.74,0.77,0.82,0.81,0.76,0.8,0.8,0.84,0.79,0.65,0.0,0.69,0.7,1.56,0.0,0.85,0.0,0.0,0.81,0.8,0.83,0.73,0.76,0.0,0.65,0.75,0.0,0.0,0.89,0.77,0.95,0.79,0.0,0.89,0.75,0.93,0.0,0.79,0.82,0.81,0.68,0.74,0.81,0.8,0.0,0.71,0.0,0.7,0.81,0.78,0.7,0.83,1.4,0.0,0.74,0.79,0.7,0.71,0.67,0.83,0.62,0.86,0.0,0.8,0.62,0.0,1.07,0.0,0.81,0.0,0.77,0.79,0.0,0.67,0.0,0.72,0.64,0.65,0.0,0.85,0.0,0.0,0.0,0.73,0.77,0.78,0.0,0.48,0.9,0.66,0.47,0.44,0.0,0.42,0.44,0.0,0.42,0.0,0.39,0.45,0.42,0.0,0.46,0.0,0.45,0.71,0.38,0.43,0.34,0.29,0.51,0.0,0.0,0.0,0.79,0.72,0.75,0.76,0.64,0.79,0.77,0.83,0.74,0.0,0.4,0.39,0.7,0.77,0.72,0.93,0.32,0.43,0.0,0.87,0.89,0.69,0.71,0.38,0.43,0.86,0.76,0.83,0.63,0.87,0.74,0.0,0.0,0.8,0.85,0.83,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93
11/16/2021,1.91,0.86,1.05,0.0,0.92,0.86,0.97,1.03,0.84,0.79,0.8,0.88,0.82,0.84,0.81,0.0,0.0,0.0,0.79,0.0,0.9,0.79,0.0,0.8,0.74,0.77,0.82,0.81,0.76,0.8,0.8,0.84,0.79,0.65,0.0,0.69,0.7,1.56,0.0,0.85,0.0,0.0,0.81,0.8,0.83,0.73,0.76,0.0,0.65,0.75,0.0,0.0,0.89,0.77,0.95,0.79,0.0,0.89,0.75,0.93,0.0,0.79,0.82,0.81,0.68,0.74,0.81,0.8,0.0,0.71,0.0,0.7,0.81,0.78,0.7,0.83,1.4,0.0,0.74,0.79,0.7,0.71,0.67,0.83,0.62,0.86,0.0,0.8,0.62,0.0,1.07,0.0,0.81,0.0,0.77,0.79,0.0,0.67,0.0,0.72,0.64,0.65,0.0,0.85,0.0,0.0,0.0,0.73,0.77,0.78,0.0,0.48,0.9,0.66,0.47,0.44,0.0,0.42,0.44,0.0,0.42,0.0,0.39,0.45,0.42,0.0,0.46,0.0,0.45,0.71,0.38,0.43,0.34,0.29,0.51,0.0,0.0,0.0,0.79,0.72,0.75,0.76,0.64,0.79,0.77,0.83,0.74,0.0,0.4,0.39,0.7,0.77,0.72,0.93,0.32,0.43,0.0,0.87,0.89,0.69,0.71,0.38,0.43,0.86,0.76,0.83,0.63,0.87,0.74,0.0,0.0,0.8,0.85,0.83,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93
11/17/2021,1.91,0.86,1.05,0.0,0.92,0.86,0.97,1.03,0.84,0.79,0.8,0.88,0.82,0.84,0.81,0.0,0.0,0.0,0.79,0.0,0.9,0.79,0.0,0.8,0.74,0.77,0.82,0.81,0.76,0.8,0.8,0.84,0.79,0.65,0.0,0.69,0.7,1.56,0.0,0.85,0.0,0.0,0.81,0.8,0.83,0.73,0.76,0.0,0.65,0.75,0.0,0.0,0.89,0.77,0.95,0.79,0.0,0.89,0.75,0.93,0.0,0.79,0.82,0.81,0.68,0.74,0.81,0.8,0.0,0.71,0.0,0.7,0.81,0.78,0.7,0.83,1.4,0.0,0.74,0.79,0.7,0.71,0.67,0.83,0.62,0.86,0.0,0.8,0.62,0.0,1.07,0.0,0.81,0.0,0.77,0.79,0.0,0.67,0.0,0.72,0.64,0.65,0.0,0.85,0.0,0.0,0.0,0.73,0.77,0.78,0.0,0.48,0.9,0.66,0.47,0.44,0.0,0.42,0.44,0.0,0.42,0.0,0.39,0.45,0.42,0.0,0.46,0.0,0.45,0.71,0.38,0.43,0.34,0.29,0.51,0.0,0.0,0.0,0.79,0.72,0.75,0.76,0.64,0.79,0.77,0.83,0.74,0.0,0.4,0.39,0.7,0.77,0.72,0.93,0.32,0.43,0.0,0.87,0.89,0.69,0.71,0.38,0.43,0.86,0.76,0.83,0.63,0.87,0.74,0.0,0.0,0.8,0.85,0.83,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93
11/18/2021,1.91,0.86,1.05,0.0,0.92,0.86,0.97,1.03,0.84,0.79,0.8,0.88,0.82,0.84,0.81,0.0,0.0,0.0,0.79,0.0,0.9,0.79,0.0,0.8,0.74,0.77,0.82,0.81,0.76,0.8,0.8,0.84,0.79,0.65,0.0,0.69,0.7,1.56,0.0,0.85,0.0,0.0,0.81,0.8,0.83,0.73,0.76,0.0,0.65,0.75,0.0,0.0,0.89,0.77,0.95,0.79,0.0,0.89,0.75,0.93,0.0,0.79,0.82,0.81,0.68,0.74,0.81,0.8,0.0,0.71,0.0,0.7,0.81,0.78,0.7,0.83,1.4,0.0,0.74,0.79,0.7,0.71,0.67,0.83,0.62,0.86,0.0,0.8,0.62,0.0,1.07,0.0,0.81,0.0,0.77,0.79,0.0,0.67,0.0,0.72,0.64,0.65,0.0,0.85,0.0,0.0,0.0,0.73,0.77,0.78,0.0,0.48,0.9,0.66,0.47,0.44,0.0,0.42,0.44,0.0,0.42,0.0,0.39,0.45,0.42,0.0,0.46,0.0,0.45,0.71,0.38,0.43,0.34,0.29,0.51,0.0,0.0,0.0,0.79,0.72,0.75,0.76,0.64,0.79,0.77,0.83,0.74,0.0,0.4,0.39,0.7,0.77,0.72,0.93,0.32,0.43,0.0,0.87,0.89,0.69,0.71,0.38,0.43,0.86,0.76,0.83,0.63,0.87,0.74,0.0,0.0,0.8,0.85,0.83,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93
