,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,T,PEP,ABBV,NKE,TMO,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,UPS,HON,ORCL,LIN,BMY,UNP,NEE,C,AMGN,LOW,INTU,SBUX,MS,RTX,BA,BLK,GS,AMAT,AMT,IBM,TGT,CAT,AMD,MMM,GE,ISRG,AXP,NOW,DE,CVS,SCHW,CHTR,SPGI,ANTM,LMT,ZTS,BKNG,MU,PLD,FIS,LRCX,MDLZ,SYK,MO,CCI,TMUS,GILD,ADP,TJX,COP,CI,PNC,DUK,USB,CME,EL,CSX,EQIX,ATVI,GM,TFC,CB,MMC,BDX,FDX,COF,CL,ILMN,NSC,ICE,EW,SHW,SO,ADSK,FISV,ITW,APD,BSX,ADI,REGN,D,ETN,MCO,HUM,EMR,PGR,GPN,F,HCA,IDXX,TWTR,NXPI,WM,NOC,AON,FCX,ECL,BIIB,VRTX,DG,NEM,ROP,JCI,EOG,IQV,KLAC,PSA,DOW,TROW,KMB,MSCI,A,ROST,LHX,TEL,EBAY,CMG,TT,EXC,MET,SLB,ALGN,AEP,SNPS,APTV,DXCM,INFO,GD,CNC,DLR,SRE,SPG,APH,DD,EA,ALXN,BAX,ORLY,PPG,AIG,MCHP,BK,PRU,ALL,CARR,PH,STZ,CDNS,SYY,MPC,TRV,DFS,MSI,AGPXX,WELL,XEL,GIS,RMD,MRNA,MAR,CTSH,YUM,GE.,FTNT,IFF,SBAC,n/a,XLNX,MTCH,PXD,HLT,SIVB,O,AZO,ROK,PAYX,HPQ,SUM
11/03/2021,6.22,6.59,3.88,2.04,2.35,2.21,1.41,1.69,2.39,1.34,1.14,0.95,1.15,0.72,1.05,0.92,0.77,0.81,0.94,0.82,0.62,0.72,0.81,0.58,0.77,0.53,0.62,0.65,0.61,0.58,0.48,0.59,0.54,0.57,0.66,0.59,0.59,0.6,0.58,0.57,0.54,0.56,0.52,0.46,0.58,0.49,0.43,0.4,0.39,0.41,0.4,0.42,0.44,0.34,0.42,0.44,0.37,0.31,0.44,0.45,0.33,0.4,0.35,0.3,0.36,0.37,0.33,0.34,0.3,0.34,0.3,0.39,0.27,0.31,0.34,0.3,0.37,0.26,0.31,0.33,0.23,0.3,0.28,0.22,0.27,0.27,0.21,0.28,0.18,0.21,0.23,0.24,0.22,0.21,0.18,0.22,0.25,0.21,0.26,0.19,0.24,0.21,0.22,0.21,0.2,0.22,0.2,0.16,0.21,0.22,0.23,0.22,0.18,0.15,0.18,0.17,0.16,0.19,0.21,0.2,0.2,0.18,0.19,0.16,0.17,0.18,0.16,0.25,0.18,0.16,0.17,0.17,0.16,0.15,0.15,0.11,0.18,0.16,0.15,0.11,0.14,0.16,0.14,0.19,0.15,0.15,0.0,0.13,0.14,0.11,0.14,0.14,0.14,0.13,0.15,0.13,0.11,0.13,0.12,0.15,0.13,0.11,0.12,0.13,0.13,0.13,0.11,0.14,0.12,0.12,0.12,0.11,0.13,0.12,0.16,0.14,0.13,0.11,0.12,0.11,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.13,0.11,0.12,0.11,0.0,0.12,0.0,0.0,0.13,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.32,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,86.82000000000001
11/04/2021,6.22,6.59,3.88,2.04,2.35,2.21,1.41,1.69,2.39,1.34,1.14,0.95,1.15,0.72,1.05,0.92,0.77,0.81,0.94,0.82,0.62,0.72,0.81,0.58,0.77,0.53,0.62,0.65,0.61,0.58,0.48,0.59,0.54,0.57,0.66,0.59,0.59,0.6,0.58,0.57,0.54,0.56,0.52,0.46,0.58,0.49,0.43,0.4,0.39,0.41,0.4,0.42,0.44,0.34,0.42,0.44,0.37,0.31,0.44,0.45,0.33,0.4,0.35,0.3,0.36,0.37,0.33,0.34,0.3,0.34,0.3,0.39,0.27,0.31,0.34,0.3,0.37,0.26,0.31,0.33,0.23,0.3,0.28,0.22,0.27,0.27,0.21,0.28,0.18,0.21,0.23,0.24,0.22,0.21,0.18,0.22,0.25,0.21,0.26,0.19,0.24,0.21,0.22,0.21,0.2,0.22,0.2,0.16,0.21,0.22,0.23,0.22,0.18,0.15,0.18,0.17,0.16,0.19,0.21,0.2,0.2,0.18,0.19,0.16,0.17,0.18,0.16,0.25,0.18,0.16,0.17,0.17,0.16,0.15,0.15,0.11,0.18,0.16,0.15,0.11,0.14,0.16,0.14,0.19,0.15,0.15,0.0,0.13,0.14,0.11,0.14,0.14,0.14,0.13,0.15,0.13,0.11,0.13,0.12,0.15,0.13,0.11,0.12,0.13,0.13,0.13,0.11,0.14,0.12,0.12,0.12,0.11,0.13,0.12,0.16,0.14,0.13,0.11,0.12,0.11,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.13,0.11,0.12,0.11,0.0,0.12,0.0,0.0,0.13,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.32,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,86.82000000000001
11/05/2021,6.22,6.61,3.81,2.07,2.31,2.17,1.41,1.74,2.51,1.35,1.15,0.93,1.13,0.71,1.03,0.92,0.76,0.82,0.94,0.81,0.64,0.73,0.79,0.58,0.78,0.53,0.64,0.67,0.6,0.58,0.48,0.59,0.54,0.57,0.66,0.58,0.6,0.61,0.58,0.57,0.54,0.56,0.53,0.46,0.58,0.49,0.43,0.4,0.39,0.4,0.4,0.42,0.45,0.34,0.41,0.44,0.37,0.32,0.44,0.45,0.35,0.4,0.35,0.31,0.36,0.38,0.34,0.34,0.3,0.34,0.3,0.41,0.28,0.31,0.34,0.3,0.36,0.27,0.32,0.32,0.23,0.29,0.27,0.21,0.27,0.27,0.21,0.29,0.18,0.22,0.23,0.24,0.22,0.21,0.18,0.22,0.25,0.22,0.26,0.19,0.24,0.21,0.22,0.21,0.21,0.21,0.2,0.16,0.21,0.23,0.22,0.22,0.18,0.15,0.18,0.17,0.16,0.19,0.21,0.19,0.2,0.18,0.18,0.16,0.17,0.17,0.16,0.25,0.18,0.16,0.18,0.17,0.16,0.16,0.15,0.0,0.19,0.16,0.14,0.11,0.15,0.17,0.14,0.18,0.15,0.15,0.11,0.12,0.14,0.12,0.13,0.14,0.14,0.13,0.16,0.14,0.12,0.13,0.12,0.14,0.13,0.11,0.12,0.13,0.13,0.13,0.12,0.14,0.12,0.12,0.13,0.11,0.13,0.13,0.16,0.13,0.12,0.11,0.12,0.11,0.14,0.12,0.11,0.0,0.0,0.11,0.11,0.0,0.14,0.11,0.13,0.11,0.0,0.12,0.0,0.0,0.13,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.32,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.11,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,87.04000000000002
11/08/2021,6.25,6.67,3.99,2.11,2.35,2.21,1.41,1.96,2.63,1.33,1.14,0.93,1.14,0.71,1.04,0.93,0.77,0.82,0.92,0.85,0.64,0.72,0.78,0.57,0.79,0.54,0.63,0.65,0.6,0.58,0.47,0.6,0.55,0.59,0.66,0.58,0.6,0.61,0.59,0.57,0.57,0.55,0.51,0.47,0.6,0.5,0.43,0.46,0.39,0.4,0.41,0.42,0.45,0.35,0.41,0.44,0.36,0.32,0.44,0.45,0.35,0.38,0.35,0.31,0.36,0.36,0.36,0.34,0.29,0.34,0.29,0.44,0.28,0.3,0.34,0.29,0.37,0.26,0.33,0.32,0.23,0.29,0.27,0.22,0.27,0.27,0.21,0.29,0.18,0.22,0.23,0.24,0.22,0.21,0.19,0.22,0.25,0.22,0.26,0.19,0.23,0.21,0.21,0.21,0.21,0.21,0.19,0.14,0.22,0.22,0.22,0.22,0.18,0.16,0.18,0.17,0.16,0.19,0.2,0.19,0.2,0.17,0.19,0.16,0.18,0.18,0.16,0.26,0.18,0.16,0.18,0.17,0.15,0.15,0.15,0.0,0.2,0.16,0.14,0.11,0.15,0.16,0.14,0.17,0.14,0.15,0.11,0.13,0.14,0.12,0.14,0.14,0.14,0.13,0.16,0.13,0.11,0.13,0.12,0.14,0.13,0.11,0.12,0.13,0.13,0.13,0.11,0.14,0.12,0.12,0.13,0.11,0.14,0.13,0.16,0.13,0.12,0.11,0.12,0.0,0.14,0.12,0.11,0.11,0.0,0.0,0.12,0.0,0.14,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.26,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.11,0.11,0.11,0.12,0.0,0.0,0.0,0.0,0.0,87.81000000000002
11/09/2021,6.26,6.66,4.04,2.14,2.36,2.22,1.41,1.95,2.61,1.32,1.13,0.96,1.13,0.7,1.03,0.93,0.8,0.84,0.92,0.83,0.65,0.73,0.75,0.57,0.79,0.54,0.63,0.72,0.58,0.58,0.47,0.6,0.55,0.6,0.64,0.59,0.54,0.62,0.6,0.57,0.55,0.55,0.49,0.47,0.6,0.5,0.44,0.48,0.39,0.4,0.41,0.41,0.45,0.35,0.41,0.44,0.36,0.32,0.44,0.44,0.36,0.38,0.36,0.33,0.36,0.36,0.37,0.33,0.29,0.33,0.3,0.44,0.28,0.31,0.34,0.3,0.36,0.27,0.33,0.32,0.23,0.29,0.27,0.22,0.27,0.29,0.22,0.29,0.18,0.23,0.23,0.24,0.22,0.21,0.19,0.22,0.26,0.23,0.27,0.19,0.23,0.21,0.22,0.21,0.21,0.21,0.18,0.14,0.22,0.23,0.22,0.22,0.18,0.16,0.18,0.17,0.16,0.18,0.2,0.19,0.2,0.18,0.19,0.16,0.18,0.18,0.16,0.26,0.17,0.16,0.18,0.17,0.15,0.15,0.15,0.0,0.2,0.16,0.14,0.11,0.16,0.16,0.14,0.17,0.14,0.15,0.0,0.13,0.14,0.12,0.14,0.14,0.15,0.12,0.17,0.13,0.11,0.13,0.12,0.14,0.12,0.11,0.12,0.14,0.13,0.13,0.12,0.14,0.12,0.12,0.13,0.11,0.14,0.12,0.16,0.13,0.12,0.11,0.12,0.0,0.15,0.13,0.11,0.0,0.0,0.0,0.12,0.0,0.13,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.13,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.22,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.12,0.11,0.11,0.12,0.0,0.0,0.0,0.0,0.0,87.99000000000001
11/10/2021,6.26,6.66,4.04,2.14,2.36,2.22,1.41,1.95,2.61,1.32,1.13,0.96,1.13,0.7,1.03,0.93,0.8,0.84,0.92,0.83,0.65,0.73,0.75,0.57,0.79,0.54,0.63,0.72,0.58,0.58,0.47,0.6,0.55,0.6,0.64,0.59,0.54,0.62,0.6,0.57,0.55,0.55,0.49,0.47,0.6,0.5,0.44,0.48,0.39,0.4,0.41,0.41,0.45,0.35,0.41,0.44,0.36,0.32,0.44,0.44,0.36,0.38,0.36,0.33,0.36,0.36,0.37,0.33,0.29,0.33,0.3,0.44,0.28,0.31,0.34,0.3,0.36,0.27,0.33,0.32,0.23,0.29,0.27,0.22,0.27,0.29,0.22,0.29,0.18,0.23,0.23,0.24,0.22,0.21,0.19,0.22,0.26,0.23,0.27,0.19,0.23,0.21,0.22,0.21,0.21,0.21,0.18,0.14,0.22,0.23,0.22,0.22,0.18,0.16,0.18,0.17,0.16,0.18,0.2,0.19,0.2,0.18,0.19,0.16,0.18,0.18,0.16,0.26,0.17,0.16,0.18,0.17,0.15,0.15,0.15,0.0,0.2,0.16,0.14,0.11,0.16,0.16,0.14,0.17,0.14,0.15,0.0,0.13,0.14,0.12,0.14,0.14,0.15,0.12,0.17,0.13,0.11,0.13,0.12,0.14,0.12,0.11,0.12,0.14,0.13,0.13,0.12,0.14,0.12,0.12,0.13,0.11,0.14,0.12,0.16,0.13,0.12,0.11,0.12,0.0,0.15,0.13,0.11,0.0,0.0,0.0,0.12,0.0,0.13,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.13,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.22,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.12,0.11,0.11,0.12,0.0,0.0,0.0,0.0,0.0,87.99000000000001
11/11/2021,6.23,6.67,4.0,2.13,2.36,2.22,1.41,2.02,2.49,1.33,1.13,0.98,1.15,0.71,1.03,0.93,0.8,0.85,0.92,0.84,0.65,0.73,0.76,0.57,0.79,0.55,0.63,0.71,0.59,0.58,0.47,0.59,0.54,0.58,0.65,0.59,0.55,0.61,0.6,0.56,0.55,0.55,0.5,0.47,0.59,0.5,0.44,0.49,0.38,0.4,0.41,0.41,0.46,0.35,0.41,0.44,0.37,0.32,0.44,0.44,0.36,0.39,0.36,0.32,0.36,0.36,0.37,0.34,0.29,0.33,0.31,0.48,0.28,0.31,0.34,0.31,0.36,0.27,0.33,0.32,0.23,0.29,0.27,0.22,0.27,0.29,0.22,0.29,0.19,0.23,0.23,0.24,0.22,0.21,0.19,0.22,0.25,0.22,0.27,0.2,0.23,0.21,0.22,0.21,0.21,0.21,0.19,0.14,0.23,0.23,0.22,0.22,0.19,0.16,0.18,0.17,0.16,0.19,0.2,0.2,0.2,0.18,0.19,0.16,0.18,0.18,0.16,0.26,0.17,0.16,0.18,0.17,0.15,0.15,0.15,0.0,0.21,0.16,0.14,0.11,0.16,0.16,0.14,0.18,0.15,0.15,0.0,0.13,0.14,0.12,0.14,0.14,0.15,0.13,0.17,0.13,0.12,0.13,0.12,0.14,0.13,0.11,0.12,0.14,0.13,0.13,0.12,0.14,0.12,0.13,0.14,0.11,0.14,0.12,0.16,0.13,0.12,0.11,0.12,0.0,0.15,0.13,0.11,0.0,0.0,0.0,0.12,0.0,0.13,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.13,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.23,0.12,0.11,0.0,0.0,0.13,0.0,0.0,0.0,0.14,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,88.16
11/12/2021,6.25,6.66,4.1,2.11,2.36,2.22,1.4,2.02,2.19,1.32,1.13,0.95,1.15,0.64,1.04,0.93,0.79,0.84,0.92,0.84,0.65,0.74,0.77,0.57,0.79,0.55,0.64,0.7,0.59,0.58,0.47,0.6,0.54,0.59,0.64,0.59,0.55,0.61,0.6,0.57,0.55,0.54,0.5,0.47,0.59,0.5,0.43,0.5,0.39,0.4,0.42,0.41,0.46,0.35,0.41,0.44,0.36,0.32,0.44,0.44,0.36,0.38,0.36,0.32,0.36,0.36,0.38,0.34,0.29,0.33,0.3,0.48,0.28,0.32,0.34,0.31,0.36,0.27,0.32,0.32,0.23,0.29,0.28,0.22,0.28,0.29,0.22,0.29,0.19,0.23,0.23,0.24,0.22,0.21,0.19,0.22,0.26,0.22,0.27,0.19,0.23,0.21,0.21,0.21,0.21,0.21,0.19,0.14,0.22,0.23,0.22,0.22,0.19,0.16,0.18,0.17,0.15,0.19,0.2,0.2,0.21,0.18,0.19,0.16,0.18,0.18,0.16,0.26,0.17,0.16,0.18,0.17,0.15,0.15,0.15,0.0,0.21,0.16,0.14,0.11,0.16,0.16,0.14,0.18,0.15,0.15,0.0,0.13,0.14,0.12,0.14,0.14,0.15,0.13,0.17,0.13,0.12,0.13,0.12,0.14,0.13,0.11,0.12,0.14,0.13,0.13,0.12,0.14,0.12,0.13,0.14,0.11,0.14,0.12,0.16,0.13,0.12,0.12,0.12,0.0,0.15,0.13,0.11,0.0,0.0,0.0,0.12,0.0,0.13,0.12,0.12,0.11,0.0,0.13,0.11,0.0,0.13,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.22,0.12,0.11,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.11,0.11,0.11,0.12,0.0,0.0,0.0,0.0,0.0,87.86
11/15/2021,6.12,6.59,3.98,2.06,2.31,2.18,1.39,2.0,2.27,1.32,1.13,0.94,1.14,0.63,1.03,0.94,0.81,0.78,0.93,0.81,0.65,0.72,0.77,0.57,0.78,0.54,0.63,0.74,0.6,0.58,0.47,0.59,0.54,0.56,0.66,0.58,0.56,0.61,0.6,0.56,0.55,0.55,0.51,0.46,0.6,0.49,0.42,0.49,0.39,0.41,0.4,0.41,0.46,0.35,0.41,0.44,0.37,0.32,0.43,0.44,0.35,0.38,0.35,0.32,0.36,0.36,0.37,0.33,0.28,0.33,0.3,0.47,0.28,0.31,0.33,0.31,0.36,0.27,0.33,0.32,0.23,0.29,0.28,0.22,0.27,0.27,0.22,0.29,0.19,0.23,0.23,0.23,0.22,0.21,0.18,0.22,0.26,0.22,0.26,0.2,0.23,0.2,0.22,0.21,0.21,0.21,0.18,0.14,0.24,0.22,0.22,0.22,0.19,0.16,0.19,0.17,0.15,0.18,0.2,0.19,0.21,0.18,0.19,0.16,0.18,0.18,0.16,0.26,0.17,0.16,0.18,0.17,0.15,0.15,0.15,0.0,0.2,0.16,0.14,0.11,0.15,0.17,0.14,0.18,0.16,0.15,0.0,0.13,0.14,0.12,0.13,0.14,0.15,0.13,0.17,0.13,0.12,0.13,0.12,0.14,0.13,0.11,0.12,0.14,0.13,0.13,0.12,0.14,0.12,0.12,0.13,0.11,0.14,0.12,0.16,0.13,0.12,0.12,0.12,0.0,0.14,0.13,0.11,0.11,0.0,0.0,0.12,0.0,0.13,0.12,0.13,0.11,0.0,0.13,0.11,0.0,0.13,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.21,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,87.12
11/16/2021,6.12,6.59,3.98,2.06,2.31,2.18,1.39,2.0,2.27,1.32,1.13,0.94,1.14,0.63,1.03,0.94,0.81,0.78,0.93,0.81,0.65,0.72,0.77,0.57,0.78,0.54,0.63,0.74,0.6,0.58,0.47,0.59,0.54,0.56,0.66,0.58,0.56,0.61,0.6,0.56,0.55,0.55,0.51,0.46,0.6,0.49,0.42,0.49,0.39,0.41,0.4,0.41,0.46,0.35,0.41,0.44,0.37,0.32,0.43,0.44,0.35,0.38,0.35,0.32,0.36,0.36,0.37,0.33,0.28,0.33,0.3,0.47,0.28,0.31,0.33,0.31,0.36,0.27,0.33,0.32,0.23,0.29,0.28,0.22,0.27,0.27,0.22,0.29,0.19,0.23,0.23,0.23,0.22,0.21,0.18,0.22,0.26,0.22,0.26,0.2,0.23,0.2,0.22,0.21,0.21,0.21,0.18,0.14,0.24,0.22,0.22,0.22,0.19,0.16,0.19,0.17,0.15,0.18,0.2,0.19,0.21,0.18,0.19,0.16,0.18,0.18,0.16,0.26,0.17,0.16,0.18,0.17,0.15,0.15,0.15,0.0,0.2,0.16,0.14,0.11,0.15,0.17,0.14,0.18,0.16,0.15,0.0,0.13,0.14,0.12,0.13,0.14,0.15,0.13,0.17,0.13,0.12,0.13,0.12,0.14,0.13,0.11,0.12,0.14,0.13,0.13,0.12,0.14,0.12,0.12,0.13,0.11,0.14,0.12,0.16,0.13,0.12,0.12,0.12,0.0,0.14,0.13,0.11,0.11,0.0,0.0,0.12,0.0,0.13,0.12,0.13,0.11,0.0,0.13,0.11,0.0,0.13,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.21,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,87.12
11/17/2021,6.21,6.67,4.04,2.14,2.35,2.22,1.4,2.0,2.21,1.31,1.15,0.94,1.14,0.65,1.04,0.94,0.83,0.77,0.92,0.83,0.65,0.71,0.8,0.57,0.79,0.54,0.63,0.74,0.6,0.58,0.47,0.59,0.55,0.57,0.66,0.58,0.56,0.62,0.61,0.56,0.54,0.55,0.51,0.46,0.6,0.49,0.42,0.49,0.39,0.41,0.41,0.41,0.46,0.35,0.42,0.45,0.37,0.32,0.44,0.45,0.35,0.38,0.35,0.32,0.37,0.36,0.38,0.33,0.28,0.34,0.3,0.47,0.28,0.31,0.33,0.31,0.36,0.27,0.33,0.33,0.23,0.29,0.28,0.22,0.27,0.27,0.23,0.29,0.19,0.23,0.23,0.23,0.22,0.21,0.18,0.22,0.26,0.22,0.26,0.2,0.23,0.2,0.22,0.21,0.21,0.21,0.18,0.14,0.24,0.22,0.22,0.22,0.19,0.16,0.18,0.17,0.15,0.18,0.2,0.19,0.21,0.17,0.19,0.16,0.18,0.18,0.16,0.26,0.18,0.16,0.18,0.17,0.15,0.15,0.15,0.0,0.2,0.16,0.14,0.11,0.15,0.17,0.14,0.18,0.16,0.15,0.0,0.13,0.14,0.12,0.14,0.15,0.15,0.13,0.17,0.13,0.12,0.13,0.12,0.14,0.13,0.11,0.12,0.14,0.13,0.14,0.12,0.14,0.12,0.12,0.13,0.11,0.14,0.12,0.17,0.13,0.12,0.12,0.12,0.0,0.14,0.13,0.11,0.11,0.0,0.0,0.12,0.0,0.13,0.12,0.13,0.11,0.0,0.13,0.11,0.0,0.13,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.21,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.11,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.0,87.72000000000001
11/18/2021,6.21,6.65,4.06,2.18,2.35,2.22,1.39,1.97,2.17,1.31,1.13,0.94,1.12,0.66,1.04,0.94,0.83,0.76,0.92,0.83,0.64,0.72,0.79,0.57,0.78,0.54,0.64,0.73,0.61,0.58,0.47,0.6,0.54,0.57,0.66,0.6,0.56,0.62,0.61,0.55,0.54,0.55,0.5,0.46,0.61,0.5,0.42,0.5,0.39,0.41,0.41,0.41,0.46,0.35,0.41,0.45,0.37,0.31,0.44,0.45,0.35,0.39,0.36,0.34,0.36,0.36,0.38,0.31,0.28,0.34,0.3,0.47,0.28,0.31,0.33,0.31,0.36,0.27,0.33,0.32,0.23,0.29,0.28,0.22,0.27,0.27,0.23,0.29,0.19,0.24,0.23,0.23,0.22,0.21,0.18,0.22,0.26,0.22,0.26,0.19,0.23,0.2,0.22,0.21,0.21,0.21,0.19,0.14,0.24,0.22,0.22,0.22,0.19,0.16,0.18,0.17,0.15,0.18,0.2,0.19,0.21,0.17,0.19,0.16,0.18,0.18,0.16,0.26,0.18,0.16,0.18,0.17,0.15,0.15,0.15,0.0,0.21,0.16,0.14,0.11,0.15,0.17,0.14,0.18,0.16,0.15,0.11,0.13,0.14,0.12,0.14,0.15,0.14,0.13,0.17,0.13,0.12,0.13,0.12,0.14,0.13,0.11,0.12,0.14,0.13,0.14,0.12,0.14,0.12,0.12,0.13,0.11,0.14,0.12,0.16,0.14,0.12,0.12,0.12,0.0,0.14,0.13,0.11,0.0,0.0,0.0,0.12,0.0,0.13,0.12,0.13,0.11,0.0,0.13,0.11,0.0,0.13,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.22,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.11,0.11,0.0,0.12,0.0,0.11,0.0,0.0,0.0,87.66
11/19/2021,6.25,6.72,4.06,2.16,2.34,2.21,1.38,1.98,2.25,1.3,1.13,0.96,1.12,0.67,1.1,0.94,0.85,0.76,0.92,0.84,0.64,0.73,0.8,0.57,0.79,0.54,0.63,0.73,0.61,0.58,0.46,0.59,0.54,0.58,0.67,0.6,0.56,0.62,0.62,0.54,0.54,0.55,0.51,0.46,0.61,0.5,0.42,0.54,0.38,0.41,0.4,0.42,0.45,0.35,0.41,0.45,0.36,0.31,0.46,0.46,0.35,0.39,0.35,0.33,0.36,0.36,0.38,0.31,0.28,0.35,0.3,0.49,0.28,0.3,0.34,0.31,0.36,0.27,0.32,0.32,0.23,0.3,0.28,0.22,0.28,0.26,0.23,0.29,0.19,0.24,0.23,0.23,0.22,0.21,0.18,0.22,0.26,0.22,0.26,0.2,0.23,0.2,0.22,0.21,0.22,0.21,0.19,0.14,0.24,0.22,0.22,0.23,0.19,0.16,0.18,0.17,0.15,0.18,0.2,0.2,0.22,0.17,0.19,0.16,0.18,0.18,0.16,0.27,0.18,0.16,0.18,0.17,0.15,0.15,0.15,0.0,0.21,0.16,0.14,0.11,0.15,0.17,0.14,0.18,0.15,0.15,0.0,0.13,0.14,0.12,0.14,0.15,0.14,0.14,0.17,0.13,0.12,0.13,0.12,0.15,0.13,0.11,0.12,0.14,0.13,0.13,0.12,0.14,0.12,0.12,0.14,0.11,0.14,0.12,0.17,0.14,0.12,0.12,0.12,0.11,0.14,0.13,0.11,0.0,0.0,0.0,0.12,0.0,0.13,0.12,0.12,0.11,0.0,0.13,0.11,0.0,0.14,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.22,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.11,0.11,0.0,0.12,0.0,0.11,0.0,0.0,0.0,88.08000000000001
11/22/2021,6.25,6.72,4.06,2.15,2.34,2.21,1.38,1.98,2.25,1.3,1.13,0.96,1.12,0.67,1.1,0.94,0.85,0.76,0.92,0.84,0.64,0.73,0.8,0.57,0.79,0.54,0.63,0.73,0.61,0.58,0.46,0.59,0.54,0.58,0.67,0.6,0.56,0.62,0.61,0.54,0.54,0.55,0.51,0.46,0.61,0.5,0.42,0.54,0.38,0.41,0.4,0.42,0.45,0.35,0.41,0.45,0.36,0.31,0.46,0.46,0.35,0.39,0.35,0.33,0.36,0.36,0.38,0.31,0.28,0.35,0.3,0.49,0.28,0.3,0.34,0.31,0.36,0.27,0.32,0.32,0.23,0.3,0.28,0.22,0.27,0.26,0.23,0.29,0.19,0.24,0.23,0.23,0.22,0.21,0.18,0.22,0.26,0.22,0.26,0.19,0.23,0.2,0.22,0.21,0.21,0.21,0.19,0.14,0.24,0.22,0.22,0.23,0.18,0.16,0.18,0.17,0.15,0.18,0.2,0.2,0.22,0.17,0.19,0.16,0.18,0.18,0.16,0.27,0.18,0.16,0.18,0.17,0.15,0.15,0.14,0.0,0.2,0.16,0.14,0.11,0.15,0.17,0.14,0.18,0.15,0.15,0.0,0.13,0.14,0.12,0.14,0.15,0.14,0.14,0.17,0.13,0.12,0.13,0.12,0.15,0.13,0.11,0.12,0.14,0.13,0.13,0.12,0.14,0.12,0.12,0.13,0.11,0.14,0.12,0.17,0.14,0.12,0.12,0.12,0.11,0.14,0.13,0.11,0.0,0.0,0.0,0.12,0.0,0.13,0.12,0.12,0.11,0.0,0.13,0.11,0.0,0.14,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.22,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.11,0.11,0.0,0.12,0.0,0.11,0.0,0.0,0.0,87.99000000000002
