,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,NVDA,TSLA,JPM,JNJ,V,UNH,BRK.B,NESN.SW,HD,MA,PYPL,PG,DIS,BAC,ADBE,ASML.AS,ROG.SW,CMCSA,XOM,NFLX,CRM,INTC,VZ,CSCO,PFE,KO,WMT,ABT,MC.PA,T,CVX,NOVN.SW,TMO,ABBV,NKE,PEP,MRK,ACN,LLY,AVGO,7203.T,DHR,COST,TXN,WFC,SHOP,MDT,MCD,AZN.L,QCOM,ORCL,ULVR.L,1299.HK,UNP,UPS,PM,NOVO B.CO,BMY,HON,LIN,NEE,SAP.DE,LOW,BLK,C,AMGN,INTU,RY.TO,6758.T,RTX,BA,SBUX,GS,CBA.AX,AMAT,AMT,TD.TO,SIE.DE,TGT,IBM,MS,HSBA.L,CAT,AXP,SAN.PA,GE,DGE.L,OR.PA,MMM,ISRG,NOW,AMD,TTE.PA,SPGI,BHP.AX,DE,CVS,CHTR,SCHW,ALV.DE,GSK.L,SQ,LMT,MU,PLD,RIO.L,6861.T,BKNG,FIS,ANTM,ZTS,CSL.AX,ADP,SU.PA,MO,CCI,GILD,LRCX,BP.L,MDLZ,9984.T,SYK,TMUS,ENB.TO,COP,ZM,RDSA.AS,AI.PA,TJX,CI,BATS.L,CNR.TO,FDX,DUK,CSX,RYDBF,IBE.MC,TFC,BNS.TO,DAI.DE,AIR.PA,ENEL.MI,USB,PNC,CME,ITW,CB,MMC,NSC,8035.T,388.HK,ADS.DE,BNP.PA,DTE.DE,EW,SHW,6098.T,DPW.DE,BAS.DE,EL,ATVI,BDX,EQIX,GM,COF,MELI,ILMN,MRNA,8306.T,TWLO,4063.T,BAM.A.TO,NAB.AX,SNAP,IDXX,REGN,BSX,ABBN.SW,ETN,XTSLA,WBC.AX,RITN.,BHP.L,7974.T,BMO.TO,BX,CL,FISV,MCO,ICE,ADSK,APD,SAN.MC,KER.PA,LONN.SW,RKT.L,NXPI,ADYEN.AS,HUM,SO,D,WM,HCA,9433.T,UBSG.SW,GE.,7741.T,6367.T,ZURN.SW,AON,PRX.AS,BAM,ADI,EMR,6594.T,DG.PA,CFR.SW,REL.L,DOCU,ANZ.AX,SNOW,EL.PA,DSV.CO,KLAC,DXCM,ALGN,6501.T,UBER,F,IFX.DE,RMS.PA,XLNX,MRVL,n/a,PGR,CP.TO,FCX,SUM
11/04/2021,4.03,3.82,2.44,1.28,1.36,1.4,1.04,1.6,0.82,0.68,0.58,0.69,0.62,0.62,0.63,0.48,0.42,0.56,0.5,0.59,0.5,0.55,0.46,0.38,0.45,0.49,0.46,0.32,0.34,0.38,0.39,0.37,0.37,0.37,0.34,0.29,0.36,0.31,0.4,0.33,0.34,0.35,0.36,0.37,0.33,0.35,0.32,0.32,0.36,0.28,0.34,0.28,0.26,0.3,0.32,0.25,0.29,0.23,0.22,0.25,0.24,0.24,0.31,0.22,0.25,0.27,0.27,0.25,0.27,0.24,0.23,0.19,0.27,0.23,0.26,0.22,0.19,0.2,0.23,0.22,0.21,0.21,0.21,0.2,0.21,0.18,0.22,0.2,0.18,0.19,0.19,0.19,0.19,0.19,0.16,0.21,0.22,0.24,0.21,0.19,0.13,0.17,0.19,0.14,0.19,0.15,0.17,0.17,0.13,0.13,0.18,0.11,0.18,0.17,0.12,0.17,0.17,0.17,0.16,0.15,0.13,0.13,0.13,0.14,0.16,0.14,0.12,0.15,0.12,0.14,0.16,0.0,0.15,0.13,0.13,0.13,0.12,0.15,0.0,0.12,0.13,0.14,0.12,0.14,0.13,0.14,0.12,0.11,0.14,0.14,0.13,0.11,0.14,0.12,0.12,0.11,0.0,0.0,0.13,0.0,0.12,0.12,0.15,0.1,0.11,0.12,0.0,0.12,0.12,0.11,0.11,0.11,0.1,0.19,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.1,0.12,0.13,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.11,0.0,0.12,0.0,0.11,0.11,0.11,0.11,0.13,0.12,0.15,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.93000000000001
11/05/2021,4.05,3.86,2.43,1.27,1.37,1.41,1.06,1.55,0.82,0.69,0.57,0.69,0.62,0.62,0.63,0.47,0.42,0.56,0.5,0.59,0.5,0.56,0.47,0.39,0.44,0.49,0.46,0.33,0.34,0.39,0.41,0.37,0.37,0.36,0.34,0.29,0.36,0.31,0.4,0.33,0.34,0.36,0.37,0.37,0.34,0.35,0.32,0.32,0.36,0.28,0.34,0.27,0.26,0.3,0.32,0.25,0.29,0.23,0.22,0.26,0.24,0.24,0.31,0.22,0.25,0.28,0.27,0.25,0.27,0.24,0.23,0.2,0.27,0.23,0.26,0.22,0.19,0.2,0.23,0.22,0.21,0.21,0.21,0.21,0.21,0.18,0.23,0.2,0.18,0.19,0.19,0.19,0.19,0.19,0.17,0.21,0.22,0.25,0.21,0.19,0.12,0.17,0.19,0.15,0.19,0.15,0.18,0.16,0.13,0.13,0.18,0.11,0.18,0.16,0.11,0.16,0.16,0.17,0.16,0.15,0.13,0.13,0.13,0.14,0.15,0.14,0.12,0.15,0.12,0.14,0.16,0.0,0.15,0.13,0.13,0.12,0.12,0.15,0.0,0.12,0.13,0.14,0.12,0.14,0.13,0.14,0.12,0.11,0.14,0.14,0.13,0.11,0.14,0.13,0.12,0.11,0.0,0.0,0.13,0.0,0.12,0.13,0.15,0.11,0.11,0.12,0.0,0.12,0.12,0.11,0.11,0.11,0.1,0.19,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.14,0.0,0.0,0.0,0.0,0.11,0.16,0.0,0.0,0.11,0.13,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.11,0.0,0.12,0.0,0.11,0.11,0.1,0.11,0.13,0.12,0.15,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.07000000000001
11/08/2021,4.04,3.86,2.53,1.29,1.39,1.43,1.19,1.62,0.8,0.68,0.56,0.69,0.62,0.63,0.63,0.48,0.41,0.57,0.49,0.58,0.52,0.57,0.47,0.38,0.43,0.48,0.48,0.33,0.33,0.38,0.39,0.37,0.37,0.37,0.34,0.28,0.35,0.3,0.4,0.33,0.35,0.36,0.37,0.38,0.35,0.36,0.32,0.31,0.37,0.28,0.33,0.28,0.25,0.3,0.32,0.29,0.29,0.22,0.21,0.25,0.24,0.24,0.32,0.22,0.25,0.28,0.27,0.25,0.27,0.24,0.22,0.2,0.27,0.23,0.27,0.22,0.19,0.2,0.22,0.22,0.22,0.2,0.21,0.21,0.21,0.16,0.21,0.19,0.18,0.19,0.19,0.19,0.19,0.19,0.16,0.21,0.22,0.27,0.2,0.19,0.12,0.16,0.2,0.15,0.19,0.15,0.17,0.16,0.13,0.13,0.18,0.11,0.19,0.16,0.11,0.16,0.17,0.17,0.16,0.15,0.13,0.13,0.13,0.14,0.15,0.14,0.12,0.15,0.12,0.14,0.16,0.0,0.15,0.13,0.14,0.12,0.12,0.15,0.0,0.12,0.13,0.14,0.12,0.14,0.12,0.14,0.12,0.11,0.14,0.14,0.13,0.11,0.14,0.12,0.11,0.11,0.0,0.0,0.13,0.0,0.12,0.13,0.15,0.11,0.11,0.12,0.0,0.11,0.11,0.12,0.11,0.11,0.1,0.15,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.11,0.16,0.0,0.0,0.0,0.0,0.11,0.16,0.0,0.0,0.11,0.12,0.11,0.11,0.1,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.11,0.11,0.0,0.13,0.12,0.15,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.290000000000006
11/09/2021,4.04,3.85,2.55,1.31,1.39,1.43,1.18,1.6,0.8,0.68,0.58,0.69,0.61,0.63,0.62,0.5,0.41,0.57,0.51,0.57,0.51,0.58,0.46,0.39,0.44,0.46,0.47,0.33,0.33,0.38,0.43,0.37,0.37,0.35,0.35,0.28,0.36,0.3,0.39,0.33,0.36,0.36,0.33,0.38,0.35,0.36,0.31,0.3,0.37,0.28,0.33,0.27,0.26,0.3,0.31,0.3,0.29,0.22,0.22,0.25,0.24,0.24,0.31,0.22,0.25,0.28,0.27,0.25,0.27,0.24,0.22,0.19,0.27,0.23,0.27,0.23,0.2,0.21,0.22,0.22,0.23,0.2,0.21,0.21,0.2,0.17,0.21,0.19,0.18,0.19,0.18,0.19,0.19,0.19,0.16,0.21,0.22,0.27,0.2,0.19,0.12,0.17,0.19,0.15,0.19,0.15,0.17,0.15,0.13,0.13,0.18,0.11,0.19,0.17,0.12,0.16,0.17,0.17,0.16,0.15,0.13,0.12,0.13,0.14,0.15,0.14,0.12,0.15,0.12,0.14,0.16,0.0,0.15,0.13,0.14,0.12,0.12,0.15,0.0,0.12,0.13,0.14,0.12,0.14,0.12,0.14,0.12,0.11,0.14,0.14,0.13,0.11,0.14,0.12,0.11,0.11,0.0,0.1,0.13,0.0,0.12,0.13,0.15,0.11,0.11,0.12,0.0,0.11,0.11,0.12,0.11,0.12,0.0,0.13,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.11,0.15,0.0,0.0,0.0,0.0,0.11,0.16,0.0,0.0,0.11,0.12,0.11,0.11,0.11,0.0,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.11,0.11,0.0,0.13,0.12,0.16,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.11,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.30000000000001
11/10/2021,4.04,3.85,2.55,1.31,1.39,1.43,1.18,1.6,0.8,0.68,0.58,0.69,0.61,0.63,0.62,0.5,0.41,0.57,0.51,0.57,0.51,0.58,0.46,0.39,0.44,0.46,0.47,0.33,0.33,0.38,0.43,0.37,0.37,0.35,0.35,0.28,0.36,0.3,0.39,0.33,0.36,0.36,0.33,0.38,0.35,0.36,0.31,0.3,0.37,0.28,0.33,0.27,0.26,0.3,0.31,0.3,0.29,0.22,0.22,0.25,0.24,0.24,0.31,0.22,0.25,0.28,0.27,0.25,0.27,0.24,0.22,0.19,0.27,0.23,0.27,0.23,0.2,0.21,0.22,0.22,0.23,0.2,0.21,0.21,0.2,0.17,0.21,0.19,0.18,0.19,0.18,0.19,0.19,0.19,0.16,0.21,0.22,0.27,0.2,0.19,0.12,0.17,0.19,0.15,0.19,0.15,0.17,0.15,0.13,0.13,0.18,0.11,0.19,0.17,0.12,0.16,0.17,0.17,0.16,0.15,0.13,0.12,0.13,0.14,0.15,0.14,0.12,0.15,0.12,0.14,0.16,0.0,0.15,0.13,0.14,0.12,0.12,0.15,0.0,0.12,0.13,0.14,0.12,0.14,0.12,0.14,0.12,0.11,0.14,0.14,0.13,0.11,0.14,0.12,0.11,0.11,0.0,0.1,0.13,0.0,0.12,0.13,0.15,0.11,0.11,0.12,0.0,0.11,0.11,0.12,0.11,0.12,0.0,0.13,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.11,0.15,0.0,0.0,0.0,0.0,0.11,0.16,0.0,0.0,0.11,0.12,0.11,0.11,0.11,0.0,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.11,0.11,0.0,0.13,0.12,0.16,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.11,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.30000000000001
11/11/2021,4.01,3.85,2.52,1.3,1.39,1.43,1.22,1.52,0.8,0.67,0.59,0.7,0.61,0.62,0.62,0.5,0.41,0.56,0.51,0.58,0.51,0.58,0.46,0.39,0.44,0.46,0.48,0.33,0.33,0.38,0.43,0.36,0.36,0.36,0.35,0.28,0.36,0.3,0.39,0.33,0.35,0.36,0.34,0.37,0.34,0.36,0.31,0.31,0.36,0.28,0.33,0.27,0.26,0.3,0.32,0.3,0.29,0.22,0.21,0.25,0.24,0.23,0.32,0.22,0.25,0.28,0.27,0.25,0.27,0.24,0.22,0.19,0.27,0.23,0.26,0.22,0.2,0.21,0.22,0.22,0.23,0.2,0.21,0.21,0.2,0.17,0.21,0.19,0.19,0.2,0.18,0.19,0.19,0.19,0.16,0.21,0.22,0.29,0.2,0.19,0.12,0.17,0.19,0.15,0.19,0.15,0.17,0.15,0.13,0.13,0.18,0.11,0.19,0.17,0.12,0.16,0.17,0.17,0.16,0.15,0.13,0.12,0.13,0.14,0.15,0.14,0.11,0.15,0.12,0.14,0.16,0.0,0.15,0.13,0.14,0.12,0.12,0.15,0.0,0.12,0.13,0.14,0.12,0.14,0.12,0.14,0.12,0.11,0.14,0.14,0.13,0.11,0.14,0.12,0.11,0.11,0.0,0.0,0.13,0.0,0.12,0.13,0.15,0.11,0.11,0.12,0.0,0.11,0.11,0.12,0.11,0.12,0.0,0.13,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.0,0.11,0.12,0.12,0.11,0.1,0.0,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.11,0.11,0.1,0.13,0.12,0.16,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.0,0.0,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.13000000000001
11/12/2021,4.03,3.85,2.59,1.29,1.39,1.43,1.22,1.34,0.8,0.67,0.57,0.7,0.61,0.63,0.63,0.49,0.37,0.57,0.51,0.57,0.52,0.57,0.46,0.39,0.45,0.47,0.48,0.33,0.34,0.38,0.42,0.37,0.37,0.36,0.35,0.28,0.36,0.3,0.39,0.33,0.35,0.36,0.34,0.38,0.34,0.36,0.31,0.31,0.37,0.28,0.33,0.28,0.26,0.3,0.31,0.3,0.29,0.22,0.21,0.25,0.24,0.24,0.32,0.22,0.26,0.28,0.27,0.25,0.27,0.24,0.22,0.19,0.27,0.23,0.26,0.23,0.2,0.2,0.22,0.22,0.23,0.2,0.21,0.21,0.2,0.16,0.21,0.19,0.18,0.2,0.19,0.2,0.19,0.19,0.16,0.21,0.22,0.29,0.2,0.19,0.12,0.17,0.19,0.15,0.19,0.15,0.17,0.15,0.13,0.14,0.18,0.11,0.18,0.18,0.12,0.17,0.17,0.17,0.16,0.15,0.13,0.13,0.13,0.15,0.15,0.14,0.13,0.15,0.12,0.14,0.16,0.0,0.15,0.13,0.14,0.12,0.12,0.15,0.0,0.12,0.13,0.14,0.12,0.14,0.12,0.14,0.12,0.11,0.14,0.14,0.13,0.11,0.14,0.12,0.11,0.11,0.0,0.1,0.13,0.0,0.12,0.13,0.15,0.11,0.11,0.12,0.0,0.11,0.11,0.12,0.12,0.13,0.0,0.13,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.1,0.0,0.11,0.12,0.12,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.11,0.11,0.1,0.13,0.12,0.16,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.11,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.150000000000006
11/15/2021,3.98,3.84,2.54,1.27,1.38,1.41,1.22,1.41,0.81,0.68,0.57,0.7,0.61,0.63,0.63,0.51,0.37,0.58,0.47,0.58,0.5,0.57,0.47,0.39,0.44,0.47,0.47,0.33,0.34,0.38,0.45,0.37,0.36,0.36,0.35,0.28,0.36,0.3,0.4,0.33,0.34,0.36,0.35,0.38,0.35,0.36,0.31,0.31,0.37,0.28,0.33,0.27,0.25,0.3,0.32,0.3,0.29,0.22,0.21,0.25,0.25,0.24,0.32,0.22,0.25,0.28,0.27,0.24,0.27,0.24,0.23,0.19,0.27,0.23,0.26,0.22,0.2,0.2,0.22,0.22,0.23,0.2,0.21,0.22,0.2,0.16,0.21,0.19,0.18,0.2,0.19,0.19,0.2,0.19,0.16,0.2,0.22,0.29,0.2,0.18,0.12,0.17,0.2,0.15,0.19,0.15,0.17,0.15,0.13,0.14,0.18,0.11,0.18,0.17,0.12,0.17,0.17,0.17,0.16,0.15,0.13,0.13,0.13,0.14,0.15,0.14,0.13,0.14,0.12,0.14,0.16,0.0,0.15,0.14,0.14,0.13,0.12,0.15,0.1,0.12,0.13,0.14,0.12,0.14,0.12,0.14,0.12,0.11,0.14,0.14,0.13,0.11,0.14,0.13,0.11,0.11,0.0,0.0,0.13,0.0,0.12,0.13,0.15,0.11,0.11,0.12,0.0,0.12,0.11,0.13,0.12,0.12,0.0,0.12,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.1,0.0,0.11,0.12,0.12,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.11,0.1,0.11,0.13,0.12,0.16,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.11,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.06000000000001
11/16/2021,3.98,3.84,2.54,1.27,1.38,1.41,1.22,1.41,0.81,0.68,0.57,0.7,0.61,0.63,0.63,0.51,0.37,0.58,0.47,0.58,0.5,0.57,0.47,0.39,0.44,0.47,0.47,0.33,0.34,0.38,0.45,0.37,0.36,0.36,0.35,0.28,0.36,0.3,0.4,0.33,0.34,0.36,0.35,0.38,0.35,0.36,0.31,0.31,0.37,0.28,0.33,0.27,0.25,0.3,0.32,0.3,0.29,0.22,0.21,0.25,0.25,0.24,0.32,0.22,0.25,0.28,0.27,0.24,0.27,0.24,0.23,0.19,0.27,0.23,0.26,0.22,0.2,0.2,0.22,0.22,0.23,0.2,0.21,0.22,0.2,0.16,0.21,0.19,0.18,0.2,0.19,0.19,0.2,0.19,0.16,0.2,0.22,0.29,0.2,0.18,0.12,0.17,0.2,0.15,0.19,0.15,0.17,0.15,0.13,0.14,0.18,0.11,0.18,0.17,0.12,0.17,0.17,0.17,0.16,0.15,0.13,0.13,0.13,0.14,0.15,0.14,0.13,0.14,0.12,0.14,0.16,0.0,0.15,0.14,0.14,0.13,0.12,0.15,0.1,0.12,0.13,0.14,0.12,0.14,0.12,0.14,0.12,0.11,0.14,0.14,0.13,0.11,0.14,0.13,0.11,0.11,0.0,0.0,0.13,0.0,0.12,0.13,0.15,0.11,0.11,0.12,0.0,0.12,0.11,0.13,0.12,0.12,0.0,0.12,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.1,0.0,0.11,0.12,0.12,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.11,0.1,0.11,0.13,0.12,0.16,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.11,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.06000000000001
11/17/2021,4.01,3.86,2.56,1.31,1.4,1.43,1.21,1.36,0.8,0.68,0.57,0.69,0.61,0.62,0.63,0.52,0.38,0.57,0.46,0.57,0.51,0.57,0.46,0.39,0.43,0.49,0.47,0.33,0.34,0.38,0.44,0.37,0.36,0.36,0.36,0.28,0.36,0.3,0.4,0.33,0.34,0.36,0.34,0.38,0.34,0.37,0.32,0.31,0.37,0.28,0.33,0.3,0.25,0.3,0.3,0.3,0.28,0.22,0.21,0.25,0.25,0.24,0.31,0.22,0.25,0.28,0.27,0.24,0.27,0.24,0.23,0.19,0.27,0.23,0.26,0.22,0.2,0.2,0.22,0.22,0.23,0.2,0.21,0.21,0.21,0.16,0.21,0.19,0.18,0.2,0.18,0.19,0.2,0.2,0.17,0.21,0.22,0.29,0.2,0.18,0.13,0.17,0.19,0.15,0.19,0.15,0.17,0.15,0.13,0.14,0.18,0.11,0.18,0.16,0.12,0.17,0.17,0.17,0.16,0.15,0.13,0.13,0.13,0.15,0.15,0.14,0.13,0.14,0.12,0.13,0.16,0.0,0.15,0.13,0.14,0.12,0.12,0.15,0.1,0.12,0.13,0.13,0.12,0.14,0.12,0.14,0.12,0.11,0.14,0.14,0.13,0.11,0.14,0.13,0.11,0.11,0.0,0.0,0.12,0.0,0.12,0.13,0.15,0.11,0.11,0.12,0.0,0.11,0.11,0.13,0.12,0.12,0.0,0.13,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.1,0.0,0.11,0.12,0.12,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.11,0.1,0.1,0.13,0.12,0.16,0.0,0.0,0.0,0.13,0.1,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.10000000000001
11/18/2021,4.01,3.85,2.57,1.34,1.39,1.43,1.2,1.33,0.79,0.68,0.57,0.68,0.61,0.62,0.63,0.51,0.39,0.58,0.46,0.57,0.51,0.58,0.46,0.39,0.43,0.48,0.47,0.33,0.34,0.38,0.44,0.37,0.36,0.37,0.35,0.28,0.36,0.3,0.4,0.33,0.34,0.36,0.34,0.38,0.34,0.37,0.32,0.31,0.37,0.27,0.34,0.3,0.25,0.3,0.3,0.31,0.28,0.22,0.21,0.25,0.25,0.24,0.31,0.22,0.25,0.28,0.28,0.24,0.27,0.24,0.23,0.19,0.27,0.23,0.27,0.22,0.21,0.2,0.22,0.22,0.23,0.19,0.21,0.21,0.21,0.16,0.21,0.19,0.18,0.2,0.19,0.19,0.2,0.2,0.16,0.2,0.22,0.29,0.2,0.19,0.13,0.17,0.19,0.15,0.19,0.15,0.17,0.15,0.13,0.14,0.18,0.11,0.18,0.16,0.12,0.17,0.17,0.17,0.16,0.15,0.13,0.13,0.13,0.15,0.15,0.14,0.13,0.14,0.12,0.13,0.16,0.0,0.15,0.13,0.14,0.12,0.12,0.15,0.0,0.12,0.13,0.14,0.12,0.14,0.12,0.14,0.12,0.11,0.14,0.14,0.13,0.11,0.14,0.13,0.11,0.11,0.0,0.0,0.13,0.0,0.12,0.13,0.16,0.11,0.11,0.12,0.0,0.11,0.11,0.13,0.12,0.12,0.0,0.13,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.1,0.0,0.11,0.12,0.12,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.11,0.1,0.1,0.13,0.12,0.16,0.0,0.0,0.0,0.13,0.1,0.0,0.0,0.12,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.13,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,60.13000000000001
11/19/2021,4.03,3.89,2.56,1.32,1.39,1.42,1.2,1.38,0.79,0.67,0.58,0.68,0.6,0.62,0.66,0.53,0.39,0.57,0.46,0.57,0.52,0.58,0.46,0.39,0.44,0.49,0.47,0.33,0.33,0.38,0.44,0.36,0.35,0.37,0.35,0.28,0.37,0.3,0.4,0.33,0.35,0.36,0.34,0.38,0.34,0.37,0.33,0.31,0.38,0.27,0.33,0.3,0.25,0.3,0.29,0.33,0.29,0.22,0.21,0.25,0.25,0.23,0.32,0.22,0.25,0.28,0.27,0.24,0.28,0.24,0.22,0.19,0.28,0.23,0.27,0.22,0.2,0.2,0.22,0.22,0.23,0.19,0.21,0.22,0.21,0.16,0.21,0.19,0.18,0.2,0.18,0.18,0.2,0.2,0.16,0.21,0.22,0.3,0.2,0.19,0.12,0.17,0.19,0.15,0.19,0.15,0.17,0.15,0.13,0.14,0.18,0.11,0.18,0.16,0.12,0.17,0.17,0.17,0.16,0.15,0.13,0.12,0.13,0.15,0.15,0.14,0.13,0.14,0.12,0.13,0.16,0.0,0.15,0.13,0.14,0.12,0.12,0.15,0.1,0.12,0.13,0.14,0.12,0.14,0.12,0.14,0.12,0.11,0.14,0.14,0.13,0.11,0.14,0.13,0.11,0.11,0.0,0.0,0.13,0.0,0.12,0.13,0.15,0.1,0.11,0.12,0.0,0.11,0.11,0.13,0.11,0.11,0.0,0.13,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.1,0.0,0.12,0.12,0.12,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.1,0.0,0.11,0.0,0.11,0.11,0.1,0.11,0.13,0.12,0.16,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,60.22000000000001
