,B 0 08/26/21,URC.V,XOM,CVX,BRK.B,AMT,JPM,AMZN,PLD,CCI,COP,BAC,FB,EQIX,PYPL,HON,UPS,EOG,PSA,UNP,GOOGL,GOOG,NFLX,WFC,SPG,SLB,DLR,CRM,BA,CSCO,RTX,CAT,GE,MPC,PXD,MMM,PSX,SBAC,WELL,DE,C,KMI,MS,ZM,WMB,GS,AVB,CBRE,VLO,BLK,LMT,EQR,SNAP,WY,SCHW,OXY,DOCU,AXP,O,TWTR,ARE,OKE,PINS,SPGI,FDX,HES,MTCH,EXR,EBAY,VEEV,WDAY,VTR,NSC,ITW,ESS,HAL,MAA,PNC,OKTA,ETN,USB,PEAK,ETSY,EMR,DRE,CME,TFC,WM,CB,NOC,MMC,FANG,DDOG,DVN,COF,BXP,VRSN,TDOC,COUP,BKR,ICE,EXPE,ROP,JCI,W,UDR,ANET,AKAM,TT,LHX,MCO,PGR,Z,GDDY,GD,INFO,CTXS,AON,IRM,SNOW,PH,HST,CARR,CMI,TDG,TROW,MET,MSCI,MRO,ROK,REG,SWK,DBX,CTAS,OTIS,NTNX,CIEN,JNPR,LUV,AIG,BK,AME,PRU,PCAR,FAST,KIM,ALL,EFX,VRSK,TRV,DAL,CPRT,DFS,FRT,FSLY,GNRC,KSU,AFL,FRC,APA,CSX,COMM,VNO,ODFL,FTV,BOX,RSG,URI,WLTW,SIVB,BMBL,STT,AJG,DOV,AMP,EXPD,XYL,COG,CLDR,VG,FITB,SYF,TDY,GWW,NOV,IR,NTRS,J,UAL,HIG,IEX,HBAN,TXT,KEY,NDAQ,CFG,MAS,RF,WAB,MTB,U.S. Bank Money Market Deposit Account,Bumble Inc Ordinary Shares Class A,LDOS,JBHT,AAL,FBHS,GE.,n/a,CINF,BIDI11.SA,PWR,ABNB,ZI,AAPL,MSFT,TSLA,HD,NVDA,NKE,MCD,V,LOW,MA,SBUX,ADBE,TGT,BKNG,INTC,ACN,AVGO,TXN,TJX,GM,INTU,ORCL,QCOM,IBM,NOW,AMD,F,AMAT,CMG,DG,MAR,ORLY,APTV,ADI,ROST,HLT,ADP,LRCX,YUM,AZO,MU,FIS,FISV,ADSK,DHI,LEN,CZR,BBY,GRMN,KLAC,TSCO,NXPI,DLTR,VFC,GPN,SNPS,KMX,CCL,TEL,RCL,DRI,APH,ULTA,CDNS,RJF,MCHP,FTNT,POOL,MGM,CTSH,PFG,MSI,MKTX,DPZ,GPC,XLNX,BBWI WI,PAYX,NVR,HPQ,BRO,CBOE,ANSS,LKQ,ENPH,SUM
10/26/2021,0.0,0.0,0.0,0.0,2.39,2.53,2.27,8.05,2.13,1.53,0.0,1.56,1.36,1.46,1.41,0.0,0.0,0.0,0.98,0.0,1.0,0.94,1.0,0.93,0.94,0.0,0.87,1.52,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.7,0.0,0.64,0.0,0.66,0.49,0.0,0.62,0.65,0.68,0.0,0.58,0.0,0.58,0.59,0.55,0.55,0.0,0.49,0.51,0.55,0.49,0.57,0.0,0.41,0.48,0.0,0.0,0.49,0.49,0.68,0.46,0.49,0.44,0.0,0.0,0.43,0.0,0.46,0.41,0.38,0.0,0.38,0.37,0.51,0.0,0.42,0.35,0.38,0.0,0.37,0.0,0.38,0.0,0.45,0.0,0.33,0.33,0.34,0.32,0.29,0.0,0.33,0.44,0.0,0.0,0.28,0.3,0.0,0.31,0.0,0.0,0.27,0.25,0.24,0.22,0.0,0.0,0.26,0.32,0.26,0.61,0.0,0.24,0.0,0.0,0.0,0.21,0.22,0.24,0.0,0.0,0.21,0.0,0.2,0.0,0.0,0.17,0.19,0.23,0.0,0.23,0.21,0.0,0.2,0.0,0.0,0.28,0.17,0.0,0.0,0.18,0.0,0.0,0.17,0.17,0.17,0.0,0.0,0.16,0.17,0.0,0.0,0.1,0.14,0.0,0.0,0.15,0.0,0.0,0.14,0.19,0.0,0.16,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.14,0.13,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.1,0.1,0.09,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.08,0.0,0.0,0.51,0.26,4.38,4.36,3.01,1.61,1.05,0.86,0.75,0.72,0.67,0.58,0.56,0.57,0.52,0.41,0.42,0.41,0.4,0.35,0.32,0.35,0.29,0.3,0.28,0.21,0.25,0.27,0.27,0.23,0.21,0.22,0.18,0.19,0.19,0.18,0.16,0.16,0.17,0.15,0.16,0.16,0.14,0.14,0.12,0.13,0.12,0.12,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.07,0.09,0.08,0.08,0.09,0.08,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,97.41000000000004
10/27/2021,0.0,0.0,0.0,0.0,2.39,2.53,2.27,8.05,2.13,1.53,0.0,1.56,1.36,1.46,1.41,0.0,0.0,0.0,0.98,0.0,1.0,0.94,1.0,0.93,0.94,0.0,0.87,1.52,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.7,0.0,0.64,0.0,0.66,0.49,0.0,0.62,0.65,0.68,0.0,0.58,0.0,0.58,0.59,0.55,0.55,0.0,0.49,0.51,0.55,0.49,0.57,0.0,0.41,0.48,0.0,0.0,0.49,0.49,0.68,0.46,0.49,0.44,0.0,0.0,0.43,0.0,0.46,0.41,0.38,0.0,0.38,0.37,0.51,0.0,0.42,0.35,0.38,0.0,0.37,0.0,0.38,0.0,0.45,0.0,0.33,0.33,0.34,0.32,0.29,0.0,0.33,0.44,0.0,0.0,0.28,0.3,0.0,0.31,0.0,0.0,0.27,0.25,0.24,0.22,0.0,0.0,0.26,0.32,0.26,0.61,0.0,0.24,0.0,0.0,0.0,0.21,0.22,0.24,0.0,0.0,0.21,0.0,0.2,0.0,0.0,0.17,0.19,0.23,0.0,0.23,0.21,0.0,0.2,0.0,0.0,0.28,0.17,0.0,0.0,0.18,0.0,0.0,0.17,0.17,0.17,0.0,0.0,0.16,0.17,0.0,0.0,0.1,0.14,0.0,0.0,0.15,0.0,0.0,0.14,0.19,0.0,0.16,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.14,0.13,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.1,0.1,0.09,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.08,0.0,0.0,0.51,0.26,4.38,4.36,3.01,1.61,1.05,0.86,0.75,0.72,0.67,0.58,0.56,0.57,0.52,0.41,0.42,0.41,0.4,0.35,0.32,0.35,0.29,0.3,0.28,0.21,0.25,0.27,0.27,0.23,0.21,0.22,0.18,0.19,0.19,0.18,0.16,0.16,0.17,0.15,0.16,0.16,0.14,0.14,0.12,0.13,0.12,0.12,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.07,0.09,0.08,0.08,0.09,0.08,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,97.41000000000004
10/28/2021,0.0,0.0,0.0,0.0,2.39,2.53,2.27,8.05,2.13,1.53,0.0,1.56,1.36,1.46,1.41,0.0,0.0,0.0,0.98,0.0,1.0,0.94,1.0,0.93,0.94,0.0,0.87,1.52,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.7,0.0,0.64,0.0,0.66,0.49,0.0,0.62,0.65,0.68,0.0,0.58,0.0,0.58,0.59,0.55,0.55,0.0,0.49,0.51,0.55,0.49,0.57,0.0,0.41,0.48,0.0,0.0,0.49,0.49,0.68,0.46,0.49,0.44,0.0,0.0,0.43,0.0,0.46,0.41,0.38,0.0,0.38,0.37,0.51,0.0,0.42,0.35,0.38,0.0,0.37,0.0,0.38,0.0,0.45,0.0,0.33,0.33,0.34,0.32,0.29,0.0,0.33,0.44,0.0,0.0,0.28,0.3,0.0,0.31,0.0,0.0,0.27,0.25,0.24,0.22,0.0,0.0,0.26,0.32,0.26,0.61,0.0,0.24,0.0,0.0,0.0,0.21,0.22,0.24,0.0,0.0,0.21,0.0,0.2,0.0,0.0,0.17,0.19,0.23,0.0,0.23,0.21,0.0,0.2,0.0,0.0,0.28,0.17,0.0,0.0,0.18,0.0,0.0,0.17,0.17,0.17,0.0,0.0,0.16,0.17,0.0,0.0,0.1,0.14,0.0,0.0,0.15,0.0,0.0,0.14,0.19,0.0,0.16,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.14,0.13,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.1,0.1,0.09,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.08,0.0,0.0,0.51,0.26,4.38,4.36,3.01,1.61,1.05,0.86,0.75,0.72,0.67,0.58,0.56,0.57,0.52,0.41,0.42,0.41,0.4,0.35,0.32,0.35,0.29,0.3,0.28,0.21,0.25,0.27,0.27,0.23,0.21,0.22,0.18,0.19,0.19,0.18,0.16,0.16,0.17,0.15,0.16,0.16,0.14,0.14,0.12,0.13,0.12,0.12,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.07,0.09,0.08,0.08,0.09,0.08,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,97.41000000000004
10/29/2021,0.0,0.0,0.0,0.0,2.41,2.57,2.29,7.76,2.13,1.52,0.0,1.57,1.3,1.48,1.43,0.0,0.0,0.0,0.99,0.0,0.97,0.92,1.02,0.93,0.96,0.0,0.88,1.54,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.68,0.0,0.64,0.0,0.67,0.5,0.0,0.63,0.65,0.7,0.0,0.59,0.0,0.58,0.43,0.56,0.56,0.0,0.48,0.52,0.57,0.47,0.58,0.0,0.34,0.48,0.0,0.0,0.46,0.5,0.72,0.45,0.49,0.43,0.0,0.0,0.43,0.0,0.46,0.41,0.38,0.0,0.38,0.37,0.54,0.0,0.42,0.35,0.39,0.0,0.37,0.0,0.38,0.0,0.45,0.0,0.34,0.33,0.35,0.32,0.28,0.0,0.33,0.44,0.0,0.0,0.27,0.3,0.0,0.31,0.0,0.0,0.28,0.25,0.25,0.23,0.0,0.0,0.25,0.32,0.26,0.6,0.0,0.24,0.0,0.0,0.0,0.21,0.21,0.24,0.0,0.0,0.21,0.0,0.2,0.0,0.0,0.17,0.19,0.22,0.0,0.23,0.21,0.0,0.2,0.0,0.0,0.28,0.17,0.0,0.0,0.18,0.0,0.0,0.17,0.17,0.17,0.0,0.0,0.16,0.17,0.0,0.0,0.1,0.14,0.0,0.0,0.15,0.0,0.0,0.14,0.2,0.0,0.16,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.14,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.1,0.11,0.1,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.08,0.0,0.0,0.51,0.25,4.34,4.31,3.43,1.63,1.07,0.87,0.73,0.73,0.68,0.59,0.56,0.57,0.53,0.41,0.37,0.42,0.4,0.34,0.33,0.35,0.31,0.3,0.28,0.21,0.25,0.28,0.26,0.23,0.21,0.22,0.18,0.19,0.19,0.18,0.17,0.16,0.17,0.15,0.15,0.16,0.14,0.14,0.12,0.13,0.12,0.11,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.07,0.09,0.08,0.08,0.09,0.08,0.09,0.08,0.08,0.08,0.09,0.08,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,97.46
11/01/2021,0.0,0.0,0.0,0.0,2.41,2.59,2.29,7.87,2.14,1.54,0.0,1.59,1.25,1.49,1.4,0.0,0.0,0.0,0.99,0.0,0.98,0.92,1.02,0.93,0.95,0.0,0.88,1.54,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.67,0.0,0.64,0.0,0.67,0.5,0.0,0.63,0.65,0.7,0.0,0.59,0.0,0.58,0.43,0.55,0.56,0.0,0.49,0.52,0.57,0.46,0.58,0.0,0.32,0.5,0.0,0.0,0.45,0.5,0.7,0.45,0.49,0.42,0.0,0.0,0.44,0.0,0.47,0.41,0.37,0.0,0.38,0.37,0.53,0.0,0.42,0.35,0.38,0.0,0.37,0.0,0.38,0.0,0.45,0.0,0.33,0.33,0.34,0.32,0.28,0.0,0.34,0.44,0.0,0.0,0.27,0.3,0.0,0.3,0.0,0.0,0.28,0.25,0.25,0.23,0.0,0.0,0.25,0.32,0.27,0.6,0.0,0.24,0.0,0.0,0.0,0.21,0.21,0.24,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.16,0.19,0.22,0.0,0.23,0.21,0.0,0.2,0.0,0.0,0.28,0.17,0.0,0.0,0.18,0.0,0.0,0.16,0.17,0.17,0.0,0.0,0.16,0.17,0.0,0.0,0.09,0.14,0.0,0.0,0.14,0.0,0.0,0.14,0.2,0.0,0.16,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.14,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.08,0.0,0.0,0.51,0.25,4.36,4.33,3.41,1.62,1.14,0.86,0.73,0.73,0.67,0.58,0.56,0.57,0.53,0.41,0.36,0.42,0.41,0.34,0.32,0.34,0.31,0.3,0.28,0.21,0.25,0.28,0.26,0.22,0.2,0.22,0.18,0.19,0.19,0.18,0.17,0.17,0.17,0.15,0.15,0.16,0.14,0.14,0.12,0.13,0.12,0.11,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.08,0.09,0.09,0.07,0.09,0.08,0.08,0.09,0.08,0.09,0.09,0.07,0.08,0.09,0.08,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,97.49
11/02/2021,0.0,0.0,0.0,0.0,2.39,2.56,2.26,7.99,2.14,1.55,0.0,1.57,1.25,1.51,1.36,0.0,0.0,0.0,1.0,0.0,1.02,0.96,1.02,0.94,0.95,0.0,0.89,1.55,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.69,0.0,0.64,0.0,0.66,0.49,0.0,0.62,0.66,0.7,0.0,0.59,0.0,0.59,0.42,0.54,0.55,0.0,0.48,0.5,0.56,0.4,0.56,0.0,0.31,0.5,0.0,0.0,0.43,0.51,0.64,0.44,0.5,0.43,0.0,0.0,0.44,0.0,0.47,0.4,0.35,0.0,0.37,0.38,0.52,0.0,0.42,0.35,0.38,0.0,0.38,0.0,0.38,0.0,0.44,0.0,0.3,0.32,0.33,0.34,0.26,0.0,0.34,0.44,0.0,0.0,0.28,0.31,0.0,0.3,0.0,0.0,0.29,0.25,0.25,0.22,0.0,0.0,0.24,0.32,0.27,0.61,0.0,0.24,0.0,0.0,0.0,0.22,0.21,0.24,0.0,0.0,0.21,0.0,0.2,0.0,0.0,0.16,0.19,0.23,0.0,0.23,0.21,0.0,0.19,0.0,0.0,0.27,0.17,0.0,0.0,0.18,0.0,0.0,0.15,0.17,0.17,0.0,0.0,0.15,0.17,0.0,0.0,0.09,0.14,0.0,0.0,0.14,0.0,0.0,0.14,0.19,0.0,0.16,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.08,0.0,0.0,0.51,0.24,4.43,4.5,3.58,1.62,1.15,0.86,0.75,0.65,0.67,0.54,0.55,0.56,0.52,0.41,0.36,0.42,0.4,0.32,0.32,0.32,0.31,0.29,0.28,0.21,0.25,0.27,0.27,0.23,0.2,0.21,0.18,0.18,0.19,0.17,0.17,0.17,0.17,0.15,0.15,0.16,0.14,0.13,0.11,0.13,0.12,0.11,0.1,0.11,0.09,0.1,0.1,0.1,0.1,0.1,0.08,0.09,0.09,0.07,0.09,0.08,0.08,0.08,0.08,0.09,0.08,0.08,0.08,0.09,0.08,0.08,0.07,0.08,0.07,0.07,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,97.41
11/03/2021,0.0,0.0,0.0,0.0,2.39,2.56,2.26,7.99,2.14,1.55,0.0,1.57,1.25,1.51,1.36,0.0,0.0,0.0,1.0,0.0,1.02,0.96,1.02,0.94,0.95,0.0,0.89,1.55,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.69,0.0,0.64,0.0,0.66,0.49,0.0,0.62,0.66,0.7,0.0,0.59,0.0,0.59,0.42,0.54,0.55,0.0,0.48,0.5,0.56,0.4,0.56,0.0,0.31,0.5,0.0,0.0,0.43,0.51,0.64,0.44,0.5,0.43,0.0,0.0,0.44,0.0,0.47,0.4,0.35,0.0,0.37,0.38,0.52,0.0,0.42,0.35,0.38,0.0,0.38,0.0,0.38,0.0,0.44,0.0,0.3,0.32,0.33,0.34,0.26,0.0,0.34,0.44,0.0,0.0,0.28,0.31,0.0,0.3,0.0,0.0,0.29,0.25,0.25,0.22,0.0,0.0,0.24,0.32,0.27,0.61,0.0,0.24,0.0,0.0,0.0,0.22,0.21,0.24,0.0,0.0,0.21,0.0,0.2,0.0,0.0,0.16,0.19,0.23,0.0,0.23,0.21,0.0,0.19,0.0,0.0,0.27,0.17,0.0,0.0,0.18,0.0,0.0,0.15,0.17,0.17,0.0,0.0,0.15,0.17,0.0,0.0,0.09,0.14,0.0,0.0,0.14,0.0,0.0,0.14,0.19,0.0,0.16,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.08,0.0,0.0,0.51,0.24,4.43,4.5,3.58,1.62,1.15,0.86,0.75,0.65,0.67,0.54,0.55,0.56,0.52,0.41,0.36,0.42,0.4,0.32,0.32,0.32,0.31,0.29,0.28,0.21,0.25,0.27,0.27,0.23,0.2,0.21,0.18,0.18,0.19,0.17,0.17,0.17,0.17,0.15,0.15,0.16,0.14,0.13,0.11,0.13,0.12,0.11,0.1,0.11,0.09,0.1,0.1,0.1,0.1,0.1,0.08,0.09,0.09,0.07,0.09,0.08,0.08,0.08,0.08,0.09,0.08,0.08,0.08,0.09,0.08,0.08,0.07,0.08,0.07,0.07,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,97.41
11/04/2021,0.0,0.0,0.0,0.0,2.37,2.53,2.26,7.83,2.12,1.54,0.0,1.57,1.27,1.49,1.34,0.0,0.0,0.0,1.0,0.0,1.03,0.97,1.05,0.93,0.95,0.0,0.88,1.56,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.67,0.0,0.62,0.0,0.67,0.49,0.0,0.62,0.65,0.69,0.0,0.6,0.0,0.58,0.41,0.53,0.55,0.0,0.48,0.5,0.55,0.4,0.56,0.0,0.3,0.51,0.0,0.0,0.42,0.52,0.68,0.44,0.5,0.41,0.0,0.0,0.44,0.0,0.47,0.4,0.36,0.0,0.36,0.38,0.53,0.0,0.42,0.35,0.38,0.0,0.38,0.0,0.38,0.0,0.46,0.0,0.3,0.32,0.35,0.34,0.26,0.0,0.35,0.44,0.0,0.0,0.28,0.31,0.0,0.3,0.0,0.0,0.29,0.25,0.27,0.22,0.0,0.0,0.24,0.32,0.26,0.62,0.0,0.24,0.0,0.0,0.0,0.22,0.2,0.25,0.0,0.0,0.21,0.0,0.2,0.0,0.0,0.16,0.19,0.23,0.0,0.23,0.21,0.0,0.19,0.0,0.0,0.27,0.16,0.0,0.0,0.18,0.0,0.0,0.15,0.17,0.17,0.0,0.0,0.15,0.17,0.0,0.0,0.09,0.13,0.0,0.0,0.14,0.0,0.0,0.14,0.19,0.0,0.16,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.08,0.0,0.0,0.51,0.24,4.35,4.61,3.71,1.62,1.18,0.88,0.75,0.66,0.68,0.54,0.51,0.57,0.53,0.41,0.37,0.42,0.41,0.32,0.32,0.32,0.32,0.29,0.28,0.21,0.25,0.27,0.28,0.23,0.2,0.22,0.18,0.18,0.19,0.17,0.17,0.16,0.18,0.15,0.15,0.16,0.14,0.13,0.11,0.13,0.12,0.11,0.1,0.11,0.09,0.11,0.1,0.1,0.1,0.1,0.08,0.09,0.09,0.07,0.09,0.08,0.08,0.09,0.08,0.09,0.08,0.07,0.08,0.09,0.08,0.08,0.07,0.08,0.07,0.07,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,97.45000000000002
11/05/2021,0.0,0.0,0.0,0.0,2.35,2.53,2.25,7.68,2.11,1.54,0.0,1.57,1.3,1.48,1.32,0.0,0.0,0.0,0.99,0.0,1.0,0.94,1.03,0.94,0.97,0.0,0.88,1.57,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.69,0.0,0.63,0.0,0.67,0.5,0.0,0.62,0.65,0.67,0.0,0.59,0.0,0.57,0.42,0.55,0.55,0.0,0.48,0.5,0.54,0.41,0.56,0.0,0.3,0.5,0.0,0.0,0.42,0.52,0.67,0.44,0.5,0.43,0.0,0.0,0.43,0.0,0.46,0.4,0.36,0.0,0.36,0.38,0.52,0.0,0.42,0.35,0.38,0.0,0.37,0.0,0.37,0.0,0.45,0.0,0.3,0.32,0.35,0.34,0.27,0.0,0.34,0.45,0.0,0.0,0.29,0.3,0.0,0.3,0.0,0.0,0.28,0.25,0.25,0.22,0.0,0.0,0.24,0.31,0.26,0.63,0.0,0.24,0.0,0.0,0.0,0.22,0.21,0.24,0.0,0.0,0.21,0.0,0.2,0.0,0.0,0.16,0.2,0.24,0.0,0.23,0.21,0.0,0.19,0.0,0.0,0.28,0.16,0.0,0.0,0.18,0.0,0.0,0.15,0.17,0.18,0.0,0.0,0.15,0.17,0.0,0.0,0.09,0.14,0.0,0.0,0.14,0.0,0.0,0.14,0.19,0.0,0.16,0.15,0.0,0.16,0.0,0.0,0.0,0.0,0.15,0.14,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.08,0.0,0.0,0.52,0.25,4.31,4.56,4.01,1.6,1.19,0.87,0.77,0.66,0.67,0.54,0.53,0.56,0.52,0.42,0.37,0.41,0.4,0.32,0.33,0.33,0.31,0.29,0.28,0.21,0.25,0.28,0.29,0.24,0.21,0.21,0.18,0.18,0.19,0.17,0.17,0.16,0.17,0.15,0.15,0.16,0.15,0.13,0.11,0.13,0.12,0.11,0.1,0.11,0.09,0.11,0.1,0.1,0.11,0.1,0.08,0.09,0.09,0.08,0.09,0.08,0.08,0.08,0.08,0.09,0.08,0.08,0.08,0.09,0.08,0.08,0.08,0.08,0.07,0.07,0.08,0.09,0.08,0.07,0.07,0.07,0.06,0.0,0.0,0.0,0.0,97.51
11/08/2021,0.0,0.0,0.0,0.0,2.33,2.46,2.2,7.94,2.12,1.52,0.0,1.53,1.3,1.41,1.29,0.0,0.0,0.0,0.98,0.0,1.02,0.96,1.0,0.91,1.06,0.0,0.86,1.58,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.66,0.0,0.59,0.0,0.64,0.49,0.0,0.6,0.63,0.69,0.0,0.6,0.0,0.55,0.4,0.56,0.54,0.0,0.48,0.49,0.54,0.39,0.56,0.0,0.29,0.49,0.0,0.0,0.43,0.52,0.66,0.44,0.49,0.4,0.0,0.0,0.42,0.0,0.45,0.39,0.36,0.0,0.36,0.36,0.57,0.0,0.41,0.35,0.37,0.0,0.36,0.0,0.36,0.0,0.45,0.0,0.3,0.32,0.36,0.33,0.26,0.0,0.34,0.42,0.0,0.0,0.29,0.29,0.0,0.31,0.0,0.0,0.28,0.24,0.17,0.24,0.0,0.0,0.24,0.29,0.26,0.62,0.0,0.25,0.0,0.0,0.0,0.22,0.2,0.24,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.17,0.21,0.24,0.0,0.23,0.21,0.0,0.19,0.0,0.0,0.28,0.15,0.0,0.0,0.17,0.0,0.0,0.15,0.17,0.18,0.0,0.0,0.15,0.17,0.0,0.0,0.08,0.13,0.0,0.0,0.15,0.0,0.0,0.13,0.19,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.08,0.0,0.0,0.52,0.26,4.31,4.6,4.03,1.6,1.35,0.91,0.76,0.64,0.68,0.53,0.53,0.58,0.52,0.4,0.37,0.42,0.41,0.32,0.34,0.34,0.31,0.29,0.32,0.2,0.25,0.3,0.31,0.25,0.2,0.22,0.18,0.18,0.19,0.18,0.17,0.17,0.17,0.16,0.15,0.16,0.15,0.13,0.11,0.13,0.12,0.11,0.09,0.12,0.09,0.11,0.1,0.11,0.1,0.1,0.07,0.1,0.1,0.07,0.09,0.08,0.08,0.09,0.08,0.09,0.08,0.08,0.08,0.09,0.08,0.08,0.08,0.08,0.07,0.08,0.08,0.09,0.08,0.07,0.07,0.07,0.0,0.0,0.06,0.0,0.0,97.48999999999998
