,GNW,MCY,ANAT,AR,AEL,INT,BTU,FHI,FYBR,UMPQ,UFS,APAM,RILY,CWH,VGR,MDP,IDA,HE,RDN,AJRD,VIRT,FBC,TGNA,ASB,APR,TMHC,COWN,CMC,ABM,QDEL,NSIT,HI,PSN,SANM,HCSG,GTN,SYKE,BCC,VSH,NUS,RUSHA,CRUS,SWBI,TPH,TNET,WTM,GVA,NWLI,HBT,SSTK,AMCX,CNNE,EVC,KTB,MLHR,HNI,CNO,AAWW,XPER,TEX,KELYA,CSGS,HTH,STC,SWM,VCTR,SAFT,WWW,PBH,TTMI,INVA,BSIG,STMP,REGI,MD,ICUI,EBS,MODV,TG,NHC,GBX,NTCT,GIII,MLI,ARCB,MEI,FIX,PRGS,APOG,PRIM,VRNT,LRN,PLXS,BHE,VHI,MTX,HZO,NUVA,LZB,SCSC,CEIX,CCAP,OPY,SCVL,DY,MMSI,EXLS,TBIO,ZUMZ,KFRC,STFC,YELP,MYGN,IDCC,DGICA,BRY,TBI,GLT,MYRG,BRBR,HBNC,SUPN,NMIH,PFC,EBF,CCS,SXC,AAN,FLGT,DSSI,DNOW,USNA,DHIL,CONN,HLX,MBIN,PAHC,CLW,ETH,CORT,JOAN,BPMC,GBL,ITIC,SPWH,FOSL,RGP,NEOG,CUBI,ASTE,TITN,WSBF,DFIN,HSTM,VIVO,USPH,QLYS,LMNX,CVEO,MOD,MSGN,MBWM,CVLT,HMHC,NVEC,PETS,KE,TVTY,FISI,VNDA,NX,NXGN,IBCP,INSW,EGRX,NTGR,PCRX,TIPT,AVIR,IRWD,HCKT,MLR,BVS,LMAT,CCNE,COLL,BGFV,RCUS,HAYN,MLAB,POWL,PFIS,ACNB,HSKA,SPFI,ATRI,ONEW,SCPL,NR,SAGE,ANGO,HIFS,AMPH,TRUE,NET CURRENT ASSETS USD,INGN,DGII,APEI,DTRXX,GPX,CIVB,FMNB,SMBC,Dreyfus Treasury Obligations Csh Mgt Ins,HMTV,PKBK,OSUR,NTUS,ATEN,SLYV,CPSI,OFIX,ETD,n/a,CHRS,LEU,XRX,HRB,TEN,DDS,CADE,GSKY,PFSI,ABCB,AXL,PDCE,MATX,VRS,WSFS,ATKR,ATGE,BZH,CNMD,HVT,RRR,RYAM,GDOT,HAFC,CATO,CPK,UVSP,THRY,MOV,TMST,HSII,ASIX,HMST,CTS,BBSI,STRL,XOG,IIIN,FORR,IEA,AVD,EXTR,IDT,MCBC,ANIP,MPB,VRA,CPRX,INBK,MLKN,ARAY,NATR,SIGA,AVID,UTMD,SUM
10/25/2021,0.0,0.61,0.0,0.0,0.83,0.75,0.0,0.61,0.0,0.68,0.0,0.58,0.55,0.64,0.64,0.76,0.0,0.6,0.67,0.61,0.68,0.84,0.67,0.0,0.51,0.61,0.51,0.0,0.57,0.0,0.0,0.58,0.51,0.53,0.41,0.54,0.0,0.59,0.47,0.0,0.6,0.41,0.0,0.57,0.0,0.48,0.46,0.5,0.52,0.48,0.48,0.48,0.37,0.47,0.46,0.51,0.49,0.52,0.43,0.5,0.46,0.44,0.52,0.56,0.0,0.44,0.47,0.43,0.46,0.45,0.41,0.4,0.0,0.0,0.0,0.0,0.37,0.38,0.48,0.45,0.0,0.44,0.45,0.0,0.56,0.4,0.53,0.44,0.37,0.47,0.43,0.38,0.44,0.41,0.44,0.43,0.4,0.35,0.45,0.0,0.43,0.0,0.43,0.34,0.45,0.36,0.37,0.0,0.4,0.41,0.0,0.44,0.36,0.0,0.38,0.63,0.43,0.42,0.37,0.0,0.42,0.39,0.46,0.43,0.37,0.42,0.39,0.44,0.35,0.0,0.53,0.4,0.39,0.42,0.44,0.44,0.34,0.38,0.0,0.32,0.43,0.0,0.31,0.36,0.0,0.38,0.4,0.33,0.48,0.34,0.37,0.36,0.36,0.0,0.0,0.31,0.32,0.0,0.3,0.38,0.0,0.41,0.32,0.36,0.3,0.33,0.37,0.32,0.37,0.31,0.34,0.3,0.35,0.0,0.0,0.34,0.3,0.57,0.0,0.36,0.32,0.31,0.31,0.0,0.0,0.3,0.37,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.37,0.34,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.32,0.34,0.3,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.78,0.64,0.6,0.6,0.57,0.56,0.54,0.55,0.61,0.56,0.48,0.47,0.56,0.44,0.39,0.42,0.46,0.4,0.48,0.42,0.36,0.41,0.36,0.38,0.41,0.38,0.38,0.34,0.36,0.41,0.38,0.32,0.35,0.33,0.39,0.35,0.32,0.0,0.3,0.31,0.33,0.3,0.34,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.03
10/26/2021,0.0,0.61,0.0,0.0,0.83,0.75,0.0,0.61,0.0,0.68,0.0,0.58,0.55,0.64,0.64,0.76,0.0,0.6,0.67,0.61,0.68,0.84,0.67,0.0,0.51,0.61,0.51,0.0,0.57,0.0,0.0,0.58,0.51,0.53,0.41,0.54,0.0,0.59,0.47,0.0,0.6,0.41,0.0,0.57,0.0,0.48,0.46,0.5,0.52,0.48,0.48,0.48,0.37,0.47,0.46,0.51,0.49,0.52,0.43,0.5,0.46,0.44,0.52,0.56,0.0,0.44,0.47,0.43,0.46,0.45,0.41,0.4,0.0,0.0,0.0,0.0,0.37,0.38,0.48,0.45,0.0,0.44,0.45,0.0,0.56,0.4,0.53,0.44,0.37,0.47,0.43,0.38,0.44,0.41,0.44,0.43,0.4,0.35,0.45,0.0,0.43,0.0,0.43,0.34,0.45,0.36,0.37,0.0,0.4,0.41,0.0,0.44,0.36,0.0,0.38,0.63,0.43,0.42,0.37,0.0,0.42,0.39,0.46,0.43,0.37,0.42,0.39,0.44,0.35,0.0,0.53,0.4,0.39,0.42,0.44,0.44,0.34,0.38,0.0,0.32,0.43,0.0,0.31,0.36,0.0,0.38,0.4,0.33,0.48,0.34,0.37,0.36,0.36,0.0,0.0,0.31,0.32,0.0,0.3,0.38,0.0,0.41,0.32,0.36,0.3,0.33,0.37,0.32,0.37,0.31,0.34,0.3,0.35,0.0,0.0,0.34,0.3,0.57,0.0,0.36,0.32,0.31,0.31,0.0,0.0,0.3,0.37,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.37,0.34,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.32,0.34,0.3,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.78,0.64,0.6,0.6,0.57,0.56,0.54,0.55,0.61,0.56,0.48,0.47,0.56,0.44,0.39,0.42,0.46,0.4,0.48,0.42,0.36,0.41,0.36,0.38,0.41,0.38,0.38,0.34,0.36,0.41,0.38,0.32,0.35,0.33,0.39,0.35,0.32,0.0,0.3,0.31,0.33,0.3,0.34,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.03
10/27/2021,0.0,0.61,0.0,0.0,0.83,0.75,0.0,0.61,0.0,0.68,0.0,0.58,0.55,0.64,0.64,0.76,0.0,0.6,0.67,0.61,0.68,0.84,0.67,0.0,0.51,0.61,0.51,0.0,0.57,0.0,0.0,0.58,0.51,0.53,0.41,0.54,0.0,0.59,0.47,0.0,0.6,0.41,0.0,0.57,0.0,0.48,0.46,0.5,0.52,0.48,0.48,0.48,0.37,0.47,0.46,0.51,0.49,0.52,0.43,0.5,0.46,0.44,0.52,0.56,0.0,0.44,0.47,0.43,0.46,0.45,0.41,0.4,0.0,0.0,0.0,0.0,0.37,0.38,0.48,0.45,0.0,0.44,0.45,0.0,0.56,0.4,0.53,0.44,0.37,0.47,0.43,0.38,0.44,0.41,0.44,0.43,0.4,0.35,0.45,0.0,0.43,0.0,0.43,0.34,0.45,0.36,0.37,0.0,0.4,0.41,0.0,0.44,0.36,0.0,0.38,0.63,0.43,0.42,0.37,0.0,0.42,0.39,0.46,0.43,0.37,0.42,0.39,0.44,0.35,0.0,0.53,0.4,0.39,0.42,0.44,0.44,0.34,0.38,0.0,0.32,0.43,0.0,0.31,0.36,0.0,0.38,0.4,0.33,0.48,0.34,0.37,0.36,0.36,0.0,0.0,0.31,0.32,0.0,0.3,0.38,0.0,0.41,0.32,0.36,0.3,0.33,0.37,0.32,0.37,0.31,0.34,0.3,0.35,0.0,0.0,0.34,0.3,0.57,0.0,0.36,0.32,0.31,0.31,0.0,0.0,0.3,0.37,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.37,0.34,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.32,0.34,0.3,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.78,0.64,0.6,0.6,0.57,0.56,0.54,0.55,0.61,0.56,0.48,0.47,0.56,0.44,0.39,0.42,0.46,0.4,0.48,0.42,0.36,0.41,0.36,0.38,0.41,0.38,0.38,0.34,0.36,0.41,0.38,0.32,0.35,0.33,0.39,0.35,0.32,0.0,0.3,0.31,0.33,0.3,0.34,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.03
10/28/2021,0.0,0.61,0.0,0.0,0.83,0.75,0.0,0.61,0.0,0.68,0.0,0.58,0.55,0.64,0.64,0.76,0.0,0.6,0.67,0.61,0.68,0.84,0.67,0.0,0.51,0.61,0.51,0.0,0.57,0.0,0.0,0.58,0.51,0.53,0.41,0.54,0.0,0.59,0.47,0.0,0.6,0.41,0.0,0.57,0.0,0.48,0.46,0.5,0.52,0.48,0.48,0.48,0.37,0.47,0.46,0.51,0.49,0.52,0.43,0.5,0.46,0.44,0.52,0.56,0.0,0.44,0.47,0.43,0.46,0.45,0.41,0.4,0.0,0.0,0.0,0.0,0.37,0.38,0.48,0.45,0.0,0.44,0.45,0.0,0.56,0.4,0.53,0.44,0.37,0.47,0.43,0.38,0.44,0.41,0.44,0.43,0.4,0.35,0.45,0.0,0.43,0.0,0.43,0.34,0.45,0.36,0.37,0.0,0.4,0.41,0.0,0.44,0.36,0.0,0.38,0.63,0.43,0.42,0.37,0.0,0.42,0.39,0.46,0.43,0.37,0.42,0.39,0.44,0.35,0.0,0.53,0.4,0.39,0.42,0.44,0.44,0.34,0.38,0.0,0.32,0.43,0.0,0.31,0.36,0.0,0.38,0.4,0.33,0.48,0.34,0.37,0.36,0.36,0.0,0.0,0.31,0.32,0.0,0.3,0.38,0.0,0.41,0.32,0.36,0.3,0.33,0.37,0.32,0.37,0.31,0.34,0.3,0.35,0.0,0.0,0.34,0.3,0.57,0.0,0.36,0.32,0.31,0.31,0.0,0.0,0.3,0.37,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.37,0.34,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.32,0.34,0.3,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.78,0.64,0.6,0.6,0.57,0.56,0.54,0.55,0.61,0.56,0.48,0.47,0.56,0.44,0.39,0.42,0.46,0.4,0.48,0.42,0.36,0.41,0.36,0.38,0.41,0.38,0.38,0.34,0.36,0.41,0.38,0.32,0.35,0.33,0.39,0.35,0.32,0.0,0.3,0.31,0.33,0.3,0.34,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.03
10/29/2021,0.0,0.61,0.0,0.0,0.83,0.75,0.0,0.61,0.0,0.68,0.0,0.58,0.55,0.64,0.64,0.76,0.0,0.6,0.67,0.61,0.68,0.84,0.67,0.0,0.51,0.61,0.51,0.0,0.57,0.0,0.0,0.58,0.51,0.53,0.41,0.54,0.0,0.59,0.47,0.0,0.6,0.41,0.0,0.57,0.0,0.48,0.46,0.5,0.52,0.48,0.48,0.48,0.37,0.47,0.46,0.51,0.49,0.52,0.43,0.5,0.46,0.44,0.52,0.56,0.0,0.44,0.47,0.43,0.46,0.45,0.41,0.4,0.0,0.0,0.0,0.0,0.37,0.38,0.48,0.45,0.0,0.44,0.45,0.0,0.56,0.4,0.53,0.44,0.37,0.47,0.43,0.38,0.44,0.41,0.44,0.43,0.4,0.35,0.45,0.0,0.43,0.0,0.43,0.34,0.45,0.36,0.37,0.0,0.4,0.41,0.0,0.44,0.36,0.0,0.38,0.63,0.43,0.42,0.37,0.0,0.42,0.39,0.46,0.43,0.37,0.42,0.39,0.44,0.35,0.0,0.53,0.4,0.39,0.42,0.44,0.44,0.34,0.38,0.0,0.32,0.43,0.0,0.31,0.36,0.0,0.38,0.4,0.33,0.48,0.34,0.37,0.36,0.36,0.0,0.0,0.31,0.32,0.0,0.3,0.38,0.0,0.41,0.32,0.36,0.3,0.33,0.37,0.32,0.37,0.31,0.34,0.3,0.35,0.0,0.0,0.34,0.3,0.57,0.0,0.36,0.32,0.31,0.31,0.0,0.0,0.3,0.37,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.37,0.34,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.32,0.34,0.3,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.78,0.64,0.6,0.6,0.57,0.56,0.54,0.55,0.61,0.56,0.48,0.47,0.56,0.44,0.39,0.42,0.46,0.4,0.48,0.42,0.36,0.41,0.36,0.38,0.41,0.38,0.38,0.34,0.36,0.41,0.38,0.32,0.35,0.33,0.39,0.35,0.32,0.0,0.3,0.31,0.33,0.3,0.34,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.03
11/01/2021,0.0,0.61,0.0,0.0,0.83,0.73,0.0,0.61,0.0,0.67,0.0,0.58,0.55,0.61,0.64,0.76,0.0,0.59,0.67,0.61,0.67,0.83,0.69,0.0,0.5,0.62,0.52,0.0,0.56,0.0,0.0,0.58,0.51,0.52,0.35,0.54,0.0,0.6,0.48,0.0,0.64,0.41,0.0,0.57,0.0,0.48,0.46,0.51,0.53,0.48,0.46,0.48,0.36,0.49,0.46,0.52,0.49,0.53,0.43,0.51,0.47,0.44,0.52,0.57,0.0,0.45,0.47,0.45,0.46,0.44,0.4,0.4,0.0,0.0,0.0,0.0,0.36,0.37,0.47,0.44,0.0,0.43,0.45,0.0,0.57,0.41,0.53,0.45,0.38,0.48,0.43,0.38,0.45,0.41,0.43,0.43,0.39,0.35,0.45,0.0,0.4,0.0,0.43,0.35,0.47,0.36,0.37,0.0,0.4,0.41,0.0,0.42,0.35,0.0,0.38,0.63,0.44,0.43,0.38,0.0,0.42,0.39,0.47,0.43,0.37,0.44,0.39,0.45,0.35,0.0,0.45,0.4,0.39,0.43,0.42,0.44,0.35,0.46,0.0,0.31,0.42,0.0,0.3,0.34,0.0,0.37,0.4,0.33,0.49,0.34,0.38,0.36,0.35,0.0,0.0,0.31,0.32,0.0,0.3,0.37,0.0,0.42,0.32,0.35,0.3,0.33,0.38,0.33,0.37,0.32,0.34,0.3,0.35,0.0,0.0,0.34,0.3,0.57,0.0,0.35,0.32,0.31,0.31,0.0,0.0,0.29,0.37,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.38,0.34,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.32,0.34,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.79,0.64,0.61,0.6,0.59,0.55,0.53,0.56,0.62,0.57,0.48,0.48,0.56,0.43,0.39,0.44,0.46,0.39,0.48,0.42,0.35,0.42,0.37,0.38,0.41,0.36,0.37,0.34,0.36,0.41,0.38,0.33,0.35,0.33,0.39,0.34,0.31,0.0,0.3,0.32,0.32,0.3,0.33,0.0,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,88.05000000000001
11/02/2021,0.0,0.61,0.0,0.0,0.83,0.73,0.0,0.61,0.0,0.67,0.0,0.58,0.55,0.61,0.64,0.76,0.0,0.59,0.67,0.61,0.67,0.83,0.69,0.0,0.5,0.62,0.52,0.0,0.56,0.0,0.0,0.58,0.51,0.52,0.35,0.54,0.0,0.6,0.48,0.0,0.64,0.41,0.0,0.57,0.0,0.48,0.46,0.51,0.53,0.48,0.46,0.48,0.36,0.49,0.46,0.52,0.49,0.53,0.43,0.51,0.47,0.44,0.52,0.57,0.0,0.45,0.47,0.45,0.46,0.44,0.4,0.4,0.0,0.0,0.0,0.0,0.36,0.37,0.47,0.44,0.0,0.43,0.45,0.0,0.57,0.41,0.53,0.45,0.38,0.48,0.43,0.38,0.45,0.41,0.43,0.43,0.39,0.35,0.45,0.0,0.4,0.0,0.43,0.35,0.47,0.36,0.37,0.0,0.4,0.41,0.0,0.42,0.35,0.0,0.38,0.63,0.44,0.43,0.38,0.0,0.42,0.39,0.47,0.43,0.37,0.44,0.39,0.45,0.35,0.0,0.45,0.4,0.39,0.43,0.42,0.44,0.35,0.46,0.0,0.31,0.42,0.0,0.3,0.34,0.0,0.37,0.4,0.33,0.49,0.34,0.38,0.36,0.35,0.0,0.0,0.31,0.32,0.0,0.3,0.37,0.0,0.42,0.32,0.35,0.3,0.33,0.38,0.33,0.37,0.32,0.34,0.3,0.35,0.0,0.0,0.34,0.3,0.57,0.0,0.35,0.32,0.31,0.31,0.0,0.0,0.29,0.37,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.38,0.34,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.32,0.34,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.79,0.64,0.61,0.6,0.59,0.55,0.53,0.56,0.62,0.57,0.48,0.48,0.56,0.43,0.39,0.44,0.46,0.39,0.48,0.42,0.35,0.42,0.37,0.38,0.41,0.36,0.37,0.34,0.36,0.41,0.38,0.33,0.35,0.33,0.39,0.34,0.31,0.0,0.3,0.32,0.32,0.3,0.33,0.0,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,88.05000000000001
11/03/2021,0.0,0.61,0.0,0.0,0.83,0.73,0.0,0.61,0.0,0.67,0.0,0.58,0.55,0.61,0.64,0.76,0.0,0.59,0.67,0.61,0.67,0.83,0.69,0.0,0.5,0.62,0.52,0.0,0.56,0.0,0.0,0.58,0.51,0.52,0.35,0.54,0.0,0.6,0.48,0.0,0.64,0.41,0.0,0.57,0.0,0.48,0.46,0.51,0.53,0.48,0.46,0.48,0.36,0.49,0.46,0.52,0.49,0.53,0.43,0.51,0.47,0.44,0.52,0.57,0.0,0.45,0.47,0.45,0.46,0.44,0.4,0.4,0.0,0.0,0.0,0.0,0.36,0.37,0.47,0.44,0.0,0.43,0.45,0.0,0.57,0.41,0.53,0.45,0.38,0.48,0.43,0.38,0.45,0.41,0.43,0.43,0.39,0.35,0.45,0.0,0.4,0.0,0.43,0.35,0.47,0.36,0.37,0.0,0.4,0.41,0.0,0.42,0.35,0.0,0.38,0.63,0.44,0.43,0.38,0.0,0.42,0.39,0.47,0.43,0.37,0.44,0.39,0.45,0.35,0.0,0.45,0.4,0.39,0.43,0.42,0.44,0.35,0.46,0.0,0.31,0.42,0.0,0.3,0.34,0.0,0.37,0.4,0.33,0.49,0.34,0.38,0.36,0.35,0.0,0.0,0.31,0.32,0.0,0.3,0.37,0.0,0.42,0.32,0.35,0.3,0.33,0.38,0.33,0.37,0.32,0.34,0.3,0.35,0.0,0.0,0.34,0.3,0.57,0.0,0.35,0.32,0.31,0.31,0.0,0.0,0.29,0.37,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.38,0.34,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.32,0.34,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.79,0.64,0.61,0.6,0.59,0.55,0.53,0.56,0.62,0.57,0.48,0.48,0.56,0.43,0.39,0.44,0.46,0.39,0.48,0.42,0.35,0.42,0.37,0.38,0.41,0.36,0.37,0.34,0.36,0.41,0.38,0.33,0.35,0.33,0.39,0.34,0.31,0.0,0.3,0.32,0.32,0.3,0.33,0.0,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,88.05000000000001
11/04/2021,0.0,0.61,0.0,0.0,0.83,0.73,0.0,0.61,0.0,0.67,0.0,0.58,0.55,0.61,0.64,0.76,0.0,0.59,0.67,0.61,0.67,0.83,0.69,0.0,0.5,0.62,0.52,0.0,0.56,0.0,0.0,0.58,0.51,0.52,0.35,0.54,0.0,0.6,0.48,0.0,0.64,0.41,0.0,0.57,0.0,0.48,0.46,0.51,0.53,0.48,0.46,0.48,0.36,0.49,0.46,0.52,0.49,0.53,0.43,0.51,0.47,0.44,0.52,0.57,0.0,0.45,0.47,0.45,0.46,0.44,0.4,0.4,0.0,0.0,0.0,0.0,0.36,0.37,0.47,0.44,0.0,0.43,0.45,0.0,0.57,0.41,0.53,0.45,0.38,0.48,0.43,0.38,0.45,0.41,0.43,0.43,0.39,0.35,0.45,0.0,0.4,0.0,0.43,0.35,0.47,0.36,0.37,0.0,0.4,0.41,0.0,0.42,0.35,0.0,0.38,0.63,0.44,0.43,0.38,0.0,0.42,0.39,0.47,0.43,0.37,0.44,0.39,0.45,0.35,0.0,0.45,0.4,0.39,0.43,0.42,0.44,0.35,0.46,0.0,0.31,0.42,0.0,0.3,0.34,0.0,0.37,0.4,0.33,0.49,0.34,0.38,0.36,0.35,0.0,0.0,0.31,0.32,0.0,0.3,0.37,0.0,0.42,0.32,0.35,0.3,0.33,0.38,0.33,0.37,0.32,0.34,0.3,0.35,0.0,0.0,0.34,0.3,0.57,0.0,0.35,0.32,0.31,0.31,0.0,0.0,0.29,0.37,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.38,0.34,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.32,0.34,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.79,0.64,0.61,0.6,0.59,0.55,0.53,0.56,0.62,0.57,0.48,0.48,0.56,0.43,0.39,0.44,0.46,0.39,0.48,0.42,0.35,0.42,0.37,0.38,0.41,0.36,0.37,0.34,0.36,0.41,0.38,0.33,0.35,0.33,0.39,0.34,0.31,0.0,0.3,0.32,0.32,0.3,0.33,0.0,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,88.05000000000001
11/05/2021,0.0,0.61,0.0,0.0,0.83,0.73,0.0,0.61,0.0,0.67,0.0,0.58,0.55,0.61,0.64,0.76,0.0,0.59,0.67,0.61,0.67,0.83,0.69,0.0,0.5,0.62,0.52,0.0,0.56,0.0,0.0,0.58,0.51,0.52,0.35,0.54,0.0,0.6,0.48,0.0,0.64,0.41,0.0,0.57,0.0,0.48,0.46,0.51,0.53,0.48,0.46,0.48,0.36,0.49,0.0,0.52,0.49,0.53,0.43,0.51,0.47,0.44,0.52,0.57,0.0,0.45,0.47,0.45,0.46,0.44,0.4,0.4,0.0,0.0,0.0,0.0,0.36,0.37,0.47,0.44,0.0,0.43,0.45,0.0,0.57,0.41,0.53,0.45,0.38,0.48,0.43,0.38,0.45,0.41,0.43,0.43,0.39,0.35,0.45,0.0,0.4,0.0,0.43,0.35,0.47,0.36,0.37,0.0,0.4,0.41,0.0,0.42,0.35,0.0,0.38,0.63,0.44,0.43,0.38,0.0,0.42,0.39,0.47,0.43,0.37,0.44,0.39,0.45,0.35,0.0,0.45,0.4,0.39,0.43,0.42,0.44,0.35,0.46,0.0,0.31,0.42,0.0,0.3,0.34,0.0,0.37,0.4,0.33,0.49,0.34,0.38,0.36,0.35,0.0,0.0,0.31,0.32,0.0,0.3,0.37,0.0,0.42,0.32,0.35,0.3,0.33,0.38,0.33,0.37,0.32,0.34,0.3,0.35,0.0,0.0,0.34,0.3,0.57,0.0,0.35,0.32,0.31,0.31,0.0,0.0,0.29,0.37,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.38,0.34,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.32,0.34,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.79,0.64,0.61,0.6,0.59,0.55,0.53,0.56,0.62,0.57,0.48,0.48,0.56,0.43,0.39,0.44,0.46,0.39,0.48,0.42,0.35,0.42,0.37,0.38,0.41,0.36,0.37,0.34,0.36,0.41,0.38,0.33,0.35,0.33,0.39,0.34,0.31,0.0,0.3,0.32,0.32,0.3,0.33,0.0,0.3,0.0,0.31,0.46,0.0,0.0,0.0,0.0,0.0,88.05000000000001
11/08/2021,0.0,0.59,0.0,0.0,0.8,0.61,0.0,0.61,0.0,0.67,0.0,0.58,0.67,0.68,0.63,0.73,0.0,0.57,0.59,0.6,0.69,0.7,0.65,0.0,0.51,0.66,0.52,0.0,0.56,0.0,0.0,0.59,0.49,0.54,0.33,0.54,0.0,0.67,0.47,0.0,0.65,0.38,0.0,0.55,0.0,0.45,0.44,0.48,0.54,0.45,0.43,0.5,0.4,0.53,0.0,0.5,0.42,0.57,0.42,0.51,0.45,0.45,0.55,0.55,0.0,0.45,0.45,0.48,0.46,0.45,0.42,0.43,0.0,0.0,0.0,0.0,0.37,0.37,0.44,0.43,0.0,0.51,0.47,0.0,0.72,0.42,0.58,0.45,0.42,0.46,0.42,0.39,0.42,0.39,0.41,0.43,0.44,0.33,0.45,0.0,0.31,0.0,0.43,0.39,0.47,0.33,0.39,0.0,0.47,0.44,0.0,0.41,0.32,0.0,0.36,0.61,0.37,0.44,0.37,0.0,0.44,0.4,0.4,0.42,0.36,0.44,0.38,0.37,0.34,0.0,0.5,0.39,0.43,0.42,0.39,0.47,0.33,0.4,0.0,0.32,0.39,0.0,0.3,0.39,0.0,0.41,0.41,0.34,0.58,0.39,0.38,0.36,0.41,0.0,0.0,0.31,0.36,0.0,0.29,0.33,0.0,0.41,0.0,0.43,0.3,0.37,0.35,0.35,0.37,0.31,0.34,0.33,0.36,0.0,0.0,0.29,0.31,0.58,0.0,0.32,0.31,0.31,0.35,0.0,0.0,0.0,0.47,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.32,0.29,0.4,0.31,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.34,0.36,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.0,0.0,0.39,0.0,0.0,0.0,0.68,0.61,0.57,0.75,0.0,0.53,0.49,0.54,0.55,0.59,0.5,0.49,0.53,0.46,0.31,0.41,0.47,0.35,0.39,0.37,0.34,0.46,0.38,0.38,0.41,0.37,0.37,0.37,0.37,0.42,0.41,0.36,0.33,0.38,0.0,0.36,0.34,0.0,0.3,0.35,0.36,0.3,0.42,0.3,0.29,0.0,0.36,0.46,0.33,0.0,0.0,0.0,0.0,88.58
