,JNJ,JPM,NESN.SW,PG,BAC,INTC,PFE,NOVN.SW,KO,CSCO,MRK,7203.T,TXN,AZN.L,NEE,SAP.DE,C,RY.TO,SIE.DE,MS,MMM,SAN.PA,TD.TO,CVS,BHP.AX,OR.PA,ALV.DE,LMT,BATS.L,MDLZ,RIO.L,ADP,SU.PA,IBE.MC,PNC,BNS.TO,USB,DPW.DE,TFC,MMC,APD,BHP.L,ETN,DG.PA,BMO.TO,BX,9432.T,EMR,ABBN.SW,ZURN.SW,PGR,CS.PA,7267.T,6501.T,TRP.TO,AAL.L,GD,BN.PA,CM.TO,9433.T,EXC,GIVN.SW,CNQ.TO,AEP,SRE,8316.T,8001.T,XEL,CRH.L,INVE B.ST,MET,IFF,MQG.AX,GIS,PAYX,PRU,WOW.AX,BK,ROK,MUV2.DE,TRV,MFC.TO,RIO.AX,ADM,FMG.AX,CMI,DFS,3382.T,VNA.DE,8058.T,ALL,FERG.L,FAST,HOLN.SW,AFL,PEG,8031.T,KNEBV.HE,O39.SI,8411.T,WEC,NUE,SAND.ST,LYB,ES,SLF.TO,AHT.L,KR,HSY,MG.TO,VIAC,GMG.AX,STT,FITB,SYF,IP,U11.SI,TSCO.L,RSG,NA.TO,DTE,RWE.DE,BA.L,ORA.PA,PPL,TSN,AEE,1.HK,GRMN,RCI.B.TO,ETR,AKZA.AS,NTRS,2502.T,HIG,ESSITY B.ST,FTS.TO,FRE.DE,AV.L,ARE,LGEN.L,16.HK,KNIN.SW,AMCR,DWNI.DE,EXR,2.HK,2914.T,HEN3.DE,CMS,2503.T,RF,OMC,CE,ESS,IFC.TO,7269.T,PAH3.DE,KEY,CFG,COL.AX,SGRO.L,6857.T,CAG,EMN,ALLY,MTB,1925.T,SHL.AX,CINF,LNT,SK3.IR,4578.T,SJM,4507.T,BXP,EVRG,8591.T,III.L,8002.T,PFG,1113.HK,SJR.B.TO,MRU.TO,HRL,HAS,8750.T,PSN.L,BNZL.L,HBAN,MNDI.L,5020.T,PKG,ATO,SNA,SRG.MI,3407.T,1COV.DE,EMA.TO,NN.AS,TRN.MI,8951.T,KESKOB.HE,RO.SW,EN.PA,FORTUM.HE,ROG.SW,ULVR.L,TTE.PA,GILD,SO,7974.T,4502.T,AIG,DOW,NEM,TROW,PHIA.AS,EOG,FGXXX,WBA,AD.AS,SGO.PA,8766.T,AVB,DB1.DE,4503.T,GLW,ED,BBY,5108.T,SSE.L,G.MI,UPM.HE,HPE,GPC,6502.T,FME.DE,CAH,8725.T,NWG.L,n/a,8630.T,SCMN.SW,9101.T,5713.T,WHR,FNF,SUM
10/19/2021,3.23,3.78,2.53,2.68,2.62,1.67,1.79,1.49,1.63,1.67,1.52,1.52,1.37,0.0,1.24,1.13,1.13,1.15,1.02,1.15,0.8,0.81,0.96,0.85,0.0,0.69,0.72,0.66,0.63,0.65,0.59,0.69,0.69,0.53,0.66,0.58,0.63,0.47,0.62,0.62,0.49,0.0,0.49,0.44,0.52,0.63,0.48,0.44,0.43,0.49,0.4,0.48,0.38,0.43,0.0,0.36,0.39,0.34,0.41,0.39,0.0,0.26,0.38,0.32,0.31,0.34,0.33,0.27,0.28,0.0,0.34,0.0,0.36,0.29,0.29,0.33,0.29,0.36,0.28,0.3,0.3,0.0,0.21,0.28,0.16,0.27,0.3,0.25,0.27,0.34,0.31,0.25,0.24,0.18,0.27,0.24,0.26,0.0,0.27,0.0,0.22,0.23,0.2,0.2,0.23,0.25,0.0,0.21,0.2,0.19,0.18,0.22,0.23,0.24,0.22,0.17,0.24,0.22,0.2,0.21,0.17,0.17,0.2,0.17,0.0,0.18,0.17,0.0,0.18,0.13,0.16,0.14,0.18,0.16,0.2,0.0,0.16,0.14,0.16,0.23,0.18,0.14,0.13,0.14,0.13,0.19,0.14,0.17,0.12,0.13,0.0,0.16,0.13,0.14,0.0,0.16,0.14,0.12,0.17,0.16,0.13,0.16,0.12,0.12,0.11,0.16,0.15,0.15,0.11,0.14,0.0,0.0,0.13,0.0,0.16,0.13,0.11,0.18,0.13,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,1.05,1.05,0.67,0.51,0.42,0.35,0.39,0.34,0.36,0.34,0.31,0.4,0.0,0.28,0.26,0.26,0.26,0.25,0.24,0.24,0.23,0.2,0.2,0.2,0.18,0.19,0.14,0.15,0.14,0.13,0.11,0.0,0.12,0.13,0.0,0.11,0.12,0.0,0.0,0.0,0.0,89.82
10/20/2021,3.23,3.83,2.52,2.67,2.68,1.67,1.77,1.49,1.62,1.65,1.51,1.51,1.37,0.0,1.23,1.14,1.15,1.15,1.01,1.15,0.8,0.81,0.97,0.86,0.0,0.69,0.73,0.66,0.63,0.64,0.58,0.7,0.69,0.52,0.64,0.58,0.62,0.46,0.63,0.62,0.49,0.0,0.49,0.44,0.53,0.64,0.49,0.44,0.43,0.49,0.4,0.48,0.38,0.44,0.0,0.36,0.4,0.34,0.41,0.39,0.0,0.26,0.38,0.32,0.31,0.34,0.33,0.27,0.28,0.0,0.34,0.0,0.37,0.29,0.29,0.33,0.29,0.36,0.28,0.3,0.3,0.0,0.21,0.27,0.16,0.26,0.3,0.25,0.27,0.35,0.31,0.25,0.24,0.18,0.27,0.24,0.26,0.0,0.27,0.0,0.22,0.23,0.2,0.2,0.23,0.25,0.0,0.2,0.2,0.19,0.17,0.21,0.23,0.23,0.22,0.16,0.24,0.22,0.2,0.21,0.17,0.18,0.2,0.17,0.0,0.18,0.17,0.0,0.18,0.13,0.16,0.14,0.18,0.15,0.2,0.0,0.16,0.14,0.16,0.23,0.18,0.14,0.13,0.14,0.13,0.18,0.14,0.17,0.12,0.13,0.0,0.16,0.12,0.14,0.0,0.16,0.14,0.12,0.17,0.16,0.13,0.16,0.12,0.12,0.11,0.16,0.15,0.15,0.11,0.14,0.0,0.0,0.13,0.0,0.16,0.13,0.11,0.18,0.14,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.04,1.06,0.66,0.51,0.41,0.34,0.39,0.34,0.35,0.34,0.31,0.4,0.0,0.27,0.26,0.26,0.26,0.25,0.24,0.25,0.23,0.2,0.2,0.2,0.18,0.19,0.14,0.15,0.14,0.14,0.11,0.0,0.12,0.13,0.0,0.11,0.11,0.0,0.0,0.0,0.0,89.79
10/21/2021,3.22,3.84,2.53,2.64,2.68,1.68,1.77,1.48,1.6,1.65,1.49,1.55,1.38,0.0,1.23,1.13,1.14,1.16,1.01,1.15,0.81,0.8,0.98,0.85,0.0,0.68,0.73,0.66,0.63,0.64,0.58,0.7,0.68,0.51,0.65,0.59,0.63,0.47,0.63,0.63,0.49,0.0,0.49,0.44,0.53,0.64,0.48,0.44,0.43,0.48,0.4,0.48,0.39,0.44,0.0,0.35,0.39,0.34,0.41,0.39,0.0,0.27,0.38,0.32,0.31,0.34,0.33,0.26,0.28,0.0,0.34,0.0,0.37,0.29,0.29,0.33,0.29,0.37,0.28,0.3,0.3,0.0,0.21,0.27,0.16,0.26,0.3,0.25,0.27,0.35,0.31,0.25,0.24,0.18,0.27,0.24,0.27,0.0,0.27,0.0,0.21,0.23,0.2,0.2,0.23,0.25,0.0,0.21,0.2,0.18,0.17,0.21,0.24,0.24,0.23,0.16,0.24,0.22,0.2,0.21,0.17,0.18,0.2,0.17,0.0,0.18,0.17,0.0,0.18,0.13,0.16,0.14,0.18,0.15,0.2,0.0,0.16,0.14,0.16,0.24,0.17,0.14,0.13,0.14,0.13,0.19,0.14,0.17,0.12,0.13,0.0,0.17,0.12,0.14,0.0,0.16,0.14,0.12,0.17,0.16,0.13,0.16,0.12,0.12,0.11,0.16,0.15,0.15,0.11,0.14,0.0,0.0,0.13,0.0,0.16,0.13,0.11,0.18,0.13,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,1.04,1.06,0.64,0.51,0.41,0.34,0.39,0.34,0.35,0.34,0.3,0.4,0.0,0.27,0.26,0.26,0.27,0.25,0.24,0.24,0.23,0.2,0.2,0.2,0.18,0.19,0.14,0.15,0.14,0.14,0.11,0.0,0.12,0.13,0.0,0.11,0.11,0.0,0.0,0.0,0.0,89.8
10/22/2021,3.27,3.86,2.48,2.59,2.68,1.69,1.79,1.49,1.6,1.66,1.53,1.53,1.4,0.0,1.23,1.12,1.14,1.16,1.01,1.14,0.8,0.8,0.99,0.85,0.0,0.68,0.73,0.67,0.63,0.64,0.58,0.7,0.68,0.53,0.66,0.59,0.63,0.47,0.64,0.63,0.49,0.0,0.49,0.44,0.53,0.65,0.48,0.44,0.43,0.49,0.41,0.48,0.38,0.44,0.0,0.35,0.4,0.33,0.41,0.38,0.0,0.27,0.38,0.32,0.31,0.34,0.33,0.26,0.28,0.0,0.34,0.0,0.38,0.29,0.3,0.33,0.29,0.37,0.28,0.31,0.3,0.0,0.21,0.27,0.16,0.27,0.3,0.25,0.27,0.34,0.3,0.25,0.24,0.18,0.27,0.24,0.26,0.0,0.27,0.0,0.22,0.23,0.2,0.2,0.23,0.25,0.0,0.2,0.2,0.18,0.17,0.22,0.24,0.24,0.23,0.16,0.24,0.22,0.2,0.21,0.17,0.18,0.2,0.17,0.0,0.18,0.17,0.0,0.18,0.13,0.16,0.14,0.18,0.15,0.2,0.0,0.16,0.14,0.16,0.23,0.17,0.14,0.13,0.14,0.13,0.18,0.14,0.16,0.12,0.13,0.0,0.17,0.12,0.14,0.0,0.15,0.14,0.12,0.17,0.16,0.13,0.16,0.13,0.12,0.11,0.16,0.15,0.15,0.11,0.14,0.0,0.0,0.13,0.0,0.16,0.13,0.11,0.18,0.13,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.02,1.07,0.65,0.51,0.42,0.34,0.39,0.34,0.35,0.34,0.31,0.4,0.0,0.26,0.26,0.26,0.26,0.24,0.24,0.24,0.22,0.2,0.2,0.2,0.18,0.19,0.14,0.16,0.14,0.13,0.11,0.0,0.12,0.13,0.0,0.11,0.11,0.0,0.0,0.0,0.0,89.82
10/25/2021,3.25,3.89,2.53,2.58,2.69,1.69,1.81,1.5,1.6,1.66,1.55,1.52,1.39,0.0,1.25,1.11,1.13,1.16,1.01,1.12,0.8,0.81,0.99,0.86,0.0,0.67,0.73,0.66,0.63,0.64,0.56,0.69,0.67,0.53,0.68,0.59,0.64,0.46,0.65,0.63,0.49,0.0,0.49,0.44,0.53,0.66,0.48,0.44,0.43,0.49,0.41,0.48,0.38,0.44,0.0,0.35,0.39,0.33,0.41,0.38,0.0,0.26,0.38,0.32,0.31,0.34,0.33,0.26,0.28,0.0,0.34,0.0,0.39,0.29,0.29,0.34,0.29,0.37,0.28,0.31,0.3,0.0,0.21,0.27,0.16,0.27,0.31,0.24,0.27,0.33,0.31,0.25,0.24,0.18,0.27,0.24,0.26,0.0,0.27,0.0,0.22,0.23,0.2,0.2,0.23,0.25,0.0,0.2,0.19,0.18,0.17,0.22,0.25,0.24,0.23,0.16,0.24,0.22,0.2,0.21,0.17,0.18,0.2,0.17,0.0,0.18,0.17,0.0,0.18,0.13,0.16,0.14,0.18,0.15,0.2,0.0,0.16,0.14,0.16,0.24,0.17,0.14,0.13,0.14,0.13,0.18,0.14,0.16,0.12,0.13,0.0,0.17,0.12,0.14,0.0,0.15,0.14,0.11,0.17,0.16,0.13,0.16,0.12,0.12,0.11,0.16,0.15,0.15,0.0,0.14,0.0,0.0,0.12,0.0,0.16,0.13,0.11,0.18,0.13,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,1.02,1.06,0.64,0.51,0.4,0.34,0.39,0.34,0.35,0.34,0.32,0.41,0.0,0.26,0.26,0.26,0.26,0.25,0.23,0.24,0.23,0.2,0.2,0.19,0.18,0.19,0.14,0.16,0.14,0.13,0.11,0.11,0.12,0.13,0.0,0.11,0.11,0.0,0.0,0.0,0.0,89.82
10/26/2021,3.25,3.87,2.56,2.56,2.69,1.71,1.81,1.5,1.6,1.65,1.56,1.5,1.41,0.0,1.26,1.07,1.11,1.17,0.99,1.12,0.8,0.81,0.99,0.87,0.0,0.69,0.73,0.67,0.63,0.64,0.53,0.7,0.67,0.53,0.68,0.59,0.64,0.46,0.65,0.64,0.49,0.0,0.49,0.44,0.53,0.68,0.48,0.44,0.41,0.49,0.42,0.47,0.38,0.44,0.0,0.34,0.39,0.33,0.41,0.39,0.0,0.27,0.38,0.32,0.31,0.34,0.32,0.26,0.28,0.0,0.34,0.0,0.39,0.29,0.3,0.34,0.28,0.38,0.28,0.31,0.31,0.0,0.2,0.27,0.16,0.27,0.29,0.25,0.27,0.33,0.3,0.25,0.24,0.18,0.27,0.24,0.26,0.0,0.27,0.0,0.22,0.23,0.2,0.19,0.23,0.25,0.0,0.2,0.2,0.18,0.17,0.22,0.24,0.24,0.22,0.16,0.24,0.22,0.2,0.21,0.17,0.18,0.2,0.17,0.0,0.18,0.17,0.0,0.19,0.13,0.16,0.14,0.18,0.15,0.2,0.0,0.16,0.14,0.16,0.24,0.18,0.14,0.13,0.14,0.13,0.19,0.14,0.16,0.12,0.13,0.0,0.17,0.12,0.14,0.0,0.16,0.14,0.12,0.17,0.16,0.13,0.16,0.12,0.12,0.11,0.16,0.15,0.15,0.11,0.14,0.0,0.0,0.12,0.0,0.16,0.13,0.11,0.18,0.14,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.04,1.05,0.65,0.51,0.4,0.34,0.39,0.34,0.35,0.34,0.33,0.4,0.0,0.27,0.26,0.25,0.26,0.25,0.23,0.24,0.23,0.2,0.21,0.19,0.18,0.19,0.14,0.16,0.15,0.13,0.11,0.0,0.12,0.13,0.0,0.11,0.11,0.0,0.0,0.0,0.0,89.91
10/27/2021,3.25,3.87,2.56,2.56,2.69,1.71,1.81,1.5,1.6,1.65,1.56,1.5,1.41,0.0,1.26,1.07,1.11,1.17,0.99,1.12,0.8,0.81,0.99,0.87,0.0,0.69,0.73,0.67,0.63,0.64,0.53,0.7,0.67,0.53,0.68,0.59,0.64,0.46,0.65,0.64,0.49,0.0,0.49,0.44,0.53,0.68,0.48,0.44,0.41,0.49,0.42,0.47,0.38,0.44,0.0,0.34,0.39,0.33,0.41,0.39,0.0,0.27,0.38,0.32,0.31,0.34,0.32,0.26,0.28,0.0,0.34,0.0,0.39,0.29,0.3,0.34,0.28,0.38,0.28,0.31,0.31,0.0,0.2,0.27,0.16,0.27,0.29,0.25,0.27,0.33,0.3,0.25,0.24,0.18,0.27,0.24,0.26,0.0,0.27,0.0,0.22,0.23,0.2,0.19,0.23,0.25,0.0,0.2,0.2,0.18,0.17,0.22,0.24,0.24,0.22,0.16,0.24,0.22,0.2,0.21,0.17,0.18,0.2,0.17,0.0,0.18,0.17,0.0,0.19,0.13,0.16,0.14,0.18,0.15,0.2,0.0,0.16,0.14,0.16,0.24,0.18,0.14,0.13,0.14,0.13,0.19,0.14,0.16,0.12,0.13,0.0,0.17,0.12,0.14,0.0,0.16,0.14,0.12,0.17,0.16,0.13,0.16,0.12,0.12,0.11,0.16,0.15,0.15,0.11,0.14,0.0,0.0,0.12,0.0,0.16,0.13,0.11,0.18,0.14,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.04,1.05,0.65,0.51,0.4,0.34,0.39,0.34,0.35,0.34,0.33,0.4,0.0,0.27,0.26,0.25,0.26,0.25,0.23,0.24,0.23,0.2,0.21,0.19,0.18,0.19,0.14,0.16,0.15,0.13,0.11,0.0,0.12,0.13,0.0,0.11,0.11,0.0,0.0,0.0,0.0,89.91
10/28/2021,3.25,3.91,2.57,2.58,2.72,1.51,1.82,1.5,1.6,1.63,1.55,1.5,1.39,0.0,1.26,1.08,1.13,1.17,1.0,1.14,0.79,0.82,0.99,0.87,0.0,0.72,0.73,0.67,0.63,0.64,0.53,0.71,0.67,0.53,0.69,0.59,0.64,0.47,0.65,0.65,0.49,0.0,0.49,0.44,0.53,0.71,0.48,0.44,0.41,0.49,0.42,0.48,0.38,0.44,0.0,0.34,0.4,0.33,0.41,0.39,0.0,0.27,0.38,0.32,0.31,0.34,0.32,0.26,0.28,0.0,0.34,0.0,0.39,0.29,0.3,0.34,0.29,0.38,0.28,0.3,0.31,0.0,0.2,0.28,0.16,0.27,0.29,0.25,0.27,0.33,0.31,0.25,0.24,0.18,0.27,0.24,0.26,0.0,0.27,0.0,0.22,0.23,0.21,0.2,0.23,0.25,0.0,0.21,0.2,0.17,0.16,0.23,0.25,0.24,0.22,0.16,0.24,0.22,0.21,0.21,0.17,0.18,0.2,0.17,0.0,0.18,0.17,0.0,0.19,0.13,0.16,0.14,0.18,0.15,0.2,0.0,0.16,0.14,0.16,0.24,0.18,0.15,0.13,0.14,0.13,0.19,0.14,0.16,0.12,0.13,0.0,0.17,0.11,0.14,0.0,0.16,0.14,0.12,0.18,0.16,0.13,0.16,0.12,0.12,0.11,0.15,0.15,0.15,0.11,0.14,0.0,0.0,0.12,0.0,0.16,0.13,0.11,0.18,0.13,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,1.04,1.04,0.65,0.5,0.4,0.34,0.4,0.33,0.35,0.35,0.33,0.4,0.11,0.27,0.26,0.25,0.26,0.25,0.23,0.24,0.23,0.2,0.21,0.19,0.18,0.19,0.14,0.16,0.14,0.13,0.0,0.11,0.12,0.13,0.0,0.11,0.12,0.0,0.0,0.0,0.0,89.98000000000002
10/29/2021,3.27,3.9,2.55,2.59,2.72,1.51,1.83,1.49,1.6,1.63,1.57,1.47,1.4,0.0,1.26,1.11,1.12,1.16,0.99,1.14,0.8,0.82,0.99,0.87,0.0,0.71,0.72,0.67,0.62,0.64,0.54,0.71,0.66,0.52,0.69,0.6,0.64,0.46,0.65,0.65,0.49,0.0,0.49,0.44,0.54,0.72,0.48,0.44,0.41,0.49,0.42,0.48,0.37,0.44,0.0,0.35,0.39,0.33,0.41,0.38,0.0,0.27,0.38,0.32,0.31,0.34,0.32,0.26,0.28,0.0,0.34,0.0,0.39,0.29,0.3,0.34,0.29,0.38,0.28,0.3,0.31,0.0,0.2,0.28,0.16,0.27,0.29,0.25,0.27,0.33,0.31,0.25,0.24,0.18,0.27,0.24,0.26,0.0,0.27,0.0,0.22,0.25,0.21,0.2,0.23,0.25,0.0,0.21,0.19,0.17,0.17,0.23,0.24,0.24,0.21,0.16,0.24,0.22,0.2,0.21,0.17,0.18,0.19,0.17,0.0,0.19,0.17,0.0,0.19,0.12,0.16,0.14,0.18,0.14,0.2,0.0,0.16,0.14,0.16,0.24,0.18,0.14,0.13,0.14,0.13,0.19,0.14,0.16,0.12,0.13,0.0,0.18,0.11,0.14,0.0,0.16,0.14,0.12,0.18,0.16,0.13,0.16,0.12,0.12,0.11,0.15,0.15,0.15,0.11,0.14,0.0,0.0,0.12,0.0,0.16,0.13,0.11,0.18,0.14,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,1.04,1.04,0.65,0.5,0.39,0.34,0.4,0.33,0.36,0.35,0.33,0.41,0.11,0.27,0.26,0.25,0.26,0.25,0.23,0.24,0.23,0.2,0.21,0.19,0.18,0.19,0.14,0.16,0.14,0.13,0.11,0.0,0.12,0.13,0.0,0.11,0.12,0.0,0.0,0.0,0.0,89.93
11/01/2021,3.28,3.85,2.6,2.62,2.71,1.47,1.83,1.48,1.64,1.67,1.57,1.52,1.32,0.0,1.28,1.12,1.12,1.16,1.01,1.15,0.79,0.82,1.0,0.88,0.0,0.72,0.74,0.59,0.63,0.65,0.53,0.73,0.69,0.55,0.68,0.6,0.62,0.47,0.64,0.64,0.5,0.0,0.49,0.45,0.54,0.7,0.5,0.44,0.42,0.51,0.42,0.49,0.37,0.44,0.0,0.34,0.39,0.33,0.42,0.38,0.0,0.27,0.37,0.32,0.31,0.34,0.32,0.26,0.29,0.0,0.34,0.0,0.4,0.29,0.3,0.33,0.28,0.37,0.28,0.32,0.31,0.0,0.2,0.27,0.16,0.26,0.27,0.25,0.27,0.34,0.3,0.26,0.24,0.18,0.27,0.25,0.27,0.0,0.27,0.0,0.22,0.24,0.2,0.19,0.23,0.25,0.0,0.21,0.2,0.17,0.16,0.23,0.24,0.23,0.21,0.15,0.24,0.22,0.2,0.21,0.17,0.19,0.19,0.17,0.0,0.18,0.17,0.0,0.17,0.13,0.16,0.15,0.18,0.15,0.2,0.0,0.16,0.14,0.16,0.24,0.18,0.14,0.13,0.14,0.12,0.19,0.14,0.16,0.12,0.13,0.0,0.17,0.11,0.14,0.0,0.16,0.14,0.13,0.17,0.15,0.13,0.16,0.13,0.12,0.11,0.14,0.14,0.15,0.11,0.14,0.0,0.0,0.12,0.0,0.16,0.13,0.11,0.18,0.14,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,1.04,1.03,0.65,0.5,0.39,0.34,0.39,0.32,0.36,0.34,0.33,0.41,0.12,0.26,0.26,0.25,0.26,0.25,0.23,0.24,0.21,0.2,0.21,0.19,0.18,0.19,0.15,0.15,0.14,0.13,0.0,0.0,0.12,0.13,0.0,0.11,0.12,0.0,0.0,0.0,0.0,89.94
11/02/2021,3.23,3.88,2.63,2.61,2.74,1.47,1.82,1.49,1.65,1.66,1.66,1.51,1.31,0.0,1.29,1.13,1.12,1.15,1.0,1.14,0.79,0.83,1.0,0.88,0.0,0.73,0.74,0.59,0.63,0.65,0.53,0.72,0.7,0.56,0.68,0.6,0.62,0.47,0.65,0.64,0.5,0.0,0.5,0.44,0.55,0.71,0.49,0.44,0.41,0.5,0.42,0.49,0.37,0.43,0.0,0.34,0.38,0.33,0.41,0.38,0.0,0.27,0.38,0.32,0.31,0.33,0.32,0.26,0.29,0.0,0.34,0.0,0.39,0.29,0.3,0.33,0.28,0.38,0.28,0.31,0.31,0.0,0.2,0.27,0.16,0.27,0.26,0.25,0.27,0.33,0.3,0.26,0.24,0.18,0.26,0.25,0.26,0.0,0.27,0.0,0.22,0.24,0.2,0.19,0.23,0.25,0.0,0.21,0.19,0.17,0.16,0.23,0.24,0.23,0.21,0.15,0.24,0.22,0.2,0.21,0.17,0.19,0.19,0.17,0.0,0.18,0.17,0.0,0.16,0.12,0.16,0.15,0.18,0.15,0.2,0.0,0.16,0.14,0.16,0.24,0.18,0.14,0.13,0.14,0.11,0.19,0.14,0.16,0.12,0.13,0.0,0.17,0.11,0.14,0.0,0.16,0.14,0.12,0.17,0.15,0.13,0.16,0.13,0.12,0.11,0.14,0.14,0.15,0.11,0.15,0.11,0.0,0.12,0.0,0.15,0.13,0.11,0.18,0.14,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.05,1.03,0.65,0.5,0.4,0.33,0.4,0.32,0.34,0.36,0.33,0.41,0.0,0.26,0.26,0.26,0.26,0.25,0.23,0.24,0.21,0.2,0.21,0.19,0.19,0.19,0.14,0.15,0.14,0.13,0.0,0.0,0.12,0.13,0.0,0.11,0.11,0.0,0.0,0.0,0.0,89.94999999999999
11/03/2021,3.23,3.88,2.63,2.61,2.74,1.47,1.82,1.49,1.65,1.66,1.66,1.51,1.31,0.0,1.29,1.13,1.12,1.15,1.0,1.14,0.79,0.83,1.0,0.88,0.0,0.73,0.74,0.59,0.63,0.65,0.53,0.72,0.7,0.56,0.68,0.6,0.62,0.47,0.65,0.64,0.5,0.0,0.5,0.44,0.55,0.71,0.49,0.44,0.41,0.5,0.42,0.49,0.37,0.43,0.0,0.34,0.38,0.33,0.41,0.38,0.0,0.27,0.38,0.32,0.31,0.33,0.32,0.26,0.29,0.0,0.34,0.0,0.39,0.29,0.3,0.33,0.28,0.38,0.28,0.31,0.31,0.0,0.2,0.27,0.16,0.27,0.26,0.25,0.27,0.33,0.3,0.26,0.24,0.18,0.26,0.25,0.26,0.0,0.27,0.0,0.22,0.24,0.2,0.19,0.23,0.25,0.0,0.21,0.19,0.17,0.16,0.23,0.24,0.23,0.21,0.15,0.24,0.22,0.2,0.21,0.17,0.19,0.19,0.17,0.0,0.18,0.17,0.0,0.16,0.12,0.16,0.15,0.18,0.15,0.2,0.0,0.16,0.14,0.16,0.24,0.18,0.14,0.13,0.14,0.11,0.19,0.14,0.16,0.12,0.13,0.0,0.17,0.11,0.14,0.0,0.16,0.14,0.12,0.17,0.15,0.13,0.16,0.13,0.12,0.11,0.14,0.14,0.15,0.11,0.15,0.11,0.0,0.12,0.0,0.15,0.13,0.11,0.18,0.14,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.05,1.03,0.65,0.5,0.4,0.33,0.4,0.32,0.34,0.36,0.33,0.41,0.0,0.26,0.26,0.26,0.26,0.25,0.23,0.24,0.21,0.2,0.21,0.19,0.19,0.19,0.14,0.15,0.14,0.13,0.0,0.0,0.12,0.13,0.0,0.11,0.11,0.0,0.0,0.0,0.0,89.94999999999999
