,NARI,AMKR,MRVI,SWI,UI,PGNY,TTEC,EBS,ALRM,SAGE,QLYS,INNV,SPSC,NSIT,PCRX,CORT,FLGT,CRSR,SLGN,FORM,TNET,APPF,AQUA,UCTT,AJRD,TROX,NGVT,SUPN,NSP,ATKR,ADUS,ONTF,INVA,ACMR,FIX,LMAT,NRC,PNTG,JYNT,SLP,BCC,EXPI,PLUS,GMS,AAWW,MGRC,ARRY,IIPR,HYLN,LESL,ATRS,SAFE,PRIM,NSA,MYRG,MITK,NVEE,WWE,LGIH,ACI,PGTI,MRTN,CARG,ASO,CPRX,ZYXI,EPRT,OLO,SSTK,ERII,STMP,MDC,MTH,IBP,NSSC,LCII,ROAD,IESC,SKY,UPST,SSTI,REYN,SNBR,CTRE,RVLV,IRBT,USLM,HEAR,CACC,BOOT,MAX,CELH,XPEL,BIG,HWKN,CCS,CVCO,DEA,FIZZ,PATK,MHO,DSP,MBUU,MED,UMBF,GO,HASI,ESGR,INS,HLI,SFM,LORL,PFSI,KNSL,COKE,FLWS,MCY,SFBS,GRBK,ABCB,FHI,LOVE,HLNE,VIRT,WD,HZO,JOUT,SLQT,AEL,HTH,VGR,CRMT,FOCS,AX,SI,RKT,LOB,SPWH,TTCF,FBC,RILY,POSH,SCPL,PLMR,NMIH,WMK,JOAN,PJT,CRCT,BRBR,CASH,EHTH,STC,ONEW,TBBK,ENVA,SAFT,FBNC,NBHC,MBIN,SGC,COWN,VITL,STEP,FFWM,PUBM,KRNY,PFBC,BY,Invesco Liquid Assets Portfoilio Shares-Fund 1913,ALTA,FBMS,QCRH,NCBS,CAC,ATLC,WTRH,HIFS,LAKE,BFC,VCTR,ALRS,MCB,WSBF,MVBF,AMAL,BFST,IBCP,BWB,RBNC,FMNB,CCBG,GNTY,EBTC,SMBC,STXB,RRBI,SMBK,FCBP,CCB,ITIC,NABL WI,ANSGR.IS,IPO-ROF.L,NABL,603613.SS,n/a,IS,FIGS,DV,DOCS,SQSP,LZ,TSP,PRVA,DOMO,AOSL,PCH,KE,ZIP,PAY,QNST,AOUT,HBNC,BRMK,SWIEUR,DNLI,TWKS,ENSG,CMC,PLXS,HI,MRCY,SGH,SCHN,CLFD,OLPX,VIVO,FTDR,SMLR,WGO,MC,LAND,KMPR,ACT,HLLY,TRNS,THRY,RLGT,CENTA,MCFT,AGFY,HONE,IMKTA,DX,BRDG,DOUG,SUM
11/11/2021,2.17,2.42,1.8,1.11,2.73,2.97,1.96,0.92,1.86,1.3,2.26,0.47,2.19,1.54,1.3,1.32,1.18,1.01,1.86,1.41,1.72,1.06,1.3,1.1,0.88,1.57,1.32,0.89,1.15,1.16,0.82,0.34,0.64,0.78,0.88,0.59,0.61,0.34,0.68,0.54,0.66,0.55,0.68,0.0,0.61,0.47,0.68,0.56,0.38,0.45,0.32,0.33,0.38,0.46,0.47,0.33,0.42,0.21,0.34,0.64,0.33,0.35,0.29,0.44,0.32,0.25,0.29,0.35,0.46,0.31,0.0,0.37,0.43,0.4,0.37,0.39,0.38,0.27,0.44,1.04,0.19,0.25,0.21,0.17,0.32,0.26,0.32,0.19,0.42,0.36,0.0,0.32,0.2,0.18,0.33,0.24,0.27,0.16,0.23,0.19,0.18,0.07,0.16,0.11,0.2,0.09,0.2,0.16,0.16,0.24,0.11,0.08,0.17,0.18,0.12,0.13,0.12,0.19,0.13,0.15,0.13,0.13,0.16,0.13,0.19,0.12,0.1,0.07,0.13,0.12,0.09,0.08,0.16,0.14,0.23,0.09,0.0,0.08,0.06,0.1,0.08,0.1,0.04,0.1,0.08,0.07,0.05,0.08,0.07,0.04,0.08,0.03,0.08,0.06,0.07,0.06,0.05,0.06,0.06,0.05,0.04,0.04,0.03,0.08,0.05,0.06,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.03,0.03,0.05,0.0,0.03,0.0,0.02,0.03,0.03,0.03,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,2.91,2.21,1.73,1.74,1.21,1.79,1.65,1.04,0.48,0.32,0.29,0.19,0.16,0.07,0.03,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.77
11/12/2021,2.16,2.39,1.8,1.11,2.75,2.89,1.98,0.94,1.83,1.27,2.27,0.48,2.18,1.53,1.3,1.33,1.16,1.0,1.89,1.41,1.71,1.04,1.33,1.11,0.86,1.52,1.28,0.9,1.15,1.18,0.84,0.35,0.65,0.78,0.88,0.58,0.62,0.35,0.71,0.55,0.67,0.55,0.68,0.0,0.6,0.47,0.67,0.56,0.37,0.46,0.33,0.33,0.35,0.46,0.46,0.33,0.41,0.2,0.35,0.64,0.33,0.35,0.29,0.45,0.32,0.24,0.29,0.34,0.46,0.32,0.0,0.37,0.45,0.4,0.34,0.39,0.37,0.27,0.44,0.98,0.19,0.25,0.22,0.17,0.33,0.26,0.32,0.19,0.41,0.37,0.0,0.31,0.21,0.18,0.33,0.25,0.28,0.16,0.24,0.19,0.18,0.07,0.16,0.11,0.2,0.09,0.2,0.16,0.16,0.24,0.11,0.08,0.17,0.18,0.12,0.13,0.12,0.18,0.14,0.15,0.13,0.13,0.16,0.13,0.19,0.13,0.1,0.07,0.13,0.12,0.1,0.09,0.16,0.14,0.22,0.09,0.0,0.08,0.06,0.1,0.08,0.1,0.04,0.1,0.08,0.07,0.05,0.08,0.08,0.04,0.08,0.03,0.08,0.06,0.07,0.06,0.05,0.06,0.06,0.05,0.04,0.04,0.03,0.08,0.05,0.07,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.03,0.03,0.06,0.0,0.03,0.0,0.02,0.03,0.02,0.03,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,2.92,2.25,1.86,1.6,1.19,1.81,1.63,1.05,0.48,0.32,0.29,0.19,0.16,0.07,0.03,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.76
11/15/2021,2.32,2.38,1.85,1.1,2.79,2.74,1.73,0.96,1.78,1.26,2.26,0.56,2.16,1.55,1.27,1.32,1.27,1.02,1.93,1.39,1.76,1.04,1.33,1.08,0.86,1.58,1.34,0.89,1.15,1.19,0.84,0.33,0.62,0.78,0.89,0.59,0.62,0.38,0.69,0.56,0.67,0.54,0.7,0.0,0.61,0.48,0.69,0.56,0.34,0.47,0.32,0.33,0.33,0.46,0.46,0.32,0.43,0.2,0.36,0.67,0.32,0.36,0.31,0.45,0.38,0.26,0.29,0.34,0.45,0.32,0.0,0.37,0.44,0.4,0.36,0.4,0.37,0.28,0.44,0.78,0.18,0.26,0.2,0.17,0.33,0.26,0.32,0.19,0.43,0.36,0.0,0.3,0.2,0.17,0.33,0.25,0.28,0.16,0.24,0.2,0.18,0.06,0.15,0.11,0.21,0.1,0.2,0.16,0.16,0.24,0.11,0.08,0.17,0.19,0.14,0.13,0.12,0.19,0.14,0.16,0.14,0.13,0.16,0.13,0.19,0.13,0.1,0.07,0.14,0.12,0.1,0.09,0.17,0.14,0.22,0.09,0.0,0.08,0.06,0.1,0.09,0.08,0.04,0.1,0.07,0.07,0.05,0.08,0.06,0.04,0.08,0.03,0.08,0.06,0.07,0.06,0.05,0.06,0.06,0.06,0.04,0.04,0.03,0.09,0.05,0.08,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.03,0.03,0.06,0.0,0.03,0.0,0.02,0.03,0.03,0.03,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,2.5,2.3,1.89,1.7,0.97,1.83,1.7,1.03,0.51,0.31,0.28,0.2,0.17,0.07,0.03,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.66
11/16/2021,2.33,2.38,1.9,1.11,2.81,2.72,1.72,0.99,1.79,1.26,2.28,0.59,2.2,1.54,1.27,1.34,1.31,1.04,1.93,1.39,1.76,1.01,1.34,1.1,0.86,1.57,1.36,0.87,1.14,1.18,0.82,0.33,0.62,0.78,0.89,0.59,0.61,0.38,0.68,0.57,0.67,0.56,0.68,0.0,0.61,0.48,0.83,0.56,0.33,0.46,0.31,0.33,0.33,0.46,0.47,0.32,0.42,0.2,0.36,0.67,0.32,0.36,0.31,0.45,0.38,0.25,0.29,0.34,0.47,0.32,0.0,0.38,0.45,0.41,0.36,0.4,0.37,0.28,0.44,0.83,0.18,0.26,0.2,0.17,0.33,0.26,0.32,0.2,0.43,0.36,0.0,0.26,0.2,0.17,0.33,0.25,0.28,0.16,0.24,0.2,0.18,0.07,0.15,0.11,0.21,0.11,0.2,0.16,0.16,0.24,0.11,0.08,0.16,0.19,0.15,0.13,0.12,0.19,0.14,0.15,0.14,0.13,0.16,0.13,0.19,0.13,0.1,0.07,0.14,0.12,0.1,0.09,0.16,0.14,0.23,0.09,0.0,0.08,0.05,0.1,0.09,0.09,0.04,0.1,0.07,0.07,0.05,0.08,0.06,0.04,0.08,0.03,0.08,0.06,0.07,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.03,0.09,0.05,0.08,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.03,0.03,0.05,0.0,0.03,0.0,0.02,0.03,0.02,0.03,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.55,2.3,1.8,1.76,0.96,1.85,1.72,1.05,0.5,0.31,0.28,0.21,0.17,0.07,0.04,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.71
11/17/2021,2.33,2.38,1.9,1.11,2.81,2.72,1.72,0.99,1.79,1.26,2.28,0.59,2.2,1.54,1.27,1.34,1.31,1.04,1.93,1.39,1.76,1.01,1.34,1.1,0.86,1.57,1.36,0.87,1.14,1.18,0.82,0.33,0.62,0.78,0.89,0.59,0.61,0.38,0.68,0.57,0.67,0.56,0.68,0.0,0.61,0.48,0.83,0.56,0.33,0.46,0.31,0.33,0.33,0.46,0.47,0.32,0.42,0.2,0.36,0.67,0.32,0.36,0.31,0.45,0.38,0.25,0.29,0.34,0.47,0.32,0.0,0.38,0.45,0.41,0.36,0.4,0.37,0.28,0.44,0.83,0.18,0.26,0.2,0.17,0.33,0.26,0.32,0.2,0.43,0.36,0.0,0.26,0.2,0.17,0.33,0.25,0.28,0.16,0.24,0.2,0.18,0.07,0.15,0.11,0.21,0.11,0.2,0.16,0.16,0.24,0.11,0.08,0.16,0.19,0.15,0.13,0.12,0.19,0.14,0.15,0.14,0.13,0.16,0.13,0.19,0.13,0.1,0.07,0.14,0.12,0.1,0.09,0.16,0.14,0.23,0.09,0.0,0.08,0.05,0.1,0.09,0.09,0.04,0.1,0.07,0.07,0.05,0.08,0.06,0.04,0.08,0.03,0.08,0.06,0.07,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.03,0.09,0.05,0.08,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.03,0.03,0.05,0.0,0.03,0.0,0.02,0.03,0.02,0.03,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.55,2.3,1.8,1.76,0.96,1.85,1.72,1.05,0.5,0.31,0.28,0.21,0.17,0.07,0.04,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.71
11/18/2021,2.24,2.42,1.89,1.12,2.8,2.83,1.73,1.03,1.77,1.23,2.25,0.62,2.24,1.54,1.26,1.34,1.4,1.04,1.97,1.4,1.76,1.02,1.28,1.12,0.87,1.57,1.37,0.88,1.14,1.21,0.83,0.33,0.61,0.82,0.91,0.6,0.6,0.37,0.69,0.56,0.68,0.56,0.68,0.0,0.63,0.48,0.85,0.58,0.33,0.42,0.31,0.33,0.34,0.47,0.48,0.32,0.42,0.2,0.37,0.68,0.33,0.36,0.31,0.46,0.38,0.26,0.29,0.34,0.47,0.31,0.0,0.38,0.45,0.41,0.37,0.41,0.37,0.28,0.45,0.74,0.18,0.26,0.2,0.17,0.33,0.27,0.33,0.19,0.43,0.37,0.0,0.24,0.21,0.18,0.32,0.25,0.28,0.16,0.25,0.2,0.18,0.07,0.15,0.11,0.21,0.11,0.2,0.16,0.17,0.24,0.12,0.08,0.16,0.19,0.15,0.14,0.12,0.19,0.14,0.15,0.14,0.13,0.17,0.14,0.19,0.13,0.1,0.07,0.14,0.12,0.11,0.09,0.17,0.14,0.22,0.09,0.0,0.08,0.06,0.1,0.09,0.09,0.04,0.09,0.08,0.07,0.05,0.08,0.07,0.04,0.09,0.03,0.09,0.06,0.07,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.03,0.09,0.05,0.08,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.03,0.03,0.05,0.0,0.03,0.0,0.02,0.03,0.02,0.03,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,2.49,2.25,1.75,1.82,1.04,1.84,1.59,1.02,0.49,0.32,0.27,0.21,0.17,0.08,0.04,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.79
11/19/2021,2.26,2.48,1.88,1.09,2.79,2.89,1.71,1.1,1.78,1.23,2.29,0.61,2.26,1.54,1.27,1.36,1.4,1.04,1.97,1.41,1.76,1.04,1.38,1.13,0.87,1.53,1.29,0.91,1.14,1.2,0.82,0.33,0.61,0.79,0.91,0.58,0.59,0.35,0.69,0.58,0.68,0.55,0.67,0.0,0.63,0.48,0.83,0.57,0.32,0.43,0.3,0.33,0.34,0.46,0.49,0.31,0.42,0.2,0.37,0.65,0.33,0.36,0.31,0.46,0.37,0.26,0.29,0.34,0.47,0.31,0.0,0.38,0.46,0.42,0.37,0.4,0.36,0.28,0.46,0.74,0.18,0.26,0.2,0.17,0.34,0.27,0.33,0.19,0.42,0.39,0.0,0.24,0.22,0.18,0.32,0.26,0.28,0.16,0.24,0.2,0.18,0.07,0.15,0.11,0.21,0.11,0.2,0.16,0.17,0.24,0.12,0.08,0.16,0.19,0.15,0.13,0.12,0.18,0.14,0.15,0.14,0.13,0.16,0.14,0.19,0.13,0.1,0.07,0.14,0.12,0.1,0.09,0.16,0.14,0.21,0.09,0.0,0.08,0.05,0.1,0.09,0.09,0.03,0.09,0.08,0.07,0.05,0.08,0.06,0.04,0.08,0.03,0.08,0.06,0.07,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.03,0.08,0.05,0.07,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.03,0.03,0.05,0.0,0.03,0.0,0.02,0.03,0.02,0.03,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.03,2.64,2.49,2.2,1.66,1.84,1.02,1.85,1.64,1.05,0.5,0.32,0.26,0.21,0.17,0.07,0.04,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.67
11/22/2021,2.26,2.48,1.88,1.09,2.79,2.89,1.71,1.1,1.78,1.23,2.29,0.61,2.26,1.54,1.27,1.36,1.4,1.04,1.97,1.41,1.76,1.04,1.38,1.13,0.87,1.53,1.29,0.91,1.14,1.2,0.82,0.33,0.61,0.79,0.91,0.58,0.59,0.35,0.69,0.58,0.68,0.55,0.67,0.0,0.63,0.48,0.83,0.57,0.32,0.43,0.3,0.33,0.34,0.46,0.49,0.31,0.42,0.2,0.37,0.65,0.33,0.36,0.31,0.46,0.37,0.26,0.29,0.34,0.47,0.31,0.0,0.38,0.46,0.42,0.37,0.4,0.36,0.28,0.46,0.74,0.18,0.26,0.2,0.17,0.34,0.27,0.33,0.19,0.42,0.39,0.0,0.24,0.22,0.18,0.32,0.26,0.28,0.16,0.24,0.2,0.18,0.07,0.15,0.11,0.21,0.11,0.2,0.16,0.17,0.24,0.12,0.08,0.16,0.19,0.15,0.13,0.12,0.18,0.14,0.15,0.14,0.13,0.16,0.14,0.19,0.13,0.1,0.07,0.14,0.12,0.1,0.09,0.16,0.14,0.21,0.09,0.0,0.08,0.05,0.1,0.09,0.09,0.03,0.09,0.08,0.07,0.05,0.08,0.06,0.04,0.08,0.03,0.08,0.06,0.07,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.03,0.08,0.05,0.07,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.03,0.03,0.05,0.0,0.03,0.0,0.02,0.03,0.02,0.03,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.03,2.64,2.49,2.2,1.66,1.84,1.02,1.85,1.64,1.05,0.5,0.32,0.26,0.21,0.17,0.07,0.04,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.67
11/23/2021,2.26,2.48,1.88,1.09,2.79,2.89,1.71,1.1,1.78,1.23,2.29,0.61,2.26,1.54,1.27,1.36,1.4,1.04,1.97,1.41,1.76,1.04,1.38,1.13,0.87,1.53,1.29,0.91,1.14,1.2,0.82,0.33,0.61,0.79,0.91,0.58,0.59,0.35,0.69,0.58,0.68,0.55,0.67,0.0,0.63,0.48,0.83,0.57,0.32,0.43,0.3,0.33,0.34,0.46,0.49,0.31,0.42,0.2,0.37,0.65,0.33,0.36,0.31,0.46,0.37,0.26,0.29,0.34,0.47,0.31,0.0,0.38,0.46,0.42,0.37,0.4,0.36,0.28,0.46,0.74,0.18,0.26,0.2,0.17,0.34,0.27,0.33,0.19,0.42,0.39,0.0,0.24,0.22,0.18,0.32,0.26,0.28,0.16,0.24,0.2,0.18,0.07,0.15,0.11,0.21,0.11,0.2,0.16,0.17,0.24,0.12,0.08,0.16,0.19,0.15,0.13,0.12,0.18,0.14,0.15,0.14,0.13,0.16,0.14,0.19,0.13,0.1,0.07,0.14,0.12,0.1,0.09,0.16,0.14,0.21,0.09,0.0,0.08,0.05,0.1,0.09,0.09,0.03,0.09,0.08,0.07,0.05,0.08,0.06,0.04,0.08,0.03,0.08,0.06,0.07,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.03,0.08,0.05,0.07,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.03,0.03,0.05,0.0,0.03,0.0,0.02,0.03,0.02,0.03,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.03,2.64,2.49,2.2,1.66,1.84,1.02,1.85,1.64,1.05,0.5,0.32,0.26,0.21,0.17,0.07,0.04,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.67
11/24/2021,2.27,2.67,1.96,1.05,2.82,2.75,1.72,1.11,1.79,1.24,2.31,0.59,2.31,1.55,1.28,1.37,1.44,1.0,1.99,1.44,1.77,1.02,1.49,1.1,0.87,1.52,1.33,0.92,1.15,1.31,0.83,0.33,0.61,0.74,0.94,0.58,0.56,0.33,0.7,0.59,0.72,0.5,0.67,0.0,0.66,0.49,0.8,0.57,0.3,0.42,0.31,0.33,0.34,0.48,0.5,0.34,0.44,0.2,0.4,0.67,0.33,0.36,0.31,0.49,0.39,0.26,0.29,0.32,0.46,0.35,0.0,0.38,0.48,0.43,0.39,0.42,0.36,0.28,0.49,0.67,0.18,0.27,0.2,0.17,0.35,0.26,0.32,0.19,0.42,0.4,0.0,0.23,0.22,0.17,0.32,0.26,0.28,0.17,0.24,0.2,0.19,0.06,0.16,0.11,0.21,0.11,0.21,0.16,0.18,0.25,0.13,0.0,0.17,0.2,0.17,0.13,0.12,0.19,0.15,0.15,0.14,0.13,0.17,0.14,0.2,0.13,0.1,0.06,0.13,0.12,0.11,0.08,0.17,0.15,0.24,0.09,0.0,0.08,0.06,0.1,0.09,0.08,0.03,0.09,0.07,0.07,0.04,0.08,0.06,0.04,0.08,0.03,0.09,0.07,0.07,0.06,0.05,0.06,0.06,0.06,0.04,0.05,0.03,0.08,0.05,0.08,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.03,0.03,0.05,0.0,0.04,0.0,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.03,2.6,2.41,2.15,1.55,1.44,0.94,1.9,1.58,1.04,0.51,0.33,0.26,0.21,0.18,0.07,0.04,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.73
11/25/2021,2.27,2.67,1.96,1.05,2.82,2.75,1.72,1.11,1.79,1.24,2.31,0.59,2.31,1.55,1.28,1.37,1.44,1.0,1.99,1.44,1.77,1.02,1.49,1.1,0.87,1.52,1.33,0.92,1.15,1.31,0.83,0.33,0.61,0.74,0.94,0.58,0.56,0.33,0.7,0.59,0.72,0.5,0.67,0.0,0.66,0.49,0.8,0.57,0.3,0.42,0.31,0.33,0.34,0.48,0.5,0.34,0.44,0.2,0.4,0.67,0.33,0.36,0.31,0.49,0.39,0.26,0.29,0.32,0.46,0.35,0.0,0.38,0.48,0.43,0.39,0.42,0.36,0.28,0.49,0.67,0.18,0.27,0.2,0.17,0.35,0.26,0.32,0.19,0.42,0.4,0.0,0.23,0.22,0.17,0.32,0.26,0.28,0.17,0.24,0.2,0.19,0.06,0.16,0.11,0.21,0.11,0.21,0.16,0.18,0.25,0.13,0.0,0.17,0.2,0.17,0.13,0.12,0.19,0.15,0.15,0.14,0.13,0.17,0.14,0.2,0.13,0.1,0.06,0.13,0.12,0.11,0.08,0.17,0.15,0.24,0.09,0.0,0.08,0.06,0.1,0.09,0.08,0.03,0.09,0.07,0.07,0.04,0.08,0.06,0.04,0.08,0.03,0.09,0.07,0.07,0.06,0.05,0.06,0.06,0.06,0.04,0.05,0.03,0.08,0.05,0.08,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.03,0.03,0.05,0.0,0.04,0.0,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.03,2.6,2.41,2.15,1.55,1.44,0.94,1.9,1.58,1.04,0.51,0.33,0.26,0.21,0.18,0.07,0.04,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.73
11/26/2021,2.26,2.53,1.95,1.02,2.85,2.59,1.82,1.21,1.83,1.24,2.22,0.58,2.28,1.59,1.28,1.38,1.35,0.97,2.04,1.48,1.84,1.04,1.46,1.14,0.91,1.62,1.37,0.9,1.26,1.32,0.86,0.33,0.63,0.7,0.97,0.57,0.57,0.33,0.64,0.56,0.76,0.48,0.69,0.0,0.72,0.51,0.76,0.56,0.3,0.43,0.31,0.34,0.35,0.49,0.53,0.33,0.46,0.2,0.4,0.72,0.34,0.38,0.31,0.49,0.4,0.25,0.3,0.3,0.44,0.34,0.0,0.4,0.49,0.45,0.4,0.43,0.35,0.29,0.5,0.65,0.18,0.28,0.21,0.18,0.34,0.25,0.34,0.2,0.43,0.41,0.0,0.23,0.22,0.18,0.34,0.27,0.31,0.17,0.23,0.21,0.19,0.06,0.17,0.11,0.22,0.12,0.2,0.17,0.16,0.25,0.13,0.0,0.17,0.21,0.18,0.13,0.12,0.2,0.15,0.16,0.15,0.12,0.17,0.14,0.21,0.14,0.1,0.06,0.14,0.13,0.11,0.08,0.17,0.16,0.23,0.09,0.0,0.08,0.06,0.11,0.09,0.08,0.03,0.09,0.08,0.08,0.05,0.09,0.06,0.04,0.09,0.02,0.09,0.07,0.08,0.06,0.05,0.06,0.06,0.06,0.04,0.05,0.03,0.07,0.05,0.08,0.0,0.0,0.05,0.0,0.0,0.04,0.04,0.03,0.03,0.05,0.0,0.04,0.0,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,2.37,2.18,1.48,1.4,0.93,1.74,1.42,0.92,0.53,0.34,0.26,0.21,0.17,0.07,0.04,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8
