,AAPL,MSFT,GOOGL,AMZN,TGT,BRK.B,PWR,ORCL,JNJ,LOW,WMT,STX,TXN,HPQ,PM,INTC,ALL,CSCO,DHR,TSCO,EBAY,VZ,ACN,AMAT,T,FFIV,XOM,DE,PSA,CMCSA,WST,IBM,CMI,JCI,PYPL,AOS,A,MO,CAT,NTAP,MMM,AZO,NUE,NWSA,ANTM,EXPD,EL,GNRC,IDXX,ZBRA,LLY,KR,CVS,UPS,IP,JNPR,BLK,BWA,CBRE,TT,TROW,BK,JPM,HII,CERN,EVRG,LKQ,FOXA,ADBE,CTVA,CINF,AFL,ATVI,IRM,MAS,NEM,SJM,PGR,AVY,CTSH,WU,WFC,ED,BAH,SSNC,NKE,NVR,CVX,DISCA,EXR,GPC,LUMN,PHM,SNPS,RHI,SCCO,DLTR,BBY,ABT,WAT,ORLY,XRX,ALXN,INTU,LRCX,SNAP,COST,GRMN,NWL,UNM,MRK,HUBS,PKI,EOG,CAH,NOC,BEN,GD,LHX,PNR,PINS,ODFL,BIIB,QCOM,TRV,MHK,UNH,DGX,GILD,LEN,CB,EXC,ARNC,CDNS,CDW,IT,DG,JKHY,KSS,NRG,TEL,BX,WMB,UI,HOLX,KMI,AON,CMG,CNA,FE,HUM,POOL,SYF,IPG,HD,SQ,PPL,MAA,LH,KLAC,EPAM,CL,LNG,LNT,GIS,PNW,WY,DELL,COG,CFG,ETSY,SWKS,TSN,QRVO,Z,TER,CTXS,PEG,LB,AAP,EA,LDOS,MNST,TMO,MTCH,MTD,SMG,UHS,VST,PANW,GGG,DISH,CNC,ABMD,DHI,EMN,EQH,KEYS,MDB,ROL,SNA,US Dollar,AZN,Morgan Stanley Instl Lqudty Trs Instl,SHW,TSLA,BBWI WI,n/a,PFE,HCA,ETN,XYL,FB,MSI,YUM,RMD,SEE,STLD,MSCI,FTNT,CPT,MRNA,DOV,DPZ,PAYX,OMC,FTV,GWW,DVN,VIAC,MISXX,CTRA,NDAQ,VMW,RL,WHR,LII,NVDA,COF,MMC,ACI,PRU,L,LMT,DOW,TPR,ZTS,REGN,EMR,ROK,SWK,NLOK,REG,HSIC,TW,VICI,LYB,BMY,MASI,TXT,CARR,FDS,SUM
08/31/2021,4.09,3.94,3.68,2.01,1.32,1.53,1.08,1.47,1.05,0.96,0.67,0.75,0.81,0.75,0.8,0.74,0.85,1.01,0.86,0.72,0.72,0.69,0.92,0.77,0.63,0.68,0.88,0.6,0.64,0.63,0.74,0.6,0.5,0.65,0.0,0.6,0.68,0.62,0.27,0.62,0.57,0.7,1.0,0.27,0.54,0.53,0.49,0.31,0.45,0.53,0.55,0.86,0.5,0.39,0.53,0.52,0.43,0.43,0.74,0.45,0.45,0.53,0.0,0.47,0.44,0.55,0.48,0.46,0.49,0.39,0.49,0.48,0.14,0.48,0.47,0.4,0.42,0.25,0.49,0.49,0.41,0.49,0.44,0.4,0.43,0.31,0.39,0.37,0.22,0.58,0.36,0.34,0.38,0.37,0.43,0.17,0.33,0.34,0.0,0.55,0.44,0.34,0.0,0.38,0.0,0.17,0.51,0.58,0.3,0.31,0.31,0.37,0.37,0.26,0.27,0.3,0.31,0.31,0.31,0.58,0.0,0.33,0.29,0.29,0.0,0.29,0.28,0.31,0.29,0.3,0.24,0.3,0.0,0.29,0.55,0.58,0.32,0.27,0.28,0.28,0.29,0.59,0.23,0.24,0.29,0.22,0.24,0.29,0.23,0.24,0.21,0.25,0.19,0.51,0.23,0.0,0.24,0.51,0.25,0.26,0.52,0.0,0.24,0.25,0.23,0.2,0.24,0.22,0.2,0.22,0.19,0.21,0.23,0.2,0.0,0.19,0.18,0.22,0.0,0.2,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.19,0.19,0.0,0.0,0.18,0.15,0.0,0.17,0.0,0.17,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.25,0.0,0.39,0.36,0.34,0.32,0.31,0.27,0.26,0.26,0.25,0.24,0.24,0.24,0.23,0.2,0.2,0.19,0.18,0.14,0.14,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.52
09/01/2021,4.09,3.94,3.68,2.01,1.32,1.53,1.08,1.47,1.05,0.96,0.67,0.75,0.81,0.75,0.8,0.74,0.85,1.01,0.86,0.72,0.72,0.69,0.92,0.77,0.63,0.68,0.88,0.6,0.64,0.63,0.74,0.6,0.5,0.65,0.0,0.6,0.68,0.62,0.27,0.62,0.57,0.7,1.0,0.27,0.54,0.53,0.49,0.31,0.45,0.53,0.55,0.86,0.5,0.39,0.53,0.52,0.43,0.43,0.74,0.45,0.45,0.53,0.0,0.47,0.44,0.55,0.48,0.46,0.49,0.39,0.49,0.48,0.14,0.48,0.47,0.4,0.42,0.25,0.49,0.49,0.41,0.49,0.44,0.4,0.43,0.31,0.39,0.37,0.22,0.58,0.36,0.34,0.38,0.37,0.43,0.17,0.33,0.34,0.0,0.55,0.44,0.34,0.0,0.38,0.0,0.17,0.51,0.58,0.3,0.31,0.31,0.37,0.37,0.26,0.27,0.3,0.31,0.31,0.31,0.58,0.0,0.33,0.29,0.29,0.0,0.29,0.28,0.31,0.29,0.3,0.24,0.3,0.0,0.29,0.55,0.58,0.32,0.27,0.28,0.28,0.29,0.59,0.23,0.24,0.29,0.22,0.24,0.29,0.23,0.24,0.21,0.25,0.19,0.51,0.23,0.0,0.24,0.51,0.25,0.26,0.52,0.0,0.24,0.25,0.23,0.2,0.24,0.22,0.2,0.22,0.19,0.21,0.23,0.2,0.0,0.19,0.18,0.22,0.0,0.2,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.19,0.19,0.0,0.0,0.18,0.15,0.0,0.17,0.0,0.17,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.25,0.0,0.39,0.36,0.34,0.32,0.31,0.27,0.26,0.26,0.25,0.24,0.24,0.24,0.23,0.2,0.2,0.19,0.18,0.14,0.14,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.52
09/02/2021,4.2,3.97,3.68,2.05,1.31,1.52,1.08,1.47,1.05,0.95,0.68,0.75,0.81,0.77,0.81,0.73,0.83,1.01,0.88,0.72,0.73,0.68,0.92,0.76,0.63,0.68,0.86,0.6,0.65,0.63,0.74,0.6,0.49,0.65,0.0,0.6,0.69,0.62,0.27,0.63,0.57,0.7,1.01,0.26,0.54,0.53,0.49,0.31,0.46,0.52,0.55,0.87,0.51,0.39,0.52,0.52,0.43,0.43,0.74,0.45,0.45,0.51,0.0,0.46,0.44,0.55,0.48,0.46,0.5,0.39,0.48,0.47,0.14,0.49,0.47,0.4,0.42,0.24,0.49,0.48,0.4,0.47,0.43,0.4,0.43,0.31,0.38,0.37,0.21,0.58,0.36,0.34,0.37,0.38,0.43,0.17,0.33,0.34,0.0,0.56,0.45,0.33,0.0,0.38,0.0,0.17,0.51,0.59,0.3,0.3,0.31,0.37,0.38,0.25,0.27,0.3,0.3,0.31,0.31,0.58,0.0,0.33,0.29,0.29,0.0,0.29,0.28,0.32,0.29,0.3,0.23,0.3,0.0,0.29,0.56,0.57,0.32,0.27,0.27,0.28,0.29,0.59,0.23,0.25,0.29,0.22,0.23,0.29,0.23,0.24,0.21,0.26,0.18,0.5,0.24,0.0,0.24,0.52,0.25,0.26,0.52,0.0,0.23,0.25,0.22,0.2,0.24,0.22,0.2,0.21,0.2,0.21,0.23,0.2,0.0,0.19,0.18,0.21,0.0,0.2,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.19,0.19,0.0,0.0,0.18,0.15,0.0,0.17,0.0,0.17,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.25,0.0,0.39,0.36,0.34,0.33,0.31,0.27,0.25,0.26,0.25,0.24,0.24,0.24,0.23,0.19,0.2,0.19,0.18,0.14,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.55
09/03/2021,4.17,3.95,3.68,2.08,1.3,1.52,1.06,1.46,1.05,0.95,0.68,0.76,0.81,0.77,0.81,0.74,0.83,1.01,0.87,0.73,0.72,0.69,0.92,0.76,0.64,0.67,0.85,0.59,0.65,0.64,0.74,0.61,0.49,0.65,0.0,0.6,0.68,0.63,0.27,0.63,0.56,0.7,0.98,0.26,0.54,0.53,0.48,0.31,0.45,0.53,0.54,0.87,0.52,0.4,0.53,0.51,0.42,0.42,0.74,0.45,0.45,0.51,0.0,0.46,0.44,0.55,0.48,0.46,0.5,0.39,0.48,0.48,0.14,0.5,0.46,0.4,0.42,0.24,0.49,0.48,0.4,0.45,0.43,0.4,0.43,0.31,0.39,0.36,0.22,0.59,0.36,0.35,0.37,0.37,0.43,0.17,0.33,0.33,0.0,0.56,0.44,0.33,0.0,0.38,0.0,0.18,0.51,0.57,0.3,0.3,0.31,0.36,0.37,0.25,0.28,0.3,0.3,0.31,0.31,0.58,0.0,0.32,0.29,0.3,0.0,0.28,0.28,0.32,0.29,0.3,0.23,0.3,0.0,0.29,0.56,0.58,0.32,0.27,0.27,0.29,0.28,0.59,0.23,0.24,0.29,0.22,0.24,0.28,0.23,0.25,0.21,0.26,0.19,0.51,0.24,0.0,0.24,0.52,0.25,0.25,0.52,0.0,0.23,0.25,0.22,0.2,0.24,0.22,0.2,0.21,0.19,0.21,0.23,0.2,0.0,0.19,0.18,0.21,0.0,0.2,0.0,0.18,0.0,0.0,0.0,0.23,0.0,0.19,0.19,0.0,0.0,0.18,0.15,0.0,0.17,0.0,0.17,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.24,0.24,0.39,0.36,0.34,0.33,0.31,0.27,0.25,0.26,0.25,0.23,0.24,0.24,0.24,0.2,0.2,0.19,0.18,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.52
09/06/2021,4.19,3.92,3.62,2.06,1.29,1.51,1.18,1.47,1.05,0.95,0.68,0.77,0.8,0.77,0.83,0.73,0.82,1.01,0.89,0.73,0.72,0.69,0.93,0.75,0.64,0.67,0.86,0.6,0.67,0.65,0.75,0.6,0.49,0.65,0.0,0.61,0.69,0.64,0.27,0.63,0.56,0.68,0.96,0.26,0.55,0.52,0.49,0.31,0.46,0.53,0.54,0.89,0.52,0.4,0.53,0.51,0.42,0.43,0.75,0.45,0.44,0.5,0.0,0.46,0.44,0.55,0.47,0.46,0.49,0.4,0.47,0.47,0.14,0.51,0.46,0.4,0.41,0.24,0.49,0.48,0.4,0.43,0.44,0.4,0.42,0.3,0.38,0.36,0.22,0.6,0.36,0.35,0.37,0.38,0.43,0.16,0.34,0.33,0.0,0.56,0.43,0.34,0.0,0.37,0.0,0.17,0.51,0.58,0.3,0.3,0.31,0.36,0.38,0.25,0.28,0.3,0.3,0.32,0.31,0.59,0.0,0.33,0.28,0.29,0.0,0.28,0.28,0.32,0.29,0.3,0.23,0.31,0.0,0.29,0.56,0.58,0.32,0.27,0.27,0.28,0.28,0.6,0.23,0.24,0.29,0.22,0.24,0.28,0.23,0.25,0.22,0.26,0.18,0.51,0.24,0.0,0.25,0.53,0.25,0.25,0.52,0.0,0.23,0.25,0.22,0.2,0.24,0.22,0.22,0.21,0.19,0.2,0.23,0.19,0.0,0.19,0.18,0.21,0.0,0.19,0.0,0.18,0.0,0.0,0.0,0.23,0.0,0.19,0.19,0.0,0.0,0.19,0.15,0.0,0.17,0.0,0.17,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.23,0.0,0.39,0.36,0.34,0.33,0.31,0.27,0.25,0.26,0.25,0.23,0.24,0.23,0.24,0.21,0.2,0.19,0.18,0.14,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.51
09/07/2021,4.21,3.92,3.63,2.07,1.28,1.49,1.2,1.47,1.05,0.95,0.68,0.78,0.8,0.77,0.83,0.72,0.82,1.01,0.89,0.74,0.72,0.69,0.94,0.76,0.64,0.67,0.85,0.61,0.66,0.65,0.76,0.6,0.49,0.65,0.0,0.6,0.69,0.64,0.27,0.64,0.56,0.69,0.95,0.26,0.54,0.52,0.48,0.31,0.46,0.53,0.54,0.87,0.52,0.4,0.52,0.51,0.42,0.42,0.75,0.45,0.44,0.5,0.0,0.45,0.43,0.55,0.46,0.45,0.5,0.4,0.47,0.47,0.14,0.51,0.46,0.41,0.41,0.24,0.49,0.48,0.4,0.43,0.44,0.4,0.41,0.3,0.38,0.36,0.21,0.61,0.35,0.34,0.36,0.38,0.42,0.16,0.34,0.33,0.0,0.57,0.43,0.33,0.0,0.38,0.0,0.17,0.52,0.58,0.3,0.3,0.31,0.37,0.38,0.25,0.28,0.3,0.3,0.32,0.31,0.58,0.0,0.34,0.28,0.29,0.0,0.27,0.28,0.32,0.29,0.29,0.23,0.31,0.0,0.3,0.56,0.58,0.31,0.27,0.26,0.28,0.28,0.6,0.23,0.25,0.29,0.22,0.24,0.29,0.23,0.25,0.22,0.26,0.18,0.51,0.24,0.0,0.24,0.53,0.25,0.25,0.53,0.0,0.23,0.25,0.22,0.2,0.24,0.22,0.23,0.21,0.2,0.2,0.23,0.19,0.0,0.19,0.18,0.21,0.0,0.19,0.0,0.18,0.0,0.0,0.0,0.23,0.0,0.19,0.19,0.0,0.0,0.19,0.15,0.0,0.17,0.0,0.17,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.23,0.21,0.39,0.36,0.33,0.33,0.31,0.27,0.25,0.26,0.25,0.23,0.24,0.24,0.24,0.22,0.2,0.19,0.18,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.57
09/08/2021,4.21,3.92,3.63,2.07,1.28,1.49,1.2,1.47,1.05,0.95,0.68,0.78,0.8,0.77,0.83,0.72,0.82,1.01,0.89,0.74,0.72,0.69,0.94,0.76,0.64,0.67,0.85,0.61,0.66,0.65,0.76,0.6,0.49,0.65,0.0,0.6,0.69,0.64,0.27,0.64,0.56,0.69,0.95,0.26,0.54,0.52,0.48,0.31,0.46,0.53,0.54,0.87,0.52,0.4,0.52,0.51,0.42,0.42,0.75,0.45,0.44,0.5,0.0,0.45,0.43,0.55,0.46,0.45,0.5,0.4,0.47,0.47,0.14,0.51,0.46,0.41,0.41,0.24,0.49,0.48,0.4,0.43,0.44,0.4,0.41,0.3,0.38,0.36,0.21,0.61,0.35,0.34,0.36,0.38,0.42,0.16,0.34,0.33,0.0,0.57,0.43,0.33,0.0,0.38,0.0,0.17,0.52,0.58,0.3,0.3,0.31,0.37,0.38,0.25,0.28,0.3,0.3,0.32,0.31,0.58,0.0,0.34,0.28,0.29,0.0,0.27,0.28,0.32,0.29,0.29,0.23,0.31,0.0,0.3,0.56,0.58,0.31,0.27,0.26,0.28,0.28,0.6,0.23,0.25,0.29,0.22,0.24,0.29,0.23,0.25,0.22,0.26,0.18,0.51,0.24,0.0,0.24,0.53,0.25,0.25,0.53,0.0,0.23,0.25,0.22,0.2,0.24,0.22,0.23,0.21,0.2,0.2,0.23,0.19,0.0,0.19,0.18,0.21,0.0,0.19,0.0,0.18,0.0,0.0,0.0,0.23,0.0,0.19,0.19,0.0,0.0,0.19,0.15,0.0,0.17,0.0,0.17,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.23,0.21,0.39,0.36,0.33,0.33,0.31,0.27,0.25,0.26,0.25,0.23,0.24,0.24,0.24,0.22,0.2,0.19,0.18,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.57
09/09/2021,4.21,3.92,3.64,2.07,1.28,1.49,1.2,1.47,1.05,0.95,0.68,0.78,0.8,0.77,0.83,0.73,0.82,1.01,0.89,0.74,0.72,0.69,0.94,0.76,0.64,0.67,0.86,0.61,0.66,0.65,0.76,0.6,0.49,0.65,0.0,0.6,0.69,0.64,0.27,0.64,0.56,0.69,0.95,0.26,0.55,0.52,0.48,0.32,0.46,0.53,0.54,0.88,0.52,0.4,0.52,0.51,0.42,0.43,0.75,0.45,0.44,0.5,0.0,0.45,0.43,0.55,0.46,0.45,0.5,0.4,0.47,0.47,0.14,0.51,0.46,0.41,0.41,0.24,0.49,0.48,0.4,0.43,0.44,0.4,0.42,0.3,0.38,0.36,0.21,0.61,0.35,0.34,0.36,0.38,0.42,0.16,0.34,0.33,0.0,0.57,0.44,0.33,0.0,0.38,0.0,0.17,0.52,0.58,0.3,0.3,0.31,0.37,0.38,0.25,0.28,0.3,0.3,0.32,0.31,0.59,0.0,0.34,0.28,0.29,0.0,0.27,0.28,0.32,0.29,0.29,0.23,0.31,0.0,0.3,0.56,0.58,0.31,0.27,0.26,0.28,0.28,0.61,0.23,0.25,0.29,0.22,0.24,0.29,0.23,0.25,0.22,0.26,0.18,0.51,0.24,0.0,0.24,0.53,0.25,0.25,0.53,0.0,0.23,0.25,0.22,0.2,0.24,0.22,0.23,0.21,0.2,0.2,0.23,0.19,0.0,0.19,0.18,0.21,0.0,0.19,0.0,0.18,0.0,0.0,0.0,0.23,0.0,0.19,0.19,0.0,0.0,0.19,0.15,0.0,0.17,0.0,0.17,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.23,0.0,0.39,0.36,0.33,0.33,0.31,0.27,0.25,0.26,0.25,0.23,0.24,0.24,0.24,0.22,0.2,0.19,0.18,0.14,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.6
09/10/2021,4.32,3.95,3.69,2.11,1.28,1.49,1.21,1.46,1.04,0.96,0.68,0.77,0.81,0.75,0.84,0.73,0.81,1.01,0.89,0.74,0.71,0.69,0.94,0.77,0.64,0.67,0.86,0.59,0.66,0.64,0.76,0.6,0.49,0.64,0.0,0.6,0.69,0.64,0.27,0.64,0.54,0.69,0.96,0.26,0.55,0.52,0.48,0.31,0.46,0.52,0.54,0.87,0.52,0.4,0.52,0.5,0.42,0.43,0.76,0.44,0.44,0.49,0.0,0.45,0.44,0.55,0.47,0.45,0.5,0.39,0.47,0.47,0.14,0.51,0.45,0.4,0.41,0.24,0.49,0.48,0.4,0.43,0.43,0.4,0.42,0.31,0.38,0.36,0.21,0.6,0.35,0.34,0.36,0.38,0.42,0.17,0.34,0.32,0.0,0.57,0.44,0.32,0.0,0.38,0.0,0.18,0.52,0.58,0.3,0.3,0.31,0.36,0.39,0.25,0.29,0.3,0.29,0.32,0.31,0.58,0.0,0.34,0.28,0.29,0.0,0.27,0.28,0.33,0.29,0.29,0.23,0.31,0.0,0.3,0.56,0.59,0.32,0.27,0.26,0.28,0.28,0.6,0.23,0.24,0.29,0.22,0.24,0.28,0.23,0.24,0.22,0.26,0.18,0.51,0.24,0.0,0.25,0.52,0.25,0.26,0.52,0.0,0.24,0.24,0.22,0.2,0.24,0.22,0.23,0.21,0.2,0.2,0.23,0.19,0.0,0.19,0.18,0.21,0.0,0.2,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.19,0.19,0.0,0.0,0.19,0.15,0.0,0.17,0.0,0.17,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.23,0.0,0.39,0.36,0.33,0.33,0.32,0.28,0.25,0.27,0.25,0.23,0.25,0.24,0.24,0.23,0.19,0.19,0.18,0.14,0.14,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.73
09/13/2021,4.27,3.93,3.68,2.1,1.3,1.49,1.2,1.48,1.02,0.95,0.68,0.76,0.81,0.74,0.81,0.73,0.82,1.01,0.89,0.76,0.69,0.69,0.94,0.76,0.65,0.68,0.85,0.58,0.66,0.64,0.77,0.6,0.49,0.67,0.0,0.59,0.7,0.64,0.26,0.66,0.54,0.7,0.95,0.26,0.54,0.53,0.48,0.32,0.46,0.52,0.51,0.88,0.52,0.39,0.52,0.5,0.42,0.43,0.76,0.43,0.44,0.5,0.0,0.45,0.43,0.56,0.47,0.45,0.5,0.39,0.47,0.47,0.14,0.5,0.45,0.4,0.42,0.24,0.49,0.48,0.4,0.44,0.44,0.4,0.42,0.31,0.38,0.36,0.21,0.59,0.35,0.35,0.34,0.38,0.43,0.16,0.34,0.33,0.0,0.57,0.45,0.31,0.0,0.39,0.0,0.17,0.53,0.58,0.3,0.3,0.3,0.36,0.38,0.25,0.28,0.3,0.3,0.32,0.32,0.58,0.0,0.33,0.26,0.29,0.0,0.27,0.28,0.33,0.29,0.28,0.23,0.31,0.0,0.3,0.56,0.6,0.32,0.27,0.26,0.28,0.28,0.62,0.23,0.24,0.3,0.21,0.24,0.29,0.23,0.24,0.22,0.26,0.18,0.51,0.24,0.0,0.24,0.52,0.25,0.26,0.52,0.0,0.23,0.25,0.23,0.2,0.23,0.22,0.24,0.21,0.2,0.2,0.22,0.19,0.0,0.19,0.19,0.21,0.0,0.2,0.0,0.19,0.0,0.0,0.0,0.24,0.0,0.18,0.19,0.0,0.0,0.19,0.15,0.0,0.16,0.0,0.17,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.22,0.0,0.23,0.0,0.39,0.37,0.33,0.32,0.31,0.28,0.25,0.27,0.24,0.23,0.25,0.23,0.24,0.24,0.2,0.19,0.18,0.14,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.6
09/14/2021,4.15,3.93,3.64,2.11,1.31,1.5,1.23,1.49,1.02,0.96,0.68,0.74,0.82,0.74,0.83,0.74,0.82,1.0,0.9,0.78,0.69,0.69,0.95,0.78,0.64,0.68,0.86,0.58,0.66,0.64,0.77,0.6,0.49,0.67,0.0,0.59,0.7,0.64,0.26,0.66,0.54,0.71,0.95,0.26,0.52,0.54,0.48,0.32,0.47,0.53,0.51,0.82,0.51,0.4,0.52,0.5,0.42,0.43,0.76,0.43,0.44,0.49,0.0,0.45,0.43,0.55,0.47,0.45,0.5,0.39,0.46,0.47,0.14,0.5,0.46,0.4,0.42,0.24,0.49,0.48,0.4,0.44,0.43,0.4,0.41,0.31,0.39,0.36,0.2,0.6,0.35,0.34,0.33,0.38,0.43,0.17,0.33,0.32,0.0,0.57,0.45,0.31,0.0,0.39,0.0,0.18,0.53,0.58,0.3,0.3,0.3,0.36,0.38,0.25,0.28,0.3,0.3,0.32,0.32,0.59,0.0,0.33,0.26,0.29,0.0,0.27,0.28,0.33,0.29,0.28,0.23,0.31,0.0,0.3,0.56,0.6,0.31,0.27,0.25,0.28,0.28,0.62,0.23,0.24,0.3,0.22,0.24,0.29,0.23,0.24,0.21,0.26,0.18,0.51,0.24,0.0,0.24,0.52,0.25,0.27,0.52,0.0,0.23,0.25,0.23,0.2,0.23,0.22,0.24,0.21,0.2,0.2,0.22,0.19,0.0,0.19,0.19,0.21,0.0,0.2,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.18,0.19,0.0,0.0,0.18,0.15,0.0,0.16,0.0,0.16,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.23,0.24,0.39,0.37,0.33,0.33,0.32,0.28,0.26,0.27,0.24,0.23,0.25,0.24,0.24,0.24,0.2,0.19,0.18,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.63
09/15/2021,4.15,3.93,3.64,2.11,1.31,1.5,1.23,1.49,1.02,0.96,0.68,0.74,0.82,0.74,0.83,0.74,0.82,1.0,0.9,0.78,0.69,0.69,0.95,0.78,0.64,0.68,0.86,0.58,0.66,0.64,0.77,0.6,0.49,0.67,0.0,0.59,0.7,0.64,0.26,0.66,0.54,0.71,0.95,0.26,0.53,0.54,0.48,0.32,0.47,0.53,0.51,0.82,0.51,0.4,0.52,0.5,0.42,0.43,0.76,0.43,0.44,0.49,0.0,0.45,0.43,0.55,0.47,0.45,0.5,0.39,0.46,0.47,0.14,0.5,0.46,0.4,0.42,0.24,0.49,0.48,0.4,0.44,0.44,0.4,0.41,0.31,0.39,0.36,0.2,0.6,0.35,0.34,0.33,0.38,0.43,0.17,0.33,0.32,0.0,0.57,0.45,0.31,0.0,0.39,0.0,0.18,0.53,0.58,0.3,0.3,0.3,0.36,0.38,0.26,0.28,0.3,0.3,0.32,0.32,0.59,0.0,0.33,0.26,0.29,0.0,0.27,0.28,0.33,0.29,0.28,0.23,0.31,0.0,0.3,0.56,0.6,0.31,0.27,0.25,0.28,0.28,0.62,0.23,0.24,0.3,0.22,0.24,0.29,0.23,0.24,0.21,0.26,0.18,0.51,0.24,0.0,0.24,0.52,0.25,0.27,0.52,0.0,0.23,0.25,0.23,0.2,0.23,0.22,0.24,0.21,0.2,0.2,0.22,0.19,0.0,0.19,0.19,0.21,0.0,0.2,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.18,0.19,0.0,0.0,0.18,0.15,0.0,0.16,0.0,0.16,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.23,0.0,0.39,0.37,0.33,0.33,0.32,0.28,0.26,0.27,0.24,0.23,0.25,0.24,0.24,0.24,0.2,0.19,0.18,0.14,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.56
